timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 19:53:06.410, 0 %, 0 %, 1 MiB, 16376 MiB, 25.70 W, 77
2026/09/21 19:53:07.427, 0 %, 0 %, 1 MiB, 16376 MiB, 25.34 W, 76
2026/09/21 19:53:08.427, 0 %, 0 %, 1 MiB, 16376 MiB, 25.08 W, 76
2026/09/21 19:53:09.428, 0 %, 0 %, 1 MiB, 16376 MiB, 24.84 W, 75
2026/09/21 19:53:10.428, 0 %, 0 %, 1 MiB, 16376 MiB, 24.57 W, 75
2026/09/21 19:53:11.428, 0 %, 0 %, 1 MiB, 16376 MiB, 24.33 W, 74
2026/09/21 19:53:12.429, 0 %, 0 %, 1 MiB, 16376 MiB, 24.13 W, 74
2026/09/21 19:53:13.429, 0 %, 0 %, 1 MiB, 16376 MiB, 23.93 W, 73
2026/09/21 19:53:14.429, 0 %, 0 %, 1 MiB, 16376 MiB, 23.69 W, 73
2026/09/21 19:53:15.430, 0 %, 0 %, 1 MiB, 16376 MiB, 23.49 W, 72
2026/09/21 19:53:16.430, 0 %, 0 %, 1 MiB, 16376 MiB, 23.36 W, 72
2026/09/21 19:53:17.430, 0 %, 0 %, 1 MiB, 16376 MiB, 23.20 W, 71
2026/09/21 19:53:18.431, 0 %, 0 %, 1 MiB, 16376 MiB, 23.03 W, 71
2026/09/21 19:53:19.431, 0 %, 0 %, 1 MiB, 16376 MiB, 22.89 W, 70
2026/09/21 19:53:20.432, 0 %, 0 %, 169 MiB, 16376 MiB, 22.80 W, 70
2026/09/21 19:53:21.432, 0 %, 0 %, 1317 MiB, 16376 MiB, 40.75 W, 71
2026/09/21 19:53:22.432, 2 %, 1 %, 5803 MiB, 16376 MiB, 47.84 W, 71
2026/09/21 19:53:23.433, 0 %, 0 %, 6493 MiB, 16376 MiB, 47.94 W, 71
2026/09/21 19:53:24.433, 41 %, 3 %, 7833 MiB, 16376 MiB, 64.25 W, 72
2026/09/21 19:53:25.433, 0 %, 0 %, 6901 MiB, 16376 MiB, 79.40 W, 74
2026/09/21 19:53:26.434, 100 %, 62 %, 6901 MiB, 16376 MiB, 136.00 W, 76
2026/09/21 19:53:27.434, 100 %, 59 %, 6917 MiB, 16376 MiB, 138.01 W, 77
2026/09/21 19:53:28.434, 6 %, 6 %, 6917 MiB, 16376 MiB, 91.80 W, 75
2026/09/21 19:53:29.435, 0 %, 0 %, 11627 MiB, 16376 MiB, 70.38 W, 74
