t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,317662715904
2.0,0,4,1893,317662715904
3.0,0,4,1893,317662715904
4.0,0,4,1893,317662715904
5.0,4,4,1893,317662715904
6.0,4,4,629147493,317033197568
7.0,4,4,629147493,317033197568
8.0,3,4,750552933,316901273600
9.0,3,4,964036455,316689313792
10.0,4,4,1258293093,316403683328
11.0,4,4,1258293093,316403683328
12.0,3,4,1294993253,316357517312
13.0,3,4,1512081253,316140367872
14.0,3,4,1887438693,315774177280
15.1,4,4,1887438693,315774177280
16.1,3,4,1950517093,315701735424
17.1,3,4,2170226533,315481038848
18.1,3,4,2387478373,315265744896
19.1,4,4,2516584293,315144667136
20.1,3,4,2537228133,315115700224
21.1,3,4,2743011173,314909523968
22.1,3,4,2959607653,314693246976
23.1,4,4,3145729893,314515152896
24.1,4,4,3145729893,314515152896
25.1,3,4,3243542373,314407477248
26.2,3,4,3452438373,314199564288
27.2,3,4,3722610533,313943314432
28.2,4,4,3774875493,313885642752
29.2,3,4,3917088613,313735204864
30.2,3,4,4141221733,313510301696
31.2,3,4,4360931173,313290207232
32.2,4,4,4404021093,313256128512
33.2,3,4,4509206373,313141579776
34.3,3,4,4723509102,312926875648
35.3,4,4,5054138213,312605650944
36.3,4,4,5054138213,312605650944
37.3,3,4,5115578213,312542871552
38.3,3,4,5331027813,312327749632
39.3,3,4,5572200293,312088043520
40.3,4,4,5683283813,311976140800
41.4,3,4,5804525413,311853395968
42.4,3,4,6010636133,311647924224
43.4,4,4,6312429413,311346630656
44.4,4,4,6312429413,311346630656
45.4,3,4,6388778853,311270739968
46.5,3,4,6612748133,311046279168
47.5,4,4,6941575013,310717116416
48.5,4,4,6941575013,310717116416
49.5,3,4,7124256613,310533091328
50.6,3,4,7345768293,310312701952
51.6,4,4,7591692133,310066614272
52.6,4,4,7591692133,310066614272
53.6,3,4,7634290533,310023008256
54.6,3,4,7860062053,309797888000
55.7,3,4,8087963493,309571276800
56.7,4,4,8241809253,309416120320
57.7,4,4,8241809253,309416120320
58.8,4,4,8241809253,309416120320
59.8,3,4,8398112613,309259788288
60.8,4,4,8870954853,308786618368
61.8,4,4,8870954853,308786618368
62.9,4,4,8870954853,308786618368
63.9,3,4,9080178533,308570165248
64.9,4,4,9500100453,308157124608
