timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 03:28:05.134, 1 %, 0 %, 15 MiB, 16384 MiB, 9.99 W, 63
2026/09/19 03:28:06.151, 0 %, 0 %, 15 MiB, 16384 MiB, 10.36 W, 63
2026/09/19 03:28:07.156, 0 %, 0 %, 15 MiB, 16384 MiB, 10.20 W, 62
2026/09/19 03:28:08.162, 0 %, 0 %, 15 MiB, 16384 MiB, 10.23 W, 62
2026/09/19 03:28:09.168, 0 %, 0 %, 15 MiB, 16384 MiB, 9.09 W, 61
2026/09/19 03:28:10.173, 0 %, 0 %, 15 MiB, 16384 MiB, 8.21 W, 61
2026/09/19 03:28:11.179, 0 %, 0 %, 15 MiB, 16384 MiB, 7.80 W, 61
2026/09/19 03:28:12.186, 0 %, 0 %, 15 MiB, 16384 MiB, 8.17 W, 60
2026/09/19 03:28:13.192, 0 %, 0 %, 15 MiB, 16384 MiB, 8.37 W, 60
2026/09/19 03:28:14.198, 0 %, 0 %, 15 MiB, 16384 MiB, 8.44 W, 60
2026/09/19 03:28:15.204, 0 %, 0 %, 15 MiB, 16384 MiB, 8.40 W, 59
2026/09/19 03:28:16.210, 0 %, 0 %, 15 MiB, 16384 MiB, 8.77 W, 59
2026/09/19 03:28:17.216, 0 %, 0 %, 15 MiB, 16384 MiB, 8.56 W, 59
2026/09/19 03:28:18.222, 0 %, 0 %, 18 MiB, 16384 MiB, 12.76 W, 59
2026/09/19 03:28:19.228, 0 %, 0 %, 134 MiB, 16384 MiB, 47.19 W, 60
2026/09/19 03:28:20.230, 1 %, 1 %, 5760 MiB, 16384 MiB, 48.24 W, 60
2026/09/19 03:28:21.232, 0 %, 0 %, 5760 MiB, 16384 MiB, 48.16 W, 60
2026/09/19 03:28:22.235, 39 %, 3 %, 7348 MiB, 16384 MiB, 61.91 W, 61
2026/09/19 03:28:23.237, 13 %, 2 %, 5770 MiB, 16384 MiB, 61.73 W, 61
2026/09/19 03:28:24.240, 100 %, 56 %, 6858 MiB, 16384 MiB, 222.44 W, 68
2026/09/19 03:28:25.242, 100 %, 53 %, 6858 MiB, 16384 MiB, 218.52 W, 68
2026/09/19 03:28:26.245, 0 %, 0 %, 6870 MiB, 16384 MiB, 62.15 W, 63
2026/09/19 03:28:27.247, 0 %, 0 %, 9224 MiB, 16384 MiB, 62.08 W, 63
2026/09/19 03:28:28.250, 0 %, 0 %, 9224 MiB, 16384 MiB, 48.44 W, 62
2026/09/19 03:28:29.253, 6 %, 0 %, 9240 MiB, 16384 MiB, 48.66 W, 61
2026/09/19 03:28:30.259, 38 %, 24 %, 9240 MiB, 16384 MiB, 82.12 W, 63
2026/09/19 03:28:31.261, 0 %, 0 %, 9240 MiB, 16384 MiB, 48.70 W, 61
2026/09/19 03:28:32.264, 0 %, 0 %, 9240 MiB, 16384 MiB, 48.63 W, 61
2026/09/19 03:28:33.266, 100 %, 0 %, 9240 MiB, 16384 MiB, 77.15 W, 63
2026/09/19 03:28:34.268, 100 %, 22 %, 9240 MiB, 16384 MiB, 131.86 W, 64
2026/09/19 03:28:35.270, 100 %, 22 %, 9240 MiB, 16384 MiB, 205.97 W, 65
2026/09/19 03:28:36.273, 100 %, 5 %, 9240 MiB, 16384 MiB, 125.45 W, 67
2026/09/19 03:28:37.278, 100 %, 0 %, 9240 MiB, 16384 MiB, 125.91 W, 65
2026/09/19 03:28:38.280, 100 %, 0 %, 9240 MiB, 16384 MiB, 126.05 W, 65
