t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317663236096
2.0,0,1,131073893,317369171968
3.0,0,1,314574693,317180133376
4.0,0,1,503318373,316991090688
5.0,0,1,1279264613,316381995008
6.0,0,1,1342179173,316161458176
7.1,0,1,1641023333,315998670848
8.6,0,1,1913653093,315746635776
9.6,0,1,2160068453,315505098752
11.0,0,1,2542798693,315116544000
12.0,0,1,2569013093,314927521792
13.0,0,1,2773485413,314717499392
14.1,0,1,3643803493,313992941568
15.2,0,1,3801089893,313856446464
16.3,0,1,4430235493,313226412032
17.3,0,1,4498392933,312990138368
18.4,0,1,4902094693,312638357504
19.5,0,1,5054138213,312601600000
20.7,0,1,5054138213,312601600000
21.7,0,1,5122295653,312365342720
22.8,0,1,5699012453,311955845120
23.9,0,1,6296700773,311325839360
25.0,0,1,6328158053,311325839360
26.2,0,1,6328158053,311325839360
27.3,0,1,6333400933,311325839360
28.5,0,1,6873417573,310811262976
29.8,0,1,6967789413,310690607104
31.7,0,1,7345276773,310165606400
32.8,0,1,7565477733,309924110336
33.9,0,1,7995393893,309798129664
36.7,0,1,8435795813,309047406592
37.8,0,1,8682211173,308811165696
38.9,0,1,9043969893,308601139200
42.1,0,1,9583986533,307934457856
43.4,0,1,9998174053,307687714816
47.8,0,1,10648291173,306863562752
49.3,0,1,11209279333,306611585024
53.3,0,1,11612981093,305876664320
54.5,0,1,11817453413,305666703360
55.6,0,1,12021925733,305456721920
56.6,0,1,12446599013,305199513600
58.6,0,1,12677285733,304800571392
59.7,0,1,13086230373,304637816832
63.2,0,1,13668190053,303818944512
64.6,0,1,14265878373,303603699712
68.6,0,1,14601422693,302889852928
69.8,0,1,14826866533,302674649088
71.0,0,1,15015610213,302469951488
72.2,0,1,15209596773,302433218560
73.3,0,1,15277754213,302202245120
74.4,0,1,15912142693,302060466176
79.6,0,1,16499345253,301168205824
81.1,0,1,16714303333,300763996160
82.2,0,1,16955475813,300522541056
83.2,0,1,17175676773,300323086336
84.4,0,1,17563649893,300113121280
86.2,0,1,17768122213,299714248704
87.3,0,1,17967351653,299520049152
88.5,0,1,18234738533,299304865792
90.0,0,1,18638440293,299026649088
91.7,0,1,18842912613,298653990912
93.0,0,1,19047384933,298433527808
94.1,0,1,19283314533,298197323776
95.2,0,1,19707987813,297971630080
97.0,0,1,19917703013,297577984000
98.3,0,1,20158875493,297341804544
99.7,0,1,20709377893,297074176000
102.7,0,1,21029193573,296460079104
104.1,0,1,21291337573,296192401408
105.2,0,1,21789411173,295961477120
108.4,0,1,22156412773,295315968000
109.5,0,1,22439528293,295106035712
113.7,0,1,23267903333,294234804224
115.3,0,1,23970449253,293972381696
119.1,0,1,24290264933,293211394048
120.4,0,1,24468522853,292996235264
121.5,0,1,24678238053,292791566336
122.6,0,1,24987567973,292565897216
124.6,0,1,25328355173,292172296192
126.0,0,1,26041386853,292014804992
130.0,0,1,26397902693,291070160896
131.3,0,1,26633832293,290870734848
132.6,0,1,26911704933,290582085632
133.9,0,1,29077014373,290414145536
151.3,0,1,30518806373,286960881664
152.7,0,1,30812407653,286682730496
154.0,0,1,31053580133,286430826496
155.6,0,1,31588353893,286236655616
158.0,0,1,31635539813,286000513024
159.5,0,1,32033998693,285596413952
162.0,0,1,32327599973,285134635008
163.3,0,1,32568772453,284919468032
164.4,0,1,32820430693,284667568128
165.5,0,1,33203160933,284431429632
167.3,0,1,33412876133,284058857472
168.6,0,1,33596376933,283869941760
169.7,0,1,33837549413,283628535808
170.8,0,1,34230765413,283450081280
172.3,0,1,34603009893,282956812288
174.1,0,1,34917582693,282578976768
175.5,0,1,35368470373,282316554240
177.9,0,1,35714500453,281797029888
179.5,0,1,36144416613,281455919104
183.3,0,1,36752590693,280721240064
184.7,0,1,36978034533,280479866880
185.9,0,1,37549508453,280317186048
188.7,0,1,37764466533,279734677504
190.2,0,1,38068553573,279440814080
192.0,0,1,38640027493,279120646144
194.5,0,1,40013662053,278606426112
204.5,0,1,40537950053,277079404544
206.5,0,1,40537950053,277079404544
208.8,0,1,40553678693,277063659520
211.3,0,1,40616593253,277000679424
213.3,0,1,40642807653,276974440448
215.8,0,1,40669022053,276958695424
217.7,0,1,40669022053,276948201472
219.7,0,1,40695236453,276927209472
221.5,0,1,40695236453,276921962496
223.8,0,1,40700479333,276916715520
225.8,0,1,40700479333,276916715520
227.8,0,1,40721450853,276895723520
229.8,0,1,40731936613,276890472448
232.1,0,1,40731936613,276885225472
234.3,0,1,40763393893,276858982400
235.8,0,1,40831551333,276785516544
238.1,0,1,40842037093,276775014400
240.1,0,1,40878737253,276738281472
242.5,0,1,40894465893,276722536448
244.5,0,1,40894465893,276722536448
247.2,0,1,40899708773,276717285376
249.5,0,1,40915437413,276701540352
251.8,0,1,40936408933,276680552448
254.2,0,1,40952137573,276670058496
256.5,0,1,40962623333,276659560448
259.1,0,1,40983594853,276638572544
261.5,0,1,40983594853,276633325568
263.8,0,1,40999323493,276628078592
266.2,0,1,41004566373,276612337664
268.6,0,1,41004566373,276612337664
270.6,0,1,41046509413,276575604736
272.6,0,1,41056995173,276570357760
274.9,0,1,41056995173,276559863808
276.9,0,1,41109423973,276512628736
279.3,0,1,41119909733,276502130688
282.1,0,1,41125152613,276491636736
284.0,0,1,41135638373,276491632640
285.8,0,1,41167095653,276449648640
288.6,0,1,41177581413,276444401664
290.2,0,1,41198552933,276418166784
292.1,0,1,41209038693,276418166784
294.9,0,1,41214281573,276402425856
296.9,0,1,41214281573,276402425856
299.1,0,1,41219524453,276397178880
301.0,0,1,41219524453,276397178880
