i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.4098,0,0,0,0,0
1,1.1563,0,0,0,2,167772160
2,1.1594,0,0,0,1,83886080
3,1.1468,0,0,0,1,83886080
4,1.1587,0,0,0,1,83886080
5,0.071,0,0,0,1,83886080
6,0.0482,0,0,0,1,83886080
7,0.9134,0,0,0,0,0
8,1.1457,0,0,0,0,0
9,0.9833,0,0,0,2,167772160
10,1.1577,0,0,0,0,0
11,0.3764,0,0,0,2,167772160
12,1.109,0,0,0,0,0
13,0.0454,0,0,0,1,83886080
14,0.0282,0,0,0,0,0
15,0.0416,0,0,0,0,0
16,0.1176,0,0,0,0,0
17,0.0497,0,0,0,1,83886080
18,1.1415,0,0,0,0,0
19,0.0698,0,0,0,0,0
20,0.0985,0,0,0,1,83886080
21,0.4412,0,0,0,1,83886080
22,1.1397,0,0,0,0,0
23,1.1566,0,0,0,2,167772160
24,1.1419,0,0,0,0,0
25,0.043,0,0,0,2,167772160
26,1.1027,0,0,0,0,0
27,1.0424,0,0,0,0,0
28,0.3198,0,0,0,2,167772160
29,1.1413,0,0,0,0,0
30,0.0645,0,0,0,1,83886080
31,0.3028,0,0,0,1,83886080
32,1.1549,0,0,0,0,0
33,0.0422,0,0,0,1,83886080
34,1.1373,0,0,0,0,0
35,1.1577,0,0,0,1,83886080
36,0.7716,0,0,0,1,83886080
37,1.1082,0,0,0,1,83886080
38,0.1185,0,0,0,1,83886080
39,0.0446,0,0,0,1,83886080
40,1.157,0,0,0,0,0
41,1.1611,0,0,0,0,0
42,0.2537,0,0,0,2,167772160
43,1.1612,0,0,0,0,0
44,1.1125,0,0,0,0,0
45,1.1481,0,0,0,2,167772160
46,0.043,0,0,0,0,0
47,0.2883,0,0,0,0,0
48,0.8862,0,0,0,2,167772160
49,0.0634,0,0,0,0,0
50,1.1608,0,0,0,2,167772160
51,0.0625,0,0,0,0,0
52,1.157,0,0,0,2,167772160
53,0.047,0,0,0,0,0
54,0.0623,0,0,0,0,0
55,1.1596,0,0,0,1,83886080
56,0.0651,0,0,0,1,83886080
57,1.1607,0,0,0,1,83886080
58,0.0469,0,0,0,0,0
59,0.061,0,0,0,0,0
60,0.4306,0,0,0,0,0
61,0.1597,0,0,0,2,167772160
62,1.1466,0,0,0,0,0
63,1.1472,0,0,0,0,0
64,1.1637,0,0,0,2,167772160
65,1.1596,0,0,0,0,0
66,1.1484,0,0,0,2,167772160
67,0.6709,0,0,0,0,0
68,1.4102,992,4,325058560,2,167772160
69,1.1549,0,0,0,2,167772160
70,1.1581,0,0,0,0,0
71,1.1449,0,0,0,2,167772160
72,1.1256,512,2,167772160,0,0
73,1.1555,0,0,0,2,167772160
74,1.027,0,0,0,0,0
75,0.043,0,0,0,2,167772160
76,0.0255,0,0,0,0,0
77,1.0336,0,0,0,0,0
78,1.1553,0,0,0,0,0
79,0.3917,0,0,0,2,167772160
80,0.6059,448,2,146800640,0,0
81,0.0418,0,0,0,0,0
82,1.1966,256,1,83886080,0,0
83,1.1438,0,0,0,2,167772160
84,1.1577,0,0,0,0,0
85,0.1318,0,0,0,2,167772160
86,1.0274,0,0,0,0,0
87,0.0412,0,0,0,0,0
88,1.154,0,0,0,0,0
89,1.1439,0,0,0,2,167772160
90,1.0274,0,0,0,0,0
91,0.6602,0,0,0,2,167772160
92,1.1421,0,0,0,0,0
93,0.4014,0,0,0,2,167772160
94,0.3324,0,0,0,0,0
95,1.8146,1792,7,587202560,1,83886080
96,1.1403,0,0,0,0,0
97,0.0645,0,0,0,2,167772160
98,0.4224,0,0,0,0,0
99,0.8277,0,0,0,0,0
100,0.9292,0,0,0,2,167772160
101,0.0633,0,0,0,0,0
102,0.1199,0,0,0,2,167772160
103,1.1549,0,0,0,0,0
104,0.4409,0,0,0,0,0
105,1.1431,0,0,0,2,167772160
106,1.1534,0,0,0,0,0
107,0.8812,1504,6,492830720,2,167772160
108,1.1517,0,0,0,0,0
109,1.1442,0,0,0,2,167772160
110,1.1559,0,0,0,0,0
111,0.3296,0,0,0,2,167772160
112,1.1678,0,0,0,0,0
113,1.1566,0,0,0,1,83886080
114,0.8254,0,0,0,1,83886080
115,1.1694,0,0,0,1,83886080
116,1.1669,0,0,0,1,83886080
117,0.1789,0,0,0,1,83886080
118,1.1537,0,0,0,1,83886080
119,1.1551,0,0,0,0,0
120,1.1569,0,0,0,2,167772160
121,0.2378,0,0,0,0,0
122,1.0932,0,0,0,2,167772160
123,1.1454,512,2,167772160,0,0
124,1.1545,0,0,0,2,167772160
125,1.1528,0,0,0,0,0
126,1.7924,1792,7,587202560,2,167772160
127,1.1637,0,0,0,0,0
128,0.0577,0,0,0,2,167772160
129,1.1609,0,0,0,0,0
130,0.0418,0,0,0,0,0
131,1.1116,0,0,0,0,0
132,0.3289,0,0,0,2,167772160
133,1.1663,0,0,0,0,0
134,1.1521,0,0,0,1,83886080
135,1.1657,0,0,0,1,83886080
136,0.1556,0,0,0,1,83886080
137,0.0987,0,0,0,1,83886080
138,0.0428,0,0,0,0,0
139,1.1611,0,0,0,0,0
140,1.1663,0,0,0,1,83886080
141,1.1511,0,0,0,1,83886080
142,0.7528,0,0,0,1,83886080
143,0.2394,0,0,0,1,83886080
144,0.9608,0,0,0,1,83886080
145,1.1517,0,0,0,0,0
146,0.9893,0,0,0,2,167772160
147,1.151,0,0,0,0,0
148,0.0579,0,0,0,2,167772160
149,0.0314,0,0,0,0,0
