i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3694,0,0,0,2,41943040
1,1.1582,0,0,0,12,251658240
2,1.1554,0,0,0,0,0
3,1.145,0,0,0,14,293601280
4,1.1559,0,0,0,3,62914560
5,0.0718,0,0,0,2,41943040
6,0.0452,0,0,0,0,0
7,0.9162,0,0,0,11,230686720
8,1.1426,0,0,0,1,20971520
9,0.9811,0,0,0,12,251658240
10,1.1557,0,0,0,5,104857600
11,0.3778,0,0,0,6,125829120
12,1.1056,0,0,0,8,167772160
13,0.0427,0,0,0,2,41943040
14,0.0277,0,0,0,0,0
15,0.0418,0,0,0,0,0
16,0.1144,0,0,0,2,41943040
17,0.0472,0,0,0,0,0
18,1.1438,0,0,0,12,251658240
19,0.0697,0,0,0,1,20971520
20,0.0981,0,0,0,4,83886080
21,0.4557,0,0,0,8,167772160
22,1.154,0,0,0,12,251658240
23,1.1701,0,0,0,7,146800640
24,1.151,0,0,0,12,251658240
25,0.042,0,0,0,0,0
26,1.1519,416,7,136314880,2,41943040
27,1.0428,0,0,0,10,209715200
28,0.326,0,0,0,4,83886080
29,1.1564,0,0,0,12,251658240
30,0.064,0,0,0,2,41943040
31,0.3024,0,0,0,3,62914560
32,1.1582,0,0,0,9,188743680
33,0.0424,0,0,0,2,41943040
34,1.1419,0,0,0,2,41943040
35,1.1579,0,0,0,14,293601280
36,0.7764,0,0,0,0,0
37,2.0967,544,9,178257920,13,272629760
38,0.1187,0,0,0,10,209715200
39,0.0417,0,0,0,4,83886080
40,1.1626,0,0,0,0,0
41,1.1657,0,0,0,13,272629760
42,0.2569,0,0,0,1,20971520
43,1.167,0,0,0,11,230686720
44,1.004,1696,27,555745280,3,62914560
45,1.1641,0,0,0,2,41943040
46,0.0349,0,0,0,0,0
47,0.29,0,0,0,3,62914560
48,0.8917,0,0,0,9,188743680
49,0.0646,0,0,0,2,41943040
50,1.1807,0,0,0,5,104857600
51,0.0601,0,0,0,5,104857600
52,1.1784,0,0,0,11,230686720
53,0.0526,0,0,0,0,0
54,0.0635,0,0,0,0,0
55,1.1676,0,0,0,12,251658240
56,0.0674,0,0,0,2,41943040
57,1.1745,0,0,0,6,125829120
58,0.0439,0,0,0,0,0
59,0.0595,0,0,0,1,20971520
60,0.4336,0,0,0,8,167772160
61,0.1615,0,0,0,2,41943040
62,1.1548,0,0,0,10,209715200
63,1.1542,0,0,0,2,41943040
64,1.1683,0,0,0,12,251658240
65,1.1774,0,0,0,4,83886080
66,1.1588,0,0,0,12,251658240
67,0.6825,0,0,0,2,41943040
68,1.4972,1568,25,513802240,12,251658240
69,1.1607,0,0,0,2,41943040
70,1.1603,0,0,0,11,230686720
71,1.1613,0,0,0,5,104857600
72,1.1596,0,0,0,10,209715200
73,1.3581,112,2,36700160,3,62914560
74,1.0286,0,0,0,9,188743680
75,0.0441,0,0,0,2,41943040
76,0.0263,0,0,0,0,0
77,1.0385,0,0,0,2,41943040
78,1.1625,0,0,0,10,209715200
79,0.3923,0,0,0,4,83886080
80,1.1484,640,10,209715200,10,209715200
81,0.0529,0,0,0,1,20971520
82,1.1686,0,0,0,2,41943040
83,1.1462,0,0,0,9,188743680
84,1.1633,0,0,0,3,62914560
85,0.1323,0,0,0,4,83886080
86,1.0318,0,0,0,10,209715200
87,0.044,0,0,0,2,41943040
88,1.1593,0,0,0,0,0
89,1.1553,0,0,0,12,251658240
90,1.041,0,0,0,4,83886080
91,0.661,0,0,0,9,188743680
92,1.1495,0,0,0,3,62914560
93,0.4029,0,0,0,7,146800640
94,0.335,0,0,0,5,104857600
95,1.2014,1984,31,650117120,7,146800640
96,1.1586,0,0,0,2,41943040
97,0.0594,0,0,0,0,0
98,0.4267,0,0,0,7,146800640
99,0.8353,0,0,0,6,125829120
100,0.9356,0,0,0,7,146800640
101,0.0641,0,0,0,4,83886080
102,0.1221,0,0,0,10,209715200
103,1.1755,0,0,0,9,188743680
104,1.381,336,6,110100480,12,251658240
105,1.1479,0,0,0,11,230686720
106,1.1713,0,0,0,5,104857600
107,1.4696,1696,27,555745280,12,251658240
108,1.1613,0,0,0,0,0
109,1.1544,0,0,0,14,293601280
110,1.1619,0,0,0,2,41943040
111,0.3408,0,0,0,3,62914560
112,1.1627,0,0,0,9,188743680
113,1.6433,80,2,26214400,5,104857600
114,0.8225,0,0,0,11,230686720
115,1.1616,0,0,0,3,62914560
116,1.1609,0,0,0,10,209715200
117,0.1793,0,0,0,4,83886080
118,1.1511,0,0,0,9,188743680
119,1.1588,0,0,0,6,125829120
120,1.1458,0,0,0,9,188743680
121,0.2394,0,0,0,3,62914560
122,1.0902,0,0,0,11,230686720
123,1.5242,576,9,188743680,5,104857600
124,1.1486,0,0,0,11,230686720
125,1.1487,0,0,0,1,20971520
126,1.8309,1984,31,650117120,13,272629760
