timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 01:45:57.605, 0 %, 0 %, 15 MiB, 16384 MiB, 9.91 W, 36
2026/09/19 01:45:58.621, 0 %, 0 %, 15 MiB, 16384 MiB, 6.65 W, 36
2026/09/19 01:45:59.639, 0 %, 0 %, 15 MiB, 16384 MiB, 6.70 W, 36
2026/09/19 01:46:00.645, 0 %, 0 %, 15 MiB, 16384 MiB, 6.89 W, 36
2026/09/19 01:46:01.650, 0 %, 0 %, 15 MiB, 16384 MiB, 7.09 W, 36
2026/09/19 01:46:02.656, 0 %, 0 %, 15 MiB, 16384 MiB, 7.03 W, 36
2026/09/19 01:46:03.661, 1 %, 0 %, 15 MiB, 16384 MiB, 7.23 W, 36
2026/09/19 01:46:04.667, 0 %, 0 %, 15 MiB, 16384 MiB, 7.17 W, 36
2026/09/19 01:46:05.672, 0 %, 0 %, 15 MiB, 16384 MiB, 7.06 W, 36
2026/09/19 01:46:06.678, 0 %, 0 %, 15 MiB, 16384 MiB, 7.09 W, 36
2026/09/19 01:46:07.684, 0 %, 0 %, 18 MiB, 16384 MiB, 13.45 W, 36
2026/09/19 01:46:08.687, 0 %, 0 %, 134 MiB, 16384 MiB, 40.54 W, 37
2026/09/19 01:46:09.690, 1 %, 0 %, 6246 MiB, 16384 MiB, 39.30 W, 38
2026/09/19 01:46:10.694, 0 %, 0 %, 6246 MiB, 16384 MiB, 38.98 W, 38
2026/09/19 01:46:11.697, 32 %, 1 %, 6246 MiB, 16384 MiB, 40.01 W, 39
2026/09/19 01:46:12.699, 0 %, 0 %, 6246 MiB, 16384 MiB, 39.05 W, 39
2026/09/19 01:46:13.703, 100 %, 60 %, 6926 MiB, 16384 MiB, 202.83 W, 45
2026/09/19 01:46:14.705, 0 %, 0 %, 6926 MiB, 16384 MiB, 53.19 W, 41
2026/09/19 01:46:15.708, 0 %, 0 %, 7238 MiB, 16384 MiB, 53.29 W, 41
2026/09/19 01:46:16.710, 0 %, 0 %, 7238 MiB, 16384 MiB, 39.52 W, 40
2026/09/19 01:46:17.712, 89 %, 7 %, 7408 MiB, 16384 MiB, 67.27 W, 42
2026/09/19 01:46:18.716, 100 %, 7 %, 7408 MiB, 16384 MiB, 147.85 W, 44
2026/09/19 01:46:19.718, 100 %, 12 %, 7408 MiB, 16384 MiB, 107.45 W, 45
2026/09/19 01:46:20.721, 100 %, 12 %, 7408 MiB, 16384 MiB, 148.79 W, 45
2026/09/19 01:46:21.724, 100 %, 9 %, 7408 MiB, 16384 MiB, 147.49 W, 46
2026/09/19 01:46:22.726, 71 %, 59 %, 7408 MiB, 16384 MiB, 114.11 W, 47
2026/09/19 01:46:23.728, 100 %, 12 %, 7408 MiB, 16384 MiB, 143.52 W, 47
2026/09/19 01:46:24.732, 100 %, 6 %, 7408 MiB, 16384 MiB, 120.53 W, 48
2026/09/19 01:46:25.750, 100 %, 12 %, 7408 MiB, 16384 MiB, 147.46 W, 47
2026/09/19 01:46:26.752, 100 %, 7 %, 7408 MiB, 16384 MiB, 133.08 W, 48
2026/09/19 01:46:27.755, 96 %, 74 %, 7408 MiB, 16384 MiB, 149.31 W, 48
2026/09/19 01:46:28.757, 100 %, 6 %, 7408 MiB, 16384 MiB, 123.00 W, 49
2026/09/19 01:46:29.760, 100 %, 12 %, 7408 MiB, 16384 MiB, 145.21 W, 49
2026/09/19 01:46:30.763, 100 %, 6 %, 7408 MiB, 16384 MiB, 121.83 W, 49
2026/09/19 01:46:31.765, 100 %, 12 %, 7408 MiB, 16384 MiB, 143.84 W, 50
2026/09/19 01:46:32.769, 98 %, 59 %, 7408 MiB, 16384 MiB, 114.56 W, 50
2026/09/19 01:46:33.771, 100 %, 7 %, 7408 MiB, 16384 MiB, 144.18 W, 50
2026/09/19 01:46:34.773, 100 %, 12 %, 7408 MiB, 16384 MiB, 127.39 W, 51
2026/09/19 01:46:35.776, 100 %, 6 %, 7408 MiB, 16384 MiB, 149.31 W, 51
2026/09/19 01:46:36.779, 100 %, 12 %, 7408 MiB, 16384 MiB, 146.77 W, 53
2026/09/19 01:46:37.783, 65 %, 55 %, 7408 MiB, 16384 MiB, 58.46 W, 50
2026/09/19 01:46:38.785, 0 %, 0 %, 7408 MiB, 16384 MiB, 57.91 W, 50
2026/09/19 01:46:39.787, 0 %, 0 %, 7408 MiB, 16384 MiB, 42.21 W, 49
2026/09/19 01:46:40.793, 26 %, 6 %, 7408 MiB, 16384 MiB, 81.15 W, 50
2026/09/19 01:46:41.796, 100 %, 10 %, 7408 MiB, 16384 MiB, 141.71 W, 53
2026/09/19 01:46:42.799, 100 %, 10 %, 7408 MiB, 16384 MiB, 144.53 W, 54
2026/09/19 01:46:43.802, 100 %, 10 %, 7408 MiB, 16384 MiB, 138.92 W, 53
2026/09/19 01:46:44.804, 100 %, 10 %, 7408 MiB, 16384 MiB, 144.86 W, 53
2026/09/19 01:46:45.806, 89 %, 48 %, 7408 MiB, 16384 MiB, 114.10 W, 55
2026/09/19 01:46:46.809, 100 %, 9 %, 7408 MiB, 16384 MiB, 150.87 W, 54
2026/09/19 01:46:47.813, 100 %, 12 %, 7408 MiB, 16384 MiB, 122.82 W, 54
2026/09/19 01:46:48.815, 100 %, 6 %, 7408 MiB, 16384 MiB, 146.23 W, 55
2026/09/19 01:46:49.820, 100 %, 12 %, 7408 MiB, 16384 MiB, 144.65 W, 55
2026/09/19 01:46:50.825, 89 %, 57 %, 7408 MiB, 16384 MiB, 139.03 W, 55
2026/09/19 01:46:51.827, 100 %, 6 %, 7408 MiB, 16384 MiB, 145.08 W, 57
2026/09/19 01:46:52.830, 100 %, 12 %, 7408 MiB, 16384 MiB, 107.63 W, 56
2026/09/19 01:46:53.845, 100 %, 6 %, 7408 MiB, 16384 MiB, 152.16 W, 56
2026/09/19 01:46:54.848, 100 %, 10 %, 7408 MiB, 16384 MiB, 152.04 W, 57
2026/09/19 01:46:55.851, 93 %, 74 %, 7408 MiB, 16384 MiB, 136.07 W, 56
2026/09/19 01:46:56.853, 0 %, 0 %, 7408 MiB, 16384 MiB, 57.46 W, 54
2026/09/19 01:46:57.855, 0 %, 0 %, 7408 MiB, 16384 MiB, 44.37 W, 54
2026/09/19 01:46:58.857, 0 %, 0 %, 7408 MiB, 16384 MiB, 44.52 W, 53
2026/09/19 01:46:59.859, 2 %, 0 %, 6282 MiB, 16384 MiB, 44.90 W, 53
