--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    115822656       253168     10638400    0    0  2861  1108    4   26   2   0  97   0   0 2026-09-22 00:05:40
   1    0            0    115766000       253180     10638428    0    0     0    84 1983 1637   3   0  97   0   0 2026-09-22 00:05:41
   1    0            0    115754440       253180     10638432    0    0     0     0 30622 1499   4   8  88   0   0 2026-09-22 00:05:42
   1    0            0    115756672       253180     10638432    0    0     0     0 1757 1263   3   0  97   0   0 2026-09-22 00:05:43
   1    0            0    115621016       253180     10638440    0    0     0     0 3371 2936   1   1  98   0   0 2026-09-22 00:05:44
   0    0            0    115625232       253180     10638384    0    0     0    56 1245 1657   0   0 100   0   0 2026-09-22 00:05:45
   0    0            0    115625232       253188     10638384    0    0     0    52  729 1190   0   0 100   0   0 2026-09-22 00:05:46
  71    0            0    115178464       253188     10638388    0    0     0     0 3741 1986   7   1  93   0   0 2026-09-22 00:05:47
   2    0            0    114969424       253188     10638388    0    0     0     0 6968 2451  14   0  86   0   0 2026-09-22 00:05:48
   0    0            0    115241072       253188     10638400    0    0     0   592 4378 2033   2   0  97   0   0 2026-09-22 00:05:49
   0    0            0    115249208       253188     10638404    0    0     0     0  837 1225   0   0 100   0   0 2026-09-22 00:05:50
   1    0            0    115217208       253200     10638404    0    0     0   132  859 1169   0   0  99   0   0 2026-09-22 00:05:51
   1    0            0    115056944       253200     10638408    0    0     0     0 1468 1096   2   0  98   0   0 2026-09-22 00:05:52
   1    0            0    114968376       253200     10638412    0    0     0     0 1750 1226   3   0  97   0   0 2026-09-22 00:05:53
   1    0            0    114931984       253200     10638412    0    0     0     0 1630 1155   2   0  97   0   0 2026-09-22 00:05:54
   1    0            0    114856112       253200     10646484    0    0     0     0 3076 2105   2   0  97   0   0 2026-09-22 00:05:55
   1    0            0    114730240       253208     10716164    0    0     0    68 3114 3058   4   0  96   0   0 2026-09-22 00:05:56
   1    0            0    114608384       253208     10718568    0    0     0     0 3203 2949   3   1  96   0   0 2026-09-22 00:05:57
   1    0            0    114632080       253208     10718568    0    0     0     4 2458 3491   2   0  98   0   0 2026-09-22 00:05:58
   1    0            0    114652360       253208     10718568    0    0     0     0 2427 2731   2   1  97   0   0 2026-09-22 00:05:59
   1    0            0    114852456       253208     10718572    0    0     0     0 2502 2508   3   0  97   0   0 2026-09-22 00:06:00
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    114860120       253216     10718576    0    0     0   529 2555 2708   3   0  97   0   0 2026-09-22 00:06:01
   1    0            0    114859168       253216     10718544    0    0     0  3752 2535 2581   3   0  97   0   0 2026-09-22 00:06:02
   1    0            0    114601872       253216     10717080    0    0     0     0 2896 2793   2   1  97   0   0 2026-09-22 00:06:03
   1    0            0    113498920       253216     10716916    0    0     0   128 3196 3520   3   1  97   0   0 2026-09-22 00:06:04
   1    0            0    113458848       253216     10716888    0    0     0     0 2564 2839   3   0  97   0   0 2026-09-22 00:06:05
   2    0            0    113409712       253224     10716884    0    0     0    80 3594 2899   5   0  95   0   0 2026-09-22 00:06:06
   2    0            0    113409712       253228     10716888    0    0     0    60 3597 2474   6   0  94   0   0 2026-09-22 00:06:07
   3    0            0    113409488       253228     10716892    0    0     0     0 3765 2518   6   0  94   0   0 2026-09-22 00:06:08
   2    0            0    113402384       253228     10716464    0    0     0     0 4368 2941   6   1  93   0   0 2026-09-22 00:06:09
   2    0            0    113402128       253228     10716468    0    0     0     0 3691 2717   4   2  94   0   0 2026-09-22 00:06:10
   4    0            0    113397384       253244     10716464    0    0     0   104 3474 2995   4   1  95   0   0 2026-09-22 00:06:11
   1    0            0    113328336       253244     10716464    0    0     0    40 3483 2673   3   2  95   0   0 2026-09-22 00:06:12
   1    0            0    113328288       253244     10716468    0    0     0     0 2389 2540   1   2  97   0   0 2026-09-22 00:06:13
   2    0            0    113296320       253244     10716472    0    0     0     0 3560 2873   4   1  95   0   0 2026-09-22 00:06:14
   2    0            0    113296552       253244     10716476    0    0     0     8 3844 2766   4   2  94   0   0 2026-09-22 00:06:15
   2    0            0    113296560       253252     10716432    0    0     0   272 3812 2787   4   2  94   0   0 2026-09-22 00:06:16
   4    0            0    113297832       253252     10716432    0    0     0    44 3173 2739   4   0  95   0   0 2026-09-22 00:06:17
