procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       555280     95099264      1022884     25224700    0    0     0     0 3637 5547   3   0  97   0   0 2026-09-19 01:36:34
 1  0       555280     95050416      1022884     25224632    0    0     0     0 3404 5981   3   0  97   0   0 2026-09-19 01:36:35
 1  0       555280     94999392      1022892     25224664    0    0     0   456 5489 7715   2   1  97   0   0 2026-09-19 01:36:36
 0  0       555280     94977312      1022892     25224508    0    0     4     0 7796 14214   2   0  97   0   0 2026-09-19 01:36:37
 0  0       555280     94849504      1022892     25224468    0    0     0     0 7646 14150   1   0  99   0   0 2026-09-19 01:36:38
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       555280     94829448      1022892     25224496    0    0     0     0 7490 14065   3   0  97   0   0 2026-09-19 01:36:39
 1  0       555280     94826224      1022892     25224516    0    0     0     0 7546 13946   3   0  97   0   0 2026-09-19 01:36:40
 1  0       555280     94823968      1022900     25224536    0    0     0   420 7819 14393   3   0  97   0   0 2026-09-19 01:36:41
 1  0       555280     94820944      1022900     25224560    0    0     0     4 8097 14464   3   0  97   0   0 2026-09-19 01:36:42
 1  0       555280     94822216      1022900     25224572    0    0     0     0 7691 14340   3   0  97   0   0 2026-09-19 01:36:43
 4  0       555280     94747216      1022900     25225128    0    0    20 290304 9349 15143   8   0  91   1   0 2026-09-19 01:36:44
 4  0       555280     94743584      1022900     25225228    0    0     0     0 8966 14084  11   0  88   0   0 2026-09-19 01:36:45
 4  0       555280     94744096      1022916     25225268    0    0     0   336 8922 14074  11   0  88   0   0 2026-09-19 01:36:46
 5  0       555280     94741096      1022916     25225308    0    0     0     0 9267 14297  11   0  88   0   0 2026-09-19 01:36:47
 4  0       555280     94737088      1022916     25225320    0    0     0     0 9012 14033  11   0  88   0   0 2026-09-19 01:36:48
 4  0       555280     94733632      1022916     25225440    0    0     0 290304 9865 15369  10   0  89   1   0 2026-09-19 01:36:49
 4  0       555280     94730976      1022916     25225788    0    0     0     0 8962 13984  11   0  88   0   0 2026-09-19 01:36:50
 4  0       555280     94727960      1022932     25225804    0    0     0   544 9144 14217  11   0  88   0   0 2026-09-19 01:36:51
 5  0       555280     94727208      1022932     25225836    0    0     0     0 9145 14331  11   0  88   0   0 2026-09-19 01:36:52
 6  0       555280     94726208      1022932     25225856    0    0     0     0 9157 14064  11   0  88   0   0 2026-09-19 01:36:53
 4  0       555280     94720496      1022932     25226032    0    0     0 290604 9715 15419  10   0  89   1   0 2026-09-19 01:36:54
 4  0       555280     94719400      1022932     25226376    0    0     0     0 8878 14371  11   0  88   0   0 2026-09-19 01:36:55
 4  0       555280     94721040      1022952     25226392    0    0     0   312 8779 14285  11   0  88   0   0 2026-09-19 01:36:56
 4  0       555280     94720904      1022952     25226428    0    0     0     0 9260 14544  11   0  88   0   0 2026-09-19 01:36:57
 4  0       555280     94720944      1022952     25226440    0    0     0     0 9004 14102  11   0  88   0   0 2026-09-19 01:36:58
 0  0       555280     94721232      1022952     25226600    0    0     0 290304 9066 14862   6   0  93   1   0 2026-09-19 01:36:59
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 0  0       555280     94719584      1022952     25226928    0    0     0     0 7120 13756   0   0  99   0   0 2026-09-19 01:37:00
 0  0       555280     94721728      1022972     25226932    0    0     0   340 7085 13797   0   0  99   0   0 2026-09-19 01:37:01
 1  0       555280     94703416      1022972     25226976    0    0 243648  4608 8362 15050   1   1  98   1   0 2026-09-19 01:37:02
 1  0       555280     94668968      1022972     25227044    0    0 571392 13824 9804 16422   3   0  95   1   0 2026-09-19 01:37:03
 0  0       555280     94669800      1022972     25227104    0    0     0     0 7092 13729   0   0  99   0   0 2026-09-19 01:37:04
 0  0       555280     94667600      1022972     25227128    0    0     0     0 7147 13974   0   0  99   0   0 2026-09-19 01:37:05
 0  0       555280     94663872      1022980     25227164    0    0     0   108 7139 14098   0   0  99   0   0 2026-09-19 01:37:06
 0  0       555280     94662144      1022980     25227200    0    0     0   260 7483 13794   3   0  97   0   0 2026-09-19 01:37:07
