t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317661097984
2.0,0,1,1893,317661097984
3.0,0,3,1893,317661097984
4.0,0,3,1893,317661097984
5.0,0,3,209717093,317403791360
6.5,0,3,429918053,317062475776
7.5,0,4,1530922853,315975544832
8.5,0,4,2542798693,315114414080
9.5,0,5,2610956133,314878140416
10.5,0,5,3266316133,314242838528
11.6,0,5,4430235493,313224286208
12.6,0,3,4430235493,313224286208
13.7,0,1,4430235493,313224286208
14.7,0,0,4430235493,313224286208
15.8,0,0,4430235493,313224286208
16.8,0,0,4430235493,313224286208
17.8,0,0,4430235493,313224286208
18.9,0,0,4430235493,313224286208
19.9,0,0,4430235493,313224286208
20.9,0,0,4430235493,313224286208
22.0,0,1,4430235493,313224286208
23.0,0,1,4493150053,313009016832
24.1,0,1,4791994213,312714993664
25.1,0,1,5054138213,312599474176
26.3,0,0,5054138213,312599474176
27.3,0,0,5054138213,312599474176
28.3,0,0,5054138213,312599474176
29.4,0,0,5054138213,312599474176
30.4,0,0,5054138213,312599474176
31.4,0,0,5054138213,312599474176
32.5,0,0,5054138213,312599474176
33.5,0,0,5054138213,312599474176
34.5,0,0,5054138213,312599474176
35.6,0,1,5054138213,312599474176
36.6,0,1,5054138213,312599474176
37.8,0,1,5290067813,312205717504
38.8,0,1,5473568613,312016715776
40.0,0,1,6328158053,311323713536
41.2,0,1,6328158053,311323713536
42.3,0,0,6328158053,311323713536
43.3,0,0,6328158053,311323713536
44.4,0,1,6328158053,311323713536
45.4,0,1,6396315493,311108464640
46.5,0,0,6600787813,310887985152
47.6,0,0,6841960293,310688481280
48.6,0,0,6962546533,310688481280
49.7,0,0,6962546533,310688481280
50.7,0,0,6962546533,310688481280
51.8,0,1,6962546533,310688481280
52.8,0,2,6962546533,310688481280
53.8,0,1,7041189733,310441721856
54.9,0,0,7261390693,310221234176
55.9,0,0,7460620133,310026981376
57.0,0,1,8215594853,309433782272
58.0,0,1,8247052133,309244796928
59.1,0,0,8456767333,309029531648
60.2,0,0,8655996773,308835282944
61.2,0,1,8860469093,308788035584
62.3,0,2,8860469093,308788035584
63.3,0,3,8928626533,308551786496
64.4,0,3,9138341733,308341792768
65.5,0,1,10076817253,307633090560
66.7,0,2,10779363173,306866683904
67.8,0,2,10842277733,306656706560
68.9,0,1,11172579173,306472988672
70.3,0,0,11408508773,306236764160
71.3,0,0,11408508773,306236764160
72.4,0,0,11408508773,306236764160
73.4,0,0,11408508773,306236764160
74.5,0,1,11408508773,306236764160
75.6,0,2,11408508773,306236764160
76.6,0,4,11476666213,306005774336
77.7,0,4,11654924133,305822048256
78.7,0,4,12582913893,305055674368
79.9,0,2,13919848293,303722348544
81.3,0,1,13919848293,303722348544
82.7,0,2,13919848293,303722348544
83.7,0,3,13919848293,303722348544
84.8,0,3,13993248613,303480868864
85.9,0,1,14208206693,303312871424
88.0,0,1,14889781093,302924390400
91.2,0,0,15209596773,302431092736
92.2,0,0,15209596773,302431092736
93.3,0,0,15209596773,302431092736
94.4,0,0,15209596773,302431092736
95.4,0,1,15209596773,302431092736
96.5,0,2,15209596773,302431092736
97.6,0,1,15377368933,302184370176
98.8,0,0,16473130853,301166080000
99.9,0,0,16473130853,301166080000
101.0,0,0,16473130853,301166080000
102.1,0,1,16473130853,301166080000
103.1,0,1,16525559653,300956114944
104.2,0,0,16735274853,300735623168
105.3,0,0,17097033573,300541407232
106.4,0,0,17097033573,300541407232
107.5,0,0,17097033573,300541407232
108.6,0,1,17097033573,300541407232
109.6,0,2,17097033573,300541407232
110.7,0,1,17180919653,300305211392
111.8,0,0,17485006693,299990294528
112.9,0,0,18376296293,299260751872
113.9,0,1,18376296293,299260751872
115.0,0,2,18376296293,299260751872
116.1,0,2,18454939493,299035041792
117.3,0,1,18994956133,298473390080
118.5,0,0,19267585893,298205700096
119.6,0,0,19529729893,297985253376
120.7,0,0,19650316133,297985253376
121.8,0,0,19650316133,297985253376
122.8,0,0,19650316133,297985253376
123.9,0,0,19650316133,297985253376
125.0,0,0,19650316133,297985253376
126.1,0,0,19650316133,297985253376
127.1,0,1,19650316133,297985253376
128.2,0,1,19718473573,297749069824
129.4,0,0,20137903973,297407918080
130.5,0,0,20274218853,297360674816
131.6,0,1,20274218853,297360674816
132.7,0,1,20384319333,297166508032
134.4,0,1,20903364453,296730886144
135.5,0,2,20976764773,296489447424
136.6,0,1,21343766373,296148295680
137.9,0,0,22161655653,295471288320
138.9,0,0,22161655653,295471288320
140.0,0,0,22161655653,295471288320
141.1,0,0,22161655653,295471288320
142.3,0,1,22203598693,295471288320
143.6,0,2,22402828133,295061925888
144.7,0,4,22754101093,294762754048
146.2,0,6,23063431013,294416355328
147.3,0,6,23325575013,294195941376
148.4,0,6,23435675493,294195941376
149.5,0,7,23435675493,294195941376
150.6,0,7,23509075813,293959766016
151.6,0,7,23697819493,293770846208
152.7,0,7,24033363813,293434937344
153.9,0,7,24326965093,293303734272
155.2,0,3,25155340133,292952113152
160.1,0,3,26182944613,291939213312
165.8,0,2,26738689893,290753138688
167.2,0,2,27084719973,290469744640
169.3,0,1,27603765093,290007928832
171.2,0,1,28311553893,289645793280
176.1,0,2,28846327653,288617144320
177.2,0,3,29082257253,288407236608
178.3,0,3,29318186853,288160575488
179.5,0,4,29569845093,287913922560
180.7,0,2,29795288933,287672532992
181.9,0,2,30088890213,287457366016
184.1,0,3,30476863333,286990241792
185.2,0,4,31441553253,286832799744
191.7,0,2,31918655333,285568053248
192.9,0,3,32112641893,285379141632
194.1,0,4,32369543013,285258448896
195.3,0,4,32584501093,284891095040
196.5,0,2,33271318373,284744126464
200.6,0,2,33916192613,283930787840
205.7,0,3,34440480613,283012407296
206.8,0,3,34697381733,282755252224
207.9,0,4,34943797093,282529595392
209.1,0,5,35174483813,282298687488
210.3,0,3,35389441893,282156998656
211.5,0,2,35656828773,281947078656
213.6,0,3,36029073253,281611227136
216.8,0,1,37098620773,281133686784
224.9,0,0,38079039333,279785029632
227.8,0,0,38293997413,279181537280
228.9,0,1,38765856613,279003115520
232.3,0,4,39237715813,278499356672
235.4,0,4,39746275173,278058549248
238.2,0,5,40490764133,277554806784
243.0,0,4,40642807653,276972314624
245.0,0,3,40669022053,276946075648
246.8,0,1,40669022053,276946075648
247.9,0,0,40669022053,276946075648
249.0,0,0,40669022053,276946075648
250.2,0,0,40669022053,276946075648
251.3,0,0,40669022053,276946075648
252.4,0,1,40689993573,276925083648
253.8,0,0,40689993573,276925083648
254.9,0,0,40689993573,276925083648
256.1,0,0,40689993573,276925083648
257.2,0,1,40695236453,276919836672
259.1,0,1,40700479333,276919836672
261.3,0,0,40700479333,276914589696
262.4,0,0,40700479333,276914589696
263.5,0,0,40700479333,276914589696
264.7,0,0,40700479333,276914589696
265.8,0,0,40700479333,276914589696
266.9,0,1,40700479333,276914589696
268.8,0,1,40700479333,276914589696
270.2,0,0,40700479333,276914589696
271.3,0,1,40705722213,276914589696
273.1,0,4,40726693733,276888346624
274.7,0,5,40768636773,276856856576
276.0,0,2,40831551333,276783390720
277.6,0,2,40842037093,276772888576
279.0,0,2,40878737253,276736155648
280.4,0,1,40878737253,276736155648
281.9,0,1,40889223013,276730904576
284.1,0,3,40894465893,276720410624
285.5,0,1,40899708773,276715159552
287.4,0,1,40904951653,276709908480
288.7,0,2,40915437413,276699414528
290.3,0,0,40931166053,276683673600
291.4,0,0,40931166053,276683673600
292.6,0,0,40931166053,276683673600
293.7,0,0,40931166053,276683673600
294.8,0,0,40931166053,276683673600
296.0,0,0,40931166053,276683673600
297.1,0,0,40931166053,276683669504
298.2,0,0,40931166053,276683669504
300.2,0,0,40936408933,276678422528
301.3,0,0,40936408933,276678422528
302.5,0,0,40936408933,276678422528
303.6,0,0,40936408933,276678422528
304.7,0,0,40936408933,276678422528
305.9,0,0,40936408933,276678422528
307.0,0,1,40941651813,276678422528
309.0,0,0,40946894693,276667928576
310.2,0,0,40946894693,276667928576
311.3,0,0,40946894693,276667928576
312.4,0,0,40946894693,276667928576
313.6,0,0,40946894693,276667928576
314.7,0,1,40952137573,276667928576
316.7,0,2,40967866213,276646936576
318.1,0,0,40967866213,276646936576
319.2,0,1,40978351973,276636442624
320.7,0,2,40983594853,276631195648
322.5,0,2,40994080613,276620701696
323.9,0,0,40994080613,276620701696
325.0,0,0,40994080613,276620701696
326.1,0,1,40999323493,276615454720
327.3,0,0,40999323493,276615454720
328.5,0,0,40999323493,276615454720
329.6,0,0,40999323493,276615454720
330.7,0,0,40999323493,276615454720
331.9,0,0,40999323493,276615454720
333.0,0,0,40999323493,276615454720
334.1,0,0,40999323493,276615454720
335.3,0,0,40999323493,276615454720
336.4,0,1,41004566373,276615454720
338.9,0,3,41041266533,276573474816
340.5,0,2,41046509413,276568227840
342.3,0,0,41046509413,276568227840
343.5,0,0,41046509413,276568227840
344.6,0,0,41046509413,276568227840
345.8,0,3,41056995173,276557733888
347.1,0,2,41104181093,276510498816
348.7,0,0,41109423973,276510498816
351.1,0,3,41125152613,276489506816
352.3,0,3,41161852773,276452769792
354.0,0,3,41167095653,276447522816
355.3,0,0,41172338533,276442275840
356.4,0,0,41172338533,276442275840
357.5,0,3,41177581413,276442275840
359.1,0,2,41209038693,276405547008
360.7,0,2,41214281573,276405547008
362.1,0,1,41214281573,276400300032
364.0,0,2,41214281573,276400300032
365.8,0,1,41219524453,276395053056
367.7,0,2,41240495973,276395053056
