t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,2,1893,317662978048
2.0,0,2,1893,317662978048
3.0,1,2,15730533,317636628480
4.0,1,2,230688613,317421604864
5.0,1,2,450234213,317211193344
6.0,2,2,629147493,317033459712
7.0,2,2,629147493,317033459712
8.0,1,2,652904293,316999249920
9.0,1,2,867043173,316786028544
10.0,1,2,1152288613,316509294592
11.0,2,2,1258293093,316403945472
12.0,2,2,1258293093,316403945472
13.1,1,2,1424754533,316228603904
14.1,1,2,1650362213,316002500608
15.1,2,2,1887438693,315774435328
16.1,2,2,1887438693,315774435328
17.1,1,2,1941178213,315711213568
18.1,1,2,2154170213,315498172416
19.1,1,2,2516584293,315144925184
20.1,2,2,2516584293,315144925184
21.1,1,2,2638481253,315014152192
22.1,1,2,2853603173,314798583808
23.1,1,2,3130656613,314532941824
24.2,2,2,3145729893,314515410944
25.2,1,2,3321366373,314330902528
26.2,1,2,3538945893,314114461696
27.2,2,2,3774875493,313885904896
28.2,1,2,3786180454,313866113024
29.2,1,2,4010805093,313641095168
30.2,1,2,4224452453,313428586496
31.3,2,2,4404021093,313256390656
32.3,2,2,4404021093,313256390656
33.3,1,2,4598171493,313053696000
34.3,1,2,4823451493,312828571648
35.3,2,2,5054138213,312605913088
36.3,2,2,5054138213,312605913088
37.4,2,2,5054138213,312605913088
38.4,2,2,5054138213,312605913088
39.5,2,2,5054138213,312605913088
40.5,1,2,5206837093,312445812736
41.5,1,2,5425235813,312227786752
42.5,2,2,5683283813,311976407040
43.5,2,2,5683283813,311976407040
44.6,1,2,5770119013,311888396288
45.6,1,2,6012929893,311646695424
46.6,2,2,6312429413,311346896896
47.7,1,2,6312429413,311346896896
48.7,1,2,6565889893,311092592640
49.7,1,2,6805751653,310852722688
50.7,2,2,6941575013,310717390848
51.7,1,2,6991382373,310667718656
52.8,1,2,7256475493,310401970176
53.8,1,2,7570720613,310087872512
54.9,2,2,7570720613,310087872512
55.9,1,2,7767328613,309891559424
56.9,1,2,8018659173,309640384512
57.9,2,2,8199866213,309458358272
59.0,1,2,8216414053,309441994752
60.0,1,2,8449886053,309208305664
61.0,1,2,8672216933,308987113472
62.0,2,2,8849983333,308807872512
63.0,1,2,8961558373,308696612864
64.1,1,2,9201092453,308457758720
65.1,2,2,9500100453,308157382656
66.1,2,2,9500100453,308157382656
67.2,1,2,9537783653,308120018944
68.2,1,2,9764210533,307893575680
69.2,2,2,10129246053,307527880704
70.2,2,2,10129246053,307527880704
71.3,2,2,10129246053,307527880704
72.4,2,2,10129246053,307527880704
73.4,1,2,10388277093,307269160960
74.5,1,2,10665494373,306995212288
75.5,1,2,10758391653,306898382848
76.5,2,2,11387537253,306268889088
77.5,2,2,11387537253,306268889088
78.7,1,2,11596105573,306054238208
79.7,2,2,12016682853,305639391232
80.7,1,2,12043716453,305606164480
81.7,1,2,12315035493,305335435264
82.8,2,2,12645828453,305009889280
83.8,2,2,12645828453,305009889280
84.9,2,2,13274974053,304380383232
85.9,2,2,13274974053,304380383232
87.0,1,2,13553010533,304095617024
88.0,1,2,13771245413,303878361088
89.0,2,2,13925091173,303729917952
90.0,2,2,13925091173,303729917952
91.2,2,2,13925091173,303729917952
92.3,2,2,13925091173,303729917952
93.4,2,2,13925091173,303729917952
94.4,1,2,14005700453,303642406912
95.5,1,2,14258833254,303390466048
96.5,1,2,14509016933,303142191104
97.5,2,2,14554236773,303100411904
98.6,1,2,15169947493,302524317696
99.7,2,2,15184693093,302470905856
100.8,1,2,15470757733,302176460800
101.8,1,2,15693907813,301956263936
102.8,2,2,15812527973,301841412096
103.8,2,2,15812527973,301841412096
104.9,1,2,16000452453,301646745600
106.0,1,2,16210331493,301439152128
107.0,1,2,16424470373,301225668608
108.0,2,2,16441673573,301211906048
109.1,1,2,16611575653,301034463232
110.1,1,2,16823420773,300826566656
111.1,1,2,17026090853,300621086720
112.2,2,2,17070819173,300582420480
113.2,1,2,17097852773,300556038144
114.2,1,2,17300850533,300353843200
115.3,1,2,17515808613,300140199936
116.3,1,2,17699964773,299952930816
117.4,2,2,17699964773,299952930816
118.4,1,2,17904764773,299750727680
119.5,1,2,18110220133,299543805952
120.5,1,2,18311087973,299344080896
121.5,2,2,18329110373,299323437056
122.6,1,2,18358437733,299296051200
123.6,1,2,18549147493,299105341440
124.7,1,2,18770823013,298885312512
125.7,2,2,18958255973,298693947392
126.7,2,2,18958255973,298693947392
127.9,2,2,18958583653,298693947392
129.0,1,2,19217450853,298440622080
130.1,1,2,19513018213,298140950528
131.1,2,2,19587401573,298064437248
132.2,2,2,19587401573,298064437248
133.3,1,2,19778439013,297878130688
134.3,1,2,19984877413,297672200192
135.4,1,2,20200818533,297454129152
136.4,2,2,20216547173,297434959872
137.4,1,2,20368754533,297287815168
138.5,1,2,20603701093,297051070464
139.5,1,2,20835534693,296819400704
140.6,2,2,20845692773,296805474304
141.6,1,2,20986595173,296666509312
142.7,1,2,21200897893,296453226496
143.7,1,2,21413889893,296239382528
144.7,2,2,21474838373,296175976448
145.8,1,2,21545453413,296109289472
146.8,1,2,21750744933,295903178752
147.9,1,2,21964228453,295690371072
148.9,2,2,22103983973,295546519552
150.0,2,2,22103983973,295546519552
151.1,1,2,22249146213,295397904384
152.1,1,2,22458042213,295188869120
153.1,1,2,22650390373,294997987328
154.2,2,2,22754101093,294896062464
155.2,2,2,22754101093,294896062464
156.4,2,2,22754101093,294896062464
157.5,2,2,22754101093,294896062464
158.6,2,2,22754101093,294896062464
159.7,1,2,22945466213,294710575104
160.8,1,2,23200892773,294452867072
161.8,2,2,23383246693,294266576896
162.9,2,2,23383246693,294266576896
164.0,0,0,23623599973,294026051584
165.0,0,0,24312547174,293349879808
166.1,2,2,24641537893,293007622144
167.1,2,2,24641537893,293007618048
168.2,2,2,24641537893,293007618048
169.3,1,2,24837490533,292808056832
170.4,1,2,25051957093,292594249728
171.4,1,2,25262327653,292393873408
172.4,2,2,25270683493,292378144768
173.5,1,2,25312298853,292329529344
174.5,1,2,25621464933,292022976512
175.6,1,2,25823479653,291820740608
176.6,2,2,25899829093,291748651008
177.6,1,2,26043025253,291601338368
178.7,1,2,26277316453,291366735872
179.7,1,2,26507839333,291142103040
180.8,2,2,26528974693,291119165440
181.8,1,2,26578126693,291065151488
182.9,1,2,26785220453,290856685568
183.9,1,2,26993952613,290650251264
185.0,2,2,27158120293,290489688064
186.0,2,2,27158120293,290489688064
187.1,1,2,27193018213,290450092032
188.2,1,2,27385857893,290254893056
189.2,1,2,27572471653,290069766144
190.3,1,2,27782350693,289871511552
191.3,2,2,27787265893,289860206592
192.4,2,2,27787265893,289860206592
193.5,1,2,27850344293,289800560640
194.5,1,2,28043511653,289607065600
195.6,1,2,28272068453,289380982784
196.6,2,2,28416411493,289230741504
197.7,2,2,28417230693,289230741504
198.8,1,2,28712142693,288948264960
199.9,2,2,29045557093,288601255936
200.9,2,2,29045557093,288601255936
202.1,1,2,29239052133,288403656704
203.2,1,2,29466789733,288179048448
