wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789540133950827316,125166548,172,0,1272,0
1789540134978202659,125114392,296,0,1272,0
1789540136007871249,125054444,320,0,1272,0
1789540137035449812,125042168,512,0,1272,0
1789540138066064034,125034124,548,0,1272,0
1789540139094485108,125008692,220,0,1272,0
1789540140125216058,124866616,276,0,1272,0
1789540141153810079,124704416,380,0,1272,0
1789540142181001390,124646712,460,0,1272,0
1789540143237262021,124181528,500,0,1272,0
1789540144294387327,123855064,180,0,11512,0
1789540145323016595,124397636,344,0,48376,0
1789540146350632688,121675204,372,0,48388,0
1789540147379030852,121687084,420,0,48376,0
1789540148408506079,121731856,653992,4504,48380,0
1789540149432963729,121737020,2675512,0,48380,0
1789540150456989250,121734864,2860808,0,48380,0
1789540151485770786,121732740,2754344,296,48380,0
1789540152516934612,121732512,2453336,38912,48380,0
1789540153547891081,121730812,1947796,0,48380,0
1789540154577382172,121729488,1308,0,48380,0
1789540155605389244,121451756,1320,0,48380,0
1789540156635637816,121453292,1384,0,48380,0
1789540157666047332,121402300,1448,0,48380,0
1789540158694297331,121369048,1468,0,48380,0
1789540159725111616,121352252,1528,0,48380,0
1789540160752981334,121301920,1552,0,48380,0
1789540161780266562,121299500,1632,0,48380,0
1789540162807135516,121299556,1700,0,48380,0
1789540163834441474,121298352,1720,0,48380,0
1789540164862171204,121297384,1752,0,48380,0
1789540165889755414,121294640,1784,0,48380,0
1789540166917235188,121291916,1840,0,48380,0
1789540167948261283,121289720,1876,0,48380,0
1789540168979378803,121221488,1932,0,48380,0
1789540170009436405,121220824,1996,0,48380,0
1789540171038406930,121220092,2040,0,48380,0
1789540172069637683,121221128,2072,0,48380,0
1789540173100274321,121221148,2112,0,48380,0
1789540174128461623,121218424,2136,0,48380,0
1789540175159093206,121216428,2216,0,48380,0
1789540176189792712,121213980,2236,0,48380,0
1789540177218033171,121213548,2284,0,48380,0
1789540178249386502,121166204,2316,0,48380,0
1789540179279591509,121163520,2380,0,48380,0
1789540180306595338,121163536,12,0,48380,0
1789540181334403052,121161588,220,0,48380,0
1789540182362069175,121159840,252,0,48380,0
1789540183391767286,121159372,268,0,48380,0
1789540184418696211,121157916,356,0,48380,0
1789540185445120986,121154692,368,0,48380,0
1789540186473184769,121151968,548,0,48380,0
1789540187504014187,121150496,560,0,48380,0
1789540188535022238,121150076,652,0,48380,0
1789540189563823080,121148616,680,0,48380,0
1789540190595387259,121145396,212,0,48380,0
1789540191626184752,121143132,180,0,48380,0
1789540192655221248,121140160,220,0,48380,0
1789540193686543997,121140496,304,0,48380,0
1789540194717800252,121141040,316,0,48380,0
1789540195748874175,121141820,412,0,48380,0
1789540196779981546,121141144,208,0,48380,0
1789540197810751420,121141228,264,0,48380,0
1789540198838990852,121139000,312,0,48380,0
1789540199870035131,121137036,356,0,48380,0
1789540200897435907,121137044,424,0,48380,0
1789540201925054577,121136576,324,0,48380,0
1789540202949955625,121135932,372,0,48380,0
1789540203976950708,121133488,416,0,48380,0
1789540205005326672,121133360,548,0,48380,0
1789540206036849226,121132964,16,0,48380,0
1789540207067591694,121133556,220,0,48380,0
1789540208095333917,121132380,240,0,48380,0
1789540209126622145,121131412,296,0,48380,0
1789540210157108694,121132804,416,0,48380,0
1789540211185471662,121130904,436,0,48380,0
1789540212216652714,121131744,272,0,48380,0
1789540213247095410,121132028,280,0,48380,0
1789540214275360778,121133372,324,0,48380,0
1789540215305060126,121133760,420,0,48380,0
1789540216332606050,121133636,0,0,48380,0
1789540217362207517,121132228,228,0,48380,0
1789540218389896385,121133256,272,0,48380,0
1789540219417026377,121134868,316,0,48380,0
1789540220447019455,121137676,416,0,48380,0
1789540221476083878,121136232,452,0,48380,0
1789540222504263598,121135008,176,0,48380,0
1789540223535499531,121135572,276,0,48380,0
1789540224566283162,121134672,312,0,48380,0
1789540225594708965,121133748,368,0,48380,0
1789540226626116710,121134836,468,0,48380,0
1789540227657077335,121132432,168,0,48380,0
1789540228684738383,121134244,260,0,48380,0
1789540229715604047,121132584,284,0,48380,0
1789540230744564938,121132892,356,0,48380,0
1789540231769406949,121131692,460,0,48380,0
1789540232799533183,121131248,500,0,48380,0
1789540233826616138,121133320,264,0,48380,0
1789540234855633491,121132376,328,0,48380,0
1789540235885395081,121130976,368,0,48380,0
1789540236914172727,121130524,456,0,48380,0
1789540237942855634,121130760,152,0,48380,0
1789540238971648176,121129584,304,0,48380,0
1789540239998991573,121129456,344,0,48380,0
1789540241030100824,121132792,460,0,48380,0
1789540242060514412,121132652,488,0,48380,0
1789540243088757280,121131820,32,0,48380,0
1789540244120509773,121132848,288,0,48380,0
1789540245150149603,121132652,348,0,48380,0
1789540246175623409,121132192,348,0,48380,0
1789540247206289405,121132308,436,0,48380,0
1789540248237104308,121132928,160,0,48380,0
1789540249264938369,121132796,300,0,48380,0
1789540250295136748,121134080,308,0,48380,0
1789540251322427647,121133392,460,0,48380,0
1789540252351539289,121132432,488,0,48380,0
1789540253379845190,121134444,12,0,48380,0
1789540254407645459,121133788,56,0,48380,0
1789540255437880232,121133136,236,0,48380,0
1789540256466500736,121134220,312,0,48380,0
1789540257497083081,121134808,372,0,48380,0
1789540258527695080,121135588,0,0,48380,0
1789540259556604731,121135452,56,0,48380,0
1789540260587204119,121135296,196,0,48380,0
1789540261617877225,121134684,320,0,48380,0
1789540262647824763,121134500,384,0,48380,0
1789540263679291254,121135016,12,4,48380,0
1789540264710377835,121133332,212,0,48380,0
1789540265741306310,121131132,328,0,48380,0
1789540266771998280,121130400,440,0,48380,0
1789540267802492387,121129404,452,0,48380,0
1789540268833774768,121129964,488,0,48380,0
1789540269864953960,121128020,204,0,48380,0
1789540270895854764,121128624,232,0,48380,0
1789540271927095638,121127924,444,0,48380,0
1789540272958446861,121128692,492,0,48380,0
1789540273988997544,121128748,0,0,48380,0
1789540275017416426,121127920,188,0,48380,0
1789540276047878972,121128500,368,0,48380,0
1789540277078495807,121127048,432,0,48380,0
1789540278106552891,121126928,468,0,48380,0
1789540279137442559,121127296,512,0,48380,0
1789540280167816306,121126836,212,0,48380,0
1789540281194887074,121128384,300,0,48380,0
1789540282221842293,121128684,376,0,48380,0
1789540283249322538,121129348,408,0,48380,0
1789540284277450091,121127136,444,0,48380,0
1789540285305151179,121126896,184,0,48380,0
1789540286332428955,121125748,256,0,48380,0
1789540287360277502,121127376,320,0,48380,0
1789540288391826379,121126216,332,0,48380,0
1789540289422129020,121126228,432,0,48380,0
1789540290450111853,121127520,564,0,48380,0
1789540291481151171,121127604,196,0,48380,0
1789540292511504667,121125448,260,0,48380,0
1789540293539514819,121126844,376,0,48380,0
1789540294570880819,121126972,396,0,48380,0
1789540295601897639,121129072,624,0,48380,0
1789540296630218316,121129404,188,0,48380,0
1789540297660868290,121128480,224,0,48380,0
1789540298688456588,121127528,344,0,48380,0
1789540299715516585,121127592,364,0,48380,0
1789540300743830687,121129380,588,0,48380,0
1789540301771911598,121129540,208,0,48380,0
1789540302800684941,121128948,280,0,48380,0
1789540303831238028,121129052,292,0,48380,0
1789540304862004121,121127328,352,0,48380,0
1789540305892080812,121128188,100,20,48380,0
1789540306920028530,121127856,212,0,48380,0
1789540307951407975,121128180,264,0,48380,0
1789540308982087532,121128708,312,0,48380,0
1789540310009687790,121128724,392,0,48380,0
1789540311041079735,121129148,148,0,48380,0
1789540312071381428,121129000,276,0,48380,0
1789540313099124321,121128036,404,0,48380,0
1789540314130426932,121126812,456,0,48380,0
1789540315160361071,121127920,544,0,48380,0
1789540316187635851,121128464,164,0,48380,0
1789540317217197107,121128540,272,0,48380,0
1789540318244189506,121127080,292,0,48380,0
1789540319271023707,121125332,356,0,48380,0
1789540320299439453,121124412,464,0,48380,0
1789540321328096819,121123984,216,0,48380,0
1789540322357130114,121124492,272,0,48380,0
1789540323388568484,121126604,292,0,48380,0
1789540324419545356,121126632,368,0,48380,0
1789540325450250655,121126916,480,0,48380,0
1789540326481197965,121128732,44,0,48380,0
1789540327512307974,121125528,220,0,48380,0
1789540328541713568,121127892,256,0,48380,0
1789540329573204378,121126164,260,0,48380,0
1789540330604134646,121128212,468,0,48380,0
1789540331632848967,121126780,44,0,48380,0
1789540332663326351,121124792,228,0,48380,0
1789540333690827361,121123344,284,0,48380,0
1789540334720329168,121123104,296,0,48380,0
1789540335748610417,121124024,512,0,48380,0
1789540336775833312,121124164,24,0,48380,0
1789540337802686366,121125280,196,0,48380,0
1789540338831073307,121125436,216,0,48380,0
1789540339856595058,121125072,328,0,48380,0
1789540340884622094,121126432,392,0,48380,0
1789540341915671843,121126844,156,0,48380,0
1789540342946173538,121124868,200,0,48380,0
1789540343974095215,121128160,248,0,48380,0
1789540345005103412,121127488,332,0,48380,0
1789540346035916216,121125248,424,0,48380,0
1789540347063900806,121123276,24,0,48380,0
1789540348094118136,121122104,200,0,48380,0
1789540349124774479,121121712,304,0,48380,0
1789540350152461975,121122240,392,0,48380,0
1789540351183004587,121121104,416,0,48380,0
1789540352210429342,121121976,152,0,48380,0
1789540353238056074,121122016,244,0,48380,0
1789540354266879444,121122592,300,0,48380,0
1789540355296952315,121122360,376,0,48380,0
1789540356327292525,121122284,432,0,48380,0
1789540357355931423,121120924,12,0,48380,0
1789540358387429089,121119940,224,0,48380,0
1789540359418920375,121119216,280,0,48380,0
1789540360448442556,121121536,396,0,48380,0
1789540361479736167,121120176,404,0,48380,0
1789540362510504507,121122160,160,0,48380,0
1789540363542096322,121123464,268,0,48380,0
1789540364572926515,121122244,304,0,48380,0
1789540365603286803,121124892,424,0,48380,0
1789540366633807102,121127744,464,0,48380,0
1789540367664022261,121126612,500,0,48380,0
1789540368694431220,121126820,248,0,48380,0
1789540369984035352,121163488,292,0,48380,0
