wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789567155244679059,0.1,0.3,0.80,1.81,0
1789567156272258729,0.0,0.0,0.00,0.00,0
1789567157300248674,0.3,0.0,2.12,0.00,0
1789567158327756674,0.0,0.1,0.00,8.50,0
1789567159357215973,0.0,0.0,0.00,0.00,0
1789567160386255373,0.0,0.2,14.00,6.28,0
1789567161416220137,0.0,0.0,0.00,0.00,0
1789567162444823157,0.0,0.0,14.00,0.00,0
1789567163473605047,0.0,0.1,7.00,8.50,0
1789567164502189861,0.0,0.0,0.00,0.00,0
1789567165525420952,0.4,0.2,0.42,4.26,0
1789567166553283868,0.0,0.0,4.67,0.00,0
1789567167580682286,0.0,0.0,14.00,0.00,0
1789567168612369507,0.0,0.1,0.00,8.50,0
1789567169641750572,0.0,0.0,0.00,0.00,0
1789567170672621570,0.0,0.2,3.00,2.88,0
1789567171703341002,0.0,0.0,0.00,0.00,0
1789567172732562901,0.0,0.0,0.00,0.00,0
1789567173764099703,0.0,0.1,0.00,8.50,0
1789567174793129152,0.0,0.0,1.17,0.00,0
1789567175822566660,0.0,0.0,0.00,0.00,8
1789567176852069544,0.0,0.2,3.00,6.00,0
1789567177881760205,0.0,0.1,0.00,8.50,0
1789567178911994065,0.0,0.0,0.00,0.00,0
1789567179943285577,0.0,0.0,0.00,0.00,0
1789567180972952093,0.0,0.1,0.00,8.00,0
1789567182003380407,0.2,0.0,0.49,0.00,0
1789567183033380473,0.0,0.1,0.00,10.50,0
1789567184062564070,0.0,0.0,0.00,0.00,0
1789567185094141704,236.7,0.0,6.78,14.00,29
1789567186128711684,1157.5,0.2,6.94,4.89,32
1789567187162171942,906.9,0.0,6.93,0.00,0
1789567188191611254,859.2,0.1,5.89,13.50,20
1789567189224293376,1011.3,0.0,5.81,0.00,34
1789567190259064437,1192.0,0.0,6.68,0.00,36
1789567191293524787,1105.9,23.1,6.03,9.46,36
1789567192325717735,865.0,35.1,7.06,20.12,32
1789567193359914026,1182.6,0.1,6.78,13.00,2
1789567194392853969,1159.6,0.0,5.74,0.00,12
1789567195425261901,1050.9,0.0,5.55,0.00,34
1789567196457453939,1190.1,0.0,6.82,0.00,33
1789567197492386889,687.2,134.0,10.93,12.24,31
1789567198526446705,733.5,99.3,10.08,9.55,33
