wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789364075434574868,17.9,0.0,0.10,0.00,0
1789364076462115514,16.6,0.5,0.09,0.16,0
1789364077489738584,41.7,0.0,0.11,0.00,0
1789364078516776997,3.0,0.1,0.11,1.50,0
1789364079544931027,0.0,0.0,14.00,0.00,0
1789364080574768042,36.5,0.0,0.17,0.00,0
1789364081603018578,0.1,0.3,0.14,3.52,0
1789364082632742099,6.0,0.0,0.14,0.00,0
1789364083660218351,8.1,0.2,0.09,0.75,0
1789364084688215883,119.5,0.0,0.16,0.00,0
1789364085715753348,8.5,0.0,0.11,0.00,0
1789364086743522723,1.9,0.3,0.68,0.26,0
1789364087771733302,0.0,0.0,0.50,0.00,0
1789364088800637224,0.0,0.2,0.00,9.00,0
1789364089829478878,0.0,0.0,0.00,0.00,0
1789364090861449366,0.0,0.0,0.00,0.00,0
1789364091892703425,0.0,0.4,0.00,2.00,0
1789364092923761099,0.0,0.0,4.00,0.00,0
1789364093954004112,0.0,0.1,0.00,2.00,0
1789364094982902082,0.0,0.0,0.00,0.00,0
1789364096012215578,0.0,0.0,0.00,0.00,0
1789364097040852324,0.0,0.3,0.00,3.59,0
1789364098068372562,0.7,0.1,0.75,6.00,0
1789364099098648362,0.3,0.0,0.22,0.00,0
1789364100128223493,0.0,0.0,13.80,0.00,0
1789364101158211517,0.0,0.0,14.00,0.00,0
1789364102187619904,1.3,0.3,1.78,3.38,0
1789364103216856936,0.6,0.4,0.29,2.00,0
1789364104242570046,0.5,0.0,0.10,0.00,0
1789364105271020231,0.3,0.0,0.08,0.00,0
1789364106298730102,0.7,0.0,0.07,0.00,0
1789364107326389887,0.3,0.7,0.10,0.06,0
1789364108353784779,0.1,3.2,0.11,1.00,0
1789364109381995027,19.3,0.0,0.34,0.00,0
1789364110412542336,1710.8,0.0,0.39,0.00,1
1789364111442224529,1891.1,0.0,0.43,0.00,1
1789364112471394725,1900.1,3.2,0.46,0.28,1
1789364113500264558,1907.3,0.5,0.45,5.00,1
1789364114529673730,1702.7,0.0,0.43,0.00,0
1789364115553441559,0.0,0.0,0.00,0.00,0
1789364116569160231,0.0,445.1,3.50,2.45,0
1789364117586351332,0.0,1109.7,0.00,2.33,3
1789364118614331063,242.5,1958.4,4.35,12.52,3
1789364119643294792,1731.0,157.0,0.57,2.28,1
1789364120672586856,1947.3,0.0,0.43,0.00,1
1789364121702119722,1993.8,0.0,0.44,0.00,1
1789364122732057454,2061.1,0.0,0.43,0.00,1
1789364123761531950,840.5,456.3,0.45,6.88,25
1789364124783441869,0.0,669.2,93.00,31.03,93
1789364125799369779,0.0,638.7,208.00,65.90,248
1789364126826813855,0.0,661.6,99.00,511.32,294
1789364127857582112,0.0,648.6,412.00,660.80,0
1789364128889007543,0.1,632.2,12.77,38.36,296
1789364129918660743,0.0,640.4,551.00,183.84,59
1789364130947486257,65.0,638.6,20.42,13.58,4
1789364131979377490,180.7,571.9,9.93,2.13,3
1789364133011319183,145.1,599.9,12.07,2.53,2
1789364134041994635,212.1,560.9,8.93,2.22,1
1789364135073600664,196.4,575.8,9.63,2.15,2
1789364136105044391,175.3,581.6,10.10,2.57,4
1789364137136850197,176.3,595.8,9.22,2.87,1
1789364138167869980,333.6,500.8,5.22,2.66,1
1789364139198072706,1996.2,0.0,0.46,0.00,1
1789364140226959297,1880.3,0.0,0.49,0.00,2
1789364141256221818,2010.7,0.0,0.44,0.00,2
1789364142286822216,1726.0,6.0,0.44,4.46,0
1789364143348335549,0.6,69.0,0.12,13.60,36
1789364144375068072,24.0,635.3,34.64,147.98,7
1789364145407168621,134.5,595.5,14.09,1.90,5
1789364146438280363,177.4,595.2,10.70,1.91,2
1789364147469795225,173.3,560.1,11.28,2.09,3
1789364148501748979,149.1,566.6,12.95,1.98,0
1789364149533471214,193.4,551.6,9.46,2.16,3
1789364150565617467,197.0,583.7,8.88,2.24,1
1789364151597472571,163.1,583.5,12.15,1.92,3
1789364152629148529,157.0,570.1,12.55,1.88,1
1789364153660278367,1898.1,0.2,0.44,5.00,1
1789364154689376137,1891.0,0.6,0.41,1.15,0
1789364155719195756,1816.9,0.0,0.44,0.00,1
1789364156748896773,1835.5,0.0,0.43,0.00,0
1789364157776768913,0.0,0.0,0.00,0.00,0
1789364158792494121,0.2,155.0,0.44,1.29,3
1789364159824536586,0.0,596.7,6.67,1.77,0
1789364160842026935,3.1,668.7,49.08,115.14,7
1789364161871509122,191.8,525.2,7.92,2.72,2
1789364162901557390,148.0,593.4,13.57,2.49,3
1789364163933974142,201.1,548.7,9.46,2.53,3
1789364164964710727,227.8,543.4,7.86,2.27,1
