t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,2,1893,317662912512
2.0,0,2,1893,317662912512
3.0,1,2,22284133,317630664704
4.0,1,2,224135013,317428092928
5.0,1,2,433194853,317229359104
6.0,2,2,629147493,317033394176
7.0,2,2,629147493,317033394176
8.0,2,2,629147493,317033394176
9.0,1,2,818546533,316833804288
10.0,1,2,1023674213,316629164032
11.0,2,2,1258293093,316403879936
12.0,2,2,1258293093,316403879936
13.1,1,2,1405749093,316246888448
14.1,1,2,1622673253,316030509056
15.1,2,2,1887438693,315774369792
16.1,2,2,1887438693,315774369792
17.1,1,2,1887438693,315774369792
18.1,1,2,2098628453,315553648640
19.1,2,2,2516584293,315144859648
20.1,2,2,2516584293,315144859648
21.1,1,2,2684356453,314968207360
22.1,1,2,2907342693,314744721408
23.2,1,2,3143763813,314515345408
24.2,2,2,3145729893,314515345408
25.2,1,2,3303835493,314348040192
26.2,1,2,3522561893,314129670144
27.2,1,2,3756525413,313897472000
28.2,2,2,3774875493,313885839360
29.2,1,2,3874654053,313777516544
30.2,1,2,4080928614,313570242560
31.3,1,2,4284909413,313367736320
32.3,2,2,4404021093,313256325120
33.3,2,2,4404021093,313256325120
34.3,1,2,4582279013,313069850624
35.3,1,2,4787570533,312863920128
36.4,2,2,5054138213,312605847552
37.4,2,2,5054138213,312605847552
38.4,2,2,5054138213,312605847552
39.5,2,2,5054138213,312605847552
40.5,2,2,5054138213,312605847552
41.5,1,2,5120329573,312532103168
42.5,1,2,5353637733,312298946560
43.6,1,2,5681317733,311997640704
44.6,2,2,5683283813,311976341504
45.6,1,2,5732927333,311926669312
46.6,1,2,5970167653,311688282112
47.7,2,2,6312429413,311346831360
48.7,2,2,6312429413,311346831360
49.7,1,2,6527715173,311130374144
50.8,1,2,6765119333,310893617152
51.8,2,2,6941575013,310717325312
52.8,2,2,6941575013,310717325312
53.9,1,2,7127369573,310531174400
54.9,1,2,7339870053,310318989312
55.9,2,2,7570720613,310087806976
56.9,2,2,7570720613,310087806976
58.0,1,2,7793379173,309864951808
59.0,1,2,8019969893,309639503872
60.0,2,2,8199866213,309458292736
61.0,1,2,8199866213,309458292736
62.1,1,2,8440383333,309214957568
63.1,1,2,8711538533,308956246016
64.1,2,2,8849983333,308807806976
65.1,1,2,9013823333,308644106240
66.2,1,2,9253357413,308405207040
67.2,2,2,9500100453,308157317120
68.2,2,2,9500100453,308157317120
69.3,1,2,9558263653,308099944448
70.3,1,2,9789933413,307867783168
71.3,2,2,10129246053,307527815168
72.3,2,2,10129246053,307527815168
73.4,2,2,10129246053,307527815168
74.5,2,2,10130065253,307527815168
75.5,1,2,10758391653,306898317312
76.6,1,2,10800170853,306858160128
77.6,1,2,11084597093,306575843328
78.6,2,2,11387537253,306268823552
79.6,2,2,11387537253,306268819456
80.7,1,2,11553343333,306096111616
81.7,1,2,11846780773,305806602240
82.8,2,2,12016682853,305639321600
83.8,1,2,12081891173,305569021952
84.8,1,2,12411045733,305241829376
85.8,2,2,12645828453,305009819648
86.9,1,2,13274974053,304380313600
87.9,2,2,13274974053,304380313600
89.0,1,2,13347882853,304299843584
90.0,2,2,13925091173,303729844224
91.0,2,2,13925091173,303729844224
92.1,2,2,13925091173,303729844224
93.2,2,2,13925091173,303729844224
94.3,2,2,13925091173,303729844224
95.4,1,2,14023067493,303624962048
96.5,1,2,14287669093,303362211840
97.5,2,2,14554236773,303100338176
98.5,2,2,14554236773,303100338176
99.6,1,2,14823262053,302826213376
100.7,1,2,15082784613,302566518784
101.7,2,2,15183382373,302470836224
102.7,1,2,15410300773,302238990336
103.8,2,2,15812527973,301841358848
104.8,2,2,15812527973,301841358848
105.9,1,2,15948515173,301703049216
106.9,1,2,16183134053,301467664384
108.0,2,2,16441673573,301211852800
109.0,1,2,16450193258,301198471168
110.0,1,2,16688908133,300957884416
111.0,1,2,16918939493,300728672256
112.1,2,2,17070819173,300582363136
113.1,2,2,17070819173,300582363136
114.2,1,2,17228433253,300426039296
115.3,1,2,17448798053,300207644672
116.3,1,2,17655072613,300000387072
117.4,2,2,17699964773,299952873472
118.4,1,2,17827759973,299826364416
119.4,1,2,18033543013,299620405248
120.5,1,2,18234410853,299415785472
121.5,2,2,18329110373,299323379712
122.5,2,2,18329110373,299323379712
123.7,1,2,18564548453,299095453696
124.7,2,2,18958255973,298693890048
125.8,2,2,18958255973,298693890048
126.9,2,2,18958255973,298693890048
128.0,1,2,19170428773,298482507776
129.1,2,2,19587401573,298064379904
130.1,2,2,19587401573,298064379904
131.3,1,2,19702417253,297952456704
132.3,1,2,19938346853,297716760576
133.3,1,2,20145604453,297511251968
134.4,2,2,20216547173,297434902528
135.4,1,2,20274874213,297379344384
136.5,1,2,20505724773,297147019264
137.5,1,2,20738377573,296916500480
138.5,2,2,20845692773,296805416960
139.6,1,2,20882392933,296770981888
140.6,1,2,21098497893,296554713088
141.7,1,2,21314111333,296340414464
142.7,2,2,21474838373,296175919104
143.7,2,2,21474838373,296175919104
144.8,1,2,21677344613,295977013248
145.9,1,2,21889353573,295761747968
146.9,1,2,22101526373,295553507328
148.0,2,2,22103983973,295546462208
149.1,1,2,22152152933,295492599808
150.1,1,2,22358263653,295287910400
151.2,1,2,22593374053,295053963264
152.2,2,2,22754101093,294896005120
153.2,2,2,22754101093,294896005120
154.4,2,2,22754101093,294896005120
155.5,2,2,22754101093,294896005120
156.6,2,2,22754101093,294896005120
157.8,1,2,22991177573,294662021120
158.8,1,2,23244146533,294411026432
159.9,2,2,23383246693,294266519552
160.9,2,2,23383246693,294266519552
162.0,0,2,23629006693,294017310720
163.1,0,2,24495392613,293164199936
164.1,2,2,24641537893,293007564800
165.2,2,2,24641537893,293007564800
166.2,1,2,24671029093,292977152000
167.2,1,2,24929404773,292715106304
168.3,1,2,25171232613,292475576320
169.3,2,2,25270683493,292378091520
170.4,2,2,25270683493,292378091520
171.5,1,2,25457461093,292185067520
172.5,1,2,25673893733,291970441216
173.6,1,2,25899829093,291748597760
174.7,2,2,25901795173,291748597760
175.7,1,2,26151815013,291492495360
176.8,1,2,26423953253,291227410432
177.9,2,2,26528974693,291119112192
178.9,1,2,26581403493,291062476800
180.0,1,2,26831259493,290811576320
181.0,1,2,27108804453,290538950656
182.1,2,2,27158120293,290489634816
183.1,2,2,27158120293,290489634816
184.2,1,2,27365214053,290277777408
185.3,1,2,27605403493,290039394304
186.3,2,2,27787265893,289860153344
187.4,2,2,27787265893,289860153344
188.5,2,2,27787265893,289860153344
189.7,1,2,27905558373,289743491072
190.7,1,2,28121007975,289529516032
191.8,1,2,28343011173,289309495296
192.8,2,2,28416411493,289230688256
193.9,2,2,28416411493,289230688256
195.0,1,2,28624160613,289026691072
196.0,1,2,28822734693,288828121088
197.1,1,2,29017048933,288632168448
198.1,2,2,29045557093,288601202688
199.1,1,2,29094872933,288547684352
200.2,1,2,29302130533,288341442560
201.2,1,2,29517743973,288126062592
202.3,2,2,29674702693,287971725312
203.3,1,2,29705668453,287943565312
204.4,1,2,29919643493,287728906240
205.4,1,2,30114940773,287536250880
206.5,2,2,30303848293,287342264320
207.6,2,2,30303848293,287342264320
208.8,1,2,30424926053,287223459840
209.8,1,2,30625630054,287024066560
210.9,1,2,30866474853,286785843200
211.9,2,2,30932993893,286712770560
213.0,2,2,30932993893,286712770560
214.1,1,2,31130257253,286518771712
215.1,1,2,31322933093,286326099968
216.2,1,2,31519541093,286131458048
217.3,2,2,31583111013,286062317568
218.3,2,2,31583111013,286062317568
219.5,2,2,31583111013,286062317568
220.6,2,2,31583111013,286062317568
221.7,1,2,31648319333,286004465664
222.8,1,2,31896045413,285754445824
223.9,1,2,32195544933,285462319104
224.9,2,2,32212256613,285432827904
226.0,1,2,32267143013,285385797632
227.1,1,2,32543704933,285114138624
228.2,2,2,32841402213,284803358720
229.2,1,2,32985909093,284665556992
230.3,1,2,33234290533,284415045632
231.3,1,2,33470383973,284175675392
232.5,2,2,33470547813,284173873152
233.7,1,2,33653229413,283987570688
234.7,1,2,33879656293,283761815552
235.8,1,2,34099693413,283544387584
236.9,2,2,34099693413,283544387584
238.1,1,2,34314323813,283324997632
239.2,1,2,34532231013,283109879808
240.2,2,2,34728839013,282914906112
241.3,2,2,34728839013,282914906112
242.3,1,2,34871379813,282777419776
243.4,1,2,35109930853,282539675648
244.5,1,2,35339798373,282311938048
245.5,2,2,35378956133,282264424448
246.6,1,2,35494954853,282145644544
247.6,1,2,35682551653,281961320448
248.7,1,2,35900950373,281740132352
249.7,2,2,36029073253,281613975552
250.8,2,2,36029073253,281613975552
252.0,1,2,36175382373,281462915072
253.0,1,2,36372645733,281267515392
254.1,1,2,36579903333,281060036608
255.1,2,2,36658218853,280984506368
256.2,2,2,36658218853,280984506368
257.3,2,2,36658218853,280984506368
258.5,1,2,37003757413,280652955648
259.5,2,2,37287364453,280355037184
260.6,2,2,37287364453,280355037184
261.7,1,2,37399431013,280240496640
262.8,1,2,37916510053,279748972544
263.9,2,2,37916510053,279725543424
265.1,1,2,38088214373,279552356352
266.2,1,2,38331844453,279309393920
267.3,2,2,38545655653,279096070144
268.3,2,2,38545655659,279096070144
269.4,1,2,38788138853,278857363456
270.5,1,2,39024559973,278614233088
271.6,2,2,39174801253,278466613248
272.6,2,2,39174801253,278466613248
273.8,1,2,39386318693,278262804480
274.9,1,2,39597180773,278049656832
276.0,1,2,39802144613,277843218432
277.3,2,2,39803946853,277837156352
278.9,2,2,39803946853,277837156352
280.4,2,2,39803946853,277837156352
281.6,1,2,39904216933,277747040256
282.7,1,2,40157185893,277491683328
283.8,1,2,40433092453,277207691264
285.2,1,2,40433092453,277207691264
286.5,2,2,40433092453,277207691264
287.9,2,2,40454063973,277186707456
289.5,3,2,40454063973,277186707456
290.6,3,2,40454063973,277186707456
292.0,4,2,40454063973,277186707456
293.4,4,2,40454063973,277186707456
294.6,3,2,40475035493,277165723648
295.7,2,2,40496007013,277144743936
297.0,2,2,40516978533,277123764224
298.3,2,2,40516978533,277123764224
299.5,2,2,40516978533,277123764224
300.7,1,2,40537950053,277102788608
302.1,2,2,40537950053,277102788608
303.6,3,2,40537950053,277102788608
305.1,4,2,40537950053,277102788608
306.2,3,2,40558921573,277081804800
307.4,4,2,40558921573,277081804800
308.9,3,2,40579893093,277063938048
310.7,2,2,40600864613,277039849472
311.8,1,2,40621836133,277018873856
313.0,1,2,40621836133,277018873856
314.3,1,2,40621836133,277018873856
315.5,0,2,40642807653,276997890048
316.9,0,2,40642807653,276997890048
318.0,0,2,40642807653,276997890048
319.2,0,2,40642807653,276997890048
320.7,0,2,40642807653,276997890048
322.3,0,2,40642807653,276997890048
323.5,0,2,40642807653,276997890048
324.8,0,2,40642807653,276997890048
326.6,0,2,40642807653,276997890048
328.1,1,2,40642807653,276997890048
329.5,1,2,40642807653,276997890048
330.7,1,2,40642807653,276997890048
331.9,2,2,40642807653,276997890048
333.1,3,2,40642807653,276997890048
334.4,3,2,40642807653,276997890048
335.6,2,2,40663779173,276976910336
336.6,3,2,40663779173,276976910336
337.8,3,2,40663779173,276976910336
338.9,2,2,40684750693,276955926528
340.3,2,2,40690976613,276955926528
341.7,2,2,40705722213,276934950912
343.2,2,2,40705722213,276934950912
344.8,2,2,40705722213,276934950912
346.1,1,2,40726693733,276913971200
347.5,1,2,40726693733,276913971200
349.0,1,2,40726693733,276913971200
350.3,2,2,40726693733,276913971200
