procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5  0       555280     96075904      1024164     25191744    2    3 15734   569    0    0   1   1  96   3   0 2026-09-19 01:47:10
 2  0       555280     95980576      1024164     25191796    0    0     0   340 2662 4354   3   1  97   0   0 2026-09-19 01:47:11
38  0       555280     95922176      1024164     25191820    0    0     0     0 3816 4445   3   2  94   0   0 2026-09-19 01:47:12
 2  0       555280     95864240      1024164     25191844    0    0     0     0 3878 4254   4   5  91   0   0 2026-09-19 01:47:13
 1  0       555280     95852688      1024172     25191868    0    0     0    88 2487 4356   1   0  99   0   0 2026-09-19 01:47:14
 2  0       555280     95842864      1024172     25191880    0    0     0     0 2304 4351   1   1  99   0   0 2026-09-19 01:47:15
 2  0       555280     95816960      1024172     25191916    0    0     0     0 2387 4314   1   0  99   0   0 2026-09-19 01:47:16
 1  0       555280     95676048      1024172     25191932    0    0     0   220 2498 4191   1   1  98   0   0 2026-09-19 01:47:17
 1  0       555280     95513776      1024172     25191952    0    0     0     0 2641 4232   3   1  97   0   0 2026-09-19 01:47:18
 1  0       555280     95446272      1024176     25191988    0    0     0    72 2665 4197   3   0  97   0   0 2026-09-19 01:47:19
72  0       555280     94988864      1024176     25192008    0    0     0     0 4128 4685   8   1  91   0   0 2026-09-19 01:47:20
 3  0       555280     94674384      1024176     25202128    0    0     0     0 5901 6356  13   1  86   0   0 2026-09-19 01:47:21
 1  0       555280     95121968      1024176     25239176    0    0     0   212 5308 7111   6   1  93   0   0 2026-09-19 01:47:22
 2  0       555280     94570240      1024176     25239216    0    0     0     4 3801 7198   4   1  94   0   0 2026-09-19 01:47:23
 1  0       555280     95172544      1024184     25239272    0    0     0   248 6006 8122  26   5  69   0   0 2026-09-19 01:47:24
 1  0       555280     95165120      1024184     25239324    0    0     0     0 5376 7349  19   3  78   0   0 2026-09-19 01:47:25
 1  0       555280     95059800      1024184     25239380    0    0     0     0 3592 5832   3   0  97   0   0 2026-09-19 01:47:26
 1  0       555280     95012032      1024184     25239496    0    0     0   408 3593 6133   3   1  97   0   0 2026-09-19 01:47:27
 1  0       555280     94954448      1024184     25239516    0    0     0     0 6159 8288   2   1  97   0   0 2026-09-19 01:47:28
