wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789750031596179380,120941536,0,0,1216,0
1789750032611529568,120882152,76,0,1216,0
1789750033636466552,120823732,108,0,1216,0
1789750034647471365,120813716,228,0,1216,0
1789750035659144521,120793820,228,0,1216,0
1789750036670211563,120778276,264,0,1216,0
1789750037681953047,120619996,336,0,1216,0
1789750038693362596,120461796,92,0,1216,0
1789750039704779727,120394840,196,0,1216,0
1789750040716193065,119916620,204,0,1216,0
1789750041727443283,119620288,256,0,11296,0
1789750042738698871,120083972,36,0,48332,0
1789750043751215655,120097196,132,0,48324,0
1789750044767407294,120098680,148,0,48324,0
1789750045781242611,120124628,424,0,48324,0
1789750046792407012,120018240,472,0,48324,0
1789750047803522475,119942104,72,0,48324,0
1789750048814770980,119906456,120,0,48324,0
1789750049826465786,119901236,160,0,48324,0
1789750050838034572,119760168,384,0,48324,0
1789750051848857723,119753168,408,0,48324,0
1789750052859836827,119748152,476,0,48324,0
1789750053870197416,119741560,132,0,48324,0
1789750054880821065,119738084,332,0,48324,0
1789750055891392032,119634900,368,0,48324,0
1789750056902397203,119656996,1940,0,48324,0
1789750057913362009,119648956,28,0,48324,0
1789750058924297946,119596960,104,0,48324,0
1789750059936166267,119618236,648,0,48324,0
1789750060947119730,119491844,680,0,48324,0
1789750061958089002,119472040,704,0,48324,0
1789750062969195075,119469444,48,0,48324,0
1789750063980644980,119511464,324,0,48324,0
1789750064991682652,119510608,1752,0,48324,0
1789750066002585361,119510084,1776,0,48324,0
1789750067013747945,119489732,1808,0,48324,0
1789750068025144266,119643412,92,0,48324,0
1789750069035484080,119645312,124,0,48324,0
1789750070045929402,119644848,1764,0,48324,0
1789750071056042254,119642184,1812,0,48324,0
1789750072066935536,119637716,1836,0,48324,0
1789750073078146810,119633672,68,0,48324,0
1789750074089524784,119630704,112,0,48324,0
1789750075101615731,119628764,1656,0,48324,0
1789750076113275978,119614732,1692,0,48324,0
1789750077124634429,119587952,1748,0,48324,0
1789750078135552645,119589372,40,0,48324,0
1789750079147596642,119578692,136,0,48324,0
1789750080160473132,119575492,748,0,48324,0
1789750082192100949,119606044,964,0,48324,0
