timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/16 14:59:35.651, 0 %, 0 %, 15 MiB, 16384 MiB, 8.21 W, 56
2026/09/16 14:59:36.661, 0 %, 0 %, 15 MiB, 16384 MiB, 8.11 W, 55
2026/09/16 14:59:37.667, 0 %, 0 %, 15 MiB, 16384 MiB, 7.86 W, 55
2026/09/16 14:59:38.673, 1 %, 0 %, 15 MiB, 16384 MiB, 8.34 W, 55
2026/09/16 14:59:39.679, 0 %, 0 %, 15 MiB, 16384 MiB, 8.03 W, 55
2026/09/16 14:59:40.685, 0 %, 0 %, 15 MiB, 16384 MiB, 8.25 W, 54
2026/09/16 14:59:41.691, 0 %, 0 %, 15 MiB, 16384 MiB, 8.47 W, 54
2026/09/16 14:59:42.697, 0 %, 0 %, 15 MiB, 16384 MiB, 9.69 W, 54
2026/09/16 14:59:43.702, 0 %, 0 %, 15 MiB, 16384 MiB, 8.34 W, 54
2026/09/16 14:59:44.708, 0 %, 0 %, 15 MiB, 16384 MiB, 7.82 W, 54
2026/09/16 14:59:45.718, 0 %, 0 %, 15 MiB, 16384 MiB, 7.37 W, 53
2026/09/16 14:59:46.727, 0 %, 0 %, 134 MiB, 16384 MiB, 49.16 W, 54
2026/09/16 14:59:47.730, 1 %, 0 %, 294 MiB, 16384 MiB, 49.29 W, 55
2026/09/16 14:59:48.733, 29 %, 1 %, 998 MiB, 16384 MiB, 45.37 W, 55
2026/09/16 14:59:49.735, 0 %, 0 %, 1000 MiB, 16384 MiB, 44.54 W, 55
2026/09/16 14:59:50.738, 0 %, 0 %, 1000 MiB, 16384 MiB, 44.67 W, 55
2026/09/16 14:59:51.740, 0 %, 0 %, 1000 MiB, 16384 MiB, 45.71 W, 55
2026/09/16 14:59:52.742, 98 %, 4 %, 1000 MiB, 16384 MiB, 60.60 W, 56
2026/09/16 14:59:53.747, 0 %, 0 %, 1000 MiB, 16384 MiB, 56.79 W, 56
2026/09/16 14:59:54.749, 0 %, 0 %, 964 MiB, 16384 MiB, 56.74 W, 56
2026/09/16 14:59:55.751, 0 %, 0 %, 964 MiB, 16384 MiB, 44.88 W, 55
2026/09/16 14:59:56.754, 0 %, 0 %, 964 MiB, 16384 MiB, 45.29 W, 55
2026/09/16 14:59:57.756, 0 %, 0 %, 964 MiB, 16384 MiB, 44.74 W, 55
2026/09/16 14:59:58.759, 48 %, 24 %, 1680 MiB, 16384 MiB, 139.29 W, 58
2026/09/16 14:59:59.761, 26 %, 18 %, 1680 MiB, 16384 MiB, 136.32 W, 58
2026/09/16 15:00:00.764, 0 %, 0 %, 1682 MiB, 16384 MiB, 45.17 W, 56
2026/09/16 15:00:01.766, 0 %, 0 %, 1844 MiB, 16384 MiB, 46.05 W, 56
2026/09/16 15:00:02.769, 1 %, 1 %, 1848 MiB, 16384 MiB, 60.01 W, 57
2026/09/16 15:00:03.772, 27 %, 24 %, 2148 MiB, 16384 MiB, 57.34 W, 57
2026/09/16 15:00:04.775, 100 %, 7 %, 2492 MiB, 16384 MiB, 144.16 W, 59
2026/09/16 15:00:05.777, 100 %, 8 %, 2492 MiB, 16384 MiB, 131.77 W, 60
2026/09/16 15:00:06.780, 57 %, 6 %, 2492 MiB, 16384 MiB, 116.08 W, 59
2026/09/16 15:00:07.783, 58 %, 6 %, 2492 MiB, 16384 MiB, 101.42 W, 60
2026/09/16 15:00:08.787, 63 %, 7 %, 2492 MiB, 16384 MiB, 116.29 W, 60
2026/09/16 15:00:09.789, 58 %, 7 %, 2492 MiB, 16384 MiB, 115.70 W, 60
2026/09/16 15:00:10.792, 94 %, 7 %, 2496 MiB, 16384 MiB, 95.53 W, 59
2026/09/16 15:00:11.794, 34 %, 3 %, 2496 MiB, 16384 MiB, 76.47 W, 59
2026/09/16 15:00:12.796, 66 %, 5 %, 2496 MiB, 16384 MiB, 59.40 W, 59
2026/09/16 15:00:13.799, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.27 W, 58
2026/09/16 15:00:14.801, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.54 W, 58
2026/09/16 15:00:15.803, 74 %, 7 %, 2496 MiB, 16384 MiB, 63.83 W, 59
2026/09/16 15:00:16.806, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.76 W, 58
2026/09/16 15:00:17.808, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.36 W, 59
2026/09/16 15:00:18.811, 32 %, 4 %, 2496 MiB, 16384 MiB, 65.51 W, 59
2026/09/16 15:00:19.813, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.51 W, 59
2026/09/16 15:00:20.816, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.92 W, 59
2026/09/16 15:00:21.820, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.65 W, 59
2026/09/16 15:00:22.823, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.95 W, 59
2026/09/16 15:00:23.827, 100 %, 10 %, 2496 MiB, 16384 MiB, 129.17 W, 61
2026/09/16 15:00:24.831, 100 %, 7 %, 2496 MiB, 16384 MiB, 142.46 W, 60
2026/09/16 15:00:25.834, 34 %, 3 %, 2496 MiB, 16384 MiB, 102.02 W, 62
2026/09/16 15:00:26.838, 47 %, 6 %, 2496 MiB, 16384 MiB, 102.08 W, 61
2026/09/16 15:00:27.841, 100 %, 7 %, 2496 MiB, 16384 MiB, 129.38 W, 62
2026/09/16 15:00:28.844, 64 %, 6 %, 2496 MiB, 16384 MiB, 111.81 W, 62
2026/09/16 15:00:29.846, 58 %, 4 %, 2496 MiB, 16384 MiB, 118.60 W, 61
2026/09/16 15:00:30.848, 36 %, 4 %, 2496 MiB, 16384 MiB, 100.03 W, 62
2026/09/16 15:00:31.851, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.06 W, 60
2026/09/16 15:00:32.853, 1 %, 1 %, 2496 MiB, 16384 MiB, 62.74 W, 60
2026/09/16 15:00:33.855, 1 %, 1 %, 2496 MiB, 16384 MiB, 60.23 W, 60
2026/09/16 15:00:34.858, 17 %, 2 %, 2496 MiB, 16384 MiB, 58.76 W, 60
2026/09/16 15:00:35.860, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.88 W, 60
2026/09/16 15:00:36.863, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.95 W, 60
2026/09/16 15:00:37.865, 91 %, 8 %, 2496 MiB, 16384 MiB, 64.34 W, 60
2026/09/16 15:00:38.867, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.01 W, 60
2026/09/16 15:00:39.870, 1 %, 1 %, 2496 MiB, 16384 MiB, 58.98 W, 60
2026/09/16 15:00:40.872, 4 %, 2 %, 2496 MiB, 16384 MiB, 62.36 W, 60
2026/09/16 15:00:41.875, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.49 W, 60
2026/09/16 15:00:42.877, 100 %, 12 %, 2496 MiB, 16384 MiB, 119.78 W, 62
2026/09/16 15:00:43.880, 16 %, 3 %, 2496 MiB, 16384 MiB, 83.86 W, 61
2026/09/16 15:00:44.883, 100 %, 9 %, 2496 MiB, 16384 MiB, 137.07 W, 63
2026/09/16 15:00:45.888, 100 %, 10 %, 2496 MiB, 16384 MiB, 136.66 W, 63
2026/09/16 15:00:46.892, 48 %, 8 %, 2496 MiB, 16384 MiB, 100.39 W, 63
2026/09/16 15:00:47.896, 65 %, 5 %, 2496 MiB, 16384 MiB, 130.27 W, 62
2026/09/16 15:00:48.898, 64 %, 5 %, 2496 MiB, 16384 MiB, 101.73 W, 63
2026/09/16 15:00:49.900, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.26 W, 61
2026/09/16 15:00:50.903, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.54 W, 61
2026/09/16 15:00:51.905, 1 %, 1 %, 2496 MiB, 16384 MiB, 60.08 W, 61
2026/09/16 15:00:52.908, 89 %, 8 %, 2496 MiB, 16384 MiB, 66.33 W, 61
2026/09/16 15:00:53.910, 1 %, 1 %, 2496 MiB, 16384 MiB, 60.70 W, 61
2026/09/16 15:00:54.912, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.30 W, 61
2026/09/16 15:00:55.915, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.28 W, 61
2026/09/16 15:00:56.917, 1 %, 1 %, 2496 MiB, 16384 MiB, 59.78 W, 61
2026/09/16 15:00:57.920, 27 %, 3 %, 2496 MiB, 16384 MiB, 58.94 W, 61
