--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    116138832       236652     10538236    0    0  2754   638   23   47   1   0  98   0   0 2026-09-21 23:09:43
   3    0            0    116011216       236652     10538268    0    0     0     0 2272 2274   3   1  97   0   0 2026-09-21 23:09:44
   1    0            0    115958496       236652     10538272    0    0     0     0 32766 2240   4   8  88   0   0 2026-09-21 23:09:45
   1    0            0    115894816       236652     10538208    0    0     0     0 2049 2087   3   0  97   0   0 2026-09-21 23:09:46
   1    0            0    115894600       236660     10538212    0    0     0   152 1097 2040   1   0  99   0   0 2026-09-21 23:09:47
   1    0            0    115878472       236660     10538216    0    0     0   688 1130 1867   1   0  99   0   0 2026-09-21 23:09:48
   2    0            0    115360976       236660     10538216    0    0     0     0 8071 3337  16   1  83   0   0 2026-09-21 23:09:49
   2    0            0    115233008       236660     10538220    0    0     0     0 3566 2404   5   0  94   0   0 2026-09-21 23:09:50
   0    0            0    115595704       236660     10538212    0    0     0     0 4392 2610   2   0  98   0   0 2026-09-21 23:09:51
   0    0            0    115604000       236672     10538216    0    0     0   108  990 2076   0   0 100   0   0 2026-09-21 23:09:52
   2    0            0    115610592       236672     10538220    0    0     0   140  967 2423   0   0 100   0   0 2026-09-21 23:09:53
   0    0            0    115423736       236672     10538220    0    0     0    40 1905 1827   2   0  97   0   0 2026-09-21 23:09:54
   1    0            0    115356440       236672     10538224    0    0     0     0 1839 1862   3   0  97   0   0 2026-09-21 23:09:55
   0    0            0    115283616       236672     10538228    0    0     0     0 1777 1856   2   0  97   0   0 2026-09-21 23:09:56
   1    0            0    115184248       236680     10546296    0    0     0   116 2721 3126   2   1  97   0   0 2026-09-21 23:09:57
   2    0            0    115070992       236680     10616064    0    0     0     0 3508 3850   4   0  96   0   0 2026-09-21 23:09:58
   1    0            0    115050656       236680     10618384    0    0     0    44 3163 3383   3   1  96   0   0 2026-09-21 23:09:59
   1    0            0    115042416       236680     10618348    0    0     0   276 2672 3479   2   1  97   0   0 2026-09-21 23:10:00
   1    0            0    114997152       236680     10618352    0    0     0     0 2576 3382   2   1  97   0   0 2026-09-21 23:10:01
   1    0            0    114996360       236688     10618356    0    0     0    96 2530 3272   3   0  97   0   0 2026-09-21 23:10:02
   2    0            0    114996896       236688     10618360    0    0     0     0 2573 3239   3   0  97   0   0 2026-09-21 23:10:03
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   2    0            0    114731000       236688     10618360    0    0     0    48 2637 3247   3   0  97   0   0 2026-09-21 23:10:04
   1    0            0    114717888       236688     10618364    0    0     0     0 2681 3354   3   0  97   0   0 2026-09-21 23:10:05
   2    0            0    111282400       236688     14037220    0    0     0     0 2571 3211   1   2  97   0   0 2026-09-21 23:10:06
   1    0            0    110373648       236696     14821888    0    0     0   140 8483 7339   8   1  91   0   0 2026-09-21 23:10:07
   2    0            0    110340880       236696     14821908    0    0     0    27 6649 11439   3   0  97   0   0 2026-09-21 23:10:08
   1    0            0    110312736       236696     14821908    0    0     0     0 6636 11183   3   0  97   0   0 2026-09-21 23:10:09
   1    0            0    110319968       236700     14821920    0    0     0    60 6701 11370   3   0  97   0   0 2026-09-21 23:10:10
   1    0            0    110315104       236740     14821928    0    0     0   392 6802 11632   3   0  97   0   0 2026-09-21 23:10:11
   1    0            0    110318432       236740     14821928    0    0     0    40 6613 11210   3   0  97   0   0 2026-09-21 23:10:12
   5    0            0    110289824       236740     14821936    0    0     0 70664 9644 11447  10   1  89   0   0 2026-09-21 23:10:13
