i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3692,0,0,0,2,41943040
1,1.1596,0,0,0,12,251658240
2,1.1582,0,0,0,4,83886080
3,1.1443,0,0,0,10,209715200
4,1.1575,0,0,0,4,83886080
5,0.0723,0,0,0,2,41943040
6,0.0462,0,0,0,0,0
7,0.9112,0,0,0,12,251658240
8,1.1445,0,0,0,0,0
9,0.9814,0,0,0,13,272629760
10,1.157,0,0,0,1,20971520
11,0.3758,0,0,0,5,104857600
12,1.1077,0,0,0,9,188743680
13,0.0415,0,0,0,2,41943040
14,0.0283,0,0,0,0,0
15,0.042,0,0,0,0,0
16,0.1068,0,0,0,2,41943040
17,0.0476,0,0,0,1,20971520
18,1.1434,0,0,0,11,230686720
19,0.0699,0,0,0,1,20971520
20,0.1004,0,0,0,2,41943040
21,0.4437,0,0,0,6,125829120
22,1.1438,0,0,0,6,125829120
23,1.1547,0,0,0,7,146800640
24,1.1425,0,0,0,7,146800640
25,0.0403,0,0,0,2,41943040
26,1.6431,352,6,115343360,7,146800640
27,1.0385,0,0,0,10,209715200
28,0.3317,0,0,0,4,83886080
29,1.1451,0,0,0,12,251658240
30,0.064,0,0,0,0,0
31,0.3018,0,0,0,7,146800640
32,1.1533,0,0,0,7,146800640
33,0.0381,0,0,0,2,41943040
34,1.1368,0,0,0,6,125829120
35,1.1521,0,0,0,11,230686720
36,0.7713,0,0,0,3,62914560
37,1.4656,608,10,199229440,11,230686720
38,0.1184,0,0,0,10,209715200
39,0.0403,0,0,0,4,83886080
40,1.1505,0,0,0,0,0
41,1.1589,0,0,0,14,293601280
42,0.2557,0,0,0,0,0
43,1.1655,0,0,0,11,230686720
44,1.162,1696,27,555745280,3,62914560
45,1.1604,0,0,0,1,20971520
46,0.0355,0,0,0,1,20971520
47,0.2903,0,0,0,4,83886080
48,0.8876,0,0,0,8,167772160
49,0.0635,0,0,0,4,83886080
50,1.1712,0,0,0,3,62914560
51,0.058,0,0,0,0,0
52,1.1614,0,0,0,12,251658240
53,0.0481,0,0,0,0,0
54,0.0611,0,0,0,2,41943040
55,1.1675,0,0,0,2,41943040
56,0.0748,0,0,0,0,0
57,1.1623,0,0,0,12,251658240
58,0.0485,0,0,0,2,41943040
59,0.0579,0,0,0,2,41943040
60,0.4401,0,0,0,2,41943040
61,0.1571,0,0,0,9,188743680
62,1.1529,0,0,0,5,104857600
63,1.1521,0,0,0,12,251658240
64,1.1619,0,0,0,2,41943040
65,1.1638,0,0,0,12,251658240
66,1.1506,0,0,0,6,125829120
67,0.6706,0,0,0,8,167772160
68,0.9993,1504,24,492830720,6,125829120
69,1.1613,0,0,0,3,62914560
70,1.1608,0,0,0,10,209715200
71,1.1594,0,0,0,6,125829120
72,1.1591,0,0,0,6,125829120
73,1.2975,112,2,36700160,8,167772160
74,1.0286,0,0,0,8,167772160
75,0.0442,0,0,0,2,41943040
76,0.0411,0,0,0,0,0
77,1.0402,0,0,0,2,41943040
78,1.1608,0,0,0,11,230686720
79,0.3961,0,0,0,5,104857600
80,0.4573,640,10,209715200,12,251658240
81,0.04,0,0,0,1,20971520
82,1.3441,192,3,62914560,2,41943040
83,1.1462,0,0,0,10,209715200
84,1.1624,0,0,0,2,41943040
85,0.1343,0,0,0,3,62914560
86,1.0325,0,0,0,11,230686720
87,0.0433,0,0,0,1,20971520
88,1.1586,0,0,0,2,41943040
89,1.1604,0,0,0,12,251658240
90,1.0428,0,0,0,2,41943040
91,0.6624,0,0,0,10,209715200
92,1.1505,0,0,0,4,83886080
93,0.4061,0,0,0,7,146800640
94,0.3354,0,0,0,4,83886080
95,1.6013,1984,31,650117120,8,167772160
96,1.1592,0,0,0,2,41943040
97,0.0593,0,0,0,6,125829120
98,0.4356,0,0,0,7,146800640
99,0.8394,0,0,0,13,272629760
100,0.9351,0,0,0,2,41943040
101,0.0598,0,0,0,0,0
102,0.1212,0,0,0,2,41943040
103,1.1621,0,0,0,10,209715200
104,0.6218,400,7,131072000,2,41943040
105,1.1517,0,0,0,10,209715200
106,1.1737,0,0,0,6,125829120
107,1.3471,1696,27,555745280,12,251658240
108,1.1614,0,0,0,0,0
109,1.1531,0,0,0,14,293601280
