wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789555661664673190,124756508,9672,0,1168,0
1789555662909208218,124713032,9748,0,1168,0
1789555664142899192,124654448,9812,0,1168,0
1789555665399424613,124626928,9884,0,1168,0
1789555666660675284,124622732,9936,0,1168,0
1789555667906117007,124595496,10004,0,1168,0
1789555669173904940,124411972,10092,0,1168,0
1789555670427631546,124262448,10164,0,1168,0
1789555671682798072,124189152,516,4,1168,0
1789555672936531286,123068836,712,0,1168,0
1789555674194044267,123529048,800,0,11408,0
1789555675441252463,123106580,1144,0,48272,0
1789555676698450799,118217236,876,0,48272,0
1789555677963879365,113317672,956,0,48272,0
1789555679229456109,108081988,1020,0,48272,0
1789555680486926596,103155620,1172,0,48272,0
1789555681749736101,98273516,44,0,48272,0
1789555683016888354,93289684,248,0,48272,0
1789555684279941097,88234976,312,0,48272,0
1789555685544674314,83171608,532,0,48272,0
1789555686782891795,78149948,24,0,48272,0
1789555688050744430,73175480,132,0,48272,0
1789555689318806667,67944844,192,0,48272,0
1789555690588305055,62702372,500,0,48272,0
1789555691859642514,57584932,156,0,48272,0
1789555693114750430,56981124,256,0,48272,0
1789555694367179009,57006168,308,0,48272,0
1789555695623036930,57034660,1768,0,48272,0
1789555696876461086,57033300,40,0,48272,0
1789555698143093195,56283364,144,0,48276,0
1789555699429975461,54762012,704,0,48276,0
1789555700702511084,57048584,1412,0,48276,0
1789555701988139390,57008136,148,0,48276,0
1789555703269274171,57005908,26704,0,48276,0
1789555704534883943,57019532,57500,0,48276,0
1789555705788472702,57018108,87436,0,48276,0
1789555707046262301,57013804,109088,0,48276,0
1789555708310979520,57011732,139600,0,48276,0
1789555709578288615,57006224,170392,0,48276,0
1789555710822403087,57002504,200864,0,48276,0
1789555712079420840,57009360,140204,3704,48276,0
1789555713340491397,57007492,5092,0,48276,0
1789555714604267548,57010388,37288,0,48276,0
1789555715867949697,57011948,68500,0,48276,0
1789555717131192008,57005200,100324,0,48276,0
1789555718390290485,57003116,131376,0,48276,0
1789555719654500459,56998188,162944,0,48276,0
1789555720917121543,57002776,194464,0,48276,0
1789555722179434251,57014988,226064,0,48276,0
1789555723448135197,57027464,257240,0,48276,0
1789555724691043875,57034696,288412,0,48276,0
1789555725952883251,57030920,319308,0,48276,0
1789555727212668699,57027968,351004,0,48276,0
1789555728475252470,57034928,383212,0,48276,0
1789555729745851488,57024948,415464,0,48276,0
1789555731006107458,57029112,447360,0,48276,0
1789555732266129233,57026328,480176,0,48276,0
1789555733529548607,57032100,513600,0,48276,0
1789555734795089525,57026620,545752,0,48276,0
1789555736063616507,57025628,577844,0,48276,0
1789555737325748451,57061068,609244,0,48276,0
1789555738578368122,57093684,640656,0,48276,0
1789555739846388478,57095548,284508,2900,48276,0
1789555741115301854,57095240,184816,4472,48276,0
1789555742387890276,57087560,59260,4100,48276,0
1789555743656085226,57107728,19984,0,48276,0
1789555744918967216,56858180,50376,124,48272,0
1789555746173289433,57212012,80784,0,48272,0
1789555747431979112,57221944,112996,0,48272,0
1789555748691376332,57220588,145700,0,48272,0
1789555749952355255,57228636,176460,0,48272,0
1789555751208515138,57217324,207820,0,48272,0
1789555752465959429,57210756,239364,0,48272,0
