timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 17:40:46.481, 0 %, 0 %, 1 MiB, 16376 MiB, 17.09 W, 55
2026/09/21 17:40:47.497, 0 %, 0 %, 1 MiB, 16376 MiB, 17.09 W, 55
2026/09/21 17:40:48.498, 0 %, 0 %, 1 MiB, 16376 MiB, 17.09 W, 55
2026/09/21 17:40:49.498, 0 %, 0 %, 1 MiB, 16376 MiB, 17.08 W, 55
2026/09/21 17:40:50.498, 0 %, 0 %, 4 MiB, 16376 MiB, 17.09 W, 55
2026/09/21 17:40:51.499, 0 %, 0 %, 4 MiB, 16376 MiB, 17.08 W, 55
2026/09/21 17:40:52.499, 0 %, 0 %, 4 MiB, 16376 MiB, 17.05 W, 55
2026/09/21 17:40:53.504, 0 %, 0 %, 4 MiB, 16376 MiB, 17.08 W, 55
2026/09/21 17:40:54.505, 0 %, 0 %, 4 MiB, 16376 MiB, 17.09 W, 55
2026/09/21 17:40:55.505, 0 %, 0 %, 4 MiB, 16376 MiB, 17.07 W, 55
2026/09/21 17:40:56.505, 0 %, 0 %, 4 MiB, 16376 MiB, 17.07 W, 55
2026/09/21 17:40:57.506, 0 %, 0 %, 4 MiB, 16376 MiB, 17.06 W, 55
2026/09/21 17:40:58.506, 0 %, 0 %, 4 MiB, 16376 MiB, 17.03 W, 55
2026/09/21 17:40:59.506, 0 %, 0 %, 4 MiB, 16376 MiB, 17.04 W, 55
2026/09/21 17:41:00.507, 0 %, 0 %, 4 MiB, 16376 MiB, 17.04 W, 55
2026/09/21 17:41:01.507, 0 %, 0 %, 4 MiB, 16376 MiB, 17.00 W, 55
2026/09/21 17:41:02.507, 0 %, 0 %, 281 MiB, 16376 MiB, 24.76 W, 56
2026/09/21 17:41:03.508, 0 %, 0 %, 5803 MiB, 16376 MiB, 39.56 W, 56
2026/09/21 17:41:04.508, 0 %, 0 %, 5803 MiB, 16376 MiB, 39.49 W, 56
2026/09/21 17:41:05.508, 50 %, 3 %, 7831 MiB, 16376 MiB, 49.64 W, 57
2026/09/21 17:41:06.509, 4 %, 4 %, 6901 MiB, 16376 MiB, 64.06 W, 58
2026/09/21 17:41:07.509, 100 %, 61 %, 6901 MiB, 16376 MiB, 117.77 W, 61
2026/09/21 17:41:08.509, 100 %, 63 %, 6915 MiB, 16376 MiB, 138.50 W, 62
2026/09/21 17:41:09.510, 1 %, 0 %, 6917 MiB, 16376 MiB, 89.11 W, 60
2026/09/21 17:41:10.510, 15 %, 16 %, 8923 MiB, 16376 MiB, 47.33 W, 60
2026/09/21 17:41:11.510, 0 %, 0 %, 9581 MiB, 16376 MiB, 58.28 W, 60
2026/09/21 17:41:12.511, 100 %, 51 %, 9581 MiB, 16376 MiB, 118.64 W, 64
2026/09/21 17:41:13.511, 100 %, 61 %, 9581 MiB, 16376 MiB, 138.51 W, 65
2026/09/21 17:41:14.511, 100 %, 52 %, 10029 MiB, 16376 MiB, 138.12 W, 66
2026/09/21 17:41:15.512, 100 %, 52 %, 10029 MiB, 16376 MiB, 138.40 W, 67
2026/09/21 17:41:16.512, 100 %, 57 %, 10029 MiB, 16376 MiB, 139.42 W, 68
2026/09/21 17:41:17.512, 100 %, 54 %, 10029 MiB, 16376 MiB, 138.52 W, 69
2026/09/21 17:41:18.513, 100 %, 59 %, 10029 MiB, 16376 MiB, 137.83 W, 69
2026/09/21 17:41:19.513, 100 %, 60 %, 10029 MiB, 16376 MiB, 139.61 W, 70
2026/09/21 17:41:20.513, 70 %, 59 %, 10029 MiB, 16376 MiB, 136.29 W, 71
2026/09/21 17:41:21.514, 100 %, 48 %, 10029 MiB, 16376 MiB, 137.57 W, 72
2026/09/21 17:41:22.514, 100 %, 49 %, 10029 MiB, 16376 MiB, 138.29 W, 73
2026/09/21 17:41:23.514, 100 %, 54 %, 10029 MiB, 16376 MiB, 138.85 W, 73
2026/09/21 17:41:24.515, 100 %, 51 %, 10029 MiB, 16376 MiB, 138.67 W, 74
2026/09/21 17:41:25.515, 100 %, 50 %, 10029 MiB, 16376 MiB, 138.92 W, 75
2026/09/21 17:41:26.515, 100 %, 57 %, 10029 MiB, 16376 MiB, 136.85 W, 75
2026/09/21 17:41:27.516, 100 %, 59 %, 10031 MiB, 16376 MiB, 137.61 W, 77
2026/09/21 17:41:28.516, 100 %, 60 %, 10031 MiB, 16376 MiB, 135.49 W, 77
2026/09/21 17:41:29.516, 81 %, 84 %, 10031 MiB, 16376 MiB, 130.14 W, 78
2026/09/21 17:41:30.517, 100 %, 48 %, 10031 MiB, 16376 MiB, 136.67 W, 78
2026/09/21 17:41:31.517, 100 %, 47 %, 10031 MiB, 16376 MiB, 136.24 W, 78
2026/09/21 17:41:32.517, 62 %, 64 %, 10031 MiB, 16376 MiB, 110.98 W, 79
2026/09/21 17:41:33.518, 100 %, 56 %, 10031 MiB, 16376 MiB, 139.49 W, 79
2026/09/21 17:41:34.518, 100 %, 58 %, 10031 MiB, 16376 MiB, 129.32 W, 80
2026/09/21 17:41:35.518, 0 %, 0 %, 10031 MiB, 16376 MiB, 91.98 W, 78
2026/09/21 17:41:36.519, 0 %, 0 %, 10031 MiB, 16376 MiB, 79.45 W, 77
2026/09/21 17:41:37.519, 0 %, 0 %, 10031 MiB, 16376 MiB, 66.29 W, 78
2026/09/21 17:41:38.519, 100 %, 50 %, 10031 MiB, 16376 MiB, 135.59 W, 80
2026/09/21 17:41:39.520, 100 %, 56 %, 10031 MiB, 16376 MiB, 138.57 W, 81
2026/09/21 17:41:40.520, 100 %, 54 %, 10031 MiB, 16376 MiB, 138.51 W, 81
2026/09/21 17:41:41.520, 100 %, 53 %, 10031 MiB, 16376 MiB, 139.54 W, 82
2026/09/21 17:41:42.521, 100 %, 56 %, 10031 MiB, 16376 MiB, 137.68 W, 82
2026/09/21 17:41:43.521, 100 %, 54 %, 10031 MiB, 16376 MiB, 138.84 W, 82
2026/09/21 17:41:44.521, 100 %, 54 %, 10031 MiB, 16376 MiB, 137.22 W, 82
2026/09/21 17:41:45.522, 100 %, 52 %, 10031 MiB, 16376 MiB, 138.06 W, 83
2026/09/21 17:41:46.522, 100 %, 55 %, 10031 MiB, 16376 MiB, 138.31 W, 83
2026/09/21 17:41:47.522, 100 %, 49 %, 10031 MiB, 16376 MiB, 139.01 W, 83
2026/09/21 17:41:48.523, 100 %, 48 %, 10031 MiB, 16376 MiB, 137.73 W, 84
2026/09/21 17:41:49.523, 100 %, 49 %, 10031 MiB, 16376 MiB, 138.30 W, 84
2026/09/21 17:41:50.523, 100 %, 50 %, 10031 MiB, 16376 MiB, 136.79 W, 85
2026/09/21 17:41:51.524, 100 %, 58 %, 10031 MiB, 16376 MiB, 139.26 W, 85
2026/09/21 17:41:52.524, 100 %, 49 %, 10031 MiB, 16376 MiB, 139.24 W, 85
2026/09/21 17:41:53.524, 100 %, 56 %, 10031 MiB, 16376 MiB, 139.57 W, 85
2026/09/21 17:41:54.525, 100 %, 55 %, 10031 MiB, 16376 MiB, 138.80 W, 86
2026/09/21 17:41:55.525, 82 %, 75 %, 10031 MiB, 16376 MiB, 138.36 W, 86
2026/09/21 17:41:56.525, 100 %, 53 %, 10031 MiB, 16376 MiB, 138.88 W, 86
2026/09/21 17:41:57.526, 100 %, 53 %, 10031 MiB, 16376 MiB, 138.83 W, 86
2026/09/21 17:41:58.526, 75 %, 63 %, 10031 MiB, 16376 MiB, 136.65 W, 86
2026/09/21 17:41:59.526, 100 %, 50 %, 10031 MiB, 16376 MiB, 139.85 W, 86
2026/09/21 17:42:00.527, 94 %, 59 %, 10031 MiB, 16376 MiB, 139.35 W, 87
2026/09/21 17:42:01.527, 100 %, 51 %, 10031 MiB, 16376 MiB, 138.27 W, 87
2026/09/21 17:42:02.527, 100 %, 48 %, 10031 MiB, 16376 MiB, 139.11 W, 87
2026/09/21 17:42:03.528, 100 %, 47 %, 10031 MiB, 16376 MiB, 139.03 W, 87
2026/09/21 17:42:04.528, 100 %, 50 %, 10031 MiB, 16376 MiB, 138.89 W, 87
2026/09/21 17:42:05.528, 100 %, 52 %, 10031 MiB, 16376 MiB, 138.92 W, 88
2026/09/21 17:42:06.528, 100 %, 51 %, 10031 MiB, 16376 MiB, 139.27 W, 88
2026/09/21 17:42:07.529, 100 %, 48 %, 10031 MiB, 16376 MiB, 139.23 W, 88
2026/09/21 17:42:08.529, 100 %, 48 %, 10031 MiB, 16376 MiB, 138.84 W, 88
2026/09/21 17:42:09.529, 100 %, 55 %, 10031 MiB, 16376 MiB, 133.99 W, 88
2026/09/21 17:42:10.530, 100 %, 55 %, 10031 MiB, 16376 MiB, 137.44 W, 88
2026/09/21 17:42:11.530, 100 %, 48 %, 10031 MiB, 16376 MiB, 138.43 W, 89
2026/09/21 17:42:12.530, 100 %, 45 %, 10031 MiB, 16376 MiB, 139.27 W, 89
2026/09/21 17:42:13.531, 78 %, 61 %, 10031 MiB, 16376 MiB, 138.69 W, 89
2026/09/21 17:42:14.531, 100 %, 41 %, 10031 MiB, 16376 MiB, 137.89 W, 89
2026/09/21 17:42:15.531, 100 %, 46 %, 10031 MiB, 16376 MiB, 139.36 W, 89
2026/09/21 17:42:16.532, 100 %, 48 %, 10031 MiB, 16376 MiB, 139.50 W, 89
2026/09/21 17:42:17.532, 73 %, 54 %, 10031 MiB, 16376 MiB, 138.72 W, 90
2026/09/21 17:42:18.532, 100 %, 49 %, 10031 MiB, 16376 MiB, 137.90 W, 90
2026/09/21 17:42:19.532, 100 %, 53 %, 10031 MiB, 16376 MiB, 139.49 W, 90
2026/09/21 17:42:20.533, 100 %, 53 %, 10031 MiB, 16376 MiB, 138.79 W, 90
2026/09/21 17:42:21.533, 100 %, 44 %, 10031 MiB, 16376 MiB, 139.28 W, 90
2026/09/21 17:42:22.533, 100 %, 48 %, 10031 MiB, 16376 MiB, 139.30 W, 90
2026/09/21 17:42:23.533, 100 %, 49 %, 10031 MiB, 16376 MiB, 137.88 W, 90
2026/09/21 17:42:24.534, 100 %, 49 %, 10031 MiB, 16376 MiB, 139.34 W, 90
2026/09/21 17:42:25.534, 84 %, 59 %, 10031 MiB, 16376 MiB, 137.85 W, 90
2026/09/21 17:42:26.534, 100 %, 53 %, 10031 MiB, 16376 MiB, 137.81 W, 90
2026/09/21 17:42:27.535, 87 %, 62 %, 10031 MiB, 16376 MiB, 137.52 W, 90
2026/09/21 17:42:28.535, 80 %, 61 %, 10031 MiB, 16376 MiB, 136.97 W, 90
2026/09/21 17:42:29.535, 100 %, 50 %, 10031 MiB, 16376 MiB, 137.72 W, 91
