--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    112024864       154456     14936640    0    0  2718   431  122  202   2   1  98   0   0 2026-09-21 17:40:46
   2    0            0    111958368       154456     14936672    0    0     0    12 1985 1472   3   0  97   0   0 2026-09-21 17:40:47
   1    0            0    111958368       154464     14936676    0    0     0    88 32119 1630   4   8  88   0   0 2026-09-21 17:40:48
   1    0            0    111916624       154464     14936668    0    0     0   565 1825 1413   3   0  97   0   0 2026-09-21 17:40:49
   0    0            0    111780624       154464     14936676    0    0     0     0 2091 2080   1   1  99   0   0 2026-09-21 17:40:50
   0    0            0    111824400       154464     14936684    0    0     0    52  835 1231   0   0 100   0   0 2026-09-21 17:40:51
   0    0            0    111832208       154464     14936684    0    0     0     0  732 1210   0   0 100   0   0 2026-09-21 17:40:52
  38    0            0    111474000       154472     14936680    0    0     0    60 3098 1999   5   1  95   0   0 2026-09-21 17:40:53
   1    0            0    111258464       154472     14936752    0    0     0    72 7474 2643  15   0  84   0   0 2026-09-21 17:40:54
   0    0            0    111429848       154472     14936740    0    0     0     0 4663 1945   2   0  97   0   0 2026-09-21 17:40:55
   0    0            0    111445216       154472     14936744    0    0     0    44  859 1342   0   0 100   0   0 2026-09-21 17:40:56
   0    0            0    111452784       154472     14936744    0    0     0     0  863 1295   0   0 100   0   0 2026-09-21 17:40:57
   1    0            0    111242856       154484     14936736    0    0     0    88 1609 1240   2   0  97   0   0 2026-09-21 17:40:58
   1    0            0    111252224       154484     14936748    0    0     0     0 1703 1984   2   0  98   0   0 2026-09-21 17:40:59
   0    0            0    111259856       154484     14936752    0    0     0    64 1784 1273   3   0  97   0   0 2026-09-21 17:41:00
   1    0            0    111258416       154484     14936764    0    0     0     0 1733 1756   2   0  98   0   0 2026-09-21 17:41:01
   1    0            0    111096992       154484     15014508    0    0     0    44 3997 2904   3   1  96   0   0 2026-09-21 17:41:02
   1    0            0    111067840       154492     15017040    0    0     0    76 3422 3285   4   1  95   0   0 2026-09-21 17:41:03
   1    0            0    111076688       154492     15017088    0    0     0     4 2570 2868   2   0  97   0   0 2026-09-21 17:41:04
   1    0            0    111071224       154492     15017024    0    0     0     0 2621 2975   2   1  97   0   0 2026-09-21 17:41:05
   1    0            0    111122784       154492     15017028    0    0     0     0 2459 2602   3   0  97   0   0 2026-09-21 17:41:06
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    111122784       154492     15017028    0    0     0    40 2398 2569   3   0  97   0   0 2026-09-21 17:41:07
   1    0            0    111121144       154500     15017032    0    0     0   168 2400 2598   3   0  97   0   0 2026-09-21 17:41:08
   1    0            0    110855904       154500     15017064    0    0     0     0 2631 2769   2   1  97   0   0 2026-09-21 17:41:09
   1    0            0    109732896       154500     15017116    0    0     0     0 3110 3599   3   1  97   0   0 2026-09-21 17:41:10
   2    0            0    109684632       154500     15017120    0    0     0     0 2732 2902   3   0  96   0   0 2026-09-21 17:41:11
   2    0            0    109684384       154500     15017120    0    0     0     0 4122 2593   6   0  94   0   0 2026-09-21 17:41:12
   2    0            0    109688040       154512     15017124    0    0     0   144 5033 2893   6   0  94   0   0 2026-09-21 17:41:13
