wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789980047465874435,125862628,600,8,2728,0
1789980048478308126,125862880,680,4,2728,0
1789980049486275198,125821128,116,0,2728,16
1789980050500458473,125685136,124,0,2728,16
1789980051516326615,125728924,88,0,2728,16
1789980052531681026,125736232,108,0,2728,16
1789980053548942896,125357700,108,0,2728,16
1789980054569795138,125162320,40,0,2728,16
1789980055584286298,125334424,40,0,2728,16
1789980056600135353,125349800,16,0,2728,16
1789980057615972830,125357360,32,0,2728,16
1789980058631364121,125146936,28,0,2728,16
1789980059646181373,125156808,108,0,2728,16
1789980060660341183,125164200,40,0,2728,16
1789980061676018491,125101920,44,0,5248,16
1789980062689606663,125001588,16,0,80472,16
1789980063703843410,124972312,36,4,82860,16
1789980064717380988,124980200,100,0,82864,16
1789980065730487722,124975908,104,0,82864,16
1789980066743502339,125027464,104,0,82864,16
1789980067756906207,125028092,112,0,82864,16
1789980068770697886,124756732,32,0,82864,16
1789980069784402281,124753100,36,0,82864,16
1789980070797997119,123629580,48,0,82864,16
1789980071811460958,123589380,52,0,82864,16
1789980072823821590,123587388,4,0,82864,16
1789980073836250311,123590792,28,0,82864,16
1789980074848736365,123599400,612,0,82860,16
1789980075861538530,123598312,624,0,82864,16
1789980076874629660,123494668,628,0,82864,16
1789980077887356289,123494420,632,0,82864,16
1789980078899692948,123493164,648,0,82864,16
1789980079913120053,123494104,96,0,82864,16
1789980080925488294,123498264,104,0,82864,16
1789980081938008678,123497772,104,0,82864,16
1789980082950343829,123496764,108,0,82864,16
1789980083963559373,123496276,40,0,82864,16
1789980084977097727,123495268,60,0,82864,16
1789980085990415648,123495776,80,0,82864,16
1789980087004034520,123487972,80,0,82864,16
1789980088016705448,123488248,84,0,82864,16
1789980089029298096,123487688,16,0,82864,16
1789980090041118490,123488732,36,0,82864,16
1789980091054771071,123487508,44,0,82864,16
1789980092068482245,123486572,56,0,82864,16
1789980093081266043,123485820,64,0,82864,16
1789980094093819015,123485568,40,0,82864,16
1789980095106984122,123485432,80,0,82864,16
1789980096122390612,123487220,84,0,82864,16
1789980097137554973,123488056,84,0,82864,16
1789980098150977860,123488316,84,0,82864,16
1789980099164031953,123487764,60,0,82864,16
1789980100176443975,123488688,32,0,82864,16
1789980101187489398,123487692,40,0,82864,16
1789980102200541444,123489436,52,0,82864,16
1789980103213182373,123488680,56,0,82864,16
1789980104226540150,123489408,92,0,82864,16
1789980105239223489,123502104,640,0,82864,16
1789980106251757167,123501628,648,0,82864,16
1789980107264906166,123502584,660,0,82864,16
1789980108277750636,123501840,660,8,82864,16
1789980109291132003,123501588,636,0,82864,16
1789980110304578207,123500820,24,0,82864,16
1789980111318131331,123499568,32,0,82864,16
1789980112330623836,123498844,36,0,82864,16
1789980113343352393,123498092,92,0,82864,16
1789980114356680517,123498120,104,0,82864,16
1789980115369374094,123498392,56,16,82864,16
1789980116382006481,123497132,76,0,82864,16
1789980117395796751,123498280,80,0,82864,16
1789980118409458942,123497776,240,0,82864,16
1789980119422720913,123496552,192,0,82864,16
1789980120436232117,123497984,200,0,82864,16
1789980121449509264,123496976,156,0,82864,16
1789980122462751204,123496476,180,0,82864,16
1789980123475328560,123500332,84,0,82864,16
1789980124488804635,123500340,84,0,82864,16
1789980125501950994,123499344,88,0,82864,16
1789980126514457481,123498624,100,0,82864,16
1789980127527776126,123498372,72,0,82864,16
1789980128541180298,123498372,76,0,82864,16
1789980129554989426,123498636,48,0,82864,16
1789980130568422686,123499160,64,0,82864,16
1789980131581723266,123499412,68,0,82864,16
1789980132595300269,123504536,48,0,82864,16
1789980133608838761,123503952,48,0,82864,16
1789980134622272322,123507944,384,0,82864,16
1789980135635914799,123510208,680,0,82864,16
1789980136649676503,123500632,688,0,82864,16
1789980137663110194,123500128,664,0,82864,16
1789980138676540252,123498628,668,0,82864,16
1789980139690155233,123498396,636,0,82864,16
1789980140703687612,123498156,136,0,82864,16
1789980141716909009,123497192,8,28,82864,16
1789980142730017478,123497196,16,0,82864,16
1789980143743344221,123497284,36,0,82864,16
1789980144756872469,123497284,96,0,82864,16
1789980145770459159,123497284,96,0,82864,16
1789980146783916582,123496304,120,0,82864,16
1789980147796458954,123495548,80,4,82864,16
1789980148808476315,123495552,36,64,82864,16
1789980149821501813,123495056,52,0,82864,16
1789980150834715209,123494568,56,0,82864,16
1789980151848455951,123495072,60,0,82864,16
1789980152861769718,123495072,8,0,82864,16
1789980153875212804,123494848,40,4,82864,16
1789980154888525312,123494848,92,0,82864,16
1789980155901750293,123494596,100,0,82864,16
1789980156915552596,123493148,112,0,82864,16
1789980157929302154,123493148,112,0,82864,16
1789980158942888008,123494984,20,0,82864,16
1789980159954578932,123494828,28,0,82864,16
1789980160970397682,123495544,44,0,82864,16
1789980161986228380,123496060,52,0,82864,16
1789980163002239177,123496064,56,0,82864,16
1789980164017780415,123496864,20,0,82864,16
1789980165031350048,123500252,612,0,82864,16
1789980166044803533,123499560,616,0,82864,16
1789980167059199527,123499316,636,0,82864,16
1789980168075411951,123497060,640,0,82864,16
1789980169091005040,123497072,228,0,82864,16
1789980170106431923,123496852,44,0,82864,16
1789980171121936295,123495844,56,0,82864,16
1789980172137760268,123501444,84,0,82864,16
1789980173153464432,124555316,88,0,82864,16
1789980175038575862,124582616,20,0,82864,16
