20:37:28 ram0.5-none avail=57605M free=1657M cached=55585M anon=65415M mapped=39793M shmem=142M unevict=0M slab=2520M psi_some=2.12 psi_full=2.12
20:37:39 ram0.5-none avail=57597M free=1686M cached=55481M anon=65415M mapped=42399M shmem=142M unevict=0M slab=2594M psi_some=1.99 psi_full=1.99
20:37:49 ram0.5-none avail=57550M free=1822M cached=55258M anon=65415M mapped=44653M shmem=142M unevict=0M slab=2661M psi_some=3.24 psi_full=3.24
20:37:59 ram0.5-none avail=56616M free=1426M cached=55594M anon=65415M mapped=47164M shmem=142M unevict=0M slab=2732M psi_some=2.86 psi_full=2.86
20:38:10 ram0.5-none avail=56629M free=1291M cached=55712M anon=65415M mapped=49761M shmem=142M unevict=0M slab=2788M psi_some=2.93 psi_full=2.93
20:38:20 ram0.5-none avail=57557M free=1257M cached=55639M anon=65415M mapped=51511M shmem=142M unevict=0M slab=2859M psi_some=4.02 psi_full=4.02
20:38:30 ram0.5-none avail=57565M free=1427M cached=55437M anon=65415M mapped=53040M shmem=142M unevict=0M slab=2902M psi_some=2.59 psi_full=2.59
20:38:40 ram0.5-none avail=57542M free=1779M cached=55019M anon=65415M mapped=54635M shmem=142M unevict=0M slab=2951M psi_some=1.98 psi_full=1.98
20:38:51 ram0.5-none avail=57539M free=1792M cached=55023M anon=65415M mapped=55066M shmem=142M unevict=0M slab=2969M psi_some=3.84 psi_full=3.84
20:39:01 ram0.5-none avail=57539M free=1344M cached=55481M anon=65415M mapped=55556M shmem=142M unevict=0M slab=2976M psi_some=2.20 psi_full=2.20
20:39:11 ram0.5-none avail=57530M free=1830M cached=54982M anon=65415M mapped=55032M shmem=142M unevict=0M slab=2965M psi_some=4.34 psi_full=4.34
20:39:21 ram0.5-none avail=57545M free=1554M cached=55265M anon=65414M mapped=55318M shmem=142M unevict=0M slab=2973M psi_some=4.23 psi_full=4.23
20:39:32 ram0.5-none avail=56834M free=1558M cached=55411M anon=65414M mapped=55464M shmem=142M unevict=0M slab=2819M psi_some=7.96 psi_full=7.96
20:39:42 ram0.5-none avail=57542M free=1980M cached=55001M anon=65414M mapped=55055M shmem=142M unevict=0M slab=2808M psi_some=5.64 psi_full=5.64
20:39:52 ram0.5-none avail=57523M free=1062M cached=55882M anon=65415M mapped=55926M shmem=142M unevict=0M slab=2822M psi_some=2.77 psi_full=2.77
20:40:03 ram0.5-none avail=57644M free=1485M cached=55610M anon=65414M mapped=1807M shmem=142M unevict=0M slab=2798M psi_some=1.83 psi_full=1.83
20:40:13 ram0.5-none avail=57431M free=1227M cached=55655M anon=65533M mapped=395M shmem=142M unevict=0M slab=2799M psi_some=0.79 psi_full=0.79
20:40:23 ram0.5-none avail=57415M free=1210M cached=55656M anon=65533M mapped=396M shmem=142M unevict=0M slab=2799M psi_some=0.29 psi_full=0.29
20:40:33 ram0.5-none avail=57404M free=1199M cached=55656M anon=65532M mapped=394M shmem=142M unevict=0M slab=2799M psi_some=0.10 psi_full=0.10
20:40:44 ram0.5-none avail=57402M free=1196M cached=55656M anon=65533M mapped=396M shmem=142M unevict=0M slab=2800M psi_some=0.03 psi_full=0.03
20:40:54 ram0.5-none avail=57355M free=1206M cached=55609M anon=65605M mapped=412M shmem=142M unevict=0M slab=2789M psi_some=0.19 psi_full=0.19
20:41:04 ram0.5-none avail=57337M free=1173M cached=55621M anon=65608M mapped=420M shmem=142M unevict=0M slab=2790M psi_some=0.07 psi_full=0.07
20:41:14 ram0.5-none avail=57326M free=1162M cached=55621M anon=65607M mapped=420M shmem=142M unevict=0M slab=2791M psi_some=0.02 psi_full=0.02
20:41:25 ram0.5-none avail=57305M free=1082M cached=55682M anon=65629M mapped=467M shmem=142M unevict=0M slab=2790M psi_some=0.00 psi_full=0.00
20:41:35 ram0.5-none avail=56914M free=1121M cached=55495M anon=65768M mapped=475M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:41:45 ram0.5-none avail=56909M free=1110M cached=55500M anon=65768M mapped=479M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:41:55 ram0.5-none avail=56909M free=1109M cached=55500M anon=65768M mapped=479M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:42:06 ram0.5-none avail=56897M free=1098M cached=55500M anon=65768M mapped=478M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:42:16 ram0.5-none avail=56898M free=1098M cached=55500M anon=65768M mapped=478M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:42:26 ram0.5-none avail=56891M free=1092M cached=55501M anon=65768M mapped=478M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:42:36 ram0.5-none avail=56885M free=1085M cached=55501M anon=65769M mapped=479M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:42:47 ram0.5-none avail=56885M free=1085M cached=55502M anon=65769M mapped=479M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:42:57 ram0.5-none avail=56880M free=1079M cached=55502M anon=65768M mapped=478M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:43:07 ram0.5-none avail=56883M free=1082M cached=55502M anon=65769M mapped=479M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:43:17 ram0.5-none avail=56882M free=1078M cached=55505M anon=65768M mapped=480M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:43:28 ram0.5-none avail=56881M free=1076M cached=55505M anon=65769M mapped=480M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:43:38 ram0.5-none avail=56878M free=1073M cached=55506M anon=65769M mapped=481M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:43:48 ram0.5-none avail=56876M free=1071M cached=55506M anon=65769M mapped=480M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:43:58 ram0.5-none avail=56872M free=1067M cached=55506M anon=65770M mapped=481M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
