timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/20 23:49:46.782, 0 %, 0 %, 15 MiB, 16384 MiB, 11.72 W, 63
2026/09/20 23:49:47.794, 0 %, 0 %, 15 MiB, 16384 MiB, 9.95 W, 62
2026/09/20 23:49:48.800, 0 %, 0 %, 15 MiB, 16384 MiB, 8.02 W, 62
2026/09/20 23:49:49.810, 0 %, 0 %, 15 MiB, 16384 MiB, 8.50 W, 61
2026/09/20 23:49:50.817, 0 %, 0 %, 18 MiB, 16384 MiB, 11.35 W, 61
2026/09/20 23:49:51.821, 0 %, 0 %, 18 MiB, 16384 MiB, 12.49 W, 61
2026/09/20 23:49:52.827, 0 %, 0 %, 18 MiB, 16384 MiB, 9.26 W, 60
2026/09/20 23:49:53.833, 0 %, 0 %, 18 MiB, 16384 MiB, 7.98 W, 60
2026/09/20 23:49:54.839, 0 %, 0 %, 18 MiB, 16384 MiB, 8.16 W, 59
2026/09/20 23:49:55.845, 0 %, 0 %, 18 MiB, 16384 MiB, 8.15 W, 59
2026/09/20 23:49:56.851, 0 %, 0 %, 18 MiB, 16384 MiB, 8.44 W, 59
2026/09/20 23:49:57.857, 0 %, 0 %, 18 MiB, 16384 MiB, 8.35 W, 59
2026/09/20 23:49:58.863, 0 %, 0 %, 18 MiB, 16384 MiB, 8.43 W, 58
2026/09/20 23:49:59.869, 0 %, 0 %, 18 MiB, 16384 MiB, 12.71 W, 58
2026/09/20 23:50:00.875, 0 %, 0 %, 18 MiB, 16384 MiB, 8.23 W, 58
2026/09/20 23:50:01.889, 2 %, 0 %, 134 MiB, 16384 MiB, 46.62 W, 59
2026/09/20 23:50:02.892, 0 %, 0 %, 1852 MiB, 16384 MiB, 48.33 W, 59
2026/09/20 23:50:03.894, 0 %, 0 %, 5760 MiB, 16384 MiB, 47.71 W, 59
2026/09/20 23:50:04.896, 44 %, 3 %, 7008 MiB, 16384 MiB, 61.92 W, 60
2026/09/20 23:50:05.898, 11 %, 2 %, 5770 MiB, 16384 MiB, 62.68 W, 60
2026/09/20 23:50:06.901, 100 %, 55 %, 6858 MiB, 16384 MiB, 230.10 W, 66
2026/09/20 23:50:07.903, 100 %, 59 %, 6858 MiB, 16384 MiB, 219.37 W, 67
2026/09/20 23:50:08.905, 42 %, 25 %, 6870 MiB, 16384 MiB, 71.58 W, 63
2026/09/20 23:50:09.907, 20 %, 18 %, 6870 MiB, 16384 MiB, 59.16 W, 62
2026/09/20 23:50:10.910, 0 %, 0 %, 8876 MiB, 16384 MiB, 58.92 W, 62
2026/09/20 23:50:11.912, 100 %, 22 %, 9534 MiB, 16384 MiB, 149.97 W, 64
2026/09/20 23:50:12.914, 100 %, 3 %, 9534 MiB, 16384 MiB, 120.54 W, 66
2026/09/20 23:50:13.917, 100 %, 0 %, 9534 MiB, 16384 MiB, 120.18 W, 64
2026/09/20 23:50:14.919, 100 %, 0 %, 9534 MiB, 16384 MiB, 119.36 W, 65
2026/09/20 23:50:15.922, 100 %, 0 %, 9534 MiB, 16384 MiB, 118.16 W, 65
2026/09/20 23:50:16.925, 100 %, 1 %, 9534 MiB, 16384 MiB, 115.97 W, 65
2026/09/20 23:50:17.927, 100 %, 21 %, 9534 MiB, 16384 MiB, 141.83 W, 65
2026/09/20 23:50:18.929, 100 %, 22 %, 9534 MiB, 16384 MiB, 210.12 W, 66
2026/09/20 23:50:19.931, 100 %, 20 %, 9534 MiB, 16384 MiB, 134.71 W, 68
2026/09/20 23:50:20.937, 100 %, 0 %, 9534 MiB, 16384 MiB, 122.23 W, 68
2026/09/20 23:50:21.940, 100 %, 1 %, 9534 MiB, 16384 MiB, 121.73 W, 66
2026/09/20 23:50:22.942, 100 %, 0 %, 9534 MiB, 16384 MiB, 119.85 W, 66
2026/09/20 23:50:23.945, 100 %, 1 %, 9534 MiB, 16384 MiB, 119.59 W, 67
2026/09/20 23:50:24.947, 100 %, 18 %, 9534 MiB, 16384 MiB, 115.29 W, 67
2026/09/20 23:50:25.949, 100 %, 0 %, 9534 MiB, 16384 MiB, 153.71 W, 67
2026/09/20 23:50:26.954, 100 %, 1 %, 9534 MiB, 16384 MiB, 199.77 W, 68
2026/09/20 23:50:27.956, 100 %, 0 %, 9534 MiB, 16384 MiB, 123.87 W, 70
2026/09/20 23:50:28.960, 0 %, 0 %, 9534 MiB, 16384 MiB, 61.71 W, 66
2026/09/20 23:50:29.962, 100 %, 0 %, 9990 MiB, 16384 MiB, 146.53 W, 70
2026/09/20 23:50:30.965, 100 %, 0 %, 9990 MiB, 16384 MiB, 211.24 W, 68
2026/09/20 23:50:31.967, 100 %, 13 %, 9990 MiB, 16384 MiB, 114.29 W, 68
2026/09/20 23:50:32.970, 100 %, 22 %, 9990 MiB, 16384 MiB, 117.56 W, 68
2026/09/20 23:50:33.972, 100 %, 22 %, 9990 MiB, 16384 MiB, 119.71 W, 68
2026/09/20 23:50:34.974, 100 %, 1 %, 9990 MiB, 16384 MiB, 121.20 W, 69
2026/09/20 23:50:35.976, 100 %, 0 %, 9990 MiB, 16384 MiB, 176.60 W, 71
2026/09/20 23:50:36.980, 100 %, 0 %, 9990 MiB, 16384 MiB, 190.46 W, 69
2026/09/20 23:50:37.982, 100 %, 16 %, 9990 MiB, 16384 MiB, 114.98 W, 69
2026/09/20 23:50:38.984, 100 %, 22 %, 9990 MiB, 16384 MiB, 119.07 W, 69
2026/09/20 23:50:39.987, 100 %, 22 %, 9990 MiB, 16384 MiB, 120.50 W, 69
2026/09/20 23:50:40.989, 100 %, 1 %, 9990 MiB, 16384 MiB, 120.35 W, 70
2026/09/20 23:50:41.992, 100 %, 0 %, 9990 MiB, 16384 MiB, 121.38 W, 73
2026/09/20 23:50:42.995, 100 %, 0 %, 9990 MiB, 16384 MiB, 143.74 W, 71
2026/09/20 23:50:43.997, 100 %, 15 %, 9990 MiB, 16384 MiB, 211.31 W, 70
2026/09/20 23:50:44.999, 100 %, 5 %, 9990 MiB, 16384 MiB, 133.91 W, 70
2026/09/20 23:50:46.001, 100 %, 7 %, 9990 MiB, 16384 MiB, 133.78 W, 71
2026/09/20 23:50:47.003, 100 %, 5 %, 9990 MiB, 16384 MiB, 133.97 W, 72
2026/09/20 23:50:48.006, 92 %, 16 %, 9992 MiB, 16384 MiB, 124.64 W, 71
2026/09/20 23:50:49.009, 100 %, 23 %, 9992 MiB, 16384 MiB, 115.52 W, 71
2026/09/20 23:50:50.011, 100 %, 17 %, 9992 MiB, 16384 MiB, 209.71 W, 71
2026/09/20 23:50:51.014, 100 %, 2 %, 9992 MiB, 16384 MiB, 146.54 W, 73
2026/09/20 23:50:52.016, 100 %, 2 %, 9992 MiB, 16384 MiB, 124.76 W, 72
2026/09/20 23:50:53.018, 100 %, 1 %, 9992 MiB, 16384 MiB, 122.88 W, 71
2026/09/20 23:50:54.021, 100 %, 1 %, 9992 MiB, 16384 MiB, 121.30 W, 71
2026/09/20 23:50:55.023, 100 %, 23 %, 9992 MiB, 16384 MiB, 120.18 W, 71
2026/09/20 23:50:56.025, 100 %, 23 %, 9992 MiB, 16384 MiB, 131.91 W, 72
2026/09/20 23:50:57.027, 100 %, 12 %, 9992 MiB, 16384 MiB, 208.55 W, 72
2026/09/20 23:50:58.029, 100 %, 1 %, 9992 MiB, 16384 MiB, 128.04 W, 74
2026/09/20 23:50:59.035, 100 %, 0 %, 9992 MiB, 16384 MiB, 124.44 W, 72
2026/09/20 23:51:00.038, 100 %, 1 %, 9992 MiB, 16384 MiB, 123.35 W, 72
2026/09/20 23:51:01.040, 100 %, 4 %, 9992 MiB, 16384 MiB, 121.82 W, 72
2026/09/20 23:51:02.042, 100 %, 22 %, 9992 MiB, 16384 MiB, 119.01 W, 72
2026/09/20 23:51:03.044, 100 %, 22 %, 9992 MiB, 16384 MiB, 144.56 W, 72
2026/09/20 23:51:04.047, 100 %, 5 %, 9992 MiB, 16384 MiB, 203.76 W, 74
2026/09/20 23:51:05.050, 100 %, 2 %, 9992 MiB, 16384 MiB, 126.90 W, 74
2026/09/20 23:51:06.054, 100 %, 19 %, 9992 MiB, 16384 MiB, 203.28 W, 73
2026/09/20 23:51:07.056, 100 %, 1 %, 9992 MiB, 16384 MiB, 164.51 W, 75
2026/09/20 23:51:08.060, 100 %, 0 %, 9992 MiB, 16384 MiB, 125.09 W, 73
