--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    118996160        88380      8460812    0    0 26403     5  251  298   3   1  92   4   0 2026-09-21 16:37:59
   1    0            0    118882936        88388      8460848    0    0     8    40 3351 5820   3   1  96   0   0 2026-09-21 16:38:00
   1    0            0    118843904        88428      8460884    0    0    40   132 3205 6009   3   0  97   0   0 2026-09-21 16:38:01
   1    0            0    118780752        88456      8460992    0    0    20    80 33619 5955   4   8  88   0   0 2026-09-21 16:38:02
   0    0            0    118774304        88500      8461320    0    0   172     0 2434 5185   2   0  98   0   0 2026-09-21 16:38:03
   0    0            0    118786672        88556      8461412    0    0    56     0 2113 5315   0   0  99   0   0 2026-09-21 16:38:04
   0    0            0    118750728        88572      8461504    0    0    52     0 2294 5106   1   0  98   0   0 2026-09-21 16:38:05
   0    0            0    118757368        88580      8461556    0    0     8   128 2072 4982   1   0  99   0   0 2026-09-21 16:38:06
   1    0            0    118641320        88632      8461640    0    0    36   120 2451 5095   1   0  98   0   0 2026-09-21 16:38:07
   2    0            0    118495632        88684      8461728    0    0    52   308 3400 5984   3   0  97   0   0 2026-09-21 16:38:08
   1    0            0    118442384        88712      8461768    0    0    28     0 3276 5887   3   0  97   0   0 2026-09-21 16:38:09
   4    0            0    118144400        88740      8461852    0    0    28     0 3148 5257   3   1  96   0   0 2026-09-21 16:38:10
   3    0            0    117821504        88756      8461932    0    0    16    48 11023 7559  19   1  80   0   0 2026-09-21 16:38:11
   3    0            0    118137736        88812      8507132    0    0    44   124 9009 8054   7   1  92   0   0 2026-09-21 16:38:12
   2    0            0    118022024        88828      8509616    0    0    16     0 4241 6910   3   1  96   0   0 2026-09-21 16:38:13
   2    0            0    117393056        88872      8509664    0    0    44   168 4776 6927   4   2  94   0   0 2026-09-21 16:38:14
  20    0            0    117387776        88972      8509736    0    0   100     0 15912 12038  28   5  68   0   0 2026-09-21 16:38:15
   1    0            0    117408720        89028      8509812    0    0    56    40 11647 9708  19   3  77   0   0 2026-09-21 16:38:16
   2    0            0    117261536        89080      8509884    0    0    44   248 3747 6495   3   0  97   0   0 2026-09-21 16:38:17
   1    0            0    117220464        89136      8509900    0    0    56     0 3879 7130   3   1  97   0   0 2026-09-21 16:38:18
   1    0            0    116691776        89584      9045352    0    0 10628     4 4815 8044   4   1  95   0   0 2026-09-21 16:38:19
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    116595144        91840      9066528    0    0 19632   164 6441 11961   2   1  97   1   0 2026-09-21 16:38:20
   1    0            0    116494064        92160      9084036    0    0 13328    52 6263 11537   2   1  97   1   0 2026-09-21 16:38:21
   1    0            0    116379184        92252      9098156    0    0 13740   156 4053 7428   3   0  97   0   0 2026-09-21 16:38:22
   1    0            0    116230048        92316      9098304    0    0   108    24 3864 7268   3   0  97   0   0 2026-09-21 16:38:23
   1    0            0    116227632        92352      9099004    0    0   612     4 3715 6772   3   0  97   0   0 2026-09-21 16:38:24
   1    0            0    116160832        92448      9099048    0    0    96   176 3961 7097   3   0  97   0   0 2026-09-21 16:38:25
   2    0            0    116029536        92524      9099160    0    0    76     0 3970 7038   3   0  97   0   0 2026-09-21 16:38:26
   1    0            0    116012864        92584      9099388    0    0   468   128 3875 7036   3   0  97   0   0 2026-09-21 16:38:27
   1    0            0    115924720        92664      9099764    0    0    80   164 3818 7098   3   0  97   0   0 2026-09-21 16:38:28
   1    0            0    115783744        92708      9100120    0    0   308     0 3935 6904   3   0  97   0   0 2026-09-21 16:38:29
   1    0            0    115654288        92764      9100364    0    0   232     0 3887 6956   3   0  97   0   0 2026-09-21 16:38:30
   1    0            0    115548288        92860      9100516    0    0    96   204 4204 7546   3   0  97   0   0 2026-09-21 16:38:31
   1    0            0    115561888        92924      9100600    0    0    56   100 3734 6344   3   0  97   0   0 2026-09-21 16:38:32
   1    0            0    115577888        92988      9100752    0    0    64     0 4040 7029   3   0  97   0   0 2026-09-21 16:38:33
   1    0            0    115498480        93040      9101372    0    0   568     0 4047 7252   3   0  97   0   0 2026-09-21 16:38:34
   1    0            0    115473752        93096      9101816    0    0   376     0 4063 6925   3   0  97   0   0 2026-09-21 16:38:35
   1    0            0    115459632        93148      9101864    0    0    52     0 3827 7115   3   0  97   0   0 2026-09-21 16:38:36
   1    0            0    115467328        93228      9104876    0    0  2756    48 4023 6944   3   0  96   0   0 2026-09-21 16:38:37
   1    0            0    115467056        93344      9105688    0    0   240   268 4158 7251   3   0  97   0   0 2026-09-21 16:38:38
   1    0            0    115443400        93380      9106328    0    0    36     4 4971 8844   4   0  95   0   0 2026-09-21 16:38:39
   2    0            0    116849008        93448      9112024    0    0  5872  1632 6128 8405   2   1  97   0   0 2026-09-21 16:38:40
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   0    0            0    116836160        93476      9112076    0    0    45     0 7589 14409   2   0  97   0   0 2026-09-21 16:38:41
   1    1            0    116831952        93496      9112120    0    0    12   132 6642 14210   1   0  99   0   0 2026-09-21 16:38:42
   1    0            0    116730848        93528      9112224    0    0    36     0 7468 14719   2   0  98   0   0 2026-09-21 16:38:43
   4    2            0    116621072        93728      9112320    0    0   188 80384 12552 16412  12   2  86   0   0 2026-09-21 16:38:44
   4    0            0    116618544        93928      9113120    0    0    16 209920 11873 16459  10   0  89   0   0 2026-09-21 16:38:45
   5    0            0    116608400        94276      9113856    0    0    52 290484 12604 16427  10   0  89   1   0 2026-09-21 16:38:46
   5    0            0    116607552        94612      9114568    0    0    32 293412 12166 16426  10   0  89   1   0 2026-09-21 16:38:47
   0    0            0    116620152        94960      9115268    0    0    80 290308 10207 16724   5   1  94   1   0 2026-09-21 16:38:48
   0    0            0    116642224        95068      9115368    0    0   108     0 6873 14911   0   0  99   0   0 2026-09-21 16:38:49
   0    0            0    116646752        95116      9115412    0    0    48     0 6637 14469   0   0  99   0   0 2026-09-21 16:38:50
   2    3            0    116637280        95200      9115564    0    0 231628  9216 8309 15771   2   0  97   0   0 2026-09-21 16:38:51
   0    0            0    116638296        95244      9115716    0    0 251740  9864 8379 16106   2   1  97   0   0 2026-09-21 16:38:52
   1    0            0    116645312        95324      9115852    0    0    80   100 6670 14676   1   0  99   0   0 2026-09-21 16:38:53
   0    0            0    116646064        95352      9115928    0    0    28   371 6677 14205   0   0  99   0   0 2026-09-21 16:38:54
   1    0            0    116657048        95420      9116064    0    0    64     0 7305 15105   1   0  98   0   0 2026-09-21 16:38:55
