timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 16:37:59.227, 0 %, 0 %, 1 MiB, 16376 MiB, 19.52 W, 63
2026/09/21 16:38:00.247, 0 %, 0 %, 1 MiB, 16376 MiB, 19.28 W, 63
2026/09/21 16:38:01.247, 0 %, 0 %, 1 MiB, 16376 MiB, 19.09 W, 63
2026/09/21 16:38:02.247, 0 %, 0 %, 1 MiB, 16376 MiB, 19.07 W, 62
2026/09/21 16:38:03.248, 0 %, 0 %, 1 MiB, 16376 MiB, 18.95 W, 62
2026/09/21 16:38:04.248, 0 %, 0 %, 1 MiB, 16376 MiB, 18.71 W, 62
2026/09/21 16:38:05.248, 0 %, 0 %, 1 MiB, 16376 MiB, 18.64 W, 62
2026/09/21 16:38:06.249, 0 %, 0 %, 1 MiB, 16376 MiB, 18.52 W, 62
2026/09/21 16:38:07.249, 0 %, 0 %, 1 MiB, 16376 MiB, 18.44 W, 61
2026/09/21 16:38:08.250, 0 %, 0 %, 1 MiB, 16376 MiB, 18.31 W, 61
2026/09/21 16:38:09.250, 0 %, 0 %, 1 MiB, 16376 MiB, 18.08 W, 61
2026/09/21 16:38:10.250, 0 %, 0 %, 1 MiB, 16376 MiB, 17.94 W, 61
2026/09/21 16:38:11.251, 0 %, 0 %, 18 MiB, 16376 MiB, 17.93 W, 60
2026/09/21 16:38:12.252, 0 %, 0 %, 249 MiB, 16376 MiB, 29.06 W, 61
2026/09/21 16:38:13.253, 0 %, 0 %, 6289 MiB, 16376 MiB, 39.97 W, 61
2026/09/21 16:38:14.253, 0 %, 0 %, 6289 MiB, 16376 MiB, 39.94 W, 61
2026/09/21 16:38:15.253, 51 %, 2 %, 6289 MiB, 16376 MiB, 40.64 W, 61
2026/09/21 16:38:16.254, 15 %, 1 %, 6269 MiB, 16376 MiB, 41.32 W, 61
2026/09/21 16:38:17.254, 1 %, 0 %, 6973 MiB, 16376 MiB, 42.75 W, 63
2026/09/21 16:38:18.254, 100 %, 54 %, 7123 MiB, 16376 MiB, 120.19 W, 64
