wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789976280211572441,126302344,140,0,2712,0
1789976281225085444,126263336,164,0,2712,0
1789976282238645966,126200240,92,0,2712,16
1789976283252821701,126194116,284,0,2712,16
1789976284269811351,126206596,300,0,2712,16
1789976285286345462,126170784,368,0,2712,16
1789976286302847413,126177236,284,0,2712,16
1789976287318367468,126046324,228,0,2712,16
1789976288331956381,125901376,36,0,2712,16
1789976289345686012,125831120,40,0,2712,16
1789976290359474278,125453840,52,0,2716,16
1789976291372912640,125148024,156,0,10776,16
1789976292386473981,125558176,312,0,47696,16
1789976293400055521,125442752,316,0,50088,16
1789976294413433696,125134656,276,0,50080,16
1789976295425324106,124871424,280,0,50080,16
1789976296438799495,124829688,272,0,50080,16
1789976297452004608,124690608,164,0,50080,16
1789976298465467124,124641568,168,0,50080,16
1789976299479578088,124098000,220,4,574368,16
1789976300495131563,124035356,196,0,574368,16
1789976301509223985,123933096,220,0,574368,16
1789976302522701808,123813156,348,0,574368,16
1789976303536343484,123697240,352,0,574368,16
1789976304549767517,123679440,348,0,574368,16
1789976305563376689,123563924,500,0,574368,16
1789976306577302337,123481408,280,0,574368,16
1789976307590976519,123474284,388,0,574368,16
1789976308604558366,123361248,220,0,574368,16
1789976309618420472,123212528,244,0,574368,16
1789976310632008957,123059300,252,0,574368,16
1789976311645730899,123033920,16,0,574368,16
1789976312659440198,123068964,208,0,574368,16
1789976313672858517,123022996,240,0,574368,16
1789976314686410046,122969152,296,0,574368,16
1789976315700440530,122952776,296,0,574368,16
1789976316714456955,122940244,320,0,574368,16
1789976317728325775,122957920,460,0,574368,16
1789976318741938116,122942040,820,0,574368,16
1789976319755444125,124434528,672,0,574368,16
1789976320768885487,124321796,1160,0,574368,16
1789976321783534470,124333660,1172,0,574368,16
1789976322799543194,124218108,1328,0,574368,16
1789976323814999467,124155252,1328,0,574368,16
1789976324827591749,124101624,1372,0,574368,16
1789976325840055974,124091372,1392,0,574368,16
1789976326853408830,124100596,1364,0,574368,16
1789976327866849671,124118384,320,460,574368,16
1789976328881952815,124138004,232,0,574368,16
1789976329898518042,124142468,236,0,574368,16
1789976330914257258,124161676,252,0,574368,16
1789976331927869474,124139112,112,0,574368,16
1789976332942493626,124146812,484,0,574368,16
1789976333958261968,124147520,500,0,574368,16
1789976334973994499,124153292,652,0,574368,16
1789976336991463700,124736848,708,0,50080,16
