timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 16:39:10.928, 0 %, 0 %, 1 MiB, 16376 MiB, 19.63 W, 63
2026/09/21 16:39:11.947, 0 %, 0 %, 1 MiB, 16376 MiB, 19.63 W, 63
2026/09/21 16:39:12.948, 0 %, 0 %, 1 MiB, 16376 MiB, 19.60 W, 63
2026/09/21 16:39:13.948, 0 %, 0 %, 1 MiB, 16376 MiB, 19.46 W, 63
2026/09/21 16:39:14.948, 0 %, 0 %, 1 MiB, 16376 MiB, 19.21 W, 63
2026/09/21 16:39:15.949, 0 %, 0 %, 1 MiB, 16376 MiB, 19.26 W, 62
2026/09/21 16:39:16.949, 0 %, 0 %, 1 MiB, 16376 MiB, 19.11 W, 62
2026/09/21 16:39:17.950, 0 %, 0 %, 1 MiB, 16376 MiB, 18.85 W, 62
2026/09/21 16:39:18.950, 0 %, 0 %, 1 MiB, 16376 MiB, 18.70 W, 62
2026/09/21 16:39:19.950, 0 %, 0 %, 1 MiB, 16376 MiB, 18.71 W, 61
2026/09/21 16:39:20.951, 0 %, 0 %, 1 MiB, 16376 MiB, 18.70 W, 61
2026/09/21 16:39:21.953, 0 %, 0 %, 1 MiB, 16376 MiB, 18.48 W, 61
2026/09/21 16:39:22.953, 0 %, 0 %, 169 MiB, 16376 MiB, 18.16 W, 61
2026/09/21 16:39:23.954, 0 %, 0 %, 249 MiB, 16376 MiB, 35.01 W, 62
2026/09/21 16:39:24.954, 0 %, 0 %, 6289 MiB, 16376 MiB, 40.02 W, 62
2026/09/21 16:39:25.954, 0 %, 0 %, 6289 MiB, 16376 MiB, 40.18 W, 62
2026/09/21 16:39:26.955, 34 %, 1 %, 6289 MiB, 16376 MiB, 41.52 W, 62
2026/09/21 16:39:27.955, 34 %, 1 %, 6973 MiB, 16376 MiB, 40.78 W, 62
2026/09/21 16:39:28.955, 38 %, 28 %, 7123 MiB, 16376 MiB, 100.24 W, 66
2026/09/21 16:39:29.956, 0 %, 0 %, 7123 MiB, 16376 MiB, 80.90 W, 64
2026/09/21 16:39:30.956, 0 %, 0 %, 7425 MiB, 16376 MiB, 67.00 W, 65
2026/09/21 16:39:31.956, 0 %, 0 %, 7425 MiB, 16376 MiB, 49.28 W, 63
2026/09/21 16:39:32.957, 0 %, 0 %, 7765 MiB, 16376 MiB, 40.34 W, 63
2026/09/21 16:39:33.957, 100 %, 52 %, 7769 MiB, 16376 MiB, 101.63 W, 67
2026/09/21 16:39:34.957, 86 %, 85 %, 7769 MiB, 16376 MiB, 138.82 W, 68
2026/09/21 16:39:35.957, 100 %, 85 %, 7771 MiB, 16376 MiB, 138.12 W, 69
2026/09/21 16:39:36.958, 100 %, 44 %, 7771 MiB, 16376 MiB, 138.04 W, 70
2026/09/21 16:39:37.958, 100 %, 45 %, 7771 MiB, 16376 MiB, 122.90 W, 69
2026/09/21 16:39:38.958, 0 %, 0 %, 7771 MiB, 16376 MiB, 69.15 W, 68
2026/09/21 16:39:39.959, 0 %, 0 %, 7771 MiB, 16376 MiB, 58.78 W, 67
2026/09/21 16:39:40.959, 0 %, 0 %, 7771 MiB, 16376 MiB, 49.65 W, 67
2026/09/21 16:39:41.960, 65 %, 63 %, 7771 MiB, 16376 MiB, 121.14 W, 70
2026/09/21 16:39:42.960, 0 %, 0 %, 7771 MiB, 16376 MiB, 74.31 W, 69
2026/09/21 16:39:43.960, 0 %, 0 %, 7771 MiB, 16376 MiB, 59.09 W, 68
2026/09/21 16:39:44.961, 0 %, 0 %, 6671 MiB, 16376 MiB, 51.65 W, 67
