timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 01:33:41.393, 0 %, 0 %, 15 MiB, 16384 MiB, 6.48 W, 35
2026/09/19 01:33:42.403, 0 %, 0 %, 15 MiB, 16384 MiB, 6.25 W, 35
2026/09/19 01:33:43.409, 0 %, 0 %, 15 MiB, 16384 MiB, 6.18 W, 35
2026/09/19 01:33:44.415, 0 %, 0 %, 15 MiB, 16384 MiB, 8.50 W, 35
2026/09/19 01:33:45.420, 0 %, 0 %, 15 MiB, 16384 MiB, 8.49 W, 35
2026/09/19 01:33:46.426, 0 %, 0 %, 15 MiB, 16384 MiB, 6.33 W, 35
2026/09/19 01:33:47.432, 0 %, 0 %, 15 MiB, 16384 MiB, 6.39 W, 35
2026/09/19 01:33:48.438, 0 %, 0 %, 15 MiB, 16384 MiB, 6.51 W, 35
2026/09/19 01:33:49.444, 0 %, 0 %, 15 MiB, 16384 MiB, 6.26 W, 35
2026/09/19 01:33:50.450, 0 %, 0 %, 15 MiB, 16384 MiB, 6.45 W, 35
2026/09/19 01:33:51.455, 0 %, 0 %, 18 MiB, 16384 MiB, 6.39 W, 35
2026/09/19 01:33:52.461, 0 %, 0 %, 134 MiB, 16384 MiB, 38.74 W, 37
2026/09/19 01:33:53.464, 1 %, 0 %, 6246 MiB, 16384 MiB, 38.52 W, 37
2026/09/19 01:33:54.466, 0 %, 0 %, 6246 MiB, 16384 MiB, 39.69 W, 38
2026/09/19 01:33:55.468, 32 %, 1 %, 6246 MiB, 16384 MiB, 38.89 W, 38
2026/09/19 01:33:56.470, 0 %, 0 %, 6246 MiB, 16384 MiB, 39.65 W, 38
2026/09/19 01:33:57.472, 100 %, 60 %, 6926 MiB, 16384 MiB, 204.31 W, 44
2026/09/19 01:33:58.475, 0 %, 0 %, 6926 MiB, 16384 MiB, 51.80 W, 40
2026/09/19 01:33:59.477, 27 %, 25 %, 7238 MiB, 16384 MiB, 53.97 W, 41
2026/09/19 01:34:00.479, 0 %, 0 %, 7238 MiB, 16384 MiB, 40.39 W, 40
2026/09/19 01:34:01.481, 0 %, 0 %, 7408 MiB, 16384 MiB, 64.42 W, 40
2026/09/19 01:34:02.483, 100 %, 12 %, 7408 MiB, 16384 MiB, 143.80 W, 44
2026/09/19 01:34:03.485, 100 %, 6 %, 7408 MiB, 16384 MiB, 140.02 W, 44
2026/09/19 01:34:04.488, 100 %, 12 %, 7408 MiB, 16384 MiB, 146.80 W, 45
2026/09/19 01:34:05.493, 100 %, 6 %, 7408 MiB, 16384 MiB, 147.60 W, 45
2026/09/19 01:34:06.495, 73 %, 46 %, 7408 MiB, 16384 MiB, 122.00 W, 45
2026/09/19 01:34:07.497, 100 %, 10 %, 7408 MiB, 16384 MiB, 144.84 W, 47
2026/09/19 01:34:08.501, 100 %, 7 %, 7408 MiB, 16384 MiB, 119.23 W, 47
2026/09/19 01:34:09.504, 100 %, 12 %, 7408 MiB, 16384 MiB, 145.68 W, 47
2026/09/19 01:34:10.506, 100 %, 6 %, 7408 MiB, 16384 MiB, 107.68 W, 47
2026/09/19 01:34:11.511, 99 %, 64 %, 7408 MiB, 16384 MiB, 137.12 W, 48
2026/09/19 01:34:12.513, 100 %, 13 %, 7408 MiB, 16384 MiB, 144.49 W, 50
2026/09/19 01:34:13.516, 100 %, 6 %, 7408 MiB, 16384 MiB, 139.83 W, 49
2026/09/19 01:34:14.518, 100 %, 12 %, 7408 MiB, 16384 MiB, 144.32 W, 49
2026/09/19 01:34:15.520, 100 %, 6 %, 7408 MiB, 16384 MiB, 138.48 W, 50
2026/09/19 01:34:16.523, 95 %, 71 %, 7408 MiB, 16384 MiB, 135.08 W, 50
2026/09/19 01:34:17.525, 100 %, 11 %, 7408 MiB, 16384 MiB, 134.87 W, 50
2026/09/19 01:34:18.527, 100 %, 7 %, 7408 MiB, 16384 MiB, 147.87 W, 51
2026/09/19 01:34:19.534, 100 %, 13 %, 7408 MiB, 16384 MiB, 142.69 W, 50
2026/09/19 01:34:20.537, 100 %, 6 %, 7408 MiB, 16384 MiB, 147.80 W, 52
2026/09/19 01:34:21.539, 91 %, 75 %, 7408 MiB, 16384 MiB, 108.98 W, 51
2026/09/19 01:34:22.541, 0 %, 0 %, 7408 MiB, 16384 MiB, 55.87 W, 49
2026/09/19 01:34:23.543, 0 %, 0 %, 7408 MiB, 16384 MiB, 42.11 W, 48
2026/09/19 01:34:24.546, 0 %, 0 %, 7408 MiB, 16384 MiB, 53.09 W, 49
2026/09/19 01:34:25.548, 100 %, 6 %, 7408 MiB, 16384 MiB, 141.23 W, 52
2026/09/19 01:34:26.552, 100 %, 5 %, 7408 MiB, 16384 MiB, 140.87 W, 53
2026/09/19 01:34:27.554, 100 %, 5 %, 7408 MiB, 16384 MiB, 147.41 W, 55
2026/09/19 01:34:28.557, 100 %, 5 %, 7408 MiB, 16384 MiB, 146.65 W, 53
2026/09/19 01:34:29.559, 97 %, 65 %, 7408 MiB, 16384 MiB, 138.22 W, 53
2026/09/19 01:34:30.562, 100 %, 6 %, 7408 MiB, 16384 MiB, 148.66 W, 53
2026/09/19 01:34:31.564, 100 %, 6 %, 7408 MiB, 16384 MiB, 131.95 W, 55
2026/09/19 01:34:32.570, 100 %, 12 %, 7408 MiB, 16384 MiB, 147.62 W, 54
2026/09/19 01:34:33.572, 100 %, 6 %, 7408 MiB, 16384 MiB, 147.39 W, 54
