wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789368695984979371,14.9,0.0,0.10,0.00,0
1789368697012287994,20.1,0.0,0.09,0.00,0
1789368698039837304,42.2,0.0,0.11,0.00,0
1789368699074504644,2.4,0.6,0.08,0.18,0
1789368700087623729,0.7,0.0,0.82,0.00,0
1789368701114768433,53.6,0.0,0.15,0.00,0
1789368702141506975,9.9,0.0,0.13,0.00,0
1789368703168258025,11.0,0.0,0.16,0.00,0
1789368704194444697,5.9,2.0,0.15,0.17,0
1789368705221915043,0.1,0.0,0.56,0.00,0
1789368706251410773,30.8,0.0,0.18,0.00,1
1789368707279154594,4.3,0.0,0.17,0.00,0
1789368708308851522,2.2,0.2,0.30,8.50,0
1789368709338301162,9.2,0.5,0.08,0.28,0
1789368710366041197,62.6,0.0,0.18,0.00,0
1789368711394440921,17.7,0.0,0.13,0.00,0
1789368712422340531,1.5,0.0,0.63,0.00,0
1789368713451531883,0.3,0.2,2.14,1.50,0
1789368714481403598,1248.8,0.6,0.45,0.57,1
1789368715510700422,1884.8,0.0,0.44,0.00,1
1789368716553781276,1689.3,0.0,0.45,0.00,0
1789368717647067930,0.0,0.0,0.00,0.00,0
1789368718675527112,0.0,0.2,0.00,8.50,0
1789368719702999905,0.0,0.5,0.00,1.36,0
1789368720729773177,0.0,0.0,0.00,0.00,0
1789368721758073479,0.3,0.0,0.85,0.00,0
1789368722788519700,0.0,0.0,0.00,0.00,0
1789368723819127688,0.0,0.2,0.00,9.00,0
1789368724849330147,0.0,0.5,0.00,1.41,0
1789368725879493610,0.1,0.0,9.33,0.00,0
1789368726909869406,0.0,0.0,0.00,0.00,0
1789368727939165952,0.0,0.0,0.00,0.00,0
1789368728968554682,0.0,0.1,0.00,8.50,0
1789368729998363190,0.0,0.4,0.00,1.51,0
1789368731027587932,0.0,0.0,0.00,0.00,0
1789368732056725465,0.0,0.0,0.00,0.00,0
1789368733086832092,0.0,0.0,0.00,0.00,0
1789368734116056301,0.0,0.1,0.00,8.50,0
1789368735145312758,0.0,0.4,0.00,1.62,0
