#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260914    15:51:35       0      8     48      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260914    15:51:36       0      8     48      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260914    15:51:37       0     10     48      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260914    15:51:38       0     10     48      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260914    15:51:39       0     10     48      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260914    15:51:40       0      7     48      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      1      2 
 20260914    15:51:41       0      7     47      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      1      1 
 20260914    15:51:42       0      7     47      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      1      1 
 20260914    15:51:43       0     43     49      -      2      0      0      0      0      0   6500   1620      0      0    134      7      0      -      -      0      1      1 
 20260914    15:51:44       0     41     49      -      0      0      0      0      0      0   6500   1620      0      0    134      7      0      -      -      0      1      1 
 20260914    15:51:45       0     41     50      -      0      0      0      0      0      0   6500   1620      0      0    134      7      0      -      -      0      1      1 
 20260914    15:51:46       0     41     50      -      0      0      0      0      0      0   6500   1620      0      0    134      7      0      -      -      0      0      1 
 20260914    15:51:47       0     41     50      -      0      0      0      0      0      0   6500   1620      0      0    134      7      0      -      -      0      0      1 
 20260914    15:51:49       0     41     50      -      0      0      0      0      0      0   6500   1620      0      0    134      7      0      -      -      0      2      1 
 20260914    15:51:50       0     41     50      -      3      0      0      0      0      0   6500   1620      0      0    250      9      0      -      -      0      0      1 
 20260914    15:51:51       0     43     50      -      2      0      0      0      0      0   6500   1620      0      0    330      9      0      -      -      0      1      1 
 20260914    15:51:52       0     42     50      -     28      1      0      0      0      0   6500   1620      0      0    744      9      0      -      -      0     14   2821 
 20260914    15:51:53       0     42     50      -      8      0      0      0      0      0   6500   1620      0      0    750      9      0      -      -      0      1      1 
 20260914    15:51:54       0     41     50      -      0      0      0      0      0      0   6500   1620      0      0    750      9      0      -      -      0      1      1 
 20260914    15:51:55       0     41     50      -      0      0      0      0      0      0   6500   1620      0      0    750      9      0      -      -      0      1      1 
 20260914    15:51:56       0     42     50      -      0      0      0      0      0      0   6500   1620      0      0    750      9      0      -      -      0      1      0 
 20260914    15:51:57       0     59     51      -     97      4      0      0      0      0   6500   1935      0      0    750      9      0      -      -      0   5942   7411 
 20260914    15:51:58       0     57     51      -      1      0      0      0      0      0   6500   1935      0      0    598      9      0      -      -      0      8      1 
 20260914    15:51:59       0    178     55      -    100     38      0      0      0      0   6500   1905      0      0   1462      9      0      -      -      0   4154    966 
 20260914    15:52:00       0     57     52      -      0      0      0      0      0      0   6500   1920      0      0   1462      9      0      -      -      0      3      6 
