procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 6  0       640500    125519736        54720      2122628    2    3 11286   500    1    0   1   0  97   2   0 2026-09-14 15:51:34
 4  0       640500    125416032        55092      2137852    0    0 15568     0 3832 6066   3   1  96   0   0 2026-09-14 15:51:35
 2  0       640500    125347560        55496      2158932    8    0 21148     0 4802 7125   3   1  96   0   0 2026-09-14 15:51:36
 3  0       640500    125245336        56308      2202444   64    0 44404     0 6905 7966   4   8  88   0   0 2026-09-14 15:51:37
 2  0       640500    125204352        56496      2204228   36    0  1884   664 3415 5090   3   1  96   0   0 2026-09-14 15:51:38
 4  0       640500    124944688        56504      2205108    0    0   760     0 5386 4899  11   1  88   0   0 2026-09-14 15:51:39
 2  0       640500    124820704        56800      2261800    0    0 56956     0 4010 5854   2   1  96   0   0 2026-09-14 15:51:40
 2  0       640500    124766832        57344      2271744    0    0 10432     0 3538 5423   3   1  96   0   0 2026-09-14 15:51:41
 1  0       640500    124689024        58628      2279324   20    0  9084     0 4624 5359   3   1  96   0   0 2026-09-14 15:51:42
 2  0       640500    124554048        59828      2297028   12    0  8304  2096 11825 10705   2   2  96   0   0 2026-09-14 15:51:43
 0  0       640244    124577768        59868      2297360   84    0   440     0 7771 13349   4   1  96   0   0 2026-09-14 15:51:44
 1  0       640244    124578664        59920      2298424    0    0  1116     0 7292 12996   1   1  98   0   0 2026-09-14 15:51:45
 0  0       640244    124514528        60340      2333928    0    0 35860     0 7876 13875   1   1  98   0   0 2026-09-14 15:51:46
 2  0       640244    124428160        60344      2336248    0    0  2328     0 7111 12287   1   1  98   0   0 2026-09-14 15:51:47
 3  0       640244    124010096        60648      2340740    0    0  4776   816 7967 13760   4   1  95   0   0 2026-09-14 15:51:48
 2  0       640244    123723088        61060      2362092    0    0 11504     0 11900 14773  18   1  80   0   0 2026-09-14 15:51:49
 1  0       640244    124007728        63256      2515744    0    0 78020     0 13853 17554   5   1  93   0   0 2026-09-14 15:51:50
 2  0       640244    122713200        63264      2509304    0    0  1588     0 12614 21378   3   2  95   0   0 2026-09-14 15:51:51
 1  0       640244    119210176        63264      2509308    0    0     0     0 12570 21578   3   2  94   0   0 2026-09-14 15:51:52
 1  0       640244    118278512        63296      2887732    0    0 378816   260 12393 21733   1   1  98   0   0 2026-09-14 15:51:53
 1  0       640244    114536576        63296      4760804    0    0 1873028   584 14115 21983   0   3  96   0   0 2026-09-14 15:51:54
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       640244    110682272        63296      6681628    0    0 1920580     0 14175 21856   0   3  96   0   0 2026-09-14 15:51:55
20  0       640244    108655384        63296      7691236    0    0 1007132     0 15171 21534  24   2  74   0   0 2026-09-14 15:51:56
 1  0       640244    113841480        63296      7691276    0    0     0     0 13159 21749   6   1  93   0   0 2026-09-14 15:51:57
 1  0       640244    113661184        63304      7691296    0    0     0   168 12148 21689   3   1  96   0   0 2026-09-14 15:51:58
 1  0       640244    113644864        63304      7691316    0    0     0   492 12332 21657   3   0  96   0   0 2026-09-14 15:51:59
 1  0       640244    113596640        63304      7691520    0    0     0     0 12314 21867   3   1  97   0   0 2026-09-14 15:52:00
 0  0       640244    113139040        63304      7692020    0    0   300     0 12135 21957   1   1  98   0   0 2026-09-14 15:52:01
 0  0       640244    113138088        63304      7692036    0    0     0     0 12081 21431   0   0  99   0   0 2026-09-14 15:52:02
 1  0       640244    113138136        63316      7692076    0    0     0   164 11991 21543   1   1  99   0   0 2026-09-14 15:52:03
 0  0       640244    113137424        63316      7692100    0    0     0   512 11718 21582   0   0  99   0   0 2026-09-14 15:52:04
 1  0       640244    113137440        63316      7692268    0    0   136     0 12009 21954   0   1  99   0   0 2026-09-14 15:52:05
 0  0       640244    113138208        63316      7692308    0    0     0     0 11669 21472   0   0  99   0   0 2026-09-14 15:52:06
 0  0       640244    113139976        63316      7692324    0    0     0     0 12000 21665   0   1  99   0   0 2026-09-14 15:52:07
 1  0       640244    113140032        63324      7692360    0    0     0   140 11940 21513   0   0  99   0   0 2026-09-14 15:52:08
 1  0       640244    113138336        63324      7692380    0    0     0   456 11693 21464   0   0  99   0   0 2026-09-14 15:52:09
 0  0       640244    113138624        63324      7692408    0    0     0     0 11789 21672   0   1  99   0   0 2026-09-14 15:52:10
 0  0       640244    113136464        63324      7692432    0    0     0     0 11609 21437   0   1  99   0   0 2026-09-14 15:52:11
 0  0       640244    113133984        63324      7692460    0    0     0     0 11797 21582   0   0  99   0   0 2026-09-14 15:52:12
 0  0       640244    113134480        63332      7692476    0    0     0   144 11785 21486   0   1  99   0   0 2026-09-14 15:52:13
 0  0       640244    113132880        63332      7692512    0    0     0   432 11830 21565   1   0  99   0   0 2026-09-14 15:52:14
 0  0       640244    113131728        63332      7692536    0    0     0     0 11710 21498   0   0  99   0   0 2026-09-14 15:52:15
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2  0       640244    113129792        63332      7692572    0    0     0     0 11739 21479   0   0  99   0   0 2026-09-14 15:52:16
 0  0       640244    113131816        63332      7692588    0    0     0     0 11868 21545   0   0  99   0   0 2026-09-14 15:52:17
 0  0       640244    113133616        63340      7692620    0    0     0   128 12319 21543   0   0  99   0   0 2026-09-14 15:52:18
 0  0       640244    113133888        63340      7692640    0    0     0   408 11899 21347   0   0  99   0   0 2026-09-14 15:52:19
 1  0       640244    113132736        63340      7692672    0    0     0     0 11935 21404   0   1  99   0   0 2026-09-14 15:52:20
 0  0       640244    113132064        63340      7692752    0    0    60     0 12000 21521   0   1  99   0   0 2026-09-14 15:52:21
 0  0       640244    113132688        63340      7692784    0    0     0     0 11979 21497   0   1  99   0   0 2026-09-14 15:52:22
 0  0       640244    113131520        63352      7692816    0    0     0   144 11604 21436   0   1  99   0   0 2026-09-14 15:52:23
 0  0       640244    113131808        63352      7692832    0    0     0   436 11804 21594   0   1  99   0   0 2026-09-14 15:52:24
