t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,312296816640
2.0,0,1,1893,312296816640
3.0,0,3,1893,312296816640
4.0,0,3,1893,312296804352
5.0,0,3,68159333,312060502016
6.0,0,3,351274853,311776940032
7.0,0,4,739247973,311409385472
8.0,0,4,2542798693,309750116352
9.0,0,4,2542798693,309750116352
10.1,0,5,2783971173,309345824768
11.1,0,5,2983200613,309146308608
12.1,0,3,4430235493,307859988480
13.2,0,1,4430235493,307859988480
14.4,0,0,4430235493,307859988480
15.4,0,0,4430235493,307859988480
16.4,0,0,4430235493,307859988480
17.5,0,0,4430235493,307859988480
18.5,0,0,4430235493,307859988480
19.5,0,0,4430235493,307859988480
20.6,0,0,4430235493,307859988480
21.6,0,1,4430235493,307859988480
22.7,0,1,4435478373,307859988480
23.9,0,1,4655679333,307471466496
25.0,0,1,5054138213,307235176448
26.1,0,1,5054138213,307235176448
27.1,0,0,5054138213,307235176448
28.2,0,0,5054138213,307235176448
29.2,0,0,5054138213,307235176448
30.2,0,0,5054138213,307235176448
31.3,0,0,5054138213,307235176448
32.3,0,0,5054138213,307235176448
33.3,0,0,5054138213,307235176448
34.4,0,0,5054138213,307235176448
35.4,0,0,5054138213,307235176448
36.5,0,1,5054138213,307235176448
37.6,0,1,5227153253,306899169280
38.6,0,1,5452597093,306668171264
39.7,0,1,6328158053,305959415808
40.9,0,1,6328158053,305959415808
42.1,0,0,6328158053,305959415808
43.2,0,0,6328158053,305959415808
44.2,0,1,6328158053,305959415808
45.2,0,1,6349129573,305780916224
46.3,0,0,6558844773,305565683712
47.4,0,0,6962546533,305324175360
48.4,0,0,6962546533,305324175360
49.5,0,0,6962546533,305324175360
50.5,0,0,6962546533,305324175360
51.6,0,1,6962546533,305324175360
52.6,0,2,6962546533,305324175360
53.6,0,2,7025461093,305093169152
54.7,0,0,7208961893,304914685952
55.8,0,0,8215594853,304069472256
56.8,0,1,8215594853,304069472256
57.9,0,1,8252295013,303880486912
59.0,0,0,8724154213,303486730240
60.1,0,0,8860469093,303423729664
61.1,0,1,8860469093,303423729664
62.1,0,2,8860469093,303423729664
63.2,0,3,9500100453,302662512640
64.3,0,3,10144974693,302137548800
65.4,0,1,10391390053,301728071680
66.5,0,2,10690234213,301502377984
67.6,0,2,10800334693,301502377984
68.7,0,1,11408508773,300872458240
70.0,0,0,11408508773,300872458240
71.1,0,0,11408508773,300872458240
72.1,0,0,11408508773,300872458240
73.2,0,0,11408508773,300872458240
74.2,0,1,11408508773,300872458240
75.3,0,2,11408508773,300872458240
76.4,0,4,11439966053,300688719872
77.4,0,4,11654924133,300457742336
78.5,0,4,12666799973,299612614656
79.6,0,2,13689161573,298442014720
80.8,0,1,13919848293,298358042624
82.1,0,2,13919848293,298358042624
83.2,0,2,13925091173,298358042624
84.4,0,3,14218692453,297943322624
85.5,0,1,14501807973,297628409856
86.7,0,1,14957938533,297360691200
89.3,0,0,15209596773,297066786816
90.3,0,0,15209596773,297066786816
91.4,0,0,15209596773,297066786816
92.5,0,0,15209596773,297066786816
93.5,0,0,15209596773,297066786816
94.6,0,0,15209596773,297066786816
95.7,0,1,15209596773,297066786816
96.7,0,2,15209596773,297066786816
97.8,0,0,15398340453,296715071488
98.9,0,0,15639512933,296468365312
100.0,0,0,16473130853,295801774080
101.0,0,0,16473130853,295801774080
102.1,0,1,16473130853,295801774080
103.2,0,1,16551774053,295560306688
104.2,0,0,16992175973,295177101312
105.3,0,0,17097033573,295177101312
106.4,0,0,17097033573,295177101312
107.5,0,0,17097033573,295177101312
108.6,0,1,17097033573,295177101312
109.6,0,2,17097033573,295177101312
110.7,0,0,17186162533,294935658496
111.8,0,0,18376296293,293896445952
112.9,0,0,18376296293,293896445952
113.9,0,1,18376296293,293896445952
115.0,0,2,18376296293,293896445952
116.1,0,2,18439210853,293686489088
117.3,0,1,18706597733,293455540224
118.5,0,0,19650316133,292620947456
119.6,0,0,19650316133,292620947456
120.7,0,0,19650316133,292620947456
121.7,0,0,19650316133,292620947456
122.8,0,0,19650316133,292620947456
123.9,0,0,19650316133,292620947456
125.0,0,0,19650316133,292620947456
126.1,0,0,19650316133,292620947456
127.1,0,1,19650316133,292620947456
128.2,0,1,19718473573,292384763904
129.4,0,0,20033046373,292085600256
130.5,0,0,20274218853,291996368896
131.6,0,1,20274218853,291996368896
132.7,0,1,20337133413,291796955136
133.9,0,1,20903364453,291366580224
135.0,0,1,20940064613,291366580224
136.4,0,2,21291337573,290899435520
137.8,0,0,22161655653,290106982400
138.9,0,0,22161655653,290106982400
140.0,0,0,22161655653,290106982400
141.1,0,0,22161655653,290106982400
142.3,0,1,22187870053,290106982400
143.7,0,2,22429042533,289681874944
144.9,0,4,22990030693,289282973696
