wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789752300523360185,120903564,248,0,1216,0
1789752301533876310,120842232,428,0,1216,0
1789752302544252964,120797452,428,0,1216,0
1789752303554959277,120794860,12,0,1216,0
1789752304569469891,120760660,192,0,1216,0
1789752305580240241,120238956,220,0,1216,0
1789752306591329805,120734984,240,0,1216,0
1789752307602665209,120735568,244,0,1216,0
1789752308617739991,120732424,28,0,1216,0
1789752309632685198,120693692,224,0,1216,0
1789752310644272269,120503348,272,0,1216,0
1789752311655124118,120414424,296,0,1216,0
1789752312665841628,120348948,324,0,1216,0
1789752313676448606,120215236,348,0,11456,0
1789752314686706856,120001592,56,0,81088,0
1789752315697127545,120010916,228,0,81092,0
1789752316708465383,119996604,260,0,81092,0
1789752317718843029,119942792,284,0,81092,0
1789752318729412514,119925976,292,0,81092,0
1789752319739582212,119923096,164,0,81092,0
1789752320749812090,119808480,200,0,81092,0
1789752321760969791,119632328,212,0,223724,0
1789752322772358246,115066944,248,0,4777900,0
1789752323783582615,111823164,280,0,7888068,0
1789752324794231582,111792476,344,0,7888068,0
1789752325805428341,111782464,120,0,7888068,0
1789752326819908768,111550884,136,0,7888068,0
1789752327830584501,111547712,160,0,7888068,0
1789752328840953428,111548692,188,0,7888068,0
1789752329850896102,111546460,28,0,7888068,0
1789752330861223953,111545808,96,0,7888068,0
1789752331871141752,111546936,104,0,7888068,0
1789752332881495474,111548768,144,0,7888068,0
1789752333891929197,111549068,152,0,7888068,0
1789752334902220795,111549188,32,0,7888068,0
1789752335912487177,111547240,92,0,7888068,0
1789752336922445324,111548080,128,0,7888068,0
1789752337932573601,111546900,148,0,7888068,0
1789752338942926446,111545508,172,0,7888068,0
1789752339953151799,111545532,0,0,7888068,0
1789752340962989541,111544428,92,0,7888068,0
1789752341972846274,111544728,116,0,7888068,0
1789752342982833423,111544100,140,0,7888068,0
1789752343992720774,111543952,160,0,7888068,0
1789752345002799307,111545816,16,0,7888068,0
1789752346013156860,111542624,92,0,7888068,0
1789752347023200205,111543160,108,0,7888068,0
1789752348033056568,111541192,108,0,7888068,0
1789752349042796604,111542568,160,0,7888068,0
1789752350052796615,111540132,260,0,7888068,0
1789752351062664845,111540260,92,0,7888068,0
1789752352072535597,111540312,100,0,7888068,0
1789752353082073184,111536180,132,0,7888068,0
1789752354091640447,111535980,160,0,7888068,0
1789752355101354302,111535544,256,0,7888068,0
1789752356111116140,111537884,60,0,7888068,0
1789752357121136387,111536064,108,0,7888068,0
1789752358131028214,111534172,136,0,7888068,0
1789752359141249151,111534264,148,0,7888068,0
1789752360151311042,111535852,372,0,7888068,0
1789752361161190507,111537952,60,0,7888068,0
1789752362171893716,111537828,108,0,7888068,0
1789752363183939465,111541436,236,0,7888068,0
1789752364196878460,111542824,264,0,7888068,0
1789752365210951829,111540932,3396,0,7888068,0
1789752366226103518,111543860,36,0,7888068,0
1789752367240934339,111540740,116,0,7888068,0
1789752368252352349,111538800,140,0,7888068,0
1789752369267338723,111537920,164,0,7888068,0
1789752370282620389,111537284,180,0,7888068,0
1789752371297642339,111538176,24,0,7888068,0
1789752372311288689,111601856,96,0,7888068,0
1789752373322105234,118682704,152,0,901284,0
1789752374867350012,119529856,164,0,81092,0
