timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 01:37:21.037, 0 %, 0 %, 15 MiB, 16384 MiB, 7.77 W, 55
2026/09/19 01:37:22.050, 0 %, 0 %, 15 MiB, 16384 MiB, 10.68 W, 54
2026/09/19 01:37:23.055, 0 %, 0 %, 15 MiB, 16384 MiB, 7.43 W, 54
2026/09/19 01:37:24.077, 0 %, 0 %, 15 MiB, 16384 MiB, 7.55 W, 54
2026/09/19 01:37:25.083, 0 %, 0 %, 15 MiB, 16384 MiB, 7.37 W, 53
2026/09/19 01:37:26.089, 0 %, 0 %, 15 MiB, 16384 MiB, 7.37 W, 53
2026/09/19 01:37:27.095, 0 %, 0 %, 15 MiB, 16384 MiB, 7.40 W, 53
2026/09/19 01:37:28.101, 0 %, 0 %, 15 MiB, 16384 MiB, 7.39 W, 53
2026/09/19 01:37:29.107, 0 %, 0 %, 15 MiB, 16384 MiB, 7.47 W, 52
2026/09/19 01:37:30.114, 0 %, 0 %, 15 MiB, 16384 MiB, 7.48 W, 52
2026/09/19 01:37:31.120, 0 %, 0 %, 18 MiB, 16384 MiB, 11.20 W, 52
2026/09/19 01:37:32.126, 0 %, 0 %, 134 MiB, 16384 MiB, 44.94 W, 54
2026/09/19 01:37:33.128, 0 %, 0 %, 6246 MiB, 16384 MiB, 46.23 W, 54
2026/09/19 01:37:34.130, 14 %, 1 %, 6246 MiB, 16384 MiB, 46.32 W, 54
2026/09/19 01:37:35.132, 23 %, 1 %, 6246 MiB, 16384 MiB, 44.87 W, 54
2026/09/19 01:37:36.135, 0 %, 0 %, 6226 MiB, 16384 MiB, 44.42 W, 54
2026/09/19 01:37:37.138, 100 %, 59 %, 6926 MiB, 16384 MiB, 200.83 W, 60
2026/09/19 01:37:38.141, 0 %, 0 %, 7086 MiB, 16384 MiB, 58.07 W, 57
2026/09/19 01:37:39.144, 40 %, 36 %, 7388 MiB, 16384 MiB, 79.61 W, 56
2026/09/19 01:37:40.146, 0 %, 0 %, 7388 MiB, 16384 MiB, 57.94 W, 55
2026/09/19 01:37:41.148, 0 %, 0 %, 7388 MiB, 16384 MiB, 45.10 W, 55
2026/09/19 01:37:42.150, 100 %, 6 %, 7728 MiB, 16384 MiB, 153.69 W, 58
2026/09/19 01:37:43.152, 100 %, 12 %, 7728 MiB, 16384 MiB, 110.91 W, 59
2026/09/19 01:37:44.154, 100 %, 6 %, 7728 MiB, 16384 MiB, 148.96 W, 59
2026/09/19 01:37:45.156, 100 %, 9 %, 7728 MiB, 16384 MiB, 133.66 W, 59
2026/09/19 01:37:46.165, 100 %, 6 %, 7732 MiB, 16384 MiB, 146.78 W, 59
2026/09/19 01:37:47.167, 100 %, 8 %, 7732 MiB, 16384 MiB, 132.78 W, 59
2026/09/19 01:37:48.170, 100 %, 7 %, 7732 MiB, 16384 MiB, 149.62 W, 60
2026/09/19 01:37:49.173, 100 %, 12 %, 7732 MiB, 16384 MiB, 151.19 W, 60
2026/09/19 01:37:50.176, 100 %, 6 %, 7732 MiB, 16384 MiB, 103.90 W, 60
2026/09/19 01:37:51.178, 100 %, 8 %, 7732 MiB, 16384 MiB, 151.98 W, 61
2026/09/19 01:37:52.183, 100 %, 12 %, 7732 MiB, 16384 MiB, 150.33 W, 62
2026/09/19 01:37:53.185, 100 %, 9 %, 7732 MiB, 16384 MiB, 124.15 W, 61
2026/09/19 01:37:54.187, 100 %, 6 %, 7732 MiB, 16384 MiB, 151.84 W, 62
2026/09/19 01:37:55.193, 100 %, 12 %, 7732 MiB, 16384 MiB, 132.53 W, 63
2026/09/19 01:37:56.195, 100 %, 6 %, 7732 MiB, 16384 MiB, 150.31 W, 62
2026/09/19 01:37:57.197, 100 %, 6 %, 7732 MiB, 16384 MiB, 152.03 W, 63
2026/09/19 01:37:58.201, 100 %, 12 %, 7732 MiB, 16384 MiB, 150.56 W, 64
2026/09/19 01:37:59.204, 100 %, 11 %, 7732 MiB, 16384 MiB, 112.81 W, 63
2026/09/19 01:38:00.207, 100 %, 6 %, 7732 MiB, 16384 MiB, 152.89 W, 63
2026/09/19 01:38:01.212, 100 %, 13 %, 7732 MiB, 16384 MiB, 144.21 W, 63
2026/09/19 01:38:02.214, 0 %, 0 %, 7732 MiB, 16384 MiB, 59.93 W, 62
2026/09/19 01:38:03.216, 0 %, 0 %, 7732 MiB, 16384 MiB, 59.83 W, 61
2026/09/19 01:38:04.219, 0 %, 0 %, 7732 MiB, 16384 MiB, 47.63 W, 60
2026/09/19 01:38:05.221, 66 %, 25 %, 7732 MiB, 16384 MiB, 135.30 W, 64
2026/09/19 01:38:06.223, 100 %, 51 %, 7732 MiB, 16384 MiB, 161.15 W, 65
2026/09/19 01:38:07.227, 0 %, 0 %, 7732 MiB, 16384 MiB, 64.44 W, 61
2026/09/19 01:38:08.229, 0 %, 0 %, 7732 MiB, 16384 MiB, 52.76 W, 61
2026/09/19 01:38:09.233, 0 %, 0 %, 7732 MiB, 16384 MiB, 47.54 W, 60
2026/09/19 01:38:10.235, 4 %, 1 %, 6286 MiB, 16384 MiB, 47.62 W, 60
