t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317663170560
2.0,0,0,85198693,317567291392
3.0,0,0,283772773,317368705024
4.0,0,0,499386213,317155553280
5.0,1,1,629147493,317033652224
6.0,1,1,629147493,317033652224
7.0,1,1,629147493,317033652224
8.0,0,0,765626213,316886654976
9.0,0,0,983041893,316670763008
10.0,0,0,1234700133,316427730944
11.1,1,1,1258293093,316404137984
12.1,0,0,1279919973,316373041152
13.1,0,0,1479149413,316174401536
14.1,0,0,1669367653,315983695872
15.1,1,1,1887438693,315774627840
16.1,1,1,1887438693,315774627840
17.1,1,1,1887438693,315774627840
18.1,0,0,1909229413,315742384128
19.1,0,0,2118289253,315534569472
20.1,1,1,2516584293,315145113600
21.1,1,1,2516584293,315145113600
22.2,0,0,2627340133,315026141184
23.2,0,0,2821982053,314830184448
24.2,0,0,3107063653,314560004096
25.2,1,1,3145729893,314515603456
26.2,0,0,3263203173,314387628032
27.2,0,0,3493234533,314160091136
28.2,0,1,3774875493,313886093312
29.3,1,1,3774875493,313886093312
30.3,0,0,3896772453,313755480064
31.3,0,0,4106487660,313545486336
32.3,0,1,4404021093,313256579072
33.3,1,1,4404021093,313256579072
34.3,1,1,4404021093,313256579072
35.4,1,1,4404021093,313256579072
36.4,1,1,4404021093,313256579072
37.5,1,1,5033166693,312627073024
38.5,1,1,5033166693,312627073024
39.5,0,0,5234526053,312417828864
40.6,0,0,5462099813,312190918656
41.6,1,1,5683283813,311976599552
42.6,1,1,5683283813,311976599552
43.7,1,1,5683283813,311976599552
44.7,1,1,5683283813,311976599552
45.8,0,0,6018008933,311667572736
46.8,1,1,6312429413,311347093504
47.8,0,0,6408111973,311250890752
48.9,0,0,6638471014,311019536384
49.9,0,0,6881773413,310778368000
50.9,1,1,6941575013,310717583360
51.9,0,0,7044302693,310614663168
52.9,0,0,7296616293,310363185152
54.0,1,1,7570720613,310088065024
55.0,1,1,7570720613,310088065024
56.0,0,0,7711950693,309946966016
57.1,0,0,7933626213,309724471296
58.1,0,1,8199866213,309458550784
59.1,1,1,8199866213,309458550784
60.2,0,0,8314881893,309343666176
61.2,0,0,8563263333,309097095168
62.2,1,1,8849983333,308808065024
63.2,1,1,8849983333,308808065024
64.3,0,0,9063303013,308593737728
65.3,0,0,9300871013,308357623808
66.4,1,1,9500100453,308157575168
67.4,1,1,9500100453,308157575168
68.5,1,1,9500100453,308157575168
69.6,0,0,9537947493,308120371200
70.6,1,1,10129246053,307528077312
71.6,1,1,10129246053,307528077312
72.7,0,0,10241312613,307417792512
73.8,0,0,10513123173,307146956800
74.8,1,1,10758391653,306898575360
75.8,1,1,10758391653,306898575360
76.9,1,1,10758391653,306898575360
78.0,0,0,10977609573,306681466880
79.0,1,1,11387537253,306269081600
80.0,1,1,11387537253,306269081600
81.2,0,0,11466180453,306182877184
82.2,0,0,11732911973,305919311872
83.2,1,1,12016682853,305639579648
84.2,0,0,12112201573,305538330624
85.3,0,0,12366317413,305284567040
86.3,1,1,12645828453,305010081792
87.3,1,1,12645828453,305010081792
88.5,0,0,12894373733,304756105216
89.5,1,1,13274974053,304380575744
90.5,1,1,13274974053,304380575744
91.6,1,1,13274974053,304380575744
92.7,1,1,13274974053,304380575744
93.8,0,0,13299222373,304352108544
94.8,0,0,13530236773,304119554048
95.9,0,0,13904119653,303752216576
97.0,1,1,13904119653,303751069696
98.0,0,0,14039779173,303609815040
99.0,0,0,14282917733,303369183232
100.1,1,1,14554236773,303100592128
101.1,1,1,14554236773,303100592128
102.2,1,1,14554236773,303100592128
103.3,1,1,14554236773,303100592128
104.5,0,0,14772635493,302875615232
105.5,0,0,15014135653,302636892160
106.5,1,1,15183382373,302471086080
107.6,1,1,15183382373,302471086080
108.7,0,0,15408170853,302242017280
109.7,0,0,15651800933,302000357376
110.8,1,1,15812527973,301841596416
111.8,1,1,15812527973,301841596416
112.9,0,0,16037644133,301610405888
114.0,1,1,16441673573,301212110848
115.0,1,1,16441673573,301212110848
116.2,0,0,16651716453,300997943296
117.2,0,0,16934504293,300716302336
118.3,1,1,17070819173,300582608896
119.3,0,0,17094084453,300562771968
120.3,0,0,17399646053,300257693696
121.4,1,1,17699964773,299953119232
122.5,1,1,17699964773,299953119232
123.6,0,0,17884612453,299772379136
124.7,0,0,18125784933,299531214848
125.7,1,1,18329110373,299323625472
126.8,1,1,18329110373,299323625472
127.9,0,0,18400708453,299255767040
128.9,0,0,18644010853,299011317760
130.0,1,1,18958255973,298694115328
131.0,0,0,18987419493,298671026176
132.1,0,0,19268732773,298387709952
133.1,1,1,19587401573,298064625664
134.2,1,1,19587401573,298064625664
135.4,1,1,19587401573,298064625664
136.5,0,0,19771557733,297884712960
137.5,1,1,20216547173,297435140096
138.6,1,1,20216547173,297435140096
139.7,0,0,20432979813,297222291456
140.8,0,0,20677101413,296979169280
141.8,1,1,20845692773,296805662720
142.9,0,0,20937934693,296716341248
143.9,0,0,21187299174,296466300928
144.9,1,1,21474838373,296176164864
146.0,1,1,21474838373,296176164864
147.2,0,0,21695858533,295959072768
148.2,0,0,21910161253,295743479808
149.3,1,1,22103983973,295546707968
150.3,1,1,22103983973,295546707968
151.5,1,1,22103983973,295546707968
152.7,1,1,22103983973,295546707968
153.9,0,0,22180988773,295473287168
155.0,1,1,22733129573,294917218304
156.0,1,1,22733129573,294917218304
157.2,0,0,22918760293,294728790016
158.2,0,0,23229728613,294418980864
159.3,1,1,23383246693,294266765312
160.3,1,1,23383246693,294266765312
161.5,1,1,23383246693,294266765312
162.7,1,1,23383246693,294266765312
163.8,1,1,24012392293,293637283840
164.8,1,1,24012392293,293637283840
166.0,0,0,24202446693,293443125248
167.1,0,0,24461805413,293188366336
168.1,1,1,24641537893,293007810560
169.1,1,1,24641537893,293007810560
170.4,0,0,24739350373,292905881600
171.4,0,0,24965121894,292680077312
172.5,0,0,25174345573,292473352192
173.5,1,1,25270683493,292378324992
174.5,1,1,25275926375,292378324992
175.6,0,0,25469257573,292177453056
176.7,0,0,25680283493,291965628416
177.7,0,0,25895241573,291759337472
178.7,1,1,25899829093,291748851712
179.8,0,0,25996167013,291649060864
180.8,0,0,26228492135,291419283456
181.9,1,1,26528974693,291119357952
182.9,1,1,26528974693,291119357952
184.1,0,0,26684458853,290955345920
185.1,0,0,26872055653,290773217280
186.2,0,0,27054573413,290588184576
187.2,1,1,27158120293,290489880576
188.3,1,1,27158120293,290489880576
189.4,0,0,27270350693,290373541888
190.5,0,0,27708131173,289935441920
191.5,1,1,27787265893,289860399104
192.5,1,1,27787265893,289860399104
193.7,1,1,27789887333,289860399104
194.9,0,0,28127070053,289519841280
195.9,0,0,28357756773,289288933376
197.0,1,1,28416411493,289230934016
198.0,1,1,28416411493,289230934016
199.3,1,1,28416411493,289230934016
200.4,0,0,28669380453,288982708224
201.5,0,0,28905146213,288747438080
202.5,1,1,29045557093,288601456640
203.6,0,0,29069477733,288584777728
204.6,0,0,29346531173,288307511296
205.7,0,0,29629155173,288027348992
206.7,1,1,29674702693,287971971072
207.8,0,0,29797091173,287852527616
208.8,0,0,30008280934,287642451968
209.9,0,0,30232086373,287419187200
210.9,1,1,30303848293,287342510080
212.0,0,0,30341531493,287307264000
213.0,0,0,30547642213,287100334080
214.1,0,0,30768334693,286882754560
215.1,1,1,30932993893,286713016320
216.2,1,1,30932993893,286713016320
217.4,1,1,30932993893,286713016320
218.7,1,1,30932993893,286713016320
219.8,0,0,31036704613,286614372352
220.9,0,0,31307695973,286346993664
221.9,1,1,31562139493,286083534848
223.0,0,0,31605720933,286048788480
224.1,0,0,31921604453,285733928960
225.1,1,1,32212256613,285433073664
226.2,1,1,32212256613,285433073664
227.4,1,1,32212256613,285433073664
228.6,1,1,32212256613,285433073664
229.8,0,0,32408536933,285242015744
230.9,0,0,32654952293,284994625536
231.9,1,1,32841402213,284803588096
233.0,0,0,32898254693,284752134144
234.1,0,0,33155811173,284495056896
235.1,1,1,33470547813,284174118912
236.2,1,1,33470547813,284174118912
237.5,0,0,33719912293,283932438528
238.5,0,0,33968621413,283682586624
239.6,1,1,34099693413,283544633344
240.7,0,0,34465220453,283236737024
241.7,1,1,34728839013,282915155968
242.8,0,0,34814035813,282824536064
243.8,0,0,35021293415,282616602624
244.9,0,0,35240183653,282400829440
245.9,1,1,35378956133,282264674304
247.0,1,1,35378956133,282264674304
248.2,0,0,35648309093,281996468224
249.3,0,0,35870312293,281771839488
250.4,1,1,36029073253,281614225408
251.4,1,1,36029073253,281614225408
252.7,1,1,36029073253,281614225408
253.9,0,0,36098705253,281539350528
254.9,0,0,36351018858,281288966144
256.0,0,0,36582197093,281059471360
257.1,1,1,36658218853,280984756224
258.1,0,0,36676077415,280964829184
259.2,0,0,36902668133,280737517568
260.2,0,0,37094360933,280544686080
261.3,1,1,37287364453,280355282944
262.3,1,1,37287364453,280355274752
263.7,1,1,37287364453,280355274752
264.9,1,1,37292607333,280355274752
266.0,1,1,37916510053,279725793280
267.1,1,1,37928306533,279725793280
268.2,1,1,38545655653,279096311808
269.3,0,0,38601688933,279038222336
270.3,0,0,38821562213,278817464320
271.4,0,0,39027345253,278612344832
272.4,1,1,39174801253,278466854912
273.5,1,1,39176767333,278466854912
274.7,0,0,39373539173,278265503744
275.8,0,0,39587350373,278054486016
276.9,0,1,39803946853,277837398016
278.0,1,1,39803946853,277837398016
279.4,1,1,39803946853,277837398016
280.6,1,1,39803946853,277837398016
281.8,0,0,39908149093,277739417600
282.9,0,0,40144406373,277502468096
283.9,0,1,40433092453,277207932928
285.5,0,1,40454063973,277186953216
286.9,0,1,40454063973,277186953216
288.2,0,1,40454063973,277186953216
289.5,0,1,40454063973,277186953216
291.6,0,1,40454063973,277186953216
293.6,1,1,40454063973,277186953216
294.7,1,1,40475035493,277165973504
295.8,1,1,40496007013,277144989696
297.1,0,1,40516978533,277124009984
298.4,0,1,40516978533,277124009984
299.6,0,1,40516978533,277124009984
300.9,0,1,40516978533,277124009984
302.2,1,1,40516978533,277124009984
303.3,0,1,40537950053,277103030272
304.6,0,1,40537950053,277103030272
306.0,0,1,40537950053,277103030272
307.6,0,1,40537950053,277103030272
308.9,0,1,40537950053,277103030272
310.5,0,1,40558921573,277082046464
311.8,0,1,40558921573,277082046464
313.1,0,1,40558921573,277082046464
314.4,0,1,40558921573,277082046464
315.7,0,1,40558921573,277082046464
317.2,0,1,40579893093,277061066752
318.6,0,1,40600864613,277040091136
319.9,0,1,40621836133,277019115520
321.2,0,1,40621836133,277019115520
322.6,0,1,40621836133,277019115520
323.8,0,1,40642807653,276998135808
325.4,0,1,40642807653,276998135808
326.7,0,1,40642807653,276998135808
328.0,0,1,40642807653,276998135808
329.3,0,1,40642807653,276998135808
330.9,0,1,40642807653,276998135808
332.1,0,1,40642807653,276998135808
333.4,0,1,40642807653,276998135808
335.1,0,1,40642807653,276998135808
336.4,0,1,40642807653,276998135808
337.6,0,1,40642807653,276998135808
338.9,0,1,40642807653,276998135808
340.2,0,1,40642807653,276998135808
342.0,0,1,40642807653,276998135808
343.4,0,1,40642807653,276998135808
344.7,0,1,40642807653,276998135808
346.0,0,1,40642807653,276998135808
347.4,0,1,40642807653,276998135808
348.8,0,1,40642807653,276998135808
350.1,0,1,40642807653,276998135808
351.9,0,1,40642807653,276998135808
353.2,0,1,40642807653,276998135808
355.0,0,1,40663779173,276977160192
356.2,0,1,40663779173,276977160192
357.5,0,1,40663779173,276977160192
358.8,0,1,40663779173,276977160192
360.4,0,1,40684750693,276956180480
361.6,0,1,40705722213,276935204864
362.9,0,1,40705722213,276935204864
364.2,0,1,40705722213,276935204864
365.8,0,1,40705722213,276935204864
367.1,0,1,40705722213,276935204864
368.3,0,0,40726693733,276930609152
369.9,0,1,40726693733,276914225152
371.5,0,1,40726693733,276914225152
372.8,1,1,40726693733,276914225152
374.1,0,1,40747665253,276893249536
375.4,0,1,40747665253,276893249536
376.7,0,1,40747665253,276893249536
378.3,0,1,40747665253,276893249536
379.6,0,1,40747665253,276893249536
380.8,0,1,40747665253,276893249536
382.2,0,1,40747665253,276893249536
383.5,0,1,40747665253,276893249536
384.8,0,1,40747665253,276893249536
386.4,0,1,40747665253,276893249536
