Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.4,17366608248,1,17366608248.0,17366608248.0,17366608248,17366608248,0.0,PushPop,:kv_store job=169 c=0 85262509a7c8a4f319e0ea7395551f222c126c997b2c36560a97cc91d119a91a.bin 8MiB
0.4,17337130457,1,17337130457.0,17337130457.0,17337130457,17337130457,0.0,PushPop,:step:stream #968 running=4
0.4,17334873470,1,17334873470.0,17334873470.0,17334873470,17334873470,0.0,PushPop,:step:stream #921 running=4
0.4,17327270288,1,17327270288.0,17327270288.0,17327270288,17327270288,0.0,PushPop,:step:stream #957 running=4
0.4,17324029346,1,17324029346.0,17324029346.0,17324029346,17324029346,0.0,PushPop,:kv_store job=124 c=3 2ee422d8ec0b4e55ad9a5a8023da09c679d48c1e78adfd4df9093f8ff191f779.bin 8MiB
0.4,17316648849,1,17316648849.0,17316648849.0,17316648849,17316648849,0.0,PushPop,:kv_store job=177 c=1 9e8bd92405465147ab6cb13270ac06d2a1170cacefb1ba89d4ff90261b76a841.bin 8MiB
0.4,17316483612,1,17316483612.0,17316483612.0,17316483612,17316483612,0.0,PushPop,:kv_store job=177 c=2 9eec85ea2407c71ed73a6445255b0444b82ced176b41c77104e52d6aa5d2308a.bin 8MiB
0.4,17313682608,1,17313682608.0,17313682608.0,17313682608,17313682608,0.0,PushPop,:kv_store job=76 c=1 397ebe1cce05d95f514ef8546030e5cfc8b072d3aaa99aaf2f331f09f60ee773.bin 8MiB
0.4,17313194633,1,17313194633.0,17313194633.0,17313194633,17313194633,0.0,PushPop,:kv_store job=177 c=0 e2cbcce66a3a27f7c007c88e047a6bdb2a3cfd7005bad5ab64ce00555bb7bdb1.bin 8MiB
0.4,17312751824,1,17312751824.0,17312751824.0,17312751824,17312751824,0.0,PushPop,:kv_store job=177 c=3 38d2178282f4e0af6e717d8ba2f9f11d8c4a0c7a22d2fb1290709e99ae8ff8a2.bin 8MiB
0.4,17311943138,1,17311943138.0,17311943138.0,17311943138,17311943138,0.0,PushPop,:step:stream #1026 running=4
0.4,17305551993,1,17305551993.0,17305551993.0,17305551993,17305551993,0.0,PushPop,:kv_store job=76 c=3 cc232319377422690d50f8f5811a71facc79293651abb40ad04affea45edc8f3.bin 8MiB
0.4,17305437937,1,17305437937.0,17305437937.0,17305437937,17305437937,0.0,PushPop,:kv_store job=76 c=2 fc84bbbb1ef27478ecbc2170584f60d0a4d7c70db84087153d54ef6434ef8130.bin 8MiB
0.4,17304859932,1,17304859932.0,17304859932.0,17304859932,17304859932,0.0,PushPop,:kv_store job=76 c=0 ead847ca048c4497d2eaa04b9072b93f9c3ed028c5c2a7f369707b5aa63606b8.bin 8MiB
0.4,17303567592,1,17303567592.0,17303567592.0,17303567592,17303567592,0.0,PushPop,:step:stream #894 running=4
0.4,17216973861,1,17216973861.0,17216973861.0,17216973861,17216973861,0.0,PushPop,:step:stream #1039 running=4
0.4,17213520804,1,17213520804.0,17213520804.0,17213520804,17213520804,0.0,PushPop,:step:stream #959 running=4
0.4,17198559300,1,17198559300.0,17198559300.0,17198559300,17198559300,0.0,PushPop,:kv_store job=66 c=0 8099817086e70e123d7e49dc28dad399407239260111ef4661ff060a4ee43b32.bin 8MiB
0.4,17183231451,1,17183231451.0,17183231451.0,17183231451,17183231451,0.0,PushPop,:kv_store job=66 c=2 0287c50908d32d10aee95df98fd29d2b017cf46b702b9b0eb600a00cfeb5cfb4.bin 8MiB
0.4,17182911398,1,17182911398.0,17182911398.0,17182911398,17182911398,0.0,PushPop,:step:stream #880 running=4
0.4,17182320802,1,17182320802.0,17182320802.0,17182320802,17182320802,0.0,PushPop,:kv_store job=66 c=1 96f1be668c8fbbc4d4c1081846500a8f03fbf93a4a02990d30c0164d332ed421.bin 8MiB
0.4,17181747168,1,17181747168.0,17181747168.0,17181747168,17181747168,0.0,PushPop,:kv_store job=66 c=3 db0b62185a4b9044d63c539a7eb34c08fd8b304d7d20a51ab541bc2268b0add7.bin 8MiB
0.4,17063060696,1,17063060696.0,17063060696.0,17063060696,17063060696,0.0,PushPop,:step:stream #19 running=4
0.4,16947631584,1,16947631584.0,16947631584.0,16947631584,16947631584,0.0,PushPop,:step:stream #10 running=1
0.4,16937745832,1,16937745832.0,16937745832.0,16937745832,16937745832,0.0,PushPop,:step:stream #995 running=4
0.4,16894617488,1,16894617488.0,16894617488.0,16894617488,16894617488,0.0,PushPop,:kv_store job=4 c=2 b2a09893d1c8d95c0925c8dd18ec5c36df836fef9f86880e1e5fa43fdc4fa228.bin 8MiB
0.4,16889321037,1,16889321037.0,16889321037.0,16889321037,16889321037,0.0,PushPop,:kv_store job=4 c=1 fe866d1fda703c0cb7a65608024fe88d2022042633ba96c1738c61a5d1f8898a.bin 8MiB
0.4,16888937757,1,16888937757.0,16888937757.0,16888937757,16888937757,0.0,PushPop,:kv_store job=4 c=3 9e35f53162b15992680c5275d5097e4e7f761f5c1aba22b8873078033240e9ad.bin 8MiB
0.4,16886901466,1,16886901466.0,16886901466.0,16886901466,16886901466,0.0,PushPop,:kv_store job=4 c=0 592b1c6e789da65a924dd539f3704093fa24956d78e823db80bc1a9e689f0515.bin 8MiB
0.4,16755562878,1,16755562878.0,16755562878.0,16755562878,16755562878,0.0,PushPop,:kv_store job=188 c=1 77245c9b45f2de864e7292f412102a64d45af9b396a5804d4af0ee0476b8b696.bin 8MiB
0.4,16696075045,1,16696075045.0,16696075045.0,16696075045,16696075045,0.0,PushPop,:kv_store job=188 c=3 961bc82926b0495ea686c78bebee8b128534da57689d6a89e91d8e1911a0cf8d.bin 8MiB
0.4,16694929789,1,16694929789.0,16694929789.0,16694929789,16694929789,0.0,PushPop,:kv_store job=188 c=0 f8431b113c57629790fb2d41f0717ed48f06d62cde6397a5d32603e9fb0f6198.bin 8MiB
0.4,16693799565,1,16693799565.0,16693799565.0,16693799565,16693799565,0.0,PushPop,:step:stream #871 running=1
0.4,16668333816,1,16668333816.0,16668333816.0,16668333816,16668333816,0.0,PushPop,:kv_store job=188 c=2 118e1972acf7525113d8bf90526383ea0104b8eae1bbe8d19c9408985724dbee.bin 8MiB
0.4,16666521899,1,16666521899.0,16666521899.0,16666521899,16666521899,0.0,PushPop,:step:stream #923 running=4
0.4,16652854528,1,16652854528.0,16652854528.0,16652854528,16652854528,0.0,PushPop,:kv_store job=58 c=0 875ca5d4b484917c3780e5bfd2665f03790455f5f3158e4c617dd94587624276.bin 8MiB
0.4,16652504077,1,16652504077.0,16652504077.0,16652504077,16652504077,0.0,PushPop,:kv_store job=58 c=2 aece1751655b4238d505b9604df96578d8defb8a1d60c4e6a3f151abc1dd0ac4.bin 8MiB
0.4,16648264602,1,16648264602.0,16648264602.0,16648264602,16648264602,0.0,PushPop,:kv_store job=58 c=3 3096ad7f2be1055e831e86c2b35897e07d3cab7a9e78ab2d5da20d1b4c6d9917.bin 8MiB
0.4,16641700536,1,16641700536.0,16641700536.0,16641700536,16641700536,0.0,PushPop,:kv_store job=58 c=1 38aba0e40f323f9c626af34d307ea02c3cdc250e65c41443af419d2498c20969.bin 8MiB
0.4,15344474728,1,15344474728.0,15344474728.0,15344474728,15344474728,0.0,PushPop,:step:stream #1006 running=4
0.4,14408415748,1,14408415748.0,14408415748.0,14408415748,14408415748,0.0,PushPop,:kv_store job=165 c=3 e21dae0267be3ad63d7d7bbb451817442e2221c5a7413757075b1ba67f2cf002.bin 8MiB
0.4,14404864811,1,14404864811.0,14404864811.0,14404864811,14404864811,0.0,PushPop,:kv_store job=165 c=0 08e5f39ee87fa2210781da97d57308412011e528c17ea80ff59e39c901016645.bin 8MiB
0.4,14396191298,1,14396191298.0,14396191298.0,14396191298,14396191298,0.0,PushPop,:kv_store job=165 c=1 26b00449fdd6c6491abe60a5cc0cd81d06fc0cd817af628a81dc26ac36991cce.bin 8MiB
0.4,14383068490,1,14383068490.0,14383068490.0,14383068490,14383068490,0.0,PushPop,:kv_store job=165 c=2 dba05d8ea7fc6d278b4dc96f6ac684d6c301870500d4184a156179306d4f5724.bin 8MiB
0.4,13706597601,1,13706597601.0,13706597601.0,13706597601,13706597601,0.0,PushPop,:kv_store job=12 c=3 7e3230a6609d6ba7deb5e349359858c5994450ed167d4d3ab4d97128c821f308.bin 8MiB
0.4,13702270733,1,13702270733.0,13702270733.0,13702270733,13702270733,0.0,PushPop,:kv_store job=12 c=1 55a6db56ffc7ed04a1c118b66d6c4f399ee1506757b7d30e67ab14ebd7275b48.bin 8MiB
0.4,13701935734,1,13701935734.0,13701935734.0,13701935734,13701935734,0.0,PushPop,:kv_store job=12 c=0 0ab86bc11e96707a0181ffc3a97e0ac785628d63598ec6aa29f92ab1d5804b3a.bin 8MiB
0.4,13699763988,1,13699763988.0,13699763988.0,13699763988,13699763988,0.0,PushPop,:step:stream #28 running=4
0.4,13698731622,1,13698731622.0,13698731622.0,13698731622,13698731622,0.0,PushPop,:kv_store job=12 c=2 5a1f7ba9c00c15db78444ab2cec76f1e1b3424ea0afbbba419d3b206d2c0b8cb.bin 8MiB
0.3,13550105319,1,13550105319.0,13550105319.0,13550105319,13550105319,0.0,PushPop,:step:stream #907 running=4
0.3,12547443400,1,12547443400.0,12547443400.0,12547443400,12547443400,0.0,PushPop,:kv_store job=193 c=0 385f93bd326553950b9e139f0d4a54446a865cbd9f3829355220e7f6f8878f79.bin 8MiB
0.3,12495628208,1,12495628208.0,12495628208.0,12495628208,12495628208,0.0,PushPop,:kv_store job=193 c=2 9ce3ec3ec879a315764aec793e98a90440f9c76d3a251bcfac232d88eb69767b.bin 8MiB
0.3,12494831962,1,12494831962.0,12494831962.0,12494831962,12494831962,0.0,PushPop,:kv_store job=193 c=3 5e1c642ce60fd5797cd66dda13f79ac53b4960cbb407831f1011e3f4e70f88ab.bin 8MiB
0.3,12494322066,1,12494322066.0,12494322066.0,12494322066,12494322066,0.0,PushPop,:kv_store job=193 c=1 7caf881812f7fe5927995ec106b4552d2fcf334c62a5625ad032c7d5fbf5e475.bin 8MiB
0.3,12483019777,1,12483019777.0,12483019777.0,12483019777,12483019777,0.0,PushPop,:kv_store job=98 c=1 2d9e65ddb0184b28c8e4e2f3371315059cf22ee1251ca6fb41848c07d4b8036f.bin 8MiB
0.3,12479514086,1,12479514086.0,12479514086.0,12479514086,12479514086,0.0,PushPop,:kv_store job=98 c=0 83cc30d1fd394f8b16d12b3f641602d0430894beb24c42b9b5134826fe59abd7.bin 8MiB
0.3,12474189634,1,12474189634.0,12474189634.0,12474189634,12474189634,0.0,PushPop,:kv_store job=98 c=2 873f1c4e5a1e87daf53632441d4ae3535aa2d1d1bbd455d7ac5e6f79cf07dac9.bin 8MiB
0.3,12195173857,1482,8228862.3,2352001.5,943657,172263955,17176625.5,PushPop,:cuFileRead
0.3,12003619389,1,12003619389.0,12003619389.0,12003619389,12003619389,0.0,PushPop,:kv_store job=78 c=0 8735eab2ae63a147c1df351e9c3fa6d0d675e275c79edc5871bb4b97e4643929.bin 8MiB
0.3,12001288750,1,12001288750.0,12001288750.0,12001288750,12001288750,0.0,PushPop,:kv_store job=98 c=3 ca7407f6e18b5bad8f5be61929e594cddded86ae7d087260ad0ad8f5d90a5114.bin 8MiB
0.3,11977881844,1,11977881844.0,11977881844.0,11977881844,11977881844,0.0,PushPop,:kv_store job=78 c=2 01330505949a98a0a4f8dab139ac7c79ce9bea05875a970b1c71834644dc9c4e.bin 8MiB
0.3,11972494138,1,11972494138.0,11972494138.0,11972494138,11972494138,0.0,PushPop,:kv_store job=78 c=1 f0f45dc122521fbe4e1cfd5bc33cbf3d0baee421c27e00231bda5db753fcd113.bin 8MiB
0.3,11965374238,1,11965374238.0,11965374238.0,11965374238,11965374238,0.0,PushPop,:kv_store job=78 c=3 b0bb8462f80cfa35fa70b856057bfe2372725416f27f22a358a9437b306ef8c1.bin 8MiB
0.3,11735958174,1,11735958174.0,11735958174.0,11735958174,11735958174,0.0,PushPop,:step:stream #988 running=4
0.3,11575359891,1,11575359891.0,11575359891.0,11575359891,11575359891,0.0,PushPop,:step:stream #0 running=1
0.3,10950049202,1,10950049202.0,10950049202.0,10950049202,10950049202,0.0,PushPop,:kv_store job=179 c=2 e9dcb50f7238652ed3c13e09875f95ed53a4ed82c409cbb39fb6e68d1e30cad6.bin 8MiB
0.3,10944433993,1,10944433993.0,10944433993.0,10944433993,10944433993,0.0,PushPop,:kv_store job=179 c=0 634082d27295e85b638b07719311c5476ffc9f8309d6b1b240d2d06f5bf1fc48.bin 8MiB
0.3,10930752263,1,10930752263.0,10930752263.0,10930752263,10930752263,0.0,PushPop,:kv_store job=179 c=3 c6db2c4a0ae8288173ff3471b846ee8b5b33b0ff1a92ca2abfd003480f825c1a.bin 8MiB
0.3,10930412022,1,10930412022.0,10930412022.0,10930412022,10930412022,0.0,PushPop,:kv_store job=179 c=1 63453515eb8659c962088d2003a3768f586d901909fc46842a3c3695650027ac.bin 8MiB
0.3,10928177003,1,10928177003.0,10928177003.0,10928177003,10928177003,0.0,PushPop,:step:stream #1035 running=4
0.3,10866254117,1,10866254117.0,10866254117.0,10866254117,10866254117,0.0,PushPop,:step:stream #977 running=4
0.3,10840246300,1,10840246300.0,10840246300.0,10840246300,10840246300,0.0,PushPop,:step:stream #700 running=1
0.3,10827596037,1,10827596037.0,10827596037.0,10827596037,10827596037,0.0,PushPop,:kv_store job=135 c=0 293953a14b9c6258965017e911b224fe139faf7499e6ca5db655622f1f50f8b7.bin 8MiB
0.3,10826020100,1,10826020100.0,10826020100.0,10826020100,10826020100,0.0,PushPop,:kv_store job=135 c=2 f4abd5e7b64edc10370aa1378dca3ab0c168c05ecb08a1571cc93ac81fc388f0.bin 8MiB
0.3,10825706343,1,10825706343.0,10825706343.0,10825706343,10825706343,0.0,PushPop,:kv_store job=135 c=1 9da710ee9e61678387498fc9557a218ba5b66b4d4e9064b4974b3c54f50a1739.bin 8MiB
0.3,10825504227,1,10825504227.0,10825504227.0,10825504227,10825504227,0.0,PushPop,:kv_store job=135 c=3 3dc11add957512c79914ef0ba64cda55368c79a57c4217f2aa58fa984e90817f.bin 8MiB
0.3,10820958123,1,10820958123.0,10820958123.0,10820958123,10820958123,0.0,PushPop,:kv_store job=48 c=0 db67472a0bf2f9d59f306762fac76a77d33f491e41f558782c8332fde4731397.bin 8MiB
0.3,10820487396,1,10820487396.0,10820487396.0,10820487396,10820487396,0.0,PushPop,:kv_store job=48 c=3 5ee2d0297948a50cb9b2700927abec72a86b24f0e2451fb5c02d7ac234b26a69.bin 8MiB
0.3,10818437499,1,10818437499.0,10818437499.0,10818437499,10818437499,0.0,PushPop,:kv_store job=48 c=2 c241a3c74918b38a14dc4b75742b06209195cfa2e91ede193d1069992ac4b24f.bin 8MiB
0.3,10817472643,1,10817472643.0,10817472643.0,10817472643,10817472643,0.0,PushPop,:kv_store job=48 c=1 fcd646c72055e0070b6221f204ee5d23f9ce6fcac52be57a01ccda1ab17e3d2d.bin 8MiB
0.3,10713094869,1,10713094869.0,10713094869.0,10713094869,10713094869,0.0,PushPop,:kv_store job=149 c=0 68ff55d8940a9ae38e532c6110bcd8420e9dd9c9d43e2c104a895b39245efad0.bin 8MiB
0.3,10692931284,1,10692931284.0,10692931284.0,10692931284,10692931284,0.0,PushPop,:kv_store job=10 c=0 bc99df25237b4691cbb93347eff031a5286fc92f1661c2c1ddd6410f6fc99ec3.bin 8MiB
0.3,10658319630,1,10658319630.0,10658319630.0,10658319630,10658319630,0.0,PushPop,:kv_store job=10 c=1 26e4c1faab561e04706ac9c36cdeb21f0fc065021e64c49acbf54943978039e7.bin 8MiB
0.3,10653826888,1,10653826888.0,10653826888.0,10653826888,10653826888,0.0,PushPop,:kv_store job=10 c=2 3b6e01e831d50a92b15a0ac20fd782ea52294071c8fd2d75a9be9008ca40e68d.bin 8MiB
0.3,10650017137,1,10650017137.0,10650017137.0,10650017137,10650017137,0.0,PushPop,:kv_store job=86 c=0 5a8ab786752e005da3313fcbb41f351a88b580b650030cbdea4be55e6ad28f2f.bin 8MiB
0.3,10602721197,1,10602721197.0,10602721197.0,10602721197,10602721197,0.0,PushPop,:kv_store job=86 c=2 bf9d6d4ae6f81dc3c329fb8345561d047835173555fd2b66093b0397ff4b4271.bin 8MiB
0.3,10599624526,1,10599624526.0,10599624526.0,10599624526,10599624526,0.0,PushPop,:kv_store job=86 c=1 92c737d8814eff8a22556f12a18ba4cf4e2ed5032f13e69c15928c2c75b31327.bin 8MiB
0.3,10242784183,1,10242784183.0,10242784183.0,10242784183,10242784183,0.0,PushPop,:kv_store job=86 c=3 f9f947c7766750afb64722feffa2632a4e82b90d537e316b8a98b1ad9e2d0c91.bin 8MiB
0.3,10240895659,1,10240895659.0,10240895659.0,10240895659,10240895659,0.0,PushPop,:kv_store job=149 c=2 8a49ecda6ecc58e21d67ac994e942b3d017e3f88b4cf47fb94585d8abf787579.bin 8MiB
0.3,10240471982,1,10240471982.0,10240471982.0,10240471982,10240471982,0.0,PushPop,:kv_store job=149 c=1 325a6d5bd66764eee53bfa395cdb43989df786f50b147a86a8d32b759de9e429.bin 8MiB
0.3,10190830288,1,10190830288.0,10190830288.0,10190830288,10190830288,0.0,PushPop,:kv_store job=10 c=3 90997fe62abb41512d99318c79ca1864041794df428fcdcb252c92f0a0df9452.bin 8MiB
0.3,10113201767,1,10113201767.0,10113201767.0,10113201767,10113201767,0.0,PushPop,:kv_store job=149 c=3 03cfc8dfeeda406312b82296cc57f79e761fe798d0e09772d5e36c2710ecb1a0.bin 8MiB
0.2,9232896831,1,9232896831.0,9232896831.0,9232896831,9232896831,0.0,PushPop,:kv_store job=72 c=2 9584f15aa8ffced8e65266952fc855357cd625be9f02c8e11d9f2a3efe52828f.bin 8MiB
0.2,9228815551,1,9228815551.0,9228815551.0,9228815551,9228815551,0.0,PushPop,:kv_store job=72 c=0 a1b217e548dc3f207932b43b85b9fa2cff5570620f4403429828def9b39e59ac.bin 8MiB
0.2,9228268022,1,9228268022.0,9228268022.0,9228268022,9228268022,0.0,PushPop,:kv_store job=72 c=1 0f26b0f78ae7291328aca8d8f1d3aebc6d5bbbbbfedd63f9871c683c3862c766.bin 8MiB
0.2,9223680004,1,9223680004.0,9223680004.0,9223680004,9223680004,0.0,PushPop,:step:stream #889 running=3
0.2,9220382615,1,9220382615.0,9220382615.0,9220382615,9220382615,0.0,PushPop,:kv_store job=72 c=3 670b2183f272d49aa5613a97eec6a62f2a9b4338ffdc807bad6c210e2500d918.bin 8MiB
0.2,8885529896,1,8885529896.0,8885529896.0,8885529896,8885529896,0.0,PushPop,:step:stream #934 running=4
0.2,8778601065,1,8778601065.0,8778601065.0,8778601065,8778601065,0.0,PushPop,:step:stream #912 running=4
0.2,8609901571,1,8609901571.0,8609901571.0,8609901571,8609901571,0.0,PushPop,:kv_store job=110 c=1 a7439b15ba497014cb408baa23f3a0226dd83d8fd8f379624771c105dd693676.bin 8MiB
0.2,8608851702,1,8608851702.0,8608851702.0,8608851702,8608851702,0.0,PushPop,:kv_store job=110 c=0 9b45e537fb85c39af8622eb172e86530bd3e177fc4d86887ad9db8736a9dd797.bin 8MiB
0.2,8605593597,1,8605593597.0,8605593597.0,8605593597,8605593597,0.0,PushPop,:step:stream #932 running=4
0.2,8594587882,1,8594587882.0,8594587882.0,8594587882,8594587882,0.0,PushPop,:kv_store job=110 c=2 233d897224f34a59ec13d8214ad59e34a0ed6dbb24a9bd161d617e62c89bba24.bin 8MiB
0.2,8591783186,1,8591783186.0,8591783186.0,8591783186,8591783186,0.0,PushPop,:kv_store job=110 c=3 b4f1c11e7616086e492df10add88190dd31841b0862d6f231c200e982db0d0cc.bin 8MiB
0.2,8551463652,1,8551463652.0,8551463652.0,8551463652,8551463652,0.0,PushPop,:kv_store job=127 c=0 02605fd186d6be6c7d5f537c757c1c661145ca63da7bf624187e26a5653f37e0.bin 8MiB
0.2,8547231673,1,8547231673.0,8547231673.0,8547231673,8547231673,0.0,PushPop,:kv_store job=127 c=3 b9282c70ede61b1a2bb18f53524cfdc36f0f1070199477473781e2dc86893244.bin 8MiB
0.2,8547036423,1,8547036423.0,8547036423.0,8547036423,8547036423,0.0,PushPop,:kv_store job=127 c=2 a0fc60ba0ab43aa8ef014520f453f008dd924e845acd174aeb16e1d955c0ad00.bin 8MiB
0.2,8537399516,1,8537399516.0,8537399516.0,8537399516,8537399516,0.0,PushPop,:kv_store job=127 c=1 6ea87b35f9f973ac3f60075ab66b1c99958f3f8cda4c6fc8a8402ea45e1c0a66.bin 8MiB
0.2,7968112468,1,7968112468.0,7968112468.0,7968112468,7968112468,0.0,PushPop,:kv_store job=54 c=3 f206556283c224642cb2f55cb26bcaaee126adfbd132ab4d6357e8f552067bac.bin 8MiB
0.2,7967728802,1,7967728802.0,7967728802.0,7967728802,7967728802,0.0,PushPop,:kv_store job=54 c=0 dbdf24284be4212c7b04721bef8d65d30e4b7a9456eeec002a55d68e0b8626fc.bin 8MiB
0.2,7967399376,1,7967399376.0,7967399376.0,7967399376,7967399376,0.0,PushPop,:kv_store job=54 c=2 c75ccfb90362a6a930736c42ad7da95cd3a8fdf9b325a77b46ee80d3e7c39846.bin 8MiB
0.2,7953531239,1,7953531239.0,7953531239.0,7953531239,7953531239,0.0,PushPop,:kv_store job=54 c=1 ac7111568021a5cc9d8da77c275ad31b0c66624b2f20c76a26659abcd7c95f84.bin 8MiB
0.2,7951570239,1,7951570239.0,7951570239.0,7951570239,7951570239,0.0,PushPop,:step:stream #713 running=1
0.2,7717286964,1,7717286964.0,7717286964.0,7717286964,7717286964,0.0,PushPop,:kv_store job=34 c=0 20152b44cba0b9da3af6354c81d6ca62e1712c8faf7d65ef7095562f0a7309a2.bin 8MiB
0.2,7715041166,1,7715041166.0,7715041166.0,7715041166,7715041166,0.0,PushPop,:kv_store job=34 c=2 6db2ce03d7673d6d637564f5f8bf7a6a7120b34527f3395e6f35744b5caf175f.bin 8MiB
0.2,7713858234,1,7713858234.0,7713858234.0,7713858234,7713858234,0.0,PushPop,:kv_store job=34 c=3 1a39d603948d267accc2e7f0e4bd225467bbdb559ca29cbffcb6f64a0046bbb5.bin 8MiB
0.2,7713308036,1,7713308036.0,7713308036.0,7713308036,7713308036,0.0,PushPop,:kv_store job=34 c=1 f3bbd89de6f24eb098b3d377f5faa48b45a9270ecd13f8f1a2cdc9b225ff5ab7.bin 8MiB
0.2,7709993329,1,7709993329.0,7709993329.0,7709993329,7709993329,0.0,PushPop,:step:stream #90 running=1
0.2,7140540088,1,7140540088.0,7140540088.0,7140540088,7140540088,0.0,PushPop,:step:stream #914 running=4
0.2,7093425037,1,7093425037.0,7093425037.0,7093425037,7093425037,0.0,PushPop,:kv_store job=40 c=0 bc39a0dfeb2c6894bd29e544f71ae64e51a47c63d5f5080bf6828063c0ceca69.bin 8MiB
0.2,7093026719,1,7093026719.0,7093026719.0,7093026719,7093026719,0.0,PushPop,:kv_store job=40 c=1 5f5f6bcb514f448c1799b3c102288bff7fc3d02eae140a659f978e89b3e636f2.bin 8MiB
0.2,7083554131,1,7083554131.0,7083554131.0,7083554131,7083554131,0.0,PushPop,:kv_store job=40 c=2 6a8271a170fa16f676cf611b5ff747657bda314e79c2ac35c7d8302d293e3d48.bin 8MiB
0.2,7083406650,1,7083406650.0,7083406650.0,7083406650,7083406650,0.0,PushPop,:kv_store job=40 c=3 d1156836586d63b4e5d89f3980103cce54e5210f1f82bd081b742bba9ae138d5.bin 8MiB
0.2,7082093842,1,7082093842.0,7082093842.0,7082093842,7082093842,0.0,PushPop,:step:stream #503 running=1
0.2,7019828694,1,7019828694.0,7019828694.0,7019828694,7019828694,0.0,PushPop,:kv_store job=147 c=0 224cfbac0087d39492381d2f994cfbf5c44285ae9514791972fb76efebdd0d69.bin 8MiB
0.2,6986331803,1,6986331803.0,6986331803.0,6986331803,6986331803,0.0,PushPop,:kv_store job=147 c=1 8e8558393babcd030d11eb7742913639581d777049de999ce85cf3a1a27db651.bin 8MiB
0.2,6985774345,1,6985774345.0,6985774345.0,6985774345,6985774345,0.0,PushPop,:kv_store job=147 c=2 5166e58a9760549c51b5dd09fcf0042c84509c323ee6ce810f5c797a5ab4e1f2.bin 8MiB
0.2,6966540395,1,6966540395.0,6966540395.0,6966540395,6966540395,0.0,PushPop,:kv_store job=147 c=3 aedcc2af932b8a1403d5b0aee51bbd578fdf6f0473bebc08806cf903a89b71c8.bin 8MiB
0.2,6876144652,1,6876144652.0,6876144652.0,6876144652,6876144652,0.0,PushPop,:kv_store job=100 c=1 26b136464ec8c12d4a7bb3bc44eaa5b2da4d548c6384fdc699435fbe0925cc07.bin 8MiB
0.2,6773507417,1,6773507417.0,6773507417.0,6773507417,6773507417,0.0,PushPop,:kv_store job=100 c=0 b74901322c9fb2097000077e904e2c36a170e56a6182fcdeb58e09899cabb143.bin 8MiB
