Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.4,2567472710,40,64186817.8,66907507.5,42950213,88650664,10226061.1,PushPop,:weight_ssd_read layer020/mlp.down_proj.weight.bin 43MiB
0.4,2545773598,40,63644340.0,63524113.0,43748669,94118280,11573061.9,PushPop,:weight_ssd_read layer021/mlp.down_proj.weight.bin 43MiB
0.4,2541937526,40,63548438.1,65265761.5,43069245,85808939,9887394.2,PushPop,:weight_ssd_read layer033/mlp.down_proj.weight.bin 43MiB
0.4,2523437628,40,63085940.7,61660167.0,47637045,82242967,8679539.7,PushPop,:weight_ssd_read layer026/mlp.gate_up_proj.weight.bin 86MiB
0.4,2517075706,40,62926892.6,64036763.5,45491452,83773833,9600722.1,PushPop,:weight_ssd_read layer019/mlp.gate_up_proj.weight.bin 86MiB
0.4,2512480512,40,62812012.8,61646557.0,38323706,126711701,16010324.3,PushPop,:weight_ssd_read layer017/mlp.gate_up_proj.weight.bin 86MiB
0.4,2502802819,40,62570070.5,62034946.5,43001528,93547789,9303787.3,PushPop,:weight_ssd_read layer027/mlp.down_proj.weight.bin 43MiB
0.4,2485486379,40,62137159.5,62013699.0,36976079,86819873,10671363.9,PushPop,:weight_ssd_read layer023/mlp.gate_up_proj.weight.bin 86MiB
0.4,2461835157,40,61545878.9,61162029.5,37041129,89531369,10018924.0,PushPop,:weight_ssd_read layer025/mlp.gate_up_proj.weight.bin 86MiB
0.4,2458205908,40,61455147.7,61780308.0,36807038,80362943,10745545.8,PushPop,:weight_ssd_read layer024/mlp.gate_up_proj.weight.bin 86MiB
0.4,2450507339,40,61262683.5,59439511.0,39537697,84982746,8418190.3,PushPop,:weight_ssd_read layer030/mlp.gate_up_proj.weight.bin 86MiB
0.4,2438058440,40,60951461.0,60171400.0,44829493,85136104,7609481.7,PushPop,:weight_ssd_read layer032/mlp.gate_up_proj.weight.bin 86MiB
0.4,2406520991,40,60163024.8,60910301.0,41375426,78990184,9704902.9,PushPop,:weight_ssd_read layer022/mlp.gate_up_proj.weight.bin 86MiB
0.4,2390290449,40,59757261.2,58789946.0,47768366,83966494,7513789.2,PushPop,:weight_ssd_read layer031/mlp.gate_up_proj.weight.bin 86MiB
0.4,2375784982,40,59394624.5,59522334.5,40916021,76676558,7791269.6,PushPop,:weight_ssd_read layer035/mlp.gate_up_proj.weight.bin 86MiB
0.4,2370579448,40,59264486.2,58968625.0,38856529,89188085,9426660.0,PushPop,:weight_ssd_read layer029/mlp.gate_up_proj.weight.bin 86MiB
0.4,2343050956,40,58576273.9,59474841.0,38093308,80544459,8749154.2,PushPop,:weight_ssd_read layer028/mlp.gate_up_proj.weight.bin 86MiB
0.4,2336542003,40,58413550.1,59465032.0,36972089,72215364,8499408.6,PushPop,:weight_ssd_read layer034/mlp.gate_up_proj.weight.bin 86MiB
0.4,2313997616,40,57849940.4,60231248.0,36951582,82444739,9872684.8,PushPop,:weight_ssd_read layer020/mlp.gate_up_proj.weight.bin 86MiB
0.4,2301171860,40,57529296.5,59193751.5,37048765,79397435,9876162.9,PushPop,:weight_ssd_read layer033/mlp.gate_up_proj.weight.bin 86MiB
0.4,2289416660,40,57235416.5,57407881.5,37742936,82133705,10794978.6,PushPop,:weight_ssd_read layer021/mlp.gate_up_proj.weight.bin 86MiB
0.3,2250748606,40,56268715.1,55957529.0,36967320,83608452,8917982.3,PushPop,:weight_ssd_read layer027/mlp.gate_up_proj.weight.bin 86MiB
0.3,1950111410,1,1950111410.0,1950111410.0,1950111410,1950111410,0.0,PushPop,:step:reverse_retrieve #47 running=8
0.3,1925281031,1,1925281031.0,1925281031.0,1925281031,1925281031,0.0,PushPop,:step:reverse_retrieve #26 running=12
0.3,1924032303,1,1924032303.0,1924032303.0,1924032303,1924032303,0.0,PushPop,:step:reverse_retrieve #27 running=12
0.3,1800578696,1,1800578696.0,1800578696.0,1800578696,1800578696,0.0,PushPop,:step:reverse_retrieve #7 running=24
0.3,1763427664,1,1763427664.0,1763427664.0,1763427664,1763427664,0.0,PushPop,:step:reverse_retrieve #3 running=24
0.3,1732161721,1,1732161721.0,1732161721.0,1732161721,1732161721,0.0,PushPop,:step:reverse_retrieve #22 running=12
0.3,1704753902,1,1704753902.0,1704753902.0,1704753902,1704753902,0.0,PushPop,:step:reverse_retrieve #12 running=19
0.3,1675613806,1,1675613806.0,1675613806.0,1675613806,1675613806,0.0,PushPop,:step:reverse_retrieve #55 running=8
0.3,1633335822,1,1633335822.0,1633335822.0,1633335822,1633335822,0.0,PushPop,:step:reverse_retrieve #57 running=6
0.3,1630275038,1,1630275038.0,1630275038.0,1630275038,1630275038,0.0,PushPop,:step:reverse_retrieve #28 running=12
0.3,1623706002,1,1623706002.0,1623706002.0,1623706002,1623706002,0.0,PushPop,:step:reverse_retrieve #53 running=8
0.2,1619231722,1,1619231722.0,1619231722.0,1619231722,1619231722,0.0,PushPop,:step:reverse_retrieve #23 running=12
0.2,1613856519,1,1613856519.0,1613856519.0,1613856519,1613856519,0.0,PushPop,:step:reverse_retrieve #54 running=8
0.2,1609518535,1,1609518535.0,1609518535.0,1609518535,1609518535,0.0,PushPop,:step:reverse_retrieve #50 running=8
0.2,1600574001,1,1600574001.0,1600574001.0,1600574001,1600574001,0.0,PushPop,:step:reverse_retrieve #25 running=12
0.2,1596021934,1,1596021934.0,1596021934.0,1596021934,1596021934,0.0,PushPop,:step:reverse_retrieve #15 running=19
0.2,1591963345,1,1591963345.0,1591963345.0,1591963345,1591963345,0.0,PushPop,:step:reverse_retrieve #8 running=24
0.2,1586556181,1,1586556181.0,1586556181.0,1586556181,1586556181,0.0,PushPop,:step:reverse_retrieve #31 running=11
0.2,1580563197,1,1580563197.0,1580563197.0,1580563197,1580563197,0.0,PushPop,:step:reverse_retrieve #52 running=8
0.2,1573769624,1,1573769624.0,1573769624.0,1573769624,1573769624,0.0,PushPop,:step:reverse_retrieve #6 running=24
0.2,1565327461,1,1565327461.0,1565327461.0,1565327461,1565327461,0.0,PushPop,:step:reverse_retrieve #16 running=19
0.2,1564007019,1,1564007019.0,1564007019.0,1564007019,1564007019,0.0,PushPop,:step:reverse_retrieve #10 running=21
0.2,1562292485,1,1562292485.0,1562292485.0,1562292485,1562292485,0.0,PushPop,:step:reverse_retrieve #4 running=24
0.2,1555700896,1,1555700896.0,1555700896.0,1555700896,1555700896,0.0,PushPop,:step:reverse_retrieve #2 running=24
0.2,1552891946,1,1552891946.0,1552891946.0,1552891946,1552891946,0.0,PushPop,:step:reverse_retrieve #30 running=12
0.2,1551582751,1,1551582751.0,1551582751.0,1551582751,1551582751,0.0,PushPop,:step:reverse_retrieve #48 running=8
0.2,1550595437,1,1550595437.0,1550595437.0,1550595437,1550595437,0.0,PushPop,:step:reverse_retrieve #18 running=17
0.2,1537683078,1,1537683078.0,1537683078.0,1537683078,1537683078,0.0,PushPop,:step:reverse_retrieve #0 running=24
0.2,1537327750,1,1537327750.0,1537327750.0,1537327750,1537327750,0.0,PushPop,:step:reverse_retrieve #29 running=12
0.2,1530061388,1,1530061388.0,1530061388.0,1530061388,1530061388,0.0,PushPop,:step:reverse_retrieve #51 running=8
0.2,1530002292,1,1530002292.0,1530002292.0,1530002292,1530002292,0.0,PushPop,:step:reverse_retrieve #14 running=19
0.2,1524375807,1,1524375807.0,1524375807.0,1524375807,1524375807,0.0,PushPop,:step:reverse_retrieve #1 running=24
0.2,1522465364,1,1522465364.0,1522465364.0,1522465364,1522465364,0.0,PushPop,:step:reverse_retrieve #13 running=19
0.2,1516937207,1,1516937207.0,1516937207.0,1516937207,1516937207,0.0,PushPop,:step:reverse_retrieve #9 running=21
0.2,1515181897,1,1515181897.0,1515181897.0,1515181897,1515181897,0.0,PushPop,:step:reverse_retrieve #17 running=19
0.2,1473663061,1,1473663061.0,1473663061.0,1473663061,1473663061,0.0,PushPop,:step:reverse_retrieve #5 running=24
0.2,976700423,40,24417510.6,20442873.5,8471838,47556948,10393460.5,PushPop,:weight_ssd_read layer018/self_attn.qkv_proj.weight.bin 10MiB
0.1,939660385,40,23491509.6,23557417.5,8369762,42701871,8698997.2,PushPop,:weight_ssd_read layer026/self_attn.qkv_proj.weight.bin 10MiB
0.1,880910303,40,22022757.6,23475946.0,7902035,36296110,8721444.4,PushPop,:weight_ssd_read layer030/self_attn.qkv_proj.weight.bin 10MiB
0.1,875802606,40,21895065.1,22635099.0,3979176,36341054,8543389.3,PushPop,:weight_ssd_read layer033/self_attn.qkv_proj.weight.bin 10MiB
0.1,847459170,40,21186479.3,21843738.0,8270820,41794228,8635808.4,PushPop,:weight_ssd_read layer029/self_attn.qkv_proj.weight.bin 10MiB
0.1,846349352,40,21158733.8,21361165.5,9210012,34693144,8314972.7,PushPop,:weight_ssd_read layer031/self_attn.qkv_proj.weight.bin 10MiB
0.1,843349065,40,21083726.6,20857218.0,9725138,34205666,6441073.4,PushPop,:weight_ssd_read layer034/self_attn.qkv_proj.weight.bin 10MiB
0.1,838199720,40,20954993.0,19644171.0,4496801,42139283,10367437.4,PushPop,:weight_ssd_read layer017/self_attn.qkv_proj.weight.bin 10MiB
0.1,838108556,40,20952713.9,21606278.5,3517459,37198042,10084563.1,PushPop,:weight_ssd_read layer023/self_attn.qkv_proj.weight.bin 10MiB
0.1,837713614,40,20942840.4,20130756.0,8788897,32320574,7202727.0,PushPop,:weight_ssd_read layer024/self_attn.qkv_proj.weight.bin 10MiB
0.1,836375223,40,20909380.6,23285274.5,7064753,34278143,7757024.7,PushPop,:weight_ssd_read layer032/self_attn.qkv_proj.weight.bin 10MiB
0.1,832076977,40,20801924.4,18993004.5,7716446,41203153,10302322.7,PushPop,:weight_ssd_read layer019/self_attn.qkv_proj.weight.bin 10MiB
0.1,820245659,40,20506141.5,21562577.0,7830601,32674088,7144047.1,PushPop,:weight_ssd_read layer020/self_attn.qkv_proj.weight.bin 10MiB
0.1,804938378,40,20123459.4,18947225.0,8842736,38077289,7141289.8,PushPop,:weight_ssd_read layer021/self_attn.qkv_proj.weight.bin 10MiB
0.1,802800414,40,20070010.4,19443619.0,3557895,43385898,8192245.6,PushPop,:weight_ssd_read layer025/self_attn.qkv_proj.weight.bin 10MiB
0.1,785199728,40,19629993.2,19465431.0,6059789,33735815,7071993.0,PushPop,:weight_ssd_read layer022/self_attn.qkv_proj.weight.bin 10MiB
0.1,774907864,40,19372696.6,20658936.0,3503078,31717312,7778023.7,PushPop,:weight_ssd_read layer028/self_attn.qkv_proj.weight.bin 10MiB
0.1,747935204,40,18698380.1,16566529.5,6467860,35256565,7949251.5,PushPop,:weight_ssd_read layer027/self_attn.qkv_proj.weight.bin 10MiB
0.1,723458747,40,18086468.7,17595411.5,8102131,31466588,5479536.1,PushPop,:weight_ssd_read layer035/self_attn.qkv_proj.weight.bin 10MiB
0.1,477711493,40,11942787.3,9550512.5,4226527,40377179,6535565.4,PushPop,:weight_ssd_read layer017/self_attn.o_proj.weight.bin 8MiB
0.1,391185134,40,9779628.3,8268214.0,4851863,22374206,4145583.8,PushPop,:weight_ssd_read layer024/self_attn.o_proj.weight.bin 8MiB
0.1,389784001,40,9744600.0,7940904.0,5550864,30294864,4952034.6,PushPop,:weight_ssd_read layer025/self_attn.o_proj.weight.bin 8MiB
0.1,379398578,40,9484964.4,8138730.0,5628021,26943090,4259323.3,PushPop,:weight_ssd_read layer035/self_attn.o_proj.weight.bin 8MiB
0.1,373495415,40,9337385.4,7328558.0,5118813,29432139,5097451.6,PushPop,:weight_ssd_read layer023/self_attn.o_proj.weight.bin 8MiB
0.1,364670515,40,9116762.9,7939833.5,4283017,21021081,3689784.4,PushPop,:weight_ssd_read layer021/self_attn.o_proj.weight.bin 8MiB
0.1,362261083,40,9056527.1,7158353.5,4944257,25667058,4742531.1,PushPop,:weight_ssd_read layer022/self_attn.o_proj.weight.bin 8MiB
0.1,358576218,40,8964405.4,6254182.5,4688169,41145425,6927011.2,PushPop,:weight_ssd_read layer026/self_attn.o_proj.weight.bin 8MiB
0.1,348484282,40,8712107.1,6971294.0,4804090,26328582,4093702.6,PushPop,:weight_ssd_read layer034/self_attn.o_proj.weight.bin 8MiB
0.1,341806858,40,8545171.4,7449974.5,4419309,27710396,4457087.9,PushPop,:weight_ssd_read layer018/self_attn.o_proj.weight.bin 8MiB
0.1,335320389,40,8383009.7,6585125.0,4723249,20528586,4262199.9,PushPop,:weight_ssd_read layer033/self_attn.o_proj.weight.bin 8MiB
0.1,325719819,40,8142995.5,6734095.5,5043969,25185429,4035086.3,PushPop,:weight_ssd_read layer028/self_attn.o_proj.weight.bin 8MiB
0.1,325144623,40,8128615.6,6909094.5,3949341,28973256,4310708.6,PushPop,:weight_ssd_read layer027/self_attn.o_proj.weight.bin 8MiB
0.0,319868216,40,7996705.4,7074068.5,4795344,16147097,2629466.2,PushPop,:weight_ssd_read layer019/self_attn.o_proj.weight.bin 8MiB
0.0,319425180,40,7985629.5,6724418.5,3785344,31413812,4765121.4,PushPop,:weight_ssd_read layer030/self_attn.o_proj.weight.bin 8MiB
0.0,318007086,40,7950177.2,7048500.0,4709613,26213844,3586984.4,PushPop,:weight_ssd_read layer031/self_attn.o_proj.weight.bin 8MiB
0.0,306801997,40,7670049.9,6745685.0,4002141,23488196,3569764.7,PushPop,:weight_ssd_read layer032/self_attn.o_proj.weight.bin 8MiB
0.0,306006628,40,7650165.7,6903508.5,4312807,19051031,2851486.4,PushPop,:weight_ssd_read layer020/self_attn.o_proj.weight.bin 8MiB
0.0,286514428,40,7162860.7,6434508.5,4867774,21788079,2876788.1,PushPop,:weight_ssd_read layer029/self_attn.o_proj.weight.bin 8MiB
0.0,7902128,120,65851.1,41795.5,31801,226570,38383.6,PushPop,:weight_h2d L30 0MiB
0.0,7765027,120,64708.6,42132.0,34857,247158,36753.0,PushPop,:weight_h2d L29 0MiB
0.0,7513018,120,62608.5,42042.0,34717,144117,32847.0,PushPop,:weight_h2d L24 0MiB
0.0,7508397,120,62570.0,41573.5,19344,142512,33220.2,PushPop,:weight_h2d L21 0MiB
0.0,7497993,120,62483.3,41373.0,34628,128157,32327.6,PushPop,:weight_h2d L35 0MiB
0.0,7497845,120,62482.0,42236.0,35243,133046,31733.7,PushPop,:weight_h2d L31 0MiB
0.0,7495991,120,62466.6,41542.0,31340,125486,32205.5,PushPop,:weight_h2d L27 0MiB
0.0,7478614,120,62321.8,41514.5,35396,134988,32564.3,PushPop,:weight_h2d L22 0MiB
0.0,7440808,120,62006.7,41158.0,34367,121839,32106.8,PushPop,:weight_h2d L23 0MiB
0.0,7440125,120,62001.0,41224.5,26585,146785,33011.1,PushPop,:weight_h2d L20 0MiB
0.0,7408074,120,61733.9,42054.0,18150,120346,31447.5,PushPop,:weight_h2d L32 0MiB
0.0,7399366,120,61661.4,41536.0,19925,125631,31770.6,PushPop,:weight_h2d L28 0MiB
0.0,7397451,120,61645.4,41906.5,13955,133105,32925.2,PushPop,:weight_h2d L25 0MiB
0.0,7375558,120,61463.0,41438.5,23951,126750,32083.0,PushPop,:weight_h2d L33 0MiB
0.0,7360727,120,61339.4,41148.5,28590,113797,31420.8,PushPop,:weight_h2d L34 0MiB
0.0,7331715,1,7331715.0,7331715.0,7331715,7331715,0.0,PushPop,:step:reverse_retrieve #33 running=8
0.0,7253001,120,60441.7,41577.0,12399,119295,31317.2,PushPop,:weight_h2d L26 0MiB
0.0,6837351,120,56977.9,39910.0,15087,128093,28269.9,PushPop,:weight_h2d L19 0MiB
0.0,6830296,1,6830296.0,6830296.0,6830296,6830296,0.0,PushPop,:step:reverse_retrieve #20 running=12
0.0,6756116,120,56301.0,39096.0,24536,115139,27067.1,PushPop,:weight_h2d L18 0MiB
0.0,6110956,113,54079.3,46744.0,35970,180340,21965.7,PushPop,:cuFileHandleRegister
0.0,4959731,1,4959731.0,4959731.0,4959731,4959731,0.0,PushPop,:kv_load job=56 c=19 a362513bc79a2cab4bdfc5fc62f2e3863f6b44e29d73000e9a29f61b801edb32.bin 2MiB
0.0,4768418,120,39736.8,39062.0,19037,61129,6277.4,PushPop,:weight_h2d L0 0MiB
0.0,4587512,1,4587512.0,4587512.0,4587512,4587512,0.0,PushPop,:kv_load job=55 c=2 a71818341576f224034f6a8f14388ab064bc63aa3f2ddc158209494f7b78321b.bin 2MiB
0.0,4562519,40,114063.0,115249.5,75793,144338,11869.5,PushPop,:weight_h2d L0 10MiB
0.0,4419076,1,4419076.0,4419076.0,4419076,4419076,0.0,PushPop,:kv_load job=55 c=1 49579de3e06125a58c39909fc6cb081ad54418e4b81707b3409c516400f04f48.bin 2MiB
0.0,4388963,1,4388963.0,4388963.0,4388963,4388963,0.0,PushPop,:kv_load job=63 c=12 1aad955287468754d657584c79b77143798309609d1d33e53b6b593a944eca12.bin 2MiB
0.0,4348793,1,4348793.0,4348793.0,4348793,4348793,0.0,PushPop,:kv_load job=56 c=17 8c216763100dd0e018c36dcb949b4c13fed1b964c347a8c2b207694f4e874802.bin 2MiB
0.0,4329386,1,4329386.0,4329386.0,4329386,4329386,0.0,PushPop,:kv_load job=63 c=11 d835388b6de68717178decc58532f3b077fe388275068ab6a35229a6cde2e0ef.bin 2MiB
0.0,4287761,1,4287761.0,4287761.0,4287761,4287761,0.0,PushPop,:kv_load job=63 c=13 1993209291fcbc8d5081303780dc597d0618bae7ac70beeccaa8993752f2b2ad.bin 2MiB
0.0,4145953,1,4145953.0,4145953.0,4145953,4145953,0.0,PushPop,:kv_load job=56 c=18 bb96c96ea796b059037555b2605f56e1f00544dd4a6bd93bb2022e8000f47b3e.bin 2MiB
0.0,4130812,1,4130812.0,4130812.0,4130812,4130812,0.0,PushPop,:kv_load job=63 c=14 99387231e4afa5fd9b72422658757250b86a26f28ca024f91d2eddc9ed105882.bin 2MiB
0.0,3945826,1,3945826.0,3945826.0,3945826,3945826,0.0,PushPop,:kv_load job=63 c=20 2226fd226e06715f073542b02b1f5f5dc68ed4f4649b1cfec19ea75ea8b2c899.bin 2MiB
0.0,3932688,1,3932688.0,3932688.0,3932688,3932688,0.0,PushPop,:kv_load job=56 c=16 eed43aeb11a1480e45a056cc92d6acd2e9d98e1c1de61256c52ccbb0eb38ee07.bin 2MiB
0.0,3872674,1,3872674.0,3872674.0,3872674,3872674,0.0,PushPop,:kv_load job=56 c=8 363d325ae33ccfb24a755a1e870ca18a62a2f16e722bdc6269c0727df56aabd0.bin 2MiB
0.0,3802127,1,3802127.0,3802127.0,3802127,3802127,0.0,PushPop,:kv_load job=56 c=9 008a026f44b04b842aba93aa56da8c3e2d7e668cb91e4c9540dc788d3fa41ab3.bin 2MiB
0.0,3686204,1,3686204.0,3686204.0,3686204,3686204,0.0,PushPop,:kv_load job=59 c=10 255f84b4eb67b26ce5ec9d53de95ad73f474e07770dc1af372e5d75b942aa487.bin 2MiB
0.0,3648450,1,3648450.0,3648450.0,3648450,3648450,0.0,PushPop,:kv_load job=56 c=11 bff82e662785843b4da215d29df778f074c145b1c41279b12b6117691f39977a.bin 2MiB
0.0,3622037,1,3622037.0,3622037.0,3622037,3622037,0.0,PushPop,:kv_load job=56 c=10 a8b25e3c91e80e9493efb7e74c7f61563f1bb9049618df9d84a167c3f4866629.bin 2MiB
0.0,3576417,1,3576417.0,3576417.0,3576417,3576417,0.0,PushPop,:kv_load job=63 c=25 05e6eedef7983906725dbe292a621d648d97b468a783353ddcfb1544bb3266c6.bin 2MiB
0.0,3559765,1,3559765.0,3559765.0,3559765,3559765,0.0,PushPop,:kv_load job=63 c=19 25cf78b75a32c7a3e371429b39e3635b329777ee6a9ae308fc450dd659dcff20.bin 2MiB
0.0,3540949,1,3540949.0,3540949.0,3540949,3540949,0.0,PushPop,:kv_load job=63 c=21 3702b0e9067182906d3c1f2d595a0dc66a956e587bce72f1ef2b0f70826f5309.bin 2MiB
0.0,3510018,1,3510018.0,3510018.0,3510018,3510018,0.0,PushPop,:kv_load job=63 c=22 12dab1d8ec911e24766f46da595c4e5836bd8cbe635ec8b85e1ed51192ec4178.bin 2MiB
0.0,3507512,1,3507512.0,3507512.0,3507512,3507512,0.0,PushPop,:kv_load job=64 c=1 f21169ab8bcde07aaa0a94616f10fe07bcce280c0745e357ce9c7d20b17b2a30.bin 2MiB
0.0,3500509,1,3500509.0,3500509.0,3500509,3500509,0.0,PushPop,:kv_load job=56 c=25 e19088e9a0cd9fc0e376c45cc3db570939cd2e7a5b25a3f5744c320244adf469.bin 2MiB
0.0,3466259,1,3466259.0,3466259.0,3466259,3466259,0.0,PushPop,:kv_load job=64 c=11 1e5aa6f36fcd1bca8692711c4b3819cc21b3a2c4b9fede229dc442015ad1f3fd.bin 2MiB
0.0,3460168,1,3460168.0,3460168.0,3460168,3460168,0.0,PushPop,:kv_load job=64 c=12 276fcd401d944a90b36700ebbd72e446e942befcdc90daaab005a57700632750.bin 2MiB
0.0,3454274,1,3454274.0,3454274.0,3454274,3454274,0.0,PushPop,:kv_load job=64 c=22 650d55354b57de814d76043902f7b5000a1624e3a267df1d29bfbe7c20eda794.bin 2MiB
0.0,3442352,1,3442352.0,3442352.0,3442352,3442352,0.0,PushPop,:kv_load job=56 c=27 799789c169f2b058dbc9658f81b60d5b77b63477ad754748304ce8e8bc161230.bin 2MiB
0.0,3415361,1,3415361.0,3415361.0,3415361,3415361,0.0,PushPop,:kv_load job=63 c=23 a76b934e680e1f46941e3ca27de6b78ea0a76d84788b1efcc3c21bb1775fcdef.bin 2MiB
0.0,3414105,1,3414105.0,3414105.0,3414105,3414105,0.0,PushPop,:kv_load job=64 c=4 0ec527c272d194bfe3639d8fe8554959c943142800c6d908463bd3cdae3281e5.bin 2MiB
0.0,3412717,1,3412717.0,3412717.0,3412717,3412717,0.0,PushPop,:kv_load job=64 c=21 b779cc2948672de73f99fc04dc09d691d392e9daf9ea5fca8b08f64787c2dddf.bin 2MiB
0.0,3409108,1,3409108.0,3409108.0,3409108,3409108,0.0,PushPop,:kv_load job=63 c=8 0481e0902615c7d040a84a656c83e31b9215c22b22f67f14d5a8ce4bcb4ea75d.bin 2MiB
0.0,3385061,1,3385061.0,3385061.0,3385061,3385061,0.0,PushPop,:kv_load job=56 c=24 6241791732d3e669c3545cc90f943b317fa1e3ed6957ec2f8e76acab5f1e087e.bin 2MiB
0.0,3367276,1,3367276.0,3367276.0,3367276,3367276,0.0,PushPop,:kv_load job=63 c=24 ef11541a416e8c561383fca544d23380004f02975e622797c79d37638609d76d.bin 2MiB
0.0,3329882,1,3329882.0,3329882.0,3329882,3329882,0.0,PushPop,:kv_load job=63 c=10 cfe4b6e1b9f8e49dab4e5d6d4d9795eec75fb7eaa0d854513a7a7364da00ed1f.bin 2MiB
0.0,3329355,1,3329355.0,3329355.0,3329355,3329355,0.0,PushPop,:kv_load job=64 c=9 c5990dfecb277bcebbfea14616999c690a1f3042fe2bbf787949bc2e0b063ab3.bin 2MiB
0.0,3309837,1,3309837.0,3309837.0,3309837,3309837,0.0,PushPop,:kv_load job=59 c=2 e2265f946a0beb17a4505b93e59685104c98bbc0eee38543c316c2fc45e2351d.bin 2MiB
0.0,3305511,1,3305511.0,3305511.0,3305511,3305511,0.0,PushPop,:kv_load job=64 c=10 45b5f393d9ea1ff3ab3be646c7f8e2b239faf31b5e28ce97e64b060e54334da2.bin 2MiB
0.0,3297323,1,3297323.0,3297323.0,3297323,3297323,0.0,PushPop,:kv_load job=59 c=3 f82a8d2b938be0cff6eefb60c3f84b85614535b33f43392426c284a8383ee5e9.bin 2MiB
0.0,3276830,1,3276830.0,3276830.0,3276830,3276830,0.0,PushPop,:kv_load job=63 c=26 03ac00651c79118696182cb5aa0954e96bce3f8ff9a4259584d10c5a59e65df3.bin 2MiB
0.0,3260597,1,3260597.0,3260597.0,3260597,3260597,0.0,PushPop,:kv_load job=59 c=8 680321380ef0d5fad64cf590d8f841fd2b0156f0c224ec7a92c5c73b514120c3.bin 2MiB
0.0,3255840,1,3255840.0,3255840.0,3255840,3255840,0.0,PushPop,:kv_load job=63 c=7 42c4508de41615b6cdc4b51b4b81af30fb4dd9d386140d3bd88323c2ace27c76.bin 2MiB
0.0,3248238,1,3248238.0,3248238.0,3248238,3248238,0.0,PushPop,:kv_load job=55 c=6 9f4064c841f1e80128870da937788b7b7edcfc1cb45d699e11152654d8b5ded1.bin 2MiB
0.0,3228433,1,3228433.0,3228433.0,3228433,3228433,0.0,PushPop,:step:reverse_retrieve #19 running=17
