timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 11:13:05.697, 0 %, 0 %, 15 MiB, 16384 MiB, 7.46 W, 49
2026/09/19 11:13:06.713, 0 %, 0 %, 15 MiB, 16384 MiB, 7.22 W, 49
2026/09/19 11:13:07.719, 0 %, 0 %, 15 MiB, 16384 MiB, 9.74 W, 49
2026/09/19 11:13:08.725, 0 %, 0 %, 15 MiB, 16384 MiB, 9.01 W, 49
2026/09/19 11:13:09.730, 0 %, 0 %, 18 MiB, 16384 MiB, 7.48 W, 49
2026/09/19 11:13:10.736, 0 %, 0 %, 18 MiB, 16384 MiB, 8.82 W, 49
2026/09/19 11:13:11.743, 0 %, 0 %, 18 MiB, 16384 MiB, 7.73 W, 48
2026/09/19 11:13:12.748, 0 %, 0 %, 18 MiB, 16384 MiB, 7.85 W, 48
2026/09/19 11:13:13.755, 0 %, 0 %, 18 MiB, 16384 MiB, 7.84 W, 48
2026/09/19 11:13:14.761, 0 %, 0 %, 18 MiB, 16384 MiB, 7.72 W, 48
2026/09/19 11:13:15.767, 0 %, 0 %, 18 MiB, 16384 MiB, 7.73 W, 48
2026/09/19 11:13:16.773, 0 %, 0 %, 18 MiB, 16384 MiB, 7.77 W, 48
2026/09/19 11:13:17.780, 0 %, 0 %, 18 MiB, 16384 MiB, 7.22 W, 48
2026/09/19 11:13:18.786, 0 %, 0 %, 18 MiB, 16384 MiB, 7.23 W, 47
2026/09/19 11:13:19.791, 0 %, 0 %, 18 MiB, 16384 MiB, 11.79 W, 47
2026/09/19 11:13:20.797, 0 %, 0 %, 134 MiB, 16384 MiB, 43.56 W, 49
2026/09/19 11:13:21.800, 1 %, 1 %, 5760 MiB, 16384 MiB, 43.60 W, 49
2026/09/19 11:13:22.806, 0 %, 0 %, 5760 MiB, 16384 MiB, 42.85 W, 49
2026/09/19 11:13:23.808, 42 %, 3 %, 7288 MiB, 16384 MiB, 57.84 W, 50
2026/09/19 11:13:24.810, 19 %, 3 %, 5770 MiB, 16384 MiB, 56.49 W, 51
2026/09/19 11:13:25.812, 100 %, 56 %, 6858 MiB, 16384 MiB, 224.81 W, 57
2026/09/19 11:13:26.815, 100 %, 56 %, 6858 MiB, 16384 MiB, 218.99 W, 58
2026/09/19 11:13:27.819, 3 %, 3 %, 6870 MiB, 16384 MiB, 55.98 W, 54
2026/09/19 11:13:28.821, 0 %, 0 %, 6870 MiB, 16384 MiB, 55.74 W, 53
2026/09/19 11:13:29.823, 0 %, 0 %, 8876 MiB, 16384 MiB, 55.71 W, 53
2026/09/19 11:13:30.825, 0 %, 0 %, 8876 MiB, 16384 MiB, 55.65 W, 53
2026/09/19 11:13:31.827, 100 %, 15 %, 9414 MiB, 16384 MiB, 113.80 W, 55
2026/09/19 11:13:32.830, 100 %, 18 %, 9414 MiB, 16384 MiB, 125.90 W, 56
2026/09/19 11:13:33.833, 100 %, 8 %, 9414 MiB, 16384 MiB, 186.73 W, 57
2026/09/19 11:13:34.835, 100 %, 0 %, 9414 MiB, 16384 MiB, 115.43 W, 56
2026/09/19 11:13:35.838, 100 %, 17 %, 9414 MiB, 16384 MiB, 114.54 W, 57
2026/09/19 11:13:36.840, 100 %, 18 %, 9414 MiB, 16384 MiB, 130.30 W, 57
2026/09/19 11:13:37.843, 100 %, 6 %, 9414 MiB, 16384 MiB, 180.97 W, 59
2026/09/19 11:13:38.848, 100 %, 0 %, 9414 MiB, 16384 MiB, 116.20 W, 58
2026/09/19 11:13:39.852, 100 %, 18 %, 9414 MiB, 16384 MiB, 115.03 W, 58
2026/09/19 11:13:40.860, 100 %, 18 %, 9414 MiB, 16384 MiB, 133.58 W, 59
2026/09/19 11:13:41.862, 100 %, 6 %, 9414 MiB, 16384 MiB, 181.13 W, 61
2026/09/19 11:13:42.866, 0 %, 0 %, 9414 MiB, 16384 MiB, 56.84 W, 57
2026/09/19 11:13:43.868, 35 %, 1 %, 9422 MiB, 16384 MiB, 56.88 W, 57
2026/09/19 11:13:44.870, 0 %, 0 %, 9422 MiB, 16384 MiB, 57.20 W, 57
2026/09/19 11:13:45.872, 0 %, 0 %, 9422 MiB, 16384 MiB, 57.13 W, 56
2026/09/19 11:13:46.874, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.40 W, 56
2026/09/19 11:13:47.878, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.29 W, 56
2026/09/19 11:13:48.881, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.12 W, 55
2026/09/19 11:13:49.885, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.36 W, 55
2026/09/19 11:13:50.888, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.40 W, 55
2026/09/19 11:13:51.892, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.44 W, 55
2026/09/19 11:13:52.895, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.36 W, 55
2026/09/19 11:13:53.899, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.09 W, 55
2026/09/19 11:13:54.903, 0 %, 0 %, 9422 MiB, 16384 MiB, 44.77 W, 55
2026/09/19 11:13:55.905, 0 %, 0 %, 9422 MiB, 16384 MiB, 44.97 W, 55
2026/09/19 11:13:56.907, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.17 W, 55
2026/09/19 11:13:57.910, 0 %, 0 %, 9422 MiB, 16384 MiB, 45.18 W, 55
