t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,312239910912
2.0,0,4,1893,312239910912
3.0,0,4,1893,312239910912
4.0,0,4,1893,312239910912
5.0,0,4,186124133,312043102208
6.0,0,4,418776933,311811403776
7.0,0,4,2213971813,310026731520
8.0,0,4,3145729893,309092343808
9.1,0,4,3145729893,309092343808
10.1,0,4,3427043173,308806254592
11.1,0,4,3733587813,308492656640
12.1,0,4,3774875493,308462837760
13.1,0,4,4076668776,308151967744
14.1,0,4,4708927334,307526909952
15.1,0,4,5033166693,307203813376
16.2,0,4,5178328933,307055190016
17.2,0,4,5397546853,306830450688
18.2,0,4,5613324133,306616090624
19.2,0,4,5850892133,306383904768
20.3,0,4,6075680613,306163027968
21.3,0,4,6307841893,305927741440
22.3,0,4,6536890213,305698828288
23.3,0,4,6772164453,305463861248
24.4,0,4,6974998373,305258229760
25.4,0,4,7188809573,305046355968
26.4,0,4,7392626533,304843341824
27.4,0,4,7603324773,304632127488
28.5,0,4,7803537253,304431882240
29.5,0,4,7996213093,304244449280
30.5,0,4,8204289893,304030605312
31.6,0,4,8406796133,303827271680
32.6,0,4,8620771173,303620812800
33.7,0,4,8830486373,303404355584
34.7,0,4,9052489573,303188131840
35.8,0,4,9275311973,302958362624
36.8,0,4,9494038373,302741737472
37.9,0,4,9698346853,302536421376
38.9,0,4,9927395173,302308360192
39.9,0,4,10160867173,302080757760
41.0,0,4,10375989094,301859033088
42.0,0,4,10583410533,301650489344
43.0,0,4,10758391653,301475323904
44.1,0,4,10779527013,301452759040
45.1,0,4,10980722533,301245763584
46.1,0,4,11176019813,301051285504
47.2,0,4,11383441254,300849971200
48.3,0,4,11614947173,300611694592
49.3,0,4,11845306213,300388876288
50.4,0,4,12074026853,300153438208
51.4,0,4,12293572453,299933450240
52.4,0,4,12503615333,299721711616
53.5,0,4,12748719973,299478237184
54.5,0,4,12988254053,299239026688
55.5,0,4,13219432293,299016142848
56.5,0,4,13274974053,298957324288
57.6,0,4,13454542693,298771509248
58.6,0,4,13678184293,298549657600
59.6,0,4,13912147814,298314919936
60.7,0,4,14145619813,298079916032
61.7,0,4,14358611813,297868238848
62.8,0,4,14605027173,297628524544
63.8,0,4,14837024613,297396510720
64.8,0,4,15049688933,297183485952
65.9,0,4,15285454693,296941023232
66.9,0,4,15513683815,296712032256
68.0,0,4,15733884773,296490913792
69.0,0,4,15958509413,296266129408
70.0,0,4,16174122853,296052191232
71.1,0,4,16395470693,295829962752
72.1,0,4,16603547493,295629578240
73.1,0,4,16820471653,295413460992
74.2,0,4,17034282853,295200444416
75.2,0,4,17261528933,294970077184
76.3,0,4,17493198693,294739394560
77.3,0,4,17708320613,294525222912
78.4,0,4,17971447653,294262071296
79.4,0,4,18199349093,294032699392
80.4,0,4,18415945573,293815910400
81.5,0,4,18626316133,293604864000
82.5,0,4,18834392933,293394337792
83.5,0,4,19140446053,293092925440
84.6,0,4,19365070693,292866883584
85.6,0,4,19587401573,292641370112
86.8,0,4,19616892773,292634542080
88.0,0,4,19843319653,292391661568
89.1,0,4,20066305893,292159832064
90.1,0,4,20264716133,291968774144
91.2,0,4,20517685093,291729567744
92.3,0,4,20748699493,291480010752
93.4,0,4,20961855333,291268771840
94.4,0,4,21212039013,291009216512
95.5,0,4,21427980133,290796404736
96.5,0,4,21648181094,290578288640
97.6,0,4,21848065894,290376159232
98.6,0,4,22056142693,290169597952
99.7,0,4,22254880613,289969754112
100.7,0,4,22476392293,289746661376
101.7,0,4,22693807973,289528340480
102.8,0,4,22899918693,289322758144
103.8,0,4,23100950373,289123061760
104.9,0,4,23300179814,288930340864
105.9,0,4,23520708453,288703950848
107.0,0,4,23748118373,288474284032
108.0,0,4,23992076133,288232804352
109.1,0,4,24241440613,287985451008
110.1,0,4,24470652773,287751516160
111.2,0,4,24694949733,287535091712
112.2,0,4,24933173093,287296004096
113.3,0,4,25178441573,287070060544
114.4,0,4,25415681893,286810423296
115.5,0,4,25627854693,286596964352
116.5,0,4,25842648933,286386061312
117.6,0,4,25899829093,286325596160
118.6,0,4,26040567653,286184181760
119.7,0,4,26243073893,285984763904
120.8,0,4,26455574373,285773086720
121.8,0,4,26701989733,285526663168
122.9,0,4,26958235493,285273853952
124.0,0,4,27199407973,285031153664
125.0,0,4,27414038375,284806410240
126.1,0,4,27653572453,284562984960
127.1,0,4,27864434533,284361449472
128.2,0,4,28088731493,284140752896
129.2,0,4,28307294053,283923353600
130.3,0,4,28524054373,283714781184
131.4,0,4,28757198693,283483570176
132.5,0,4,28965439333,283262562304
133.6,0,4,29179742053,283048255488
134.6,0,4,29399779173,282829172736
135.7,0,4,29647505254,282573553664
136.7,0,4,29869016933,282351632384
137.8,0,4,30139680614,282084110336
138.8,0,4,30303848293,281919258624
139.9,0,4,30487349093,281731641344
140.9,0,4,30705583973,281517170688
142.0,0,4,30947084133,281284100096
143.1,0,4,31213487973,281011998720
144.2,0,4,31445157733,280771174400
145.2,0,4,31669454693,280558047232
146.3,0,4,31905220453,280323481600
147.3,0,4,32129189733,280099438592
148.4,0,4,32351848293,279875633152
149.5,0,4,32606127973,279641694208
150.6,0,4,32888096613,279337668608
151.7,0,4,33136478053,279092752384
152.7,0,4,33378797413,278848516096
153.8,0,4,33470547813,278750867456
154.8,0,4,33585563493,278635180032
155.9,0,4,33834927973,278389473280
157.0,0,4,34096416613,278128033792
158.1,0,4,34335459173,277891170304
159.1,0,4,34565326693,277660962816
160.2,0,4,34802730853,277418225664
161.3,0,4,35029321573,277188362240
162.3,0,4,35262465893,276961542144
163.4,0,4,35422701413,276819333120
164.5,0,4,35671410533,276557631488
165.6,0,4,35900622693,276323024896
166.7,0,4,36097558373,276127031296
167.7,0,4,36322674533,275893219328
168.8,0,4,36569581413,275664986112
169.9,0,4,36806657893,275411595264
171.0,0,4,37062248294,275155271680
172.0,0,4,37287364453,274932690944
173.2,0,4,37294573413,274932035584
174.3,0,4,37545576293,274679541760
175.4,0,4,37777573733,274441490432
176.5,0,4,38002853733,274222452736
177.6,0,4,38259263333,273979367424
178.7,0,4,38511085413,273712513024
179.8,0,4,38732105573,273488297984
180.8,0,4,38958204773,273259089920
181.9,0,4,39172179813,273050337280
183.0,0,4,39189874533,273043615744
184.2,0,4,39418922853,272804253696
185.3,0,4,39641581413,272580763648
186.3,0,4,39866533733,272358240256
187.4,0,4,40092960613,272143998976
188.5,0,4,40356743013,271900053504
189.9,0,4,40433092453,271784697856
191.5,0,4,40454063973,271763714048
193.1,0,4,40454063973,271763714048
194.4,0,4,40496007013,271721750528
195.5,0,4,40516978533,271713222656
197.0,0,4,40516978533,271700770816
198.1,0,4,40537950053,271679791104
199.3,0,4,40537950053,271679791104
200.4,0,4,40537950053,271679791104
201.8,0,4,40558921573,271658807296
203.0,0,4,40558921573,271658807296
204.1,0,4,40558921573,271658807296
205.2,0,4,40579893093,271637823488
206.3,0,4,40600864613,271637823488
207.7,0,4,40621836133,271595868160
208.9,0,4,40642807653,271574884352
210.1,0,4,40642807653,271574884352
211.4,0,4,40642807653,271574884352
213.0,0,4,40642807653,271574884352
214.2,0,4,40642807653,271574884352
215.7,0,4,40642807653,271574884352
217.1,0,4,40642807653,271574884352
218.2,0,4,40642807653,271574884352
219.7,0,4,40642807653,271574884352
220.9,0,4,40642807653,271574884352
222.4,0,4,40663779173,271553904640
223.9,0,4,40684750693,271532924928
225.1,0,4,40684750693,271532924928
226.5,0,4,40705722213,271511945216
227.8,0,4,40705722213,271511945216
229.3,0,4,40726693733,271490965504
230.7,0,4,40726693733,271490965504
231.8,0,4,40726693733,271490965504
233.0,0,4,40747665253,271469985792
234.2,0,4,40747665253,271469985792
235.7,0,4,40747665253,271469985792
237.1,0,4,40747665253,271469985792
238.3,0,3,40747665253,271469985792
239.7,0,1,40768636773,271449010176
