timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 17:22:07.401, 0 %, 0 %, 1 MiB, 16376 MiB, 16.43 W, 45
2026/09/21 17:22:08.414, 0 %, 0 %, 1 MiB, 16376 MiB, 16.43 W, 45
2026/09/21 17:22:09.414, 0 %, 0 %, 1 MiB, 16376 MiB, 16.43 W, 45
2026/09/21 17:22:10.414, 0 %, 0 %, 1 MiB, 16376 MiB, 16.46 W, 45
2026/09/21 17:22:11.415, 0 %, 0 %, 4 MiB, 16376 MiB, 16.48 W, 45
2026/09/21 17:22:12.415, 0 %, 0 %, 4 MiB, 16376 MiB, 16.49 W, 46
2026/09/21 17:22:13.416, 0 %, 0 %, 4 MiB, 16376 MiB, 16.47 W, 45
2026/09/21 17:22:14.416, 0 %, 0 %, 4 MiB, 16376 MiB, 16.47 W, 45
2026/09/21 17:22:15.416, 0 %, 0 %, 4 MiB, 16376 MiB, 16.43 W, 45
2026/09/21 17:22:16.417, 0 %, 0 %, 4 MiB, 16376 MiB, 16.42 W, 45
2026/09/21 17:22:17.417, 0 %, 0 %, 4 MiB, 16376 MiB, 16.46 W, 45
2026/09/21 17:22:18.418, 0 %, 0 %, 4 MiB, 16376 MiB, 16.44 W, 45
2026/09/21 17:22:19.418, 0 %, 0 %, 4 MiB, 16376 MiB, 16.40 W, 46
2026/09/21 17:22:20.418, 0 %, 0 %, 4 MiB, 16376 MiB, 16.40 W, 45
2026/09/21 17:22:21.419, 0 %, 0 %, 4 MiB, 16376 MiB, 16.42 W, 45
2026/09/21 17:22:22.419, 0 %, 0 %, 4 MiB, 16376 MiB, 16.43 W, 46
2026/09/21 17:22:23.420, 0 %, 0 %, 4 MiB, 16376 MiB, 16.47 W, 45
2026/09/21 17:22:24.420, 0 %, 0 %, 169 MiB, 16376 MiB, 16.59 W, 45
2026/09/21 17:22:25.420, 0 %, 0 %, 3965 MiB, 16376 MiB, 31.09 W, 47
2026/09/21 17:22:26.421, 1 %, 0 %, 5803 MiB, 16376 MiB, 37.23 W, 47
2026/09/21 17:22:27.421, 0 %, 0 %, 7031 MiB, 16376 MiB, 37.56 W, 47
2026/09/21 17:22:28.421, 43 %, 3 %, 5813 MiB, 16376 MiB, 59.07 W, 50
2026/09/21 17:22:29.422, 4 %, 1 %, 6901 MiB, 16376 MiB, 77.71 W, 52
2026/09/21 17:22:30.422, 100 %, 65 %, 6901 MiB, 16376 MiB, 137.78 W, 54
2026/09/21 17:22:31.422, 100 %, 67 %, 6917 MiB, 16376 MiB, 133.07 W, 53
2026/09/21 17:22:32.423, 0 %, 0 %, 6917 MiB, 16376 MiB, 57.09 W, 53
2026/09/21 17:22:33.423, 0 %, 0 %, 8923 MiB, 16376 MiB, 60.71 W, 52
2026/09/21 17:22:34.423, 0 %, 0 %, 9581 MiB, 16376 MiB, 62.79 W, 56
2026/09/21 17:22:35.424, 100 %, 61 %, 9581 MiB, 16376 MiB, 139.07 W, 57
2026/09/21 17:22:36.424, 100 %, 57 %, 9581 MiB, 16376 MiB, 139.03 W, 58
2026/09/21 17:22:37.424, 54 %, 57 %, 9581 MiB, 16376 MiB, 96.14 W, 56
2026/09/21 17:22:38.425, 0 %, 0 %, 9581 MiB, 16376 MiB, 66.03 W, 56
2026/09/21 17:22:39.425, 0 %, 0 %, 9581 MiB, 16376 MiB, 52.36 W, 55
2026/09/21 17:22:40.425, 0 %, 0 %, 9581 MiB, 16376 MiB, 45.72 W, 55
2026/09/21 17:22:41.426, 0 %, 0 %, 9581 MiB, 16376 MiB, 39.32 W, 55
2026/09/21 17:22:42.426, 0 %, 0 %, 9581 MiB, 16376 MiB, 39.28 W, 55
2026/09/21 17:22:43.427, 0 %, 0 %, 9581 MiB, 16376 MiB, 39.30 W, 55
2026/09/21 17:22:44.427, 0 %, 0 %, 9581 MiB, 16376 MiB, 39.31 W, 55
2026/09/21 17:22:45.427, 0 %, 0 %, 9581 MiB, 16376 MiB, 39.31 W, 55
2026/09/21 17:22:46.428, 0 %, 0 %, 9583 MiB, 16376 MiB, 55.18 W, 58
2026/09/21 17:22:47.428, 71 %, 43 %, 9583 MiB, 16376 MiB, 113.82 W, 60
2026/09/21 17:22:48.428, 100 %, 61 %, 9583 MiB, 16376 MiB, 138.60 W, 61
2026/09/21 17:22:49.429, 100 %, 50 %, 9583 MiB, 16376 MiB, 138.47 W, 62
2026/09/21 17:22:50.429, 100 %, 64 %, 9583 MiB, 16376 MiB, 139.05 W, 63
2026/09/21 17:22:51.429, 100 %, 53 %, 9583 MiB, 16376 MiB, 138.42 W, 64
2026/09/21 17:22:52.430, 100 %, 63 %, 9583 MiB, 16376 MiB, 138.20 W, 64
2026/09/21 17:22:53.430, 100 %, 51 %, 9583 MiB, 16376 MiB, 138.44 W, 65
2026/09/21 17:22:54.430, 100 %, 55 %, 9583 MiB, 16376 MiB, 139.09 W, 66
2026/09/21 17:22:55.431, 38 %, 41 %, 9583 MiB, 16376 MiB, 96.93 W, 64
2026/09/21 17:22:56.431, 0 %, 0 %, 9583 MiB, 16376 MiB, 67.61 W, 64
2026/09/21 17:22:57.431, 0 %, 0 %, 9583 MiB, 16376 MiB, 55.35 W, 63
2026/09/21 17:22:58.432, 0 %, 0 %, 9583 MiB, 16376 MiB, 52.85 W, 66
2026/09/21 17:22:59.432, 100 %, 58 %, 9583 MiB, 16376 MiB, 139.03 W, 67
2026/09/21 17:23:00.432, 100 %, 50 %, 9583 MiB, 16376 MiB, 138.99 W, 68
2026/09/21 17:23:01.433, 97 %, 84 %, 9583 MiB, 16376 MiB, 101.90 W, 66
2026/09/21 17:23:02.433, 0 %, 0 %, 9583 MiB, 16376 MiB, 75.05 W, 68
2026/09/21 17:23:03.434, 0 %, 0 %, 9583 MiB, 16376 MiB, 69.26 W, 66
2026/09/21 17:23:04.434, 0 %, 0 %, 9583 MiB, 16376 MiB, 57.10 W, 65
2026/09/21 17:23:05.434, 0 %, 0 %, 9583 MiB, 16376 MiB, 49.01 W, 65
2026/09/21 17:23:06.435, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.16 W, 65
2026/09/21 17:23:07.435, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.91 W, 64
2026/09/21 17:23:08.435, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.74 W, 64
2026/09/21 17:23:09.436, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.70 W, 64
2026/09/21 17:23:10.436, 0 %, 0 %, 9583 MiB, 16376 MiB, 48.93 W, 64
2026/09/21 17:23:11.436, 100 %, 61 %, 9583 MiB, 16376 MiB, 116.70 W, 66
2026/09/21 17:23:12.437, 100 %, 61 %, 9583 MiB, 16376 MiB, 98.53 W, 68
2026/09/21 17:23:13.437, 0 %, 0 %, 9583 MiB, 16376 MiB, 71.09 W, 66
2026/09/21 17:23:14.437, 0 %, 0 %, 9583 MiB, 16376 MiB, 59.31 W, 66
2026/09/21 17:23:15.438, 0 %, 0 %, 9583 MiB, 16376 MiB, 50.37 W, 65
2026/09/21 17:23:16.438, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.49 W, 65
2026/09/21 17:23:17.439, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.31 W, 65
2026/09/21 17:23:18.439, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.12 W, 65
2026/09/21 17:23:19.439, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.96 W, 64
2026/09/21 17:23:20.440, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.92 W, 64
2026/09/21 17:23:21.440, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.92 W, 64
2026/09/21 17:23:22.440, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.81 W, 64
2026/09/21 17:23:23.441, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.66 W, 64
2026/09/21 17:23:24.441, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.56 W, 64
2026/09/21 17:23:25.441, 0 %, 0 %, 9583 MiB, 16376 MiB, 62.24 W, 65
2026/09/21 17:23:26.442, 0 %, 0 %, 9583 MiB, 16376 MiB, 65.03 W, 65
2026/09/21 17:23:27.442, 0 %, 0 %, 9583 MiB, 16376 MiB, 78.57 W, 68
2026/09/21 17:23:28.443, 0 %, 0 %, 9583 MiB, 16376 MiB, 75.15 W, 66
2026/09/21 17:23:29.443, 78 %, 74 %, 9583 MiB, 16376 MiB, 73.00 W, 66
2026/09/21 17:23:30.443, 0 %, 0 %, 9583 MiB, 16376 MiB, 68.81 W, 66
2026/09/21 17:23:31.444, 0 %, 0 %, 9583 MiB, 16376 MiB, 59.08 W, 66
2026/09/21 17:23:32.444, 0 %, 0 %, 9583 MiB, 16376 MiB, 50.26 W, 65
2026/09/21 17:23:33.444, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.47 W, 65
2026/09/21 17:23:34.445, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.22 W, 65
2026/09/21 17:23:35.445, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.08 W, 64
2026/09/21 17:23:36.445, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.99 W, 64
2026/09/21 17:23:37.446, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.91 W, 64
2026/09/21 17:23:38.446, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.84 W, 64
2026/09/21 17:23:39.447, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.74 W, 64
2026/09/21 17:23:40.447, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.74 W, 64
2026/09/21 17:23:41.447, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.75 W, 64
2026/09/21 17:23:42.448, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.63 W, 64
2026/09/21 17:23:43.448, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.55 W, 64
2026/09/21 17:23:44.448, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.49 W, 64
2026/09/21 17:23:45.449, 0 %, 0 %, 9583 MiB, 16376 MiB, 73.71 W, 67
2026/09/21 17:23:46.449, 74 %, 74 %, 9583 MiB, 16376 MiB, 102.67 W, 66
2026/09/21 17:23:47.449, 0 %, 0 %, 9583 MiB, 16376 MiB, 67.37 W, 66
2026/09/21 17:23:48.450, 0 %, 0 %, 9583 MiB, 16376 MiB, 57.00 W, 65
2026/09/21 17:23:49.450, 0 %, 0 %, 9583 MiB, 16376 MiB, 48.91 W, 64
2026/09/21 17:23:50.450, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.29 W, 64
2026/09/21 17:23:51.451, 0 %, 0 %, 9583 MiB, 16376 MiB, 53.12 W, 64
2026/09/21 17:23:52.451, 0 %, 0 %, 9583 MiB, 16376 MiB, 51.81 W, 64
2026/09/21 17:23:53.451, 0 %, 0 %, 9583 MiB, 16376 MiB, 41.05 W, 64
2026/09/21 17:23:54.452, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.93 W, 64
2026/09/21 17:23:55.452, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.81 W, 64
2026/09/21 17:23:56.453, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.71 W, 64
2026/09/21 17:23:57.453, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.63 W, 64
2026/09/21 17:23:58.453, 0 %, 0 %, 9583 MiB, 16376 MiB, 40.59 W, 64
2026/09/21 17:23:59.454, 0 %, 0 %, 9583 MiB, 16376 MiB, 60.74 W, 67
2026/09/21 17:24:00.454, 100 %, 57 %, 9583 MiB, 16376 MiB, 138.47 W, 69
2026/09/21 17:24:01.454, 100 %, 53 %, 9583 MiB, 16376 MiB, 133.60 W, 69
2026/09/21 17:24:02.455, 0 %, 0 %, 9583 MiB, 16376 MiB, 78.80 W, 67
2026/09/21 17:24:03.455, 51 %, 52 %, 9583 MiB, 16376 MiB, 74.56 W, 67
2026/09/21 17:24:04.455, 0 %, 0 %, 9583 MiB, 16376 MiB, 72.39 W, 67
2026/09/21 17:24:05.456, 0 %, 0 %, 9583 MiB, 16376 MiB, 60.12 W, 66
2026/09/21 17:24:06.456, 0 %, 0 %, 9583 MiB, 16376 MiB, 51.26 W, 66
2026/09/21 17:24:07.456, 0 %, 0 %, 9583 MiB, 16376 MiB, 42.42 W, 66
