--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    118304728       102116      8189420    0    0   984   401   58   88   1   0  98   0   0 2026-09-21 20:16:47
   3    0            0    118228640       102116      8190248    0    0   792     0 2598 3239   3   1  96   0   0 2026-09-21 20:16:48
   1    0            0    118162400       102124      8197632    0    0  7380    52 32707 3188   4   8  88   0   0 2026-09-21 20:16:49
   2    0            0    118105056       102124      8197784    0    0   152     0 2249 3081   3   0  97   0   0 2026-09-21 20:16:50
   2    0            0    118101552       102124      8198224    0    0   436     0 1781 3679   2   0  98   0   0 2026-09-21 20:16:51
   3    0            0    118107440       102212      8208832    0    0 10612   244 2172 4601   1   0  98   0   0 2026-09-21 20:16:52
   2    0            0    117784704       102212      8208832    0    0     0     2 9227 3754  19   1  80   0   0 2026-09-21 20:16:53
   2    0            0    117685848       102572      8214276    0    0  4744   840 5727 7240   6   1  93   0   0 2026-09-21 20:16:54
   0    0            0    118070896       102588      8214248    0    0     0   468 4748 4114   2   0  97   0   0 2026-09-21 20:16:55
   0    0            0    118087712       102588      8214248    0    0     0     0 1179 2200   0   0 100   0   0 2026-09-21 20:16:56
   0    0            0    118098048       102588      8214376    0    0     0     0 2393 3549   1   0  99   0   0 2026-09-21 20:16:57
   0    0            0    118120784       102588      8214388    0    0     0    40 1000 2105   0   0 100   0   0 2026-09-21 20:16:58
   1    0            0    117886688       102596      8214392    0    0     0    64 2030 2339   2   0  97   0   0 2026-09-21 20:16:59
   1    0            0    117848680       102596      8214392    0    0     0  1516 1995 2148   2   0  97   0   0 2026-09-21 20:17:00
   1    0            0    117758848       102596      8214396    0    0     0     0 2128 1994   3   0  97   0   0 2026-09-21 20:17:01
   1    0            0    117695360       102596      8214404    0    0     0     0 2519 2677   1   1  98   0   0 2026-09-21 20:17:02
   1    0            0    117550768       102596      8292252    0    0     0    44 3465 3890   4   0  96   0   0 2026-09-21 20:17:03
   1    0            0    117417488       102604      8294600    0    0     0    96 3983 5266   4   1  95   0   0 2026-09-21 20:17:04
   1    0            0    117448616       102604      8294596    0    0     0     4 3305 3980   2   1  97   0   0 2026-09-21 20:17:05
   1    0            0    117449960       102604      8294596    0    0     0     0 2848 3649   2   1  97   0   0 2026-09-21 20:17:06
   1    0            0    117479680       102604      8294608    0    0     0   160 2710 3490   3   0  97   0   0 2026-09-21 20:17:07
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    117479680       102604      8294608    0    0     0    44 2518 3157   3   0  97   0   0 2026-09-21 20:17:08
   1    0            0    117253240       102612      8294712    0    0     0    84 2709 3417   3   0  97   0   0 2026-09-21 20:17:09
   1    0            0    117216232       102612      8294744    0    0     0     0 2912 3678   3   0  97   0   0 2026-09-21 20:17:10
   1    0            0    113989744       102612     11493084    0    0     0    36 2818 3617   1   2  97   0   0 2026-09-21 20:17:11
   1    0            0    109608464       102612     15871372    0    0     0     0 2632 3257   0   3  97   0   0 2026-09-21 20:17:12
   1    0            0    108646352       102612     16702228    0    0     0     0 10101 6830  15   2  84   0   0 2026-09-21 20:17:13
   1    0            0    108614120       102628     16702252    0    0    20   176 6602 11437   3   0  97   0   0 2026-09-21 20:17:14
   5    0            0    108564984       102628     16702256    0    0     0     0 8141 11519   6   1  93   0   0 2026-09-21 20:17:15
   5    0            0    108564480       102628     16702256    0    0     0     0 10969 11276  13   2  86   0   0 2026-09-21 20:17:16
   4    0            0    108564224       102628     16702260    0    0     0     0 10843 11515  12   1  86   0   0 2026-09-21 20:17:17
   1    0            0    108565608       102628     16702264    0    0     0     0 7126 11402   4   0  96   0   0 2026-09-21 20:17:18
   1    0            0    108564528       102636     16702268    0    0     0    88 6585 11283   3   0  97   0   0 2026-09-21 20:17:19
   3    2            0    108558680       102636     16702272    0    0     0 17472 6644 11554   3   0  97   0   0 2026-09-21 20:17:20
   5    0            0    108536184       102636     16702272    0    0     0 93184 10881 11514  12   2  86   0   0 2026-09-21 20:17:21
   5    0            0    108537440       102636     16702276    0    0     0     0 10728 11709  13   1  86   0   0 2026-09-21 20:17:22
   1    0            0    108534624       102636     16706780    0    0  4696  4161 10450 11642  12   1  87   0   0 2026-09-21 20:17:23
   2    0            0    108535120       102644     16706976    0    0     0   104 7282 11597   3   0  97   0   0 2026-09-21 20:17:24
   5    0            0    108511768       102648     16707088    0    0     0 736304 9306 13380   3   0  95   1   0 2026-09-21 20:17:25
   1    0            0    108471056       102652     16707396    0    0     0 800768 9428 13621   4   0  94   1   0 2026-09-21 20:17:26
   1    0            0    108471304       102652     16707400    0    0     0     0 6577 11288   3   0  97   0   0 2026-09-21 20:17:27
   1    0            0    108471304       102652     16707404    0    0     0     0 6633 11296   3   0  97   0   0 2026-09-21 20:17:28
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    108388000       102672     16708028    0    0     0 2446296 15546 20567   3   2  92   4   0 2026-09-21 20:17:29
   2    0            0    108387344       102672     16708340    0    0     0     0 6667 11435   2   1  97   0   0 2026-09-21 20:17:30
   1    0            0    108387376       102672     16708332    0    0     0    88 6701 11495   1   2  97   0   0 2026-09-21 20:17:31
   8    0            0    108378408       102684     16709132    0    0 293888 1629184 15573 18247   9   2  85   4   0 2026-09-21 20:17:32
   5    0            0    108378912       102684     16709148    0    0 451584     0 13527 13978  16   2  82   1   0 2026-09-21 20:17:33
   4    0            0    108379168       102692     16709164    0    0     0   600 10626 11566  12   1  87   0   0 2026-09-21 20:17:34
   5    0            0    108378208       102692     16709168    0    0     0 105888 10681 11942  12   1  87   0   0 2026-09-21 20:17:35
   5    0            0    108374768       102700     16709764    0    0 194560 1378476 13550 15687   9   1  88   3   0 2026-09-21 20:17:36
   7    0            0    108374416       102700     16709800    0    0     0   160 10882 11675  13   2  85   0   0 2026-09-21 20:17:37
   5    0            0    108375720       102700     16709804    0    0     0     0 11187 11486  13   1  86   0   0 2026-09-21 20:17:38
   1    0            0    108375848       102712     16709900    0    0     0 285116 10357 12844   9   1  89   1   0 2026-09-21 20:17:39
   4    0            0    108375568       102716     16710236    0    0     0 755712 10626 13943   7   1  90   2   0 2026-09-21 20:17:40
   9    0            0    108355192       102720     16710876    0    0 80896 581632 10566 13298   8   0  90   1   0 2026-09-21 20:17:41
   4    0            0    108362248       102724     16711076    0    0 1401856 279020 16880 16773  15   1  81   3   0 2026-09-21 20:17:42
   5    0            0    108371448       102724     16711164    0    0     0 156308 10743 12068  10   1  89   0   0 2026-09-21 20:17:43
   5    0            0    108370440       102732     16711168    0    0     0   676 10692 11446  13   1  86   0   0 2026-09-21 20:17:44
   4    0            0    108375000       102732     16711168    0    0     0     0 9923 11579  12   0  88   0   0 2026-09-21 20:17:45
   4    0            0    108375456       102732     16711292    0    0     0 212992 9994 12354  10   1  89   1   0 2026-09-21 20:17:46
   5    3            0    108376640       102744     16711680    0    0 1153028 1089536 15055 16866  10   2  84   5   0 2026-09-21 20:17:47
   0    0            0    108363104       102744     16711776    0    0 808960 237568 11198 13954   8   1  90   2   0 2026-09-21 20:17:48
   5    0            0    108364272       102752     16711828    0    0 163840   412 10934 12053  12   1  86   0   0 2026-09-21 20:17:49
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    108365432       102752     16711832    0    0     0     0 10598 11374  13   1  86   0   0 2026-09-21 20:17:50
   4    0            0    108366408       102752     16711836    0    0     0     0 10424 11395  12   1  86   0   0 2026-09-21 20:17:51
   1    0            0    108365776       102756     16712220    0    0 493568 541016 12524 15495  10   2  86   2   0 2026-09-21 20:17:52
   5    0            0    108364336       102756     16712372    0    0 28672 508772 10464 13600   6   2  90   1   0 2026-09-21 20:17:53
   4    0            0    108364976       102764     16712376    0    0     0   336 11126 11522  11   0  88   0   0 2026-09-21 20:17:54
   4    0            0    108363552       102772     16712784    0    0     0 811008 11059 13971   7   1  90   2   0 2026-09-21 20:17:55
   5    0            0    108363376       102776     16712996    0    0 26624 630784 11332 12562  10   0  88   1   0 2026-09-21 20:17:56
   3    2            0    108363344       102780     16713188    0    0 1155072 114880 12316 14136   9   1  88   2   0 2026-09-21 20:17:57
   0    0            0    108362336       102780     16713260    0    0 1415168 40960 10500 14120   4   1  93   2   0 2026-09-21 20:17:58
   1    0            0    108362336       102788     16713264    0    0     0   536 5416 10656   0   0 100   0   0 2026-09-21 20:17:59
   2    0            0    108362624       102788     16713264    0    0     0   536 5402 10549   0   0 100   0   0 2026-09-21 20:18:00
   0    0            0    108362872       102788     16713268    0    0     0     0 5445 10635   0   0 100   0   0 2026-09-21 20:18:01
   0    0            0    108363648       102788     16713272    0    0     0     0 5534 10579   0   0 100   0   0 2026-09-21 20:18:02
   1    0            0    108363648       102792     16713276    0    0 57344    92 5880 10878   1   0  99   0   0 2026-09-21 20:18:03
   1    0            0    108364408       102800     16713280    0    0     0    84 6579 10760   2   1  97   0   0 2026-09-21 20:18:04
   0    0            0    108364912       102800     16713280    0    0     0     0 6006 10718   1   1  99   0   0 2026-09-21 20:18:05
   0    4            0    108366256       102800     16713332    0    0 464896     0 7443 11877   2   0  97   1   0 2026-09-21 20:18:06
   1    0            0    108365504       102800     16713388    0    0 993280     0 9363 12969   3   1  94   2   0 2026-09-21 20:18:07
   1    0            0    108365000       102800     16713388    0    0     0   156 6519 10699   2   1  97   0   0 2026-09-21 20:18:08
   1    0            0    108407888       102808     16678680    0    0  2252    72 6719 12281   1   0  98   0   0 2026-09-21 20:18:09
   1    0            0    108413928       102808     16679236    0    0   548  1884 6018 11800   1   0  99   0   0 2026-09-21 20:18:10
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    108414176       102808     16679236    0    0     0     0 6662 11532   2   1  97   0   0 2026-09-21 20:18:11
   1    0            0    108414464       102808     16679240    0    0     0     0 6626 11377   2   1  97   0   0 2026-09-21 20:18:12
   0    0            0    108413712       102808     16679644    0    0   404     0 6560 11485   1   1  98   0   0 2026-09-21 20:18:13
   1    0            0    108413392       102816     16679656    0    0     0   116 6609 11542   2   1  97   0   0 2026-09-21 20:18:14
   0    0            0    108413040       102816     16679660    0    0     0     0 6391 11415   1   1  98   0   0 2026-09-21 20:18:15
   0    0            0    108413552       102816     16679664    0    0     0     0 6064 11550   1   1  99   0   0 2026-09-21 20:18:16
   1    0            0    108413040       102816     16679672    0    0 561152     0 8113 13096   3   1  96   1   0 2026-09-21 20:18:17
   1    0            0    108412816       102816     16679724    0    0 202752     0 6800 12341   2   0  98   0   0 2026-09-21 20:18:18
   0    0            0    108412320       102824     16679724    0    0     0   212 6018 11698   1   0  99   0   0 2026-09-21 20:18:19
   1    0            0    108412064       102824     16679744    0    0     0     0 5877 11537   1   0  99   0   0 2026-09-21 20:18:20
   0    0            0    108417264       102824     16679744    0    0     0     0 6725 11411   2   1  97   0   0 2026-09-21 20:18:21
   0    0            0    108415760       102824     16679744    0    0     0     0 5650 11543   0   0 100   0   0 2026-09-21 20:18:22
   0    0            0    108415504       102824     16679756    0    0  8192   196 6279 11808   2   0  98   0   0 2026-09-21 20:18:23
   0    0            0    108414752       102836     16679760    0    0 163840  1510 6560 11966   1   1  98   0   0 2026-09-21 20:18:24
   0    0            0    108413744       102836     16679768    0    0     0     0 5886 11705   1   0  99   0   0 2026-09-21 20:18:25
   0    0            0    108413496       102836     16679768    0    0     0     0 5897 11360   1   0  99   0   0 2026-09-21 20:18:26
   1    0            0    108411920       102836     16679784    0    0     0     0 6431 12512   0   0  99   0   0 2026-09-21 20:18:27
   0    0            0    108417112       102836     16679796    0    0     0     0 6241 12071   0   0 100   0   0 2026-09-21 20:18:28
   1    0            0    108417768       102844     16679788    0    0     0   120 6232 11644   1   1  98   0   0 2026-09-21 20:18:29
   1    0            0    108417776       102844     16679812    0    0     0   684 6909 11454   2   1  97   0   0 2026-09-21 20:18:31
   0    0            0    108417264       102844     16679812    0    0     0     0 5877 11387   0   0  99   0   0 2026-09-21 20:18:32
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    108416768       102844     16679856    0    0 586752     0 8159 13429   3   1  96   1   0 2026-09-21 20:18:33
   0    0            0    108416520       102844     16679864    0    0 220160   544 7517 12478   3   1  96   0   0 2026-09-21 20:18:34
   2    0            0    108415760       102852     16679868    0    0 364544   152 6865 12451   1   0  98   1   0 2026-09-21 20:18:35
   1    0            0    108414768       102852     16679920    0    0 872448     0 9008 13545   2   1  95   1   0 2026-09-21 20:18:36
   1    0            0    108414024       102852     16679940    0    0     0     0 6633 11394   2   1  97   0   0 2026-09-21 20:18:37
