timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 20:16:47.965, 0 %, 0 %, 1 MiB, 16376 MiB, 16.65 W, 48
2026/09/21 20:16:48.984, 0 %, 0 %, 1 MiB, 16376 MiB, 16.64 W, 48
2026/09/21 20:16:49.984, 0 %, 0 %, 1 MiB, 16376 MiB, 16.65 W, 48
2026/09/21 20:16:50.984, 0 %, 0 %, 1 MiB, 16376 MiB, 16.63 W, 48
2026/09/21 20:16:51.985, 0 %, 0 %, 1 MiB, 16376 MiB, 16.65 W, 48
2026/09/21 20:16:52.985, 0 %, 0 %, 1 MiB, 16376 MiB, 16.67 W, 48
2026/09/21 20:16:53.985, 0 %, 0 %, 1 MiB, 16376 MiB, 16.69 W, 48
2026/09/21 20:16:54.986, 0 %, 0 %, 1 MiB, 16376 MiB, 16.69 W, 48
2026/09/21 20:16:55.986, 0 %, 0 %, 1 MiB, 16376 MiB, 16.66 W, 48
2026/09/21 20:16:56.986, 0 %, 0 %, 1 MiB, 16376 MiB, 16.66 W, 48
2026/09/21 20:16:57.987, 0 %, 0 %, 1 MiB, 16376 MiB, 16.65 W, 48
2026/09/21 20:16:58.987, 0 %, 0 %, 1 MiB, 16376 MiB, 16.64 W, 48
2026/09/21 20:16:59.988, 0 %, 0 %, 1 MiB, 16376 MiB, 16.65 W, 48
2026/09/21 20:17:00.988, 0 %, 0 %, 1 MiB, 16376 MiB, 16.65 W, 48
2026/09/21 20:17:01.988, 0 %, 0 %, 1 MiB, 16376 MiB, 16.65 W, 47
2026/09/21 20:17:02.989, 0 %, 0 %, 169 MiB, 16376 MiB, 16.66 W, 48
2026/09/21 20:17:03.992, 3 %, 0 %, 281 MiB, 16376 MiB, 28.23 W, 49
2026/09/21 20:17:04.992, 0 %, 0 %, 5803 MiB, 16376 MiB, 37.30 W, 49
2026/09/21 20:17:05.993, 0 %, 0 %, 6193 MiB, 16376 MiB, 37.24 W, 49
2026/09/21 20:17:06.993, 41 %, 3 %, 7833 MiB, 16376 MiB, 51.29 W, 51
2026/09/21 20:17:07.993, 0 %, 0 %, 6901 MiB, 16376 MiB, 59.31 W, 51
2026/09/21 20:17:08.994, 100 %, 63 %, 6901 MiB, 16376 MiB, 124.33 W, 56
2026/09/21 20:17:09.995, 100 %, 68 %, 6917 MiB, 16376 MiB, 138.22 W, 57
2026/09/21 20:17:10.995, 5 %, 5 %, 6917 MiB, 16376 MiB, 81.67 W, 54
2026/09/21 20:17:11.995, 0 %, 0 %, 11627 MiB, 16376 MiB, 55.85 W, 54
2026/09/21 20:17:12.996, 0 %, 0 %, 11627 MiB, 16376 MiB, 45.36 W, 53
2026/09/21 20:17:13.996, 0 %, 0 %, 11643 MiB, 16376 MiB, 39.17 W, 53
2026/09/21 20:17:14.996, 67 %, 59 %, 11643 MiB, 16376 MiB, 47.80 W, 54
2026/09/21 20:17:15.997, 0 %, 0 %, 11643 MiB, 16376 MiB, 39.55 W, 54
2026/09/21 20:17:16.997, 100 %, 63 %, 11643 MiB, 16376 MiB, 98.67 W, 59
2026/09/21 20:17:17.997, 100 %, 64 %, 11643 MiB, 16376 MiB, 138.88 W, 60
2026/09/21 20:17:18.997, 100 %, 56 %, 11643 MiB, 16376 MiB, 137.47 W, 61
2026/09/21 20:17:19.997, 100 %, 54 %, 11643 MiB, 16376 MiB, 138.86 W, 62
2026/09/21 20:17:20.998, 100 %, 59 %, 11647 MiB, 16376 MiB, 139.09 W, 63
2026/09/21 20:17:21.998, 97 %, 62 %, 11647 MiB, 16376 MiB, 139.31 W, 63
2026/09/21 20:17:22.998, 100 %, 61 %, 11647 MiB, 16376 MiB, 139.22 W, 64
2026/09/21 20:17:23.998, 100 %, 59 %, 11647 MiB, 16376 MiB, 139.32 W, 65
2026/09/21 20:17:24.999, 100 %, 44 %, 11647 MiB, 16376 MiB, 138.02 W, 66
2026/09/21 20:17:25.999, 100 %, 66 %, 11647 MiB, 16376 MiB, 139.44 W, 67
2026/09/21 20:17:26.999, 98 %, 99 %, 11647 MiB, 16376 MiB, 136.39 W, 67
2026/09/21 20:17:27.999, 100 %, 60 %, 11647 MiB, 16376 MiB, 139.10 W, 68
2026/09/21 20:17:29.000, 100 %, 59 %, 11647 MiB, 16376 MiB, 139.06 W, 69
