wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789538626960736783,0.0,0.0,0.00,0.00,8
1789538627992525399,0.0,2.0,0.00,0.52,0
1789538629042071349,0.0,0.0,0.00,0.00,0
1789538630069934044,0.0,0.0,0.00,0.00,0
1789538631100469443,0.0,0.0,0.00,0.00,0
1789538632128539534,0.0,0.5,0.00,1.23,0
1789538633159138779,0.0,0.1,0.00,8.50,0
1789538634187172837,0.0,0.0,0.00,0.00,0
1789538635215200536,0.0,0.0,0.00,0.00,0
1789538636257626716,0.0,0.0,0.00,0.00,0
1789538637330371404,0.1,0.5,0.33,1.21,0
1789538638358537148,0.0,0.2,0.00,8.50,0
1789538639385748798,0.0,0.0,0.00,0.00,0
1789538640414317317,0.0,0.0,0.00,0.00,0
1789538641444074411,0.0,0.0,0.00,14.00,0
1789538642467412820,0.0,214.9,0.00,0.72,0
1789538643496939101,0.0,0.7,0.00,0.64,0
1789538644525175139,0.0,110.9,0.00,83.17,66
1789538645555034654,0.0,275.6,0.00,73.81,1
1789538646585996455,0.0,969.0,0.00,9.53,5
1789538647615365852,16.0,1360.1,2.36,3.74,74
1789538648644069679,790.4,0.0,15.65,0.00,27
1789538649675693922,2025.2,0.0,13.95,0.00,18
1789538650706878037,18.5,0.0,8.67,0.00,0
1789538651734525327,0.0,0.0,0.00,0.00,0
1789538652761719081,1763.4,0.1,16.68,22.50,49
1789538653792581032,948.7,0.0,17.76,0.00,0
1789538654819966435,0.0,0.0,0.00,0.00,0
1789538655846910357,0.0,0.0,0.00,0.00,0
1789538656873841029,572.7,0.0,17.85,0.00,0
1789538657900734775,715.2,0.1,20.30,1.50,0
1789538658928538033,858.2,0.0,17.73,0.00,0
1789538659956135352,572.4,276.0,15.97,1.36,0
1789538660983537049,999.2,0.0,17.19,0.00,0
1789538662014798371,1648.7,0.0,17.02,0.00,26
1789538663046377017,1661.0,30.0,16.49,5.65,56
1789538664077667684,1682.6,0.0,17.51,0.00,62
1789538665108668455,1949.2,0.0,19.80,0.00,22
1789538666139599221,1650.1,0.0,17.57,0.00,48
1789538667170908372,1743.2,0.0,16.88,0.00,30
1789538668201697458,2005.7,0.0,18.42,20.50,25
1789538669232971055,1680.6,0.0,17.61,0.00,48
1789538670264460723,1688.4,0.0,17.52,0.00,59
1789538671295700260,2105.3,0.0,18.04,0.00,4
1789538672327465814,1645.5,0.0,16.70,0.00,26
1789538673358438440,1211.3,3.8,19.33,0.08,0
