wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789540382100964463,0.0,0.0,0.00,0.00,0
1789540383129090881,0.0,0.0,0.00,0.00,0
1789540384156606987,0.0,0.4,0.00,1.36,0
1789540385184788102,0.0,0.1,0.00,8.50,0
1789540386215728575,0.0,0.0,0.00,0.00,0
1789540387245331679,0.0,0.0,0.00,0.00,0
1789540388275066994,0.0,0.0,0.00,0.00,0
1789540389305777691,0.0,0.4,0.00,1.46,0
1789540390333757112,0.0,0.1,0.00,8.50,0
1789540391361442715,0.0,0.0,0.00,0.00,0
1789540392388943334,0.0,0.0,0.00,0.00,0
1789540393417069715,0.0,0.0,0.00,0.00,0
1789540394445571658,0.0,0.4,14.00,0.16,0
1789540395474142697,0.0,0.5,0.00,10.67,0
1789540396508112249,0.0,0.0,0.00,14.00,0
1789540397563912402,0.0,0.0,0.00,0.00,0
1789540398593440539,0.0,0.0,0.00,0.00,0
1789540399622694825,0.0,490.2,0.00,1.01,2
1789540400652016885,0.0,1375.0,0.00,2.05,4
1789540401680205570,143.1,853.0,13.92,3.13,0
1789540402708420905,1284.3,0.0,14.24,0.00,0
1789540403738672856,1429.2,0.0,13.17,0.00,0
1789540404766481322,0.0,0.9,0.00,0.09,0
1789540405794622832,1650.3,0.0,16.95,0.00,26
1789540406825760232,1062.5,0.1,14.83,1.50,0
1789540407853452052,0.0,0.0,0.00,0.00,0
1789540408880450672,0.0,0.0,0.00,0.00,0
1789540409907185075,516.6,0.0,19.44,0.00,19
1789540410934622769,771.1,0.0,18.17,0.00,0
1789540411961053925,859.1,0.0,16.94,27.00,0
1789540412989138739,572.0,0.0,14.17,0.00,0
1789540414017168171,998.8,0.0,16.99,0.00,0
1789540415048071810,1649.9,0.0,16.63,0.00,25
1789540416078832760,1493.9,0.0,18.62,0.00,82
1789540417110125258,1753.0,0.0,16.38,1.50,52
1789540418140756870,2165.7,0.0,16.93,0.00,25
1789540419171999578,1653.5,0.0,17.47,0.00,72
1789540420203094907,1716.5,0.0,16.86,0.00,63
1789540421234438118,2115.6,0.0,17.15,0.00,0
1789540422264108242,1700.3,0.0,17.12,4.50,12
1789540423295328095,1652.9,0.0,16.99,0.00,32
1789540424326284383,2069.3,0.0,15.23,0.00,0
1789540425354515804,1943.4,0.0,17.39,0.00,27
1789540426385409670,768.9,0.0,16.19,0.00,0
1789540427413184483,428.8,0.1,18.47,38.50,0
1789540428442155147,999.7,0.0,18.27,0.00,0
1789540429471715631,1141.5,0.0,17.05,0.00,0
1789540430501078794,143.1,0.8,19.28,0.05,0
1789540431528584997,571.6,0.0,18.04,0.00,0
1789540432557562599,1084.2,0.0,16.03,1.00,22
1789540433586457730,1059.4,0.0,15.82,0.00,0
1789540434615215852,1763.0,0.0,16.45,0.00,48
1789540435646847464,1695.6,0.9,17.13,0.59,55
1789540436677843552,1963.3,0.0,17.12,0.00,0
1789540437706393126,1772.9,0.1,17.83,4.00,38
1789540438737650249,1659.5,0.0,17.54,0.00,79
1789540439768152783,1990.6,0.0,16.63,0.00,0
1789540440796416784,1855.1,0.4,18.18,0.47,0
1789540441827560872,1646.5,0.0,17.30,0.00,22
1789540442858085364,1922.2,0.1,17.24,28.50,0
1789540443886454641,1839.1,0.0,18.57,0.00,15
1789540444917017422,1085.7,0.2,16.84,0.33,30
1789540445946460116,1757.9,0.3,17.89,2.51,25
1789540446976859622,741.0,0.0,15.15,0.00,0
1789540448004046842,0.0,0.0,0.00,0.00,0
1789540449031485448,1000.2,0.0,20.21,0.00,0
1789540450061067456,902.3,0.1,18.55,1.50,58
1789540451089152520,813.1,0.4,16.95,0.06,0
1789540452117314897,1998.1,0.0,18.01,0.00,0
1789540453148663873,1686.0,0.0,16.65,0.00,22
1789540454179436646,1739.3,0.0,17.04,0.00,0
1789540455207190197,2122.1,0.1,17.05,19.50,19
1789540456236994246,1672.5,0.4,17.30,1.96,23
1789540457266665013,1633.3,0.0,18.24,0.00,0
1789540458294334887,1939.7,0.0,18.81,0.00,22
1789540459325170462,1695.2,0.0,16.93,0.00,31
1789540460356024591,1789.3,0.1,18.57,16.00,0
1789540461384325640,1902.6,0.4,17.43,1.93,52
1789540462414933628,809.7,0.0,19.61,0.00,0
1789540463442655151,1285.2,0.0,18.02,0.00,0
1789540464472626608,1429.7,0.0,17.55,0.00,0
1789540465499759448,0.0,0.1,0.00,4.50,0
1789540466526802804,830.0,0.4,16.59,0.05,27
1789540467555527925,1033.3,0.0,17.84,0.00,87
1789540468583697253,853.3,0.0,17.68,0.00,0
1789540469611739572,2081.8,0.0,17.60,0.00,18
1789540470643299328,1627.4,0.1,17.88,1.50,0
1789540471673354737,1714.7,0.4,18.11,3.24,0
1789540472701763446,2038.2,0.0,17.15,0.00,53
1789540473733320731,1581.5,0.0,18.75,0.00,42
1789540474762876149,1806.3,0.0,17.89,0.00,0
1789540475790091754,1901.4,0.1,17.53,12.50,47
1789540476821601058,1655.9,0.3,18.34,0.03,8
1789540477852061366,1867.1,0.0,17.71,0.00,0
1789540478878461963,1850.1,0.0,18.46,0.00,8
1789540479908826949,865.9,0.0,16.90,0.00,0
1789540480935691473,286.0,0.1,17.96,4.00,0
1789540481963707750,1000.9,0.4,18.37,0.04,41
1789540482992508887,1141.4,0.0,17.54,0.00,0
1789540484022125083,286.1,0.0,13.53,0.00,0
1789540485050292798,1416.3,0.0,18.42,0.00,9
1789540486081093916,1296.3,0.1,17.41,1.50,0
1789540487109518552,1934.0,0.4,16.32,1.22,22
1789540488140279986,1516.5,0.0,19.46,0.00,65
1789540489169325215,1975.8,0.0,16.96,0.00,0
1789540490197604363,1785.6,0.1,17.76,9.50,26
1789540491228746748,1599.6,0.0,18.61,0.00,27
1789540492259019374,2039.4,0.4,16.85,1.38,0
1789540493286985363,1752.2,0.0,17.31,0.00,59
1789540494318339226,1584.1,0.0,18.42,0.00,43
1789540495349081101,2010.0,0.1,18.85,14.00,30
1789540496380105561,1642.0,0.0,17.82,0.00,0
