procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2  1       781824    104484440        70432     21065456    2    3 15168   608    1    1   1   1  96   2   0 2026-09-17 13:47:06
 2  0       781824    104408736        72380     21079548    0    0 16240     0 4862 7704   3   1  96   0   0 2026-09-17 13:47:07
 2  1       781824    104353888        73936     21098812    0    0 20600    76 5688 9208   3   1  96   0   0 2026-09-17 13:47:08
 3  0       781824    104276208        75468     21128772    0    0 31464     0 7417 33050   4   8  87   0   0 2026-09-17 13:47:09
 2  0       781824    104233184        75872     21138212    0    0  9684     0 4837 7285   3   1  96   0   0 2026-09-17 13:47:10
 4  0       781824    104224112        76056     21138704    0    0   436     0 3848 6093   1   1  99   0   0 2026-09-17 13:47:11
 3  0       781824    104217088        76368     21140472    0    0  2136     0 3785 5859   1   1  98   0   0 2026-09-17 13:47:12
 0  3       781824    104154640        76880     21173464    0    0 33368  1532 4807 7542   1   1  98   0   0 2026-09-17 13:47:13
 1  1       781824    104037032        76888     21181720    0    0  8144     4 4272 6548   2   1  97   0   0 2026-09-17 13:47:15
 1  0       781824    103965024        76888     21181812    0    0     0     0 4087 6252   3   1  97   0   0 2026-09-17 13:47:16
 2  0       781824    103819168        76888     21181832    0    0     0     0 3937 5950   3   1  96   0   0 2026-09-17 13:47:17
 2  0       781824    103744352        77064     21183960    0    0  2660     0 3856 6183   2   1  97   0   0 2026-09-17 13:47:18
 3  0       781824    102715776        77476     21191552    0    0  7524   108 8078 10132  23   2  75   0   0 2026-09-17 13:47:19
 3  0       781824    102444320        79732     21241928    0    0 42796     0 8491 10132   8   1  90   0   0 2026-09-17 13:47:20
 0  0       781824    102877712        81376     21376804    0    0 66296     0 9817 12525   4   2  94   0   0 2026-09-17 13:47:21
 3  0       781312    101024576        81384     21390688  312    0 14200     0 10457 16839   4   2  94   0   0 2026-09-17 13:47:22
 2  0       781312     97450928        81680     21391328    0    0   300     0 10055 15138   4   3  94   0   0 2026-09-17 13:47:23
 1  0       781312     93769992        82308     21392080  136    0   748  1752 10608 16344   3   2  95   0   0 2026-09-17 13:47:24
 1  0       781312     89555440        82308     21392636   40    0    44     0 10138 15302   2   3  96   0   0 2026-09-17 13:47:25
 1  0       781312     85761744        82576     21393220    0    0   268     0 10146 15651   1   2  96   0   0 2026-09-17 13:47:26
 2  0       781312     81998080        82816     21393728    0    0   240     0 9379 15025   1   2  96   0   0 2026-09-17 13:47:27
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       781312     78293888        83208     21394056    0    0   392     0 9686 14958   1   2  96   0   0 2026-09-17 13:47:28
 1  0       781056     74476656        83360     21394456  168    0   304  4716 9706 15571   2   3  96   0   0 2026-09-17 13:47:29
 3  0       781056     70068352        83360     21394876    0    0     0     0 9694 15690   2   2  96   0   0 2026-09-17 13:47:30
 1  0       781056     66557008        83452     21386588   68    0   160     0 9509 15896   2   2  96   0   0 2026-09-17 13:47:31
 7  0       781056     62663912        83556     21305388    0    0   104     0 9192 15097   1   2  96   0   0 2026-09-17 13:47:32
 1  0       781056     59772884        83672     20714328    0    0   116     0 9166 15317   2   2  96   0   0 2026-09-17 13:47:33
 1  0       781056     57576840        83780     19421124    0    0    96  2832 9358 15366   1   3  96   0   0 2026-09-17 13:47:34
 1  0       781056     53938532        83880     19400208    8    0   108     0 9643 15808   2   2  96   0   0 2026-09-17 13:47:35
 4  0       781056     50832500        84008     18880488    0    0   128     0 9466 15424   2   2  96   0   0 2026-09-17 13:47:36
 5  0       781056     49393072        84124     17126904    0    0   116     0 9329 15077   1   3  96   0   0 2026-09-17 13:47:37
 3  0       781056     46985972        84208     16045960    0    0    84     0 9393 15369   2   2  96   0   0 2026-09-17 13:47:38
 1  0       781056     43854204        84308     15683864    0    0    88  2076 9706 15602   2   3  96   0   0 2026-09-17 13:47:39
 1  0       781056     40718484        84408     15321076    0    0   100     0 9153 15247   2   2  96   0   0 2026-09-17 13:47:40
 2  0       781056     37333112        84456     15057464    0    0    48     0 8943 14937   2   2  96   0   0 2026-09-17 13:47:41
 1  0       781056     35206760        84488     13794964    0    0    32     0 8996 14337   1   2  97   0   0 2026-09-17 13:47:42
 1  0       781056     32777376        84496     12794284    0    0     8     0 9105 14999   2   2  96   0   0 2026-09-17 13:47:43
 2  0       781056     30401500        84544     11682052    0    0    36  1940 9332 15445   2   3  96   0   0 2026-09-17 13:47:44
 4  0       781056     28306128        84572     10283540    0    0    28     0 9281 15194   1   3  96   0   0 2026-09-17 13:47:45
 1  0       781056     27068256        84600      8525372   16    0   248     0 9242 15341   1   3  96   0   0 2026-09-17 13:47:46
 1  0       781056     25525796        84608      6767888    0    0     8     0 9223 14668   1   2  96   0   0 2026-09-17 13:47:47
 1  0       781056     24134752        84608      5010348    0    0     0     0 9300 15223   1   3  96   0   0 2026-09-17 13:47:48
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       781056     23121168        84628      5009896    0    0   264   524 13097 15156   1   2  97   0   0 2026-09-17 13:47:49
 3 16       781056     22078944        84632      5555364    0    0 548432  1464 403868 20115   4   6  78  12   0 2026-09-17 13:47:50
 7 12       781056     19699340        84632      6738320    0    0 1183232     0 811585 23880   8   9  57  26   0 2026-09-17 13:47:51
 1  0       781056     18557804        84632      7444384    0    0 702720     0 474918 19726   6   6  72  16   0 2026-09-17 13:47:52
 2 17       781056     19661888        84632      8514556    0    0 1070484     0 14720 22931   5   4  62  29   0 2026-09-17 13:47:53
13  6       781056     18319320        84644      9858432    0    0 994560   176 14869 22505   6   9  61  24   0 2026-09-17 13:47:54
 4 14       781056     16169068        84644     12004216    0    0 1074264 49672 100304 23651   5  21  49  25   0 2026-09-17 13:47:55
 4 15       781056     14637916        84644     13531016    0    0 1231856     0 15239 23098   6   9  55  30   0 2026-09-17 13:47:56
 3 15       781056     13557092        84648     14616124    0    0 1083872     0 14537 22845   6   4  61  30   0 2026-09-17 13:47:57
 3 15       781056     12344252        84648     15825904    0    0 1210500     0 15278 24115   6   4  59  31   0 2026-09-17 13:47:58
 5 13       781056     10146596        84656     18018880    0    0 1180424   148 16468 23763   6  18  51  24   0 2026-09-17 13:47:59
 4 16       781056      8592552        84660     19569860    0    0 806500 225940 266502 21862   6  17  48  29   0 2026-09-17 13:48:00
 4 15       781056      7739560        84668     20423524    0    0 851460 241768 166983 21418   6   4  59  31   0 2026-09-17 13:48:01
 3 17       781056      6621440        84668     21543864    0    0 1122048 143360 149814 23978   6   5  59  31   0 2026-09-17 13:48:02
 4 15       781056      5501552        84668     22658400    0    0 1114172 151552 176296 24010   6   5  60  29   0 2026-09-17 13:48:03
 2  0       781056      3684128        84684     24474644    0    0 1027292 152120 259557 23453   7  15  53  25   0 2026-09-17 13:48:04
 5 15       781056      1678964        84684     26484372    0    0 1041240 217408 408049 22626   5  18  53  24   0 2026-09-17 13:48:05
 7 14       781056       855260        84680     27323656    0    0 1119248 151552 310478 24145   6   6  56  32   0 2026-09-17 13:48:06
 3 16       799532       743620        84624     27541876    0 16764 1003936 438652 454241 24752   7   6  56  31   0 2026-09-17 13:48:07
 4 16       799532       781172        84640     27501744   36    0 921860 372736 260903 23208   6   6  62  25   0 2026-09-17 13:48:08
 7 15       799532       753748        84644     27525564    8    8 1126280 234036 234778 23620   6   6  56  32   0 2026-09-17 13:48:09
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5 14       799532       924408        84620     27358356    0   40 1102416 157740 314694 23652   7  13  51  29   0 2026-09-17 13:48:10
19  0       799532       752596        84624     27525752    0   52 1016440 292916 502832 23451   7  15  51  27   0 2026-09-17 13:48:11
 4 16       799788       752724        84632     27525736    0   24 713392 971444 369984 21291   5   6  60  29   0 2026-09-17 13:48:12
 4 15       799788       807320        84628     27470308    0    8 1147824 123316 137302 24491   6   5  58  31   0 2026-09-17 13:48:13
 2 17       799788       828896        84632     27448912    0    4 1123644 142884 163419 24004   7   5  57  31   0 2026-09-17 13:48:14
11 12       799788       870592        84644     27402672    0    0 1032056 125572 154115 24260   6   6  55  33   0 2026-09-17 13:48:15
15 13       800044       805728        84644     27469116    0   12 751376 213520 247386 21621   6  12  58  24   0 2026-09-17 13:48:16
 4 18       800044       806888        84636     27468072    0    4 896588 133468 246830 22572   5  14  50  31   0 2026-09-17 13:48:17
28  0       800044       901440        84636     27368724    0    0 897420 139264 97827 22306   5   4  59  32   0 2026-09-17 13:48:18
11 16       800044       840636        84640     27430212    0    0 899972 144984 147826 22184   6   4  56  33   0 2026-09-17 13:48:19
 6 17       800044       722664        84656     27552496    4    0 790224 212008 140161 22025   6   5  61  29   0 2026-09-17 13:48:20
 8 12       800044       841568        84636     27432028    0    4 1097304 48392 103356 24608   5   8  56  31   0 2026-09-17 13:48:21
 8 12       800044       604356        84632     27661476    0    0 723224 284184 292373 21218   5  15  50  30   0 2026-09-17 13:48:22
 5 15       800044       834580        84264     27432768    0   24 500544 311992 212273 19164   3   9  54  34   0 2026-09-17 13:48:23
 5 16       800044       734548        84268     27524832    0   12 656056 318160 254139 20496   5   6  56  33   0 2026-09-17 13:48:24
 2  0       800044       844368        84024     27415780    0    0 770092 162080 137111 21759   7   5  55  34   0 2026-09-17 13:48:25
 4 16       800044       896048        83820     27369504    0    4 825220 184740 98829 22247   4   4  62  30   0 2026-09-17 13:48:26
 4 17       800044       828536        83776     27438188    0    8 906080 138972 91116 22535   5   5  58  31   0 2026-09-17 13:48:27
 3 18       800044       786048        63880     27498304    0   44 860840 159788 208161 21900   7   8  53  32   0 2026-09-17 13:48:28
 0 19       800044       823200        43836     27482392    0   28 581828 307228 286283 20283   4   9  56  31   0 2026-09-17 13:48:29
 2 17       800044       854864        39684     27454764    0   24 440108 409260 292120 19685   3   7  58  32   0 2026-09-17 13:48:30
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1 18       800044       781016        39228     27531448    0   12 382620 373728 227794 18926   4   7  60  29   0 2026-09-17 13:48:31
 4 16       800044       833244        38228     27481072    0    8 873956 136468 87043 21535   5   4  57  34   0 2026-09-17 13:48:32
 3 18       800044       821824        38172     27491432    0   16 872592 147636 122595 21996   6   4  57  33   0 2026-09-17 13:48:33
 3 17       800044       831172        37500     27479160    0    0 885884 135004 91435 22364   5   4  58  33   0 2026-09-17 13:48:34
10 10       800044       728544        36564     27582144    0    0 927400 116344 177000 23123   7   6  54  32   0 2026-09-17 13:48:35
 5 15       800300       937628        36516     27373612    0   48 584796 305344 303939 20556   5   9  60  27   0 2026-09-17 13:48:36
 5 15       800300       803192        36448     27511188    0   20 478568 353172 223875 19017   3   8  56  34   0 2026-09-17 13:48:37
 4  3       800300       821440        36440     27492304    4   24 428472 361816 219155 19385   3   7  58  33   0 2026-09-17 13:48:38
 0 19       800300       782904        36440     27528860    0    0 919656 110888 90153 22874   5   5  58  33   0 2026-09-17 13:48:39
 2 17       800300       815040        36452     27495692    0    4 895632 127996 139134 22644   6   4  54  35   0 2026-09-17 13:48:40
 0 19       800300       841344        36480     27468756    0    8 705336 212696 156808 21938   5   5  60  30   0 2026-09-17 13:48:41
 3 17       800300       805552        36480     27509028    0   20 875200 130820 104154 22013   5   4  58  33   0 2026-09-17 13:48:42
 2 17       800300       839240        36444     27475684    0   12 890388 129040 110708 22288   5   5  57  34   0 2026-09-17 13:48:43
 8 15       800300       723376        36444     27591324    0   16 835104 172060 85176 22112   6   4  54  37   0 2026-09-17 13:48:44
 6 14       800300       843588        36300     27463832    0   36 827532 137592 174390 22549   5  13  52  30   0 2026-09-17 13:48:45
 3  0       800300       906456        36288     27399532    0    4 436704 389236 386980 19099   5  10  59  26   0 2026-09-17 13:48:46
 0 20       800300       793736        36268     27518820    0    0 561356 303104 225741 19872   4   8  56  32   0 2026-09-17 13:48:47
 3 18       800300       821364        36316     27490572    0    8 906652 108252 22824 22784   5   4  58  33   0 2026-09-17 13:48:48
 1 19       800300       805500        36312     27502884    0    0 896320 103504 137066 22531   6   5  55  34   0 2026-09-17 13:48:49
 1 19       800300       853820        36320     27451512    0    8 895636 129348 111374 22139   5   5  57  33   0 2026-09-17 13:48:50
 7 13       800300       753456        36308     27561184    0   12 708988 220536 170872 21205   5   6  61  29   0 2026-09-17 13:48:51
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2 18       800300       980188        36084     27330340    0   80 643008 254700 232708 20448   4   9  54  33   0 2026-09-17 13:48:52
 5 14       800300       792172        36056     27514728    0   16 460464 390608 298757 19668   4   8  55  33   0 2026-09-17 13:48:53
 9 11       800300       849584        35948     27456312    0   12 432848 390208 223082 19391   4   8  55  33   0 2026-09-17 13:48:54
 3 17       800300       915904        35944     27386328    0   20 738020 209352 172451 20974   5   5  55  35   0 2026-09-17 13:48:55
 2 17       800300       864400        35932     27438484    0   12 870708 132616 103537 22027   5   4  56  35   0 2026-09-17 13:48:56
 1 19       800300       749360        35940     27557308    0    0 720564 201232 185102 21421   6   5  60  29   0 2026-09-17 13:48:57
 1 19       800300       852860        34504     27459860    0   12 930128 92044 113461 22794   5   4  57  33   0 2026-09-17 13:48:58
 5 15       800300       810584        32644     27496564    0   44 830088 140244 192754 22810   5  10  54  32   0 2026-09-17 13:48:59
 7 13       800300       809720        32604     27498392    0    8 516716 302816 198019 19074   3   7  56  34   0 2026-09-17 13:49:00
 4 15       800300       866888        32136     27438452    0    8 455488 324876 238939 19468   3   6  58  32   0 2026-09-17 13:49:01
 2 18       800300       858476        30580     27445804    0    4 590616 290136 262644 19839   5   6  56  33   0 2026-09-17 13:49:02
 5 15       800300       855824        29512     27455904    0    8 705544 232220 216138 21484   6   5  61  28   0 2026-09-17 13:49:03
12  9       800300       871832        27844     27437228    0    8 931756 121724 96076 22478   5   4  56  35   0 2026-09-17 13:49:04
 2 17       800300       858828        27228     27447588    0    4 1046568 87640 74969 23475   5   4  56  34   0 2026-09-17 13:49:05
 1 19       800300       764888        26708     27540920    0   20 768252 196780 216170 22151   5   8  55  32   0 2026-09-17 13:49:06
 5 14       800556       752604        26592     27555512    0   16 517968 356020 309374 19912   3  10  54  32   0 2026-09-17 13:49:07
 6 15       800812       848152        24876     27467524    0   36 397408 418176 370025 19190   6   7  60  27   0 2026-09-17 13:49:08
 6 16       801068       756080        23452     27553848    0   52 669644 270888 195969 20980   4   6  55  35   0 2026-09-17 13:49:09
 2 17       801068       728924        22600     27581116    0   16 897424 136656 97352 22253   5   4  57  34   0 2026-09-17 13:49:10
 0 19       801068       830596        22508     27478432    0    4 878688 142448 131811 22463   6   5  56  33   0 2026-09-17 13:49:11
 1 18       801068       821064        22008     27489052    0    0 887028 123388 96075 22382   5   4  56  35   0 2026-09-17 13:49:12
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 9 11       801068       920260        21736     27395376    0   40 592872 245356 173977 20535   6   5  63  27   0 2026-09-17 13:49:13
 2 19       801068       840920        20680     27481480    0   44 647316 243756 277350 20168   4   9  56  31   0 2026-09-17 13:49:14
 3 17       801068       817836        20280     27503976    0   12 468772 311628 222025 19236   3   7  57  32   0 2026-09-17 13:49:15
 6 13       801068       725788        19240     27590428    0   52 429656 371448 251585 19825   4   7  55  33   0 2026-09-17 13:49:16
 2 17       801068       830836        18436     27483476    0   44 711116 183300 112091 21745   6   4  56  35   0 2026-09-17 13:49:17
 1 19       801068       826736        17784     27480208    0   16 857024 108860 109950 21910   6   4  57  33   0 2026-09-17 13:49:18
 4 16       801068       849608        17756     27466416    0   28 701932 185116 162195 20705   6   5  59  31   0 2026-09-17 13:49:19
 3 16       801068       838328        17424     27482052    0   12 873700 118340 106370 22388   6   5  57  32   0 2026-09-17 13:49:20
 1 18       801068       855456        16652     27462448    0   24 865008 126084 108813 22293   5   5  58  32   0 2026-09-17 13:49:21
 4 15       801068       806792        16072     27505160    0   12 844636 118796 92586 21941   5   4  58  33   0 2026-09-17 13:49:22
19  0       801068       964616        14844     27347084    0   36 821300 121008 215103 21601   6   9  53  33   0 2026-09-17 13:49:23
 7 15       801068       725876        14292     27588740    0   60 517268 277692 289895 19889   5   9  60  26   0 2026-09-17 13:49:24
 7 13       801068       615536        14096     27698912    0    0 503432 298328 210410 20330   3  11  51  34   0 2026-09-17 13:49:25
 7 15       801068       894124        13472     27420960    0    8 614296 266164 204100 21092   4   7  56  34   0 2026-09-17 13:49:26
