timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 01:57:19.012, 0 %, 0 %, 15 MiB, 16384 MiB, 9.06 W, 57
2026/09/19 01:57:20.048, 0 %, 0 %, 15 MiB, 16384 MiB, 9.18 W, 56
2026/09/19 01:57:21.054, 0 %, 0 %, 15 MiB, 16384 MiB, 9.50 W, 56
2026/09/19 01:57:22.059, 0 %, 0 %, 15 MiB, 16384 MiB, 8.94 W, 55
2026/09/19 01:57:23.065, 0 %, 0 %, 15 MiB, 16384 MiB, 8.02 W, 55
2026/09/19 01:57:24.071, 0 %, 0 %, 15 MiB, 16384 MiB, 9.06 W, 55
2026/09/19 01:57:25.077, 0 %, 0 %, 15 MiB, 16384 MiB, 8.21 W, 55
2026/09/19 01:57:26.083, 0 %, 0 %, 15 MiB, 16384 MiB, 8.03 W, 54
2026/09/19 01:57:27.088, 0 %, 0 %, 15 MiB, 16384 MiB, 7.98 W, 54
2026/09/19 01:57:28.094, 0 %, 0 %, 15 MiB, 16384 MiB, 7.95 W, 54
2026/09/19 01:57:29.100, 0 %, 0 %, 18 MiB, 16384 MiB, 7.99 W, 54
2026/09/19 01:57:30.106, 0 %, 0 %, 134 MiB, 16384 MiB, 45.30 W, 55
2026/09/19 01:57:31.108, 0 %, 0 %, 6246 MiB, 16384 MiB, 45.36 W, 56
2026/09/19 01:57:32.110, 15 %, 1 %, 6246 MiB, 16384 MiB, 46.38 W, 56
2026/09/19 01:57:33.113, 23 %, 1 %, 6246 MiB, 16384 MiB, 46.02 W, 56
2026/09/19 01:57:34.115, 0 %, 0 %, 6226 MiB, 16384 MiB, 45.79 W, 56
2026/09/19 01:57:35.118, 100 %, 61 %, 6926 MiB, 16384 MiB, 209.95 W, 62
2026/09/19 01:57:36.120, 0 %, 0 %, 7086 MiB, 16384 MiB, 57.94 W, 58
2026/09/19 01:57:37.122, 40 %, 36 %, 7388 MiB, 16384 MiB, 116.06 W, 57
2026/09/19 01:57:38.125, 0 %, 0 %, 7388 MiB, 16384 MiB, 58.76 W, 57
2026/09/19 01:57:39.127, 0 %, 0 %, 7388 MiB, 16384 MiB, 46.44 W, 56
2026/09/19 01:57:40.130, 100 %, 9 %, 7728 MiB, 16384 MiB, 143.51 W, 60
2026/09/19 01:57:41.134, 100 %, 12 %, 7728 MiB, 16384 MiB, 122.58 W, 60
2026/09/19 01:57:42.136, 100 %, 6 %, 7728 MiB, 16384 MiB, 150.93 W, 60
2026/09/19 01:57:43.141, 100 %, 12 %, 7728 MiB, 16384 MiB, 130.17 W, 61
2026/09/19 01:57:44.144, 100 %, 9 %, 7728 MiB, 16384 MiB, 152.74 W, 61
2026/09/19 01:57:45.146, 100 %, 12 %, 7732 MiB, 16384 MiB, 130.21 W, 62
2026/09/19 01:57:46.154, 100 %, 11 %, 7732 MiB, 16384 MiB, 152.91 W, 61
2026/09/19 01:57:47.159, 100 %, 11 %, 7732 MiB, 16384 MiB, 151.51 W, 62
2026/09/19 01:57:48.162, 100 %, 6 %, 7732 MiB, 16384 MiB, 108.03 W, 63
2026/09/19 01:57:49.165, 100 %, 12 %, 7732 MiB, 16384 MiB, 155.71 W, 63
2026/09/19 01:57:50.169, 100 %, 12 %, 7732 MiB, 16384 MiB, 153.60 W, 63
2026/09/19 01:57:51.172, 100 %, 6 %, 7732 MiB, 16384 MiB, 135.43 W, 63
2026/09/19 01:57:52.174, 100 %, 8 %, 7732 MiB, 16384 MiB, 154.80 W, 64
2026/09/19 01:57:53.176, 100 %, 12 %, 7732 MiB, 16384 MiB, 146.48 W, 63
2026/09/19 01:57:54.178, 100 %, 6 %, 7732 MiB, 16384 MiB, 146.70 W, 64
2026/09/19 01:57:55.181, 100 %, 12 %, 7732 MiB, 16384 MiB, 148.30 W, 64
2026/09/19 01:57:56.183, 100 %, 6 %, 7732 MiB, 16384 MiB, 148.18 W, 64
2026/09/19 01:57:57.186, 100 %, 12 %, 7732 MiB, 16384 MiB, 146.59 W, 64
2026/09/19 01:57:58.189, 100 %, 13 %, 7732 MiB, 16384 MiB, 136.05 W, 65
2026/09/19 01:57:59.191, 100 %, 6 %, 7732 MiB, 16384 MiB, 131.70 W, 65
2026/09/19 01:58:00.194, 0 %, 0 %, 7732 MiB, 16384 MiB, 61.03 W, 63
2026/09/19 01:58:01.196, 0 %, 0 %, 7732 MiB, 16384 MiB, 60.86 W, 63
2026/09/19 01:58:02.198, 0 %, 0 %, 7732 MiB, 16384 MiB, 47.86 W, 62
2026/09/19 01:58:03.201, 75 %, 38 %, 7732 MiB, 16384 MiB, 121.52 W, 64
2026/09/19 01:58:04.203, 98 %, 71 %, 7732 MiB, 16384 MiB, 140.70 W, 66
2026/09/19 01:58:05.206, 0 %, 0 %, 7732 MiB, 16384 MiB, 61.09 W, 63
2026/09/19 01:58:06.208, 0 %, 0 %, 7732 MiB, 16384 MiB, 60.78 W, 62
2026/09/19 01:58:07.210, 0 %, 0 %, 7732 MiB, 16384 MiB, 47.80 W, 61
2026/09/19 01:58:08.212, 0 %, 0 %, 6630 MiB, 16384 MiB, 47.96 W, 61
