i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3596,0,0,0,0,0
1,1.153,0,0,0,0,0
2,1.1546,0,0,0,0,0
3,1.143,0,0,0,0,0
4,1.1561,0,0,0,1,20971520
5,0.0714,0,0,0,0,0
6,0.05,0,0,0,0,0
7,0.9104,0,0,0,0,0
8,1.1406,0,0,0,0,0
9,0.9789,0,0,0,0,0
10,1.1567,0,0,0,0,0
11,0.3736,0,0,0,0,0
12,1.1119,0,0,0,0,0
13,0.0466,0,0,0,2,41943040
14,0.0329,0,0,0,0,0
15,0.0419,0,0,0,0,0
16,0.1071,0,0,0,2,41943040
17,0.0489,0,0,0,0,0
18,1.1389,0,0,0,4,83886080
19,0.0699,0,0,0,0,0
20,0.0995,0,0,0,0,0
21,0.4422,0,0,0,0,0
22,1.1427,0,0,0,0,0
23,1.156,0,0,0,0,0
24,1.1422,0,0,0,0,0
25,0.0432,0,0,0,0,0
26,1.1139,0,0,0,2,41943040
27,1.04,0,0,0,10,209715200
28,0.3203,0,0,0,2,41943040
29,1.1425,0,0,0,0,0
30,0.0648,0,0,0,0,0
31,0.3047,0,0,0,5,104857600
32,1.1588,0,0,0,1,20971520
33,0.0427,0,0,0,0,0
34,1.1384,0,0,0,0,0
35,1.1558,0,0,0,0,0
36,0.7732,0,0,0,0,0
37,1.1084,0,0,0,0,0
38,0.1193,0,0,0,2,41943040
39,0.0444,0,0,0,1,20971520
40,1.1518,0,0,0,3,62914560
41,1.1564,0,0,0,10,209715200
42,0.2554,0,0,0,0,0
43,1.1566,0,0,0,0,0
44,1.3232,1248,20,408944640,0,0
45,1.1447,0,0,0,6,125829120
46,0.0452,0,0,0,0,0
47,0.2879,0,0,0,0,0
48,0.8833,0,0,0,0,0
49,0.0644,0,0,0,0,0
50,1.1548,0,0,0,1,20971520
51,0.0654,0,0,0,0,0
52,1.1571,0,0,0,6,125829120
53,0.0496,0,0,0,0,0
54,0.0568,0,0,0,0,0
55,1.1531,0,0,0,0,0
56,0.0657,0,0,0,0,0
57,1.1551,0,0,0,0,0
58,0.0484,0,0,0,0,0
59,0.0617,0,0,0,0,0
60,0.4296,0,0,0,0,0
61,0.1604,0,0,0,0,0
62,1.1432,0,0,0,0,0
63,1.1428,0,0,0,0,0
64,1.1566,0,0,0,0,0
65,1.1572,0,0,0,0,0
66,1.1442,0,0,0,0,0
67,0.6687,0,0,0,0,0
68,1.0113,736,12,241172480,0,0
69,1.1623,0,0,0,6,125829120
70,1.1697,0,0,0,0,0
71,1.1548,0,0,0,0,0
72,1.1697,0,0,0,2,41943040
73,1.2965,112,2,36700160,7,146800640
74,1.0375,0,0,0,0,0
75,0.044,0,0,0,0,0
76,0.028,0,0,0,0,0
77,1.0436,0,0,0,0,0
78,1.1681,0,0,0,0,0
79,0.3944,0,0,0,0,0
80,0.6916,64,1,20971520,0,0
81,0.0408,0,0,0,2,41943040
82,1.1684,0,0,0,4,83886080
83,1.1536,0,0,0,5,104857600
84,1.169,0,0,0,2,41943040
85,0.1321,0,0,0,0,0
86,1.0377,0,0,0,0,0
87,0.0437,0,0,0,0,0
88,1.1652,0,0,0,0,0
89,1.1543,0,0,0,0,0
90,1.0374,0,0,0,1,20971520
91,0.6681,0,0,0,0,0
92,1.1564,0,0,0,5,104857600
93,0.4036,0,0,0,0,0
94,0.3362,0,0,0,0,0
95,1.4508,1792,28,587202560,6,125829120
96,1.1501,0,0,0,3,62914560
97,0.0652,0,0,0,0,0
98,0.4256,0,0,0,0,0
99,0.8342,0,0,0,0,0
100,0.9363,0,0,0,0,0
101,0.0658,0,0,0,0,0
102,0.1217,0,0,0,2,41943040
103,1.1648,0,0,0,4,83886080
104,0.4459,0,0,0,0,0
105,1.1521,0,0,0,12,251658240
106,1.1628,0,0,0,1,20971520
107,0.4461,1696,27,555745280,0,0
108,1.1618,0,0,0,0,0
109,1.15,0,0,0,0,0
110,1.1632,0,0,0,0,0
111,0.3261,0,0,0,0,0
112,1.1688,0,0,0,0,0
113,1.156,0,0,0,0,0
114,0.8298,0,0,0,12,251658240
115,1.1694,0,0,0,2,41943040
116,1.168,0,0,0,0,0
117,0.1791,0,0,0,0,0
118,1.1571,0,0,0,0,0
119,1.1556,0,0,0,0,0
120,1.1546,0,0,0,0,0
121,0.2397,0,0,0,0,0
122,1.0952,0,0,0,0,0
123,1.3006,576,9,188743680,0,0
124,1.1544,0,0,0,0,0
125,1.1546,0,0,0,0,0
126,0.7808,1984,31,650117120,1,20971520
127,1.1687,0,0,0,0,0
128,0.043,0,0,0,0,0
129,1.1629,0,0,0,0,0
130,0.041,0,0,0,0,0
131,1.1591,224,4,73400320,0,0
132,0.3264,0,0,0,0,0
133,1.1684,0,0,0,0,0
134,1.156,0,0,0,0,0
135,1.1675,0,0,0,0,0
136,0.1569,0,0,0,0,0
137,0.0994,0,0,0,0,0
138,0.0444,0,0,0,0,0
139,1.1645,0,0,0,0,0
140,1.1693,0,0,0,0,0
141,1.1572,0,0,0,0,0
142,0.7557,0,0,0,0,0
143,0.2389,0,0,0,0,0
144,0.9633,0,0,0,0,0
145,1.1553,0,0,0,0,0
146,0.9906,0,0,0,0,0
147,1.1566,0,0,0,0,0
148,0.0416,0,0,0,1,20971520
149,0.0269,0,0,0,0,0
