wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789659499316959308,16.0,0.0,0.10,0.00,0
1789659500327720640,29.7,0.5,0.10,0.02,0
1789659501338660474,52.0,0.0,0.11,0.00,0
1789659502349885281,1.2,0.2,0.09,1.50,0
1789659503361231443,0.0,0.0,0.00,0.00,0
1789659504375324051,51.1,0.0,0.18,0.00,0
1789659505387249212,0.2,0.6,0.43,1.25,0
1789659506401297022,8.1,0.0,0.34,0.00,0
1789659507412208796,0.0,0.1,0.00,8.50,0
1789659508422877080,0.0,0.0,0.00,0.00,0
1789659509434188869,13.2,0.0,0.10,0.00,0
1789659510444877018,111.9,0.4,0.14,0.04,0
1789659511456041420,10.9,0.0,0.10,0.00,0
1789659512466954771,13.5,0.2,0.26,9.50,0
1789659513481382000,0.0,0.0,0.00,0.00,0
1789659514492363258,0.0,0.0,0.00,0.00,0
1789659515504931199,0.0,0.4,0.00,1.40,0
1789659516516696355,0.0,0.0,0.00,0.00,0
1789659517528475640,0.0,0.1,0.00,8.00,0
1789659518540780748,0.0,0.0,0.00,0.00,0
1789659519552678776,0.0,0.0,0.00,0.00,0
1789659520564417538,0.0,0.4,0.00,1.58,0
1789659521576471906,0.0,0.0,0.00,0.00,0
1789659522588594283,0.0,0.1,5.00,1.50,0
1789659523600312428,0.0,0.0,0.00,0.00,0
1789659524612101047,0.0,0.0,0.00,0.00,0
1789659525623286634,0.0,0.4,0.00,1.54,0
1789659526634746876,0.0,0.0,0.00,0.00,0
1789659527646164339,0.0,0.1,0.00,9.00,0
1789659528660456129,0.2,0.0,0.45,0.00,0
1789659529671213602,0.2,0.0,0.13,0.00,0
1789659530681981069,0.2,0.4,0.13,0.01,0
1789659531693159552,0.4,0.0,0.14,0.00,0
1789659532704511569,214.8,5.1,6.30,1.77,37
1789659533716595619,1250.7,0.0,6.87,0.00,35
1789659534728417002,884.0,0.0,6.57,0.00,0
1789659535739249276,1198.6,4.3,5.82,0.55,0
1789659536750645558,1256.4,0.0,5.94,0.00,34
1789659537763307169,1462.2,0.1,5.65,13.00,35
1789659538775821019,1248.9,0.0,5.96,0.00,34
1789659539787901043,1407.3,0.0,5.95,0.00,33
1789659540799752577,1383.2,1.2,6.12,5.56,34
1789659541811969889,1347.1,0.0,5.49,0.00,33
1789659542824695927,1406.8,0.1,6.02,16.50,36
1789659543836601077,1419.5,0.0,5.78,0.00,36
1789659544848795378,1347.3,0.0,5.70,0.00,33
1789659545860931792,1411.5,0.7,5.88,0.45,31
1789659546873591225,1338.4,0.0,5.72,0.00,36
1789659547886152334,1442.6,0.7,5.78,7.67,37
1789659548897925314,1429.7,0.0,5.90,2.00,37
1789659549910149564,1340.2,0.0,5.65,0.00,36
1789659550921953794,1386.1,0.2,6.03,5.10,41
1789659551933655451,1471.1,0.3,5.55,5.48,36
1789659552945474424,1360.4,0.3,5.33,13.50,36
1789659553957308163,1505.5,0.0,5.65,3.50,37
1789659554969224352,1428.7,0.0,5.29,0.00,35
1789659555981167973,1401.3,0.0,6.04,0.00,34
1789659556993358510,1473.8,0.6,5.60,5.16,36
1789659558005296382,1342.7,0.3,5.80,13.00,35
1789659559017379506,1459.4,0.0,5.67,0.00,35
1789659560029467429,1392.4,0.0,6.06,0.00,34
1789659561041770202,1379.9,0.0,5.70,0.00,35
1789659562053646604,1426.7,0.6,5.80,0.76,35
1789659563065486439,1380.7,0.3,5.57,6.76,34
1789659564077217161,1378.3,0.0,6.17,8.00,31
1789659565089245707,1473.6,0.0,5.64,0.00,35
1789659566101071577,1364.8,0.0,5.73,0.00,34
1789659567113077150,1427.5,0.4,5.90,2.81,36
