--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    111866528       151272     14931188    0    0  3092   281  117  192   1   1  97   0   0 2026-09-21 17:30:48
   1    0            0    111835296       151272     14931224    0    0     0     0 1961 1573   3   0  97   0   0 2026-09-21 17:30:49
   1    0            0    111819488       151272     14931196    0    0     0     0 31295 1543   4   8  88   0   0 2026-09-21 17:30:50
   1    0            0    111779168       151272     14931196    0    0     0     0 1775 1346   3   0  97   0   0 2026-09-21 17:30:51
   0    0            0    111767072       151280     14931192    0    0     0    48 1100 1397   1   0  99   0   0 2026-09-21 17:30:52
   1    0            0    111775424       151280     14931200    0    0     0   620  916 1328   0   0 100   0   0 2026-09-21 17:30:53
   2    0            0    111317672       151280     14931204    0    0     0     0 8338 2842  17   1  83   0   0 2026-09-21 17:30:54
   2    0            0    111231872       151280     14931272    0    0     0     0 3212 1673   5   0  94   0   0 2026-09-21 17:30:55
   1    0            0    111522080       151280     14931192    0    0     0     0 4060 1839   2   0  98   0   0 2026-09-21 17:30:56
   0    0            0    111538464       151292     14931184    0    0     0    92 1013 1562   0   0  99   0   0 2026-09-21 17:30:57
   0    0            0    111553840       151292     14931200    0    0     0    44  939 2168   0   0 100   0   0 2026-09-21 17:30:58
   1    0            0    111561648       151292     14931200    0    0     0     0 1591 1276   2   0  98   0   0 2026-09-21 17:30:59
   1    0            0    111518640       151292     14931204    0    0     0     0 1478 1170   2   0  98   0   0 2026-09-21 17:31:00
   1    0            0    111430704       151292     14931204    0    0     0     0 1898 1409   3   0  97   0   0 2026-09-21 17:31:01
   1    0            0    111407856       151300     14931216    0    0     0    52 1909 2158   2   1  98   0   0 2026-09-21 17:31:02
   3    0            0    111255008       151300     15008964    0    0     0    44 3960 3085   4   1  96   0   0 2026-09-21 17:31:03
   1    0            0    111160160       151300     15011508    0    0     0     0 3146 3144   3   1  96   0   0 2026-09-21 17:31:04
   1    0            0    111152400       151300     15011504    0    0     0     4 2673 2885   2   0  97   0   0 2026-09-21 17:31:05
   3    0            0    111092176       151304     15011512    0    0     0     8 2553 2923   2   1  97   0   0 2026-09-21 17:31:06
   1    0            0    111090992       151312     15011504    0    0     0   104 2547 2763   3   0  97   0   0 2026-09-21 17:31:07
   1    0            0    111092544       151312     15011516    0    0     0     0 2583 2478   3   0  97   0   0 2026-09-21 17:31:08
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   2    0            0    111029808       151312     15011516    0    0     0    40 2368 2580   3   0  97   0   0 2026-09-21 17:31:09
   1    0            0    110883392       151312     15011552    0    0     0     0 2444 2621   2   0  97   0   0 2026-09-21 17:31:10
   1    0            0    108405256       151312     17459640    0    0     0     0 2535 2737   1   2  97   0   0 2026-09-21 17:31:11
   2    0            0    104098224       151320     21760016    0    0     0    44 2727 2753   0   3  97   0   0 2026-09-21 17:31:12
   0    0            0    102295256       151320     23419184    0    0     0     0 9802 3454  14   2  84   0   0 2026-09-21 17:31:13
   1    0            0    102252368       151320     23419184    0    0     0    48 6544 10809   3   0  97   0   0 2026-09-21 17:31:14
   1    0            0    102220128       151320     23419204    0    0     0    68 6567 10598   3   0  97   0   0 2026-09-21 17:31:15
   1    0            0    102220544       151320     23419208    0    0     0     0 6668 10781   3   0  97   0   0 2026-09-21 17:31:16
   2    3            0    102070656       151332     23419200    0    0     0 919756 9774 13339   3   1  95   2   0 2026-09-21 17:31:17
   1    0            0    102056160       151336     23419424    0    0     0 121088 6134 11046   1   0  99   0   0 2026-09-21 17:31:18
   0    0            0    102057888       151340     23419424    0    0     0    64 5400 10615   0   0 100   0   0 2026-09-21 17:31:19
   0    0            0    102059184       151340     23419428    0    0     0    20 5566 10714   0   0 100   0   0 2026-09-21 17:31:20
   0    0            0    102060264       151340     23419432    0    0     0     0 5513 10760   0   0 100   0   0 2026-09-21 17:31:21
   0    0            0    102060656       151348     23419424    0    0     0  1228 5510 10779   0   0 100   0   0 2026-09-21 17:31:22
   0    0            0    102061280       151348     23419440    0    0     0     0 5474 10671   0   0 100   0   0 2026-09-21 17:31:23
   0    0            0    102062040       151348     23419440    0    0     0    36 5421 10639   0   0 100   0   0 2026-09-21 17:31:24
   0    0            0    102062288       151348     23419444    0    0     0     0 5488 10738   0   0 100   0   0 2026-09-21 17:31:25
   0    0            0    102062296       151348     23419448    0    0     0     0 5415 10604   0   0 100   0   0 2026-09-21 17:31:26
   5    0            0    102062800       151356     23419492    0    0     0 98404 7596 11076   5   0  94   0   0 2026-09-21 17:31:27
   7    0            0    102063560       151356     23419496    0    0     0     0 10690 11434  13   2  86   0   0 2026-09-21 17:31:28
   4    0            0    102070392       151356     23419496    0    0     0    48 9821 10779  11   0  88   0   0 2026-09-21 17:31:29
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   6    0            0    102077936       151356     23419500    0    0     0 110592 10248 11216  11   1  87   0   0 2026-09-21 17:31:30
   4    0            0    102084720       151356     23419504    0    0     0     0 10918 11062  13   2  86   0   0 2026-09-21 17:31:31
   4    0            0    102090152       151364     23419496    0    0     0    84 10563 11706  11   0  89   0   0 2026-09-21 17:31:32
   5    0            0    102094392       151380     23420096    0    0     0 1937408 14980 16695   8   2  87   3   0 2026-09-21 17:31:33
   5    0            0    102100880       151380     23420100    0    0     0    48 10899 10901  13   1  86   0   0 2026-09-21 17:31:34
   4    0            0    102106208       151380     23420104    0    0     0     0 10045 10858  11   0  89   0   0 2026-09-21 17:31:35
   1    0            0    102085008       151392     23420444    0    0     4 1015808 9976 13176   4   1  94   2   0 2026-09-21 17:31:36
   0    0            0    102088296       151400     23420452    0    0     0   932 5556 10767   0   0 100   0   0 2026-09-21 17:31:37
   0    0            0    102091344       151400     23420456    0    0     0    36 5517 10704   0   0 100   0   0 2026-09-21 17:31:38
   5    0            0    102096496       151400     23420476    0    0     0     0 9848 10821  10   1  88   0   0 2026-09-21 17:31:39
