Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,183453,1,183453.0,183453.0,183453,183453,0.0,PushPop,:step:stream #3622 running=1
0.0,183449,1,183449.0,183449.0,183449,183449,0.0,PushPop,:step:stream #1850 running=1
0.0,183447,1,183447.0,183447.0,183447,183447,0.0,PushPop,:step:stream #5556 running=1
0.0,183444,1,183444.0,183444.0,183444,183444,0.0,PushPop,:step:stream #3394 running=1
0.0,183442,1,183442.0,183442.0,183442,183442,0.0,PushPop,:step:stream #2716 running=1
0.0,183434,1,183434.0,183434.0,183434,183434,0.0,PushPop,:step:stream #3778 running=1
0.0,183430,1,183430.0,183430.0,183430,183430,0.0,PushPop,:step:stream #3697 running=1
0.0,183428,1,183428.0,183428.0,183428,183428,0.0,PushPop,:step:stream #4309 running=1
0.0,183415,1,183415.0,183415.0,183415,183415,0.0,PushPop,:step:stream #1841 running=1
0.0,183410,1,183410.0,183410.0,183410,183410,0.0,PushPop,:step:stream #6779 running=1
0.0,183398,1,183398.0,183398.0,183398,183398,0.0,PushPop,:step:stream #5932 running=1
0.0,183392,1,183392.0,183392.0,183392,183392,0.0,PushPop,:step:stream #5925 running=1
0.0,183383,1,183383.0,183383.0,183383,183383,0.0,PushPop,:step:stream #438 running=1
0.0,183366,1,183366.0,183366.0,183366,183366,0.0,PushPop,:step:stream #2511 running=1
0.0,183364,1,183364.0,183364.0,183364,183364,0.0,PushPop,:step:stream #738 running=1
0.0,183362,1,183362.0,183362.0,183362,183362,0.0,PushPop,:step:stream #3214 running=1
0.0,183362,1,183362.0,183362.0,183362,183362,0.0,PushPop,:step:stream #7381 running=1
0.0,183359,1,183359.0,183359.0,183359,183359,0.0,PushPop,:step:stream #1818 running=1
0.0,183354,1,183354.0,183354.0,183354,183354,0.0,PushPop,:step:stream #618 running=1
0.0,183353,1,183353.0,183353.0,183353,183353,0.0,PushPop,:step:stream #4840 running=1
0.0,183353,1,183353.0,183353.0,183353,183353,0.0,PushPop,:step:stream #5031 running=1
0.0,183350,1,183350.0,183350.0,183350,183350,0.0,PushPop,:step:stream #4828 running=1
0.0,183336,1,183336.0,183336.0,183336,183336,0.0,PushPop,:step:stream #2547 running=1
0.0,183336,1,183336.0,183336.0,183336,183336,0.0,PushPop,:step:stream #3395 running=1
0.0,183329,1,183329.0,183329.0,183329,183329,0.0,PushPop,:step:stream #5897 running=1
0.0,183327,1,183327.0,183327.0,183327,183327,0.0,PushPop,:step:stream #6985 running=1
0.0,183323,1,183323.0,183323.0,183323,183323,0.0,PushPop,:step:stream #5039 running=1
0.0,183323,1,183323.0,183323.0,183323,183323,0.0,PushPop,:step:stream #5541 running=1
0.0,183319,1,183319.0,183319.0,183319,183319,0.0,PushPop,:step:stream #767 running=1
0.0,183317,1,183317.0,183317.0,183317,183317,0.0,PushPop,:step:stream #944 running=1
0.0,183310,1,183310.0,183310.0,183310,183310,0.0,PushPop,:step:stream #6603 running=1
0.0,183308,1,183308.0,183308.0,183308,183308,0.0,PushPop,:step:stream #7375 running=1
0.0,183298,1,183298.0,183298.0,183298,183298,0.0,PushPop,:step:stream #3002 running=1
0.0,183296,1,183296.0,183296.0,183296,183296,0.0,PushPop,:step:stream #5552 running=1
0.0,183289,1,183289.0,183289.0,183289,183289,0.0,PushPop,:step:stream #3356 running=1
0.0,183271,1,183271.0,183271.0,183271,183271,0.0,PushPop,:step:stream #3847 running=1
0.0,183259,1,183259.0,183259.0,183259,183259,0.0,PushPop,:step:stream #721 running=1
0.0,183254,1,183254.0,183254.0,183254,183254,0.0,PushPop,:step:stream #3795 running=1
0.0,183244,1,183244.0,183244.0,183244,183244,0.0,PushPop,:step:stream #499 running=1
0.0,183240,1,183240.0,183240.0,183240,183240,0.0,PushPop,:step:stream #574 running=1
0.0,183234,1,183234.0,183234.0,183234,183234,0.0,PushPop,:step:stream #4858 running=1
0.0,183215,1,183215.0,183215.0,183215,183215,0.0,PushPop,:step:stream #3853 running=1
0.0,183213,1,183213.0,183213.0,183213,183213,0.0,PushPop,:step:stream #6128 running=1
0.0,183210,1,183210.0,183210.0,183210,183210,0.0,PushPop,:step:stream #4791 running=1
0.0,183199,1,183199.0,183199.0,183199,183199,0.0,PushPop,:step:stream #3447 running=1
0.0,183195,1,183195.0,183195.0,183195,183195,0.0,PushPop,:step:stream #4686 running=1
0.0,183189,1,183189.0,183189.0,183189,183189,0.0,PushPop,:step:stream #2048 running=1
0.0,183186,1,183186.0,183186.0,183186,183186,0.0,PushPop,:step:stream #4540 running=1
0.0,183185,1,183185.0,183185.0,183185,183185,0.0,PushPop,:step:stream #7266 running=1
0.0,183184,1,183184.0,183184.0,183184,183184,0.0,PushPop,:step:stream #7378 running=1
0.0,183180,1,183180.0,183180.0,183180,183180,0.0,PushPop,:step:stream #980 running=1
0.0,183174,1,183174.0,183174.0,183174,183174,0.0,PushPop,:step:stream #1009 running=1
0.0,183166,1,183166.0,183166.0,183166,183166,0.0,PushPop,:step:stream #793 running=1
0.0,183165,1,183165.0,183165.0,183165,183165,0.0,PushPop,:step:stream #4264 running=1
0.0,183163,1,183163.0,183163.0,183163,183163,0.0,PushPop,:step:stream #4917 running=1
0.0,183162,1,183162.0,183162.0,183162,183162,0.0,PushPop,:step:stream #1050 running=1
0.0,183148,1,183148.0,183148.0,183148,183148,0.0,PushPop,:step:stream #6677 running=1
0.0,183147,1,183147.0,183147.0,183147,183147,0.0,PushPop,:step:stream #3900 running=1
0.0,183136,1,183136.0,183136.0,183136,183136,0.0,PushPop,:step:stream #6791 running=1
0.0,183125,1,183125.0,183125.0,183125,183125,0.0,PushPop,:step:stream #6566 running=1
0.0,183123,1,183123.0,183123.0,183123,183123,0.0,PushPop,:step:stream #4746 running=1
0.0,183114,1,183114.0,183114.0,183114,183114,0.0,PushPop,:step:stream #3446 running=1
0.0,183089,1,183089.0,183089.0,183089,183089,0.0,PushPop,:step:stream #6685 running=1
0.0,183088,1,183088.0,183088.0,183088,183088,0.0,PushPop,:step:stream #3796 running=1
0.0,183086,1,183086.0,183086.0,183086,183086,0.0,PushPop,:step:stream #7023 running=1
0.0,183084,1,183084.0,183084.0,183084,183084,0.0,PushPop,:step:stream #5430 running=1
0.0,183082,1,183082.0,183082.0,183082,183082,0.0,PushPop,:step:stream #4324 running=1
0.0,183082,1,183082.0,183082.0,183082,183082,0.0,PushPop,:step:stream #6222 running=1
0.0,183074,1,183074.0,183074.0,183074,183074,0.0,PushPop,:step:stream #626 running=1
0.0,183073,1,183073.0,183073.0,183073,183073,0.0,PushPop,:step:stream #5971 running=1
0.0,183071,1,183071.0,183071.0,183071,183071,0.0,PushPop,:step:stream #727 running=1
0.0,183048,1,183048.0,183048.0,183048,183048,0.0,PushPop,:step:stream #4275 running=1
0.0,183045,1,183045.0,183045.0,183045,183045,0.0,PushPop,:step:stream #4280 running=1
0.0,183044,1,183044.0,183044.0,183044,183044,0.0,PushPop,:step:stream #6074 running=1
0.0,183041,1,183041.0,183041.0,183041,183041,0.0,PushPop,:step:stream #7437 running=1
0.0,183039,1,183039.0,183039.0,183039,183039,0.0,PushPop,:step:stream #3434 running=1
0.0,183036,1,183036.0,183036.0,183036,183036,0.0,PushPop,:step:stream #4615 running=1
0.0,183036,1,183036.0,183036.0,183036,183036,0.0,PushPop,:step:stream #800 running=1
0.0,183028,1,183028.0,183028.0,183028,183028,0.0,PushPop,:step:stream #4754 running=1
0.0,183025,1,183025.0,183025.0,183025,183025,0.0,PushPop,:step:stream #4966 running=1
0.0,183022,1,183022.0,183022.0,183022,183022,0.0,PushPop,:step:stream #4798 running=1
0.0,183018,1,183018.0,183018.0,183018,183018,0.0,PushPop,:step:stream #5078 running=1
0.0,182997,1,182997.0,182997.0,182997,182997,0.0,PushPop,:step:stream #441 running=1
0.0,182984,1,182984.0,182984.0,182984,182984,0.0,PushPop,:step:stream #963 running=1
0.0,182983,1,182983.0,182983.0,182983,182983,0.0,PushPop,:step:stream #7154 running=1
0.0,182979,1,182979.0,182979.0,182979,182979,0.0,PushPop,:step:stream #3755 running=1
0.0,182968,1,182968.0,182968.0,182968,182968,0.0,PushPop,:step:stream #3197 running=1
0.0,182959,1,182959.0,182959.0,182959,182959,0.0,PushPop,:step:stream #5511 running=1
0.0,182956,1,182956.0,182956.0,182956,182956,0.0,PushPop,:step:stream #2712 running=1
0.0,182947,1,182947.0,182947.0,182947,182947,0.0,PushPop,:step:stream #831 running=1
0.0,182943,1,182943.0,182943.0,182943,182943,0.0,PushPop,:step:stream #6175 running=1
0.0,182934,1,182934.0,182934.0,182934,182934,0.0,PushPop,:step:stream #892 running=1
0.0,182921,1,182921.0,182921.0,182921,182921,0.0,PushPop,:step:stream #1115 running=1
0.0,182896,1,182896.0,182896.0,182896,182896,0.0,PushPop,:step:stream #5725 running=1
0.0,182893,1,182893.0,182893.0,182893,182893,0.0,PushPop,:step:stream #6184 running=1
0.0,182890,1,182890.0,182890.0,182890,182890,0.0,PushPop,:step:stream #3706 running=1
0.0,182880,1,182880.0,182880.0,182880,182880,0.0,PushPop,:step:stream #6075 running=1
0.0,182864,1,182864.0,182864.0,182864,182864,0.0,PushPop,:step:stream #4624 running=1
0.0,182864,1,182864.0,182864.0,182864,182864,0.0,PushPop,:step:stream #6828 running=1
0.0,182861,1,182861.0,182861.0,182861,182861,0.0,PushPop,:step:stream #2325 running=1
0.0,182860,1,182860.0,182860.0,182860,182860,0.0,PushPop,:step:stream #1481 running=1
0.0,182855,1,182855.0,182855.0,182855,182855,0.0,PushPop,:step:stream #5539 running=1
0.0,182854,1,182854.0,182854.0,182854,182854,0.0,PushPop,:step:stream #2205 running=1
0.0,182853,1,182853.0,182853.0,182853,182853,0.0,PushPop,:step:stream #6649 running=1
0.0,182844,1,182844.0,182844.0,182844,182844,0.0,PushPop,:step:stream #3639 running=1
0.0,182835,1,182835.0,182835.0,182835,182835,0.0,PushPop,:step:stream #6595 running=1
0.0,182830,1,182830.0,182830.0,182830,182830,0.0,PushPop,:step:stream #4972 running=1
0.0,182830,1,182830.0,182830.0,182830,182830,0.0,PushPop,:step:stream #863 running=1
0.0,182827,1,182827.0,182827.0,182827,182827,0.0,PushPop,:step:stream #4700 running=1
0.0,182826,1,182826.0,182826.0,182826,182826,0.0,PushPop,:step:stream #909 running=1
0.0,182825,1,182825.0,182825.0,182825,182825,0.0,PushPop,:step:stream #4652 running=1
0.0,182823,1,182823.0,182823.0,182823,182823,0.0,PushPop,:step:stream #3964 running=1
0.0,182803,1,182803.0,182803.0,182803,182803,0.0,PushPop,:step:stream #4143 running=1
0.0,182802,1,182802.0,182802.0,182802,182802,0.0,PushPop,:step:stream #701 running=1
0.0,182792,1,182792.0,182792.0,182792,182792,0.0,PushPop,:step:stream #6761 running=1
0.0,182788,1,182788.0,182788.0,182788,182788,0.0,PushPop,:step:stream #6498 running=1
0.0,182775,1,182775.0,182775.0,182775,182775,0.0,PushPop,:step:stream #6773 running=1
0.0,182771,1,182771.0,182771.0,182771,182771,0.0,PushPop,:step:stream #5562 running=1
0.0,182766,1,182766.0,182766.0,182766,182766,0.0,PushPop,:step:stream #7337 running=1
0.0,182759,1,182759.0,182759.0,182759,182759,0.0,PushPop,:step:stream #5741 running=1
0.0,182758,1,182758.0,182758.0,182758,182758,0.0,PushPop,:step:stream #7074 running=1
0.0,182742,1,182742.0,182742.0,182742,182742,0.0,PushPop,:step:stream #7397 running=1
0.0,182740,1,182740.0,182740.0,182740,182740,0.0,PushPop,:step:stream #7482 running=1
0.0,182735,1,182735.0,182735.0,182735,182735,0.0,PushPop,:step:stream #3763 running=1
0.0,182728,1,182728.0,182728.0,182728,182728,0.0,PushPop,:step:stream #4994 running=1
0.0,182725,1,182725.0,182725.0,182725,182725,0.0,PushPop,:step:stream #3241 running=1
0.0,182724,1,182724.0,182724.0,182724,182724,0.0,PushPop,:step:stream #3761 running=1
0.0,182707,1,182707.0,182707.0,182707,182707,0.0,PushPop,:step:stream #5690 running=1
0.0,182677,1,182677.0,182677.0,182677,182677,0.0,PushPop,:step:stream #68 running=1
0.0,182675,1,182675.0,182675.0,182675,182675,0.0,PushPop,:step:stream #2285 running=1
0.0,182664,1,182664.0,182664.0,182664,182664,0.0,PushPop,:step:stream #157 running=1
0.0,182645,1,182645.0,182645.0,182645,182645,0.0,PushPop,:step:stream #707 running=1
0.0,182643,1,182643.0,182643.0,182643,182643,0.0,PushPop,:step:stream #4217 running=1
0.0,182630,1,182630.0,182630.0,182630,182630,0.0,PushPop,:step:stream #3733 running=1
0.0,182624,1,182624.0,182624.0,182624,182624,0.0,PushPop,:step:stream #6547 running=1
0.0,182606,1,182606.0,182606.0,182606,182606,0.0,PushPop,:step:stream #2317 running=1
0.0,182569,1,182569.0,182569.0,182569,182569,0.0,PushPop,:step:stream #6702 running=1
0.0,182554,1,182554.0,182554.0,182554,182554,0.0,PushPop,:step:stream #1644 running=1
0.0,182545,1,182545.0,182545.0,182545,182545,0.0,PushPop,:step:stream #4995 running=1
0.0,182545,1,182545.0,182545.0,182545,182545,0.0,PushPop,:step:stream #6342 running=1
0.0,182543,1,182543.0,182543.0,182543,182543,0.0,PushPop,:step:stream #4932 running=1
0.0,182540,1,182540.0,182540.0,182540,182540,0.0,PushPop,:step:stream #5003 running=1
0.0,182540,1,182540.0,182540.0,182540,182540,0.0,PushPop,:step:stream #971 running=1
0.0,182539,1,182539.0,182539.0,182539,182539,0.0,PushPop,:step:stream #4928 running=1
0.0,182539,1,182539.0,182539.0,182539,182539,0.0,PushPop,:step:stream #942 running=1
0.0,182532,1,182532.0,182532.0,182532,182532,0.0,PushPop,:step:stream #981 running=1
0.0,182531,1,182531.0,182531.0,182531,182531,0.0,PushPop,:step:stream #5479 running=1
0.0,182530,1,182530.0,182530.0,182530,182530,0.0,PushPop,:step:stream #1731 running=1
0.0,182529,1,182529.0,182529.0,182529,182529,0.0,PushPop,:step:stream #4678 running=1
0.0,182529,1,182529.0,182529.0,182529,182529,0.0,PushPop,:step:stream #6857 running=1
0.0,182528,1,182528.0,182528.0,182528,182528,0.0,PushPop,:step:stream #1108 running=1
0.0,182526,1,182526.0,182526.0,182526,182526,0.0,PushPop,:step:stream #3874 running=1
0.0,182515,1,182515.0,182515.0,182515,182515,0.0,PushPop,:step:stream #267 running=1
0.0,182512,1,182512.0,182512.0,182512,182512,0.0,PushPop,:step:stream #7269 running=1
0.0,182508,1,182508.0,182508.0,182508,182508,0.0,PushPop,:step:stream #912 running=1
0.0,182503,1,182503.0,182503.0,182503,182503,0.0,PushPop,:step:stream #183 running=1
0.0,182498,1,182498.0,182498.0,182498,182498,0.0,PushPop,:step:stream #3723 running=1
0.0,182497,1,182497.0,182497.0,182497,182497,0.0,PushPop,:step:stream #907 running=1
0.0,182491,1,182491.0,182491.0,182491,182491,0.0,PushPop,:step:stream #6426 running=1
0.0,182491,1,182491.0,182491.0,182491,182491,0.0,PushPop,:step:stream #6726 running=1
0.0,182488,1,182488.0,182488.0,182488,182488,0.0,PushPop,:step:stream #7052 running=1
0.0,182487,1,182487.0,182487.0,182487,182487,0.0,PushPop,:step:stream #6923 running=1
0.0,182485,1,182485.0,182485.0,182485,182485,0.0,PushPop,:step:stream #5462 running=1
0.0,182484,1,182484.0,182484.0,182484,182484,0.0,PushPop,:step:stream #945 running=1
0.0,182480,1,182480.0,182480.0,182480,182480,0.0,PushPop,:step:stream #6177 running=1
0.0,182465,1,182465.0,182465.0,182465,182465,0.0,PushPop,:step:stream #6501 running=1
0.0,182463,1,182463.0,182463.0,182463,182463,0.0,PushPop,:step:stream #2232 running=1
0.0,182458,1,182458.0,182458.0,182458,182458,0.0,PushPop,:step:stream #65 running=1
0.0,182450,1,182450.0,182450.0,182450,182450,0.0,PushPop,:step:stream #3456 running=1
0.0,182433,1,182433.0,182433.0,182433,182433,0.0,PushPop,:step:stream #151 running=1
0.0,182430,1,182430.0,182430.0,182430,182430,0.0,PushPop,:step:stream #7418 running=1
0.0,182429,1,182429.0,182429.0,182429,182429,0.0,PushPop,:step:stream #4266 running=1
0.0,182429,1,182429.0,182429.0,182429,182429,0.0,PushPop,:step:stream #6018 running=1
0.0,182428,1,182428.0,182428.0,182428,182428,0.0,PushPop,:step:stream #4396 running=1
0.0,182423,1,182423.0,182423.0,182423,182423,0.0,PushPop,:step:stream #6742 running=1
0.0,182416,1,182416.0,182416.0,182416,182416,0.0,PushPop,:step:stream #5490 running=1
0.0,182415,1,182415.0,182415.0,182415,182415,0.0,PushPop,:step:stream #3435 running=1
0.0,182410,1,182410.0,182410.0,182410,182410,0.0,PushPop,:step:stream #6238 running=1
0.0,182401,1,182401.0,182401.0,182401,182401,0.0,PushPop,:step:stream #3955 running=1
0.0,182400,1,182400.0,182400.0,182400,182400,0.0,PushPop,:step:stream #7022 running=1
0.0,182397,1,182397.0,182397.0,182397,182397,0.0,PushPop,:step:stream #3445 running=1
0.0,182393,1,182393.0,182393.0,182393,182393,0.0,PushPop,:step:stream #3162 running=1
0.0,182390,1,182390.0,182390.0,182390,182390,0.0,PushPop,:step:stream #2301 running=1
0.0,182384,1,182384.0,182384.0,182384,182384,0.0,PushPop,:step:stream #5863 running=1
0.0,182367,1,182367.0,182367.0,182367,182367,0.0,PushPop,:step:stream #3799 running=1
0.0,182367,1,182367.0,182367.0,182367,182367,0.0,PushPop,:step:stream #6115 running=1
0.0,182364,1,182364.0,182364.0,182364,182364,0.0,PushPop,:step:stream #4882 running=1
0.0,182363,1,182363.0,182363.0,182363,182363,0.0,PushPop,:step:stream #2967 running=1
0.0,182354,1,182354.0,182354.0,182354,182354,0.0,PushPop,:step:stream #1936 running=1
0.0,182346,1,182346.0,182346.0,182346,182346,0.0,PushPop,:step:stream #3141 running=1
0.0,182341,1,182341.0,182341.0,182341,182341,0.0,PushPop,:step:stream #1336 running=1
0.0,182338,1,182338.0,182338.0,182338,182338,0.0,PushPop,:step:stream #2149 running=1
0.0,182326,1,182326.0,182326.0,182326,182326,0.0,PushPop,:step:stream #1184 running=1
0.0,182323,1,182323.0,182323.0,182323,182323,0.0,PushPop,:step:stream #7480 running=1
0.0,182312,1,182312.0,182312.0,182312,182312,0.0,PushPop,:step:stream #7033 running=1
0.0,182310,1,182310.0,182310.0,182310,182310,0.0,PushPop,:step:stream #7419 running=1
0.0,182306,1,182306.0,182306.0,182306,182306,0.0,PushPop,:step:stream #780 running=1
0.0,182293,1,182293.0,182293.0,182293,182293,0.0,PushPop,:step:stream #6908 running=1
0.0,182292,1,182292.0,182292.0,182292,182292,0.0,PushPop,:step:stream #5702 running=1
0.0,182290,1,182290.0,182290.0,182290,182290,0.0,PushPop,:step:stream #4714 running=1
0.0,182279,1,182279.0,182279.0,182279,182279,0.0,PushPop,:step:stream #6254 running=1
0.0,182265,1,182265.0,182265.0,182265,182265,0.0,PushPop,:step:stream #5826 running=1
0.0,182262,1,182262.0,182262.0,182262,182262,0.0,PushPop,:step:stream #1005 running=1
0.0,182259,1,182259.0,182259.0,182259,182259,0.0,PushPop,:step:stream #6894 running=1
0.0,182258,1,182258.0,182258.0,182258,182258,0.0,PushPop,:step:stream #5485 running=1
0.0,182257,1,182257.0,182257.0,182257,182257,0.0,PushPop,:step:stream #3756 running=1
0.0,182253,1,182253.0,182253.0,182253,182253,0.0,PushPop,:step:stream #4671 running=1
0.0,182252,1,182252.0,182252.0,182252,182252,0.0,PushPop,:step:stream #3062 running=1
0.0,182247,1,182247.0,182247.0,182247,182247,0.0,PushPop,:step:stream #4185 running=1
0.0,182245,1,182245.0,182245.0,182245,182245,0.0,PushPop,:step:stream #2782 running=1
0.0,182238,1,182238.0,182238.0,182238,182238,0.0,PushPop,:step:stream #938 running=1
0.0,182234,1,182234.0,182234.0,182234,182234,0.0,PushPop,:step:stream #6411 running=1
0.0,182230,1,182230.0,182230.0,182230,182230,0.0,PushPop,:step:stream #5985 running=1
0.0,182224,1,182224.0,182224.0,182224,182224,0.0,PushPop,:step:stream #4568 running=1
0.0,182223,1,182223.0,182223.0,182223,182223,0.0,PushPop,:step:stream #2153 running=1
0.0,182222,1,182222.0,182222.0,182222,182222,0.0,PushPop,:step:stream #312 running=1
0.0,182212,1,182212.0,182212.0,182212,182212,0.0,PushPop,:step:stream #2144 running=1
0.0,182202,1,182202.0,182202.0,182202,182202,0.0,PushPop,:step:stream #5520 running=1
0.0,182193,1,182193.0,182193.0,182193,182193,0.0,PushPop,:step:stream #617 running=1
0.0,182173,1,182173.0,182173.0,182173,182173,0.0,PushPop,:step:stream #1153 running=1
0.0,182165,1,182165.0,182165.0,182165,182165,0.0,PushPop,:step:stream #4162 running=1
0.0,182165,1,182165.0,182165.0,182165,182165,0.0,PushPop,:step:stream #6132 running=1
0.0,182157,1,182157.0,182157.0,182157,182157,0.0,PushPop,:step:stream #5804 running=1
0.0,182153,1,182153.0,182153.0,182153,182153,0.0,PushPop,:step:stream #4925 running=1
0.0,182152,1,182152.0,182152.0,182152,182152,0.0,PushPop,:step:stream #5410 running=1
0.0,182149,1,182149.0,182149.0,182149,182149,0.0,PushPop,:step:stream #1367 running=1
0.0,182126,1,182126.0,182126.0,182126,182126,0.0,PushPop,:step:stream #4303 running=1
0.0,182126,1,182126.0,182126.0,182126,182126,0.0,PushPop,:step:stream #6984 running=1
0.0,182114,1,182114.0,182114.0,182114,182114,0.0,PushPop,:step:stream #880 running=1
0.0,182107,1,182107.0,182107.0,182107,182107,0.0,PushPop,:step:stream #6425 running=1
0.0,182103,1,182103.0,182103.0,182103,182103,0.0,PushPop,:step:stream #962 running=1
0.0,182102,1,182102.0,182102.0,182102,182102,0.0,PushPop,:step:stream #6951 running=1
0.0,182101,1,182101.0,182101.0,182101,182101,0.0,PushPop,:step:stream #2003 running=1
0.0,182091,1,182091.0,182091.0,182091,182091,0.0,PushPop,:step:stream #1612 running=1
0.0,182082,1,182082.0,182082.0,182082,182082,0.0,PushPop,:step:stream #6441 running=1
0.0,182076,1,182076.0,182076.0,182076,182076,0.0,PushPop,:step:stream #708 running=1
0.0,182076,1,182076.0,182076.0,182076,182076,0.0,PushPop,:step:stream #7363 running=1
0.0,182075,1,182075.0,182075.0,182075,182075,0.0,PushPop,:step:stream #2763 running=1
0.0,182074,1,182074.0,182074.0,182074,182074,0.0,PushPop,:step:stream #6445 running=1
0.0,182070,1,182070.0,182070.0,182070,182070,0.0,PushPop,:step:stream #3998 running=1
0.0,182069,1,182069.0,182069.0,182069,182069,0.0,PushPop,:step:stream #4196 running=1
0.0,182059,1,182059.0,182059.0,182059,182059,0.0,PushPop,:step:stream #3138 running=1
0.0,182052,1,182052.0,182052.0,182052,182052,0.0,PushPop,:step:stream #5484 running=1
0.0,182046,1,182046.0,182046.0,182046,182046,0.0,PushPop,:step:stream #6938 running=1
0.0,182041,1,182041.0,182041.0,182041,182041,0.0,PushPop,:step:stream #7170 running=1
0.0,182039,1,182039.0,182039.0,182039,182039,0.0,PushPop,:step:stream #6376 running=1
0.0,182031,1,182031.0,182031.0,182031,182031,0.0,PushPop,:step:stream #3453 running=1
0.0,182030,1,182030.0,182030.0,182030,182030,0.0,PushPop,:step:stream #5873 running=1
0.0,182023,1,182023.0,182023.0,182023,182023,0.0,PushPop,:step:stream #3396 running=1
0.0,182023,1,182023.0,182023.0,182023,182023,0.0,PushPop,:step:stream #6785 running=1
0.0,182014,1,182014.0,182014.0,182014,182014,0.0,PushPop,:step:stream #5742 running=1
0.0,182001,1,182001.0,182001.0,182001,182001,0.0,PushPop,:step:stream #885 running=1
0.0,181999,1,181999.0,181999.0,181999,181999,0.0,PushPop,:step:stream #286 running=1
0.0,181971,1,181971.0,181971.0,181971,181971,0.0,PushPop,:step:stream #6503 running=1
0.0,181970,1,181970.0,181970.0,181970,181970,0.0,PushPop,:step:stream #4041 running=1
0.0,181966,1,181966.0,181966.0,181966,181966,0.0,PushPop,:step:stream #7380 running=1
0.0,181958,1,181958.0,181958.0,181958,181958,0.0,PushPop,:step:stream #3448 running=1
0.0,181947,1,181947.0,181947.0,181947,181947,0.0,PushPop,:step:stream #4135 running=1
0.0,181942,1,181942.0,181942.0,181942,181942,0.0,PushPop,:step:stream #2656 running=1
0.0,181938,1,181938.0,181938.0,181938,181938,0.0,PushPop,:step:stream #3722 running=1
0.0,181921,1,181921.0,181921.0,181921,181921,0.0,PushPop,:step:stream #3443 running=1
0.0,181904,1,181904.0,181904.0,181904,181904,0.0,PushPop,:step:stream #705 running=1
0.0,181891,1,181891.0,181891.0,181891,181891,0.0,PushPop,:step:stream #5773 running=1
0.0,181883,1,181883.0,181883.0,181883,181883,0.0,PushPop,:step:stream #4116 running=1
0.0,181883,1,181883.0,181883.0,181883,181883,0.0,PushPop,:step:stream #841 running=1
0.0,181876,1,181876.0,181876.0,181876,181876,0.0,PushPop,:step:stream #5056 running=1
0.0,181873,1,181873.0,181873.0,181873,181873,0.0,PushPop,:step:stream #4697 running=1
0.0,181871,1,181871.0,181871.0,181871,181871,0.0,PushPop,:step:stream #4425 running=1
0.0,181860,1,181860.0,181860.0,181860,181860,0.0,PushPop,:step:stream #6079 running=1
0.0,181857,1,181857.0,181857.0,181857,181857,0.0,PushPop,:step:stream #2376 running=1
0.0,181855,1,181855.0,181855.0,181855,181855,0.0,PushPop,:step:stream #1574 running=1
0.0,181854,1,181854.0,181854.0,181854,181854,0.0,PushPop,:step:stream #216 running=1
0.0,181853,1,181853.0,181853.0,181853,181853,0.0,PushPop,:step:stream #2699 running=1
0.0,181852,1,181852.0,181852.0,181852,181852,0.0,PushPop,:step:stream #1327 running=1
0.0,181848,1,181848.0,181848.0,181848,181848,0.0,PushPop,:step:stream #5026 running=1
0.0,181843,1,181843.0,181843.0,181843,181843,0.0,PushPop,:step:stream #5491 running=1
0.0,181836,1,181836.0,181836.0,181836,181836,0.0,PushPop,:step:stream #1202 running=1
0.0,181824,1,181824.0,181824.0,181824,181824,0.0,PushPop,:step:stream #786 running=1
0.0,181820,1,181820.0,181820.0,181820,181820,0.0,PushPop,:step:stream #7134 running=1
0.0,181813,1,181813.0,181813.0,181813,181813,0.0,PushPop,:step:stream #4549 running=1
0.0,181808,1,181808.0,181808.0,181808,181808,0.0,PushPop,:step:stream #4665 running=1
0.0,181777,1,181777.0,181777.0,181777,181777,0.0,PushPop,:step:stream #6486 running=1
0.0,181777,1,181777.0,181777.0,181777,181777,0.0,PushPop,:step:stream #995 running=1
0.0,181774,1,181774.0,181774.0,181774,181774,0.0,PushPop,:step:stream #3953 running=1
0.0,181774,1,181774.0,181774.0,181774,181774,0.0,PushPop,:step:stream #6899 running=1
0.0,181773,1,181773.0,181773.0,181773,181773,0.0,PushPop,:step:stream #901 running=1
0.0,181765,1,181765.0,181765.0,181765,181765,0.0,PushPop,:step:stream #6143 running=1
0.0,181761,1,181761.0,181761.0,181761,181761,0.0,PushPop,:step:stream #6762 running=1
0.0,181759,1,181759.0,181759.0,181759,181759,0.0,PushPop,:step:stream #3831 running=1
0.0,181752,1,181752.0,181752.0,181752,181752,0.0,PushPop,:step:stream #1263 running=1
0.0,181745,1,181745.0,181745.0,181745,181745,0.0,PushPop,:step:stream #6719 running=1
0.0,181726,1,181726.0,181726.0,181726,181726,0.0,PushPop,:step:stream #3343 running=1
0.0,181726,1,181726.0,181726.0,181726,181726,0.0,PushPop,:step:stream #4661 running=1
0.0,181725,1,181725.0,181725.0,181725,181725,0.0,PushPop,:step:stream #453 running=1
0.0,181725,1,181725.0,181725.0,181725,181725,0.0,PushPop,:step:stream #5868 running=1
0.0,181721,1,181721.0,181721.0,181721,181721,0.0,PushPop,:step:stream #3867 running=1
0.0,181703,1,181703.0,181703.0,181703,181703,0.0,PushPop,:step:stream #5945 running=1
