timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 02:26:24.934, 0 %, 0 %, 15 MiB, 16384 MiB, 7.42 W, 53
2026/09/19 02:26:25.944, 0 %, 0 %, 15 MiB, 16384 MiB, 7.41 W, 53
2026/09/19 02:26:26.950, 0 %, 0 %, 15 MiB, 16384 MiB, 9.71 W, 53
2026/09/19 02:26:27.956, 0 %, 0 %, 15 MiB, 16384 MiB, 8.53 W, 52
2026/09/19 02:26:28.962, 0 %, 0 %, 15 MiB, 16384 MiB, 7.46 W, 52
2026/09/19 02:26:29.968, 0 %, 0 %, 15 MiB, 16384 MiB, 7.62 W, 52
2026/09/19 02:26:30.974, 0 %, 0 %, 15 MiB, 16384 MiB, 7.64 W, 51
2026/09/19 02:26:31.980, 0 %, 0 %, 15 MiB, 16384 MiB, 7.71 W, 51
2026/09/19 02:26:32.986, 0 %, 0 %, 15 MiB, 16384 MiB, 7.66 W, 51
2026/09/19 02:26:33.993, 0 %, 0 %, 15 MiB, 16384 MiB, 7.72 W, 51
2026/09/19 02:26:34.998, 0 %, 0 %, 15 MiB, 16384 MiB, 7.76 W, 51
2026/09/19 02:26:36.004, 0 %, 0 %, 15 MiB, 16384 MiB, 7.71 W, 51
2026/09/19 02:26:37.010, 0 %, 0 %, 15 MiB, 16384 MiB, 7.73 W, 50
2026/09/19 02:26:38.016, 0 %, 0 %, 16 MiB, 16384 MiB, 8.04 W, 50
2026/09/19 02:26:39.025, 0 %, 0 %, 134 MiB, 16384 MiB, 45.34 W, 52
2026/09/19 02:26:40.027, 1 %, 1 %, 5760 MiB, 16384 MiB, 46.05 W, 52
2026/09/19 02:26:41.029, 0 %, 0 %, 5760 MiB, 16384 MiB, 44.29 W, 52
2026/09/19 02:26:42.031, 42 %, 3 %, 7288 MiB, 16384 MiB, 59.26 W, 53
2026/09/19 02:26:43.036, 19 %, 3 %, 5770 MiB, 16384 MiB, 56.90 W, 53
2026/09/19 02:26:44.038, 100 %, 60 %, 6858 MiB, 16384 MiB, 221.87 W, 60
2026/09/19 02:26:45.043, 100 %, 59 %, 6858 MiB, 16384 MiB, 230.29 W, 61
2026/09/19 02:26:46.045, 2 %, 2 %, 6870 MiB, 16384 MiB, 56.76 W, 56
2026/09/19 02:26:47.047, 0 %, 0 %, 9224 MiB, 16384 MiB, 56.48 W, 56
2026/09/19 02:26:48.049, 0 %, 0 %, 9224 MiB, 16384 MiB, 45.03 W, 55
2026/09/19 02:26:49.070, 4 %, 0 %, 9240 MiB, 16384 MiB, 45.12 W, 54
2026/09/19 02:26:50.076, 18 %, 11 %, 9240 MiB, 16384 MiB, 83.64 W, 56
2026/09/19 02:26:51.084, 0 %, 0 %, 9240 MiB, 16384 MiB, 56.81 W, 55
2026/09/19 02:26:52.086, 0 %, 0 %, 9240 MiB, 16384 MiB, 56.60 W, 54
2026/09/19 02:26:53.089, 100 %, 0 %, 9240 MiB, 16384 MiB, 118.01 W, 57
2026/09/19 02:26:54.091, 100 %, 0 %, 9240 MiB, 16384 MiB, 117.44 W, 57
2026/09/19 02:26:55.093, 100 %, 4 %, 9240 MiB, 16384 MiB, 114.05 W, 58
2026/09/19 02:26:56.095, 100 %, 22 %, 9240 MiB, 16384 MiB, 112.57 W, 58
2026/09/19 02:26:57.098, 100 %, 22 %, 9240 MiB, 16384 MiB, 145.55 W, 59
2026/09/19 02:26:58.101, 100 %, 21 %, 9240 MiB, 16384 MiB, 212.56 W, 59
2026/09/19 02:26:59.103, 100 %, 3 %, 9240 MiB, 16384 MiB, 140.38 W, 62
2026/09/19 02:27:00.105, 100 %, 0 %, 9240 MiB, 16384 MiB, 119.38 W, 59
2026/09/19 02:27:01.107, 100 %, 0 %, 9240 MiB, 16384 MiB, 118.85 W, 60
2026/09/19 02:27:02.109, 100 %, 0 %, 9240 MiB, 16384 MiB, 117.64 W, 60
2026/09/19 02:27:03.111, 100 %, 0 %, 9240 MiB, 16384 MiB, 117.01 W, 60
2026/09/19 02:27:04.113, 100 %, 13 %, 9240 MiB, 16384 MiB, 114.53 W, 60
2026/09/19 02:27:05.116, 100 %, 22 %, 9240 MiB, 16384 MiB, 116.49 W, 61
2026/09/19 02:27:06.120, 100 %, 22 %, 9240 MiB, 16384 MiB, 194.01 W, 61
2026/09/19 02:27:07.123, 100 %, 14 %, 9240 MiB, 16384 MiB, 184.92 W, 63
2026/09/19 02:27:08.129, 100 %, 0 %, 9240 MiB, 16384 MiB, 120.84 W, 62
2026/09/19 02:27:09.133, 100 %, 0 %, 9240 MiB, 16384 MiB, 120.29 W, 62
2026/09/19 02:27:10.135, 100 %, 0 %, 9240 MiB, 16384 MiB, 119.20 W, 62
2026/09/19 02:27:11.137, 100 %, 0 %, 9244 MiB, 16384 MiB, 118.24 W, 62
2026/09/19 02:27:12.139, 100 %, 9 %, 9244 MiB, 16384 MiB, 114.67 W, 62
2026/09/19 02:27:13.141, 100 %, 21 %, 9244 MiB, 16384 MiB, 111.53 W, 63
2026/09/19 02:27:14.143, 100 %, 21 %, 9244 MiB, 16384 MiB, 182.21 W, 63
2026/09/19 02:27:15.148, 100 %, 14 %, 9244 MiB, 16384 MiB, 119.72 W, 65
2026/09/19 02:27:16.151, 100 %, 0 %, 9244 MiB, 16384 MiB, 119.26 W, 63
2026/09/19 02:27:17.153, 100 %, 5 %, 9244 MiB, 16384 MiB, 118.24 W, 63
2026/09/19 02:27:18.156, 100 %, 21 %, 9244 MiB, 16384 MiB, 117.01 W, 64
2026/09/19 02:27:19.158, 100 %, 21 %, 9244 MiB, 16384 MiB, 114.88 W, 64
2026/09/19 02:27:20.162, 100 %, 18 %, 9244 MiB, 16384 MiB, 122.33 W, 64
2026/09/19 02:27:21.164, 100 %, 0 %, 9244 MiB, 16384 MiB, 203.84 W, 64
2026/09/19 02:27:22.166, 100 %, 0 %, 9244 MiB, 16384 MiB, 169.60 W, 65
2026/09/19 02:27:23.168, 100 %, 0 %, 9244 MiB, 16384 MiB, 120.79 W, 67
2026/09/19 02:27:24.174, 100 %, 0 %, 9244 MiB, 16384 MiB, 120.46 W, 65
2026/09/19 02:27:25.177, 100 %, 2 %, 9244 MiB, 16384 MiB, 120.01 W, 65
2026/09/19 02:27:26.179, 100 %, 20 %, 9244 MiB, 16384 MiB, 119.03 W, 65
2026/09/19 02:27:27.181, 96 %, 28 %, 9244 MiB, 16384 MiB, 140.17 W, 66
2026/09/19 02:27:28.183, 1 %, 1 %, 9246 MiB, 16384 MiB, 63.95 W, 63
2026/09/19 02:27:29.185, 0 %, 0 %, 9246 MiB, 16384 MiB, 64.25 W, 63
2026/09/19 02:27:30.187, 0 %, 0 %, 9246 MiB, 16384 MiB, 48.67 W, 62
2026/09/19 02:27:31.190, 0 %, 0 %, 9246 MiB, 16384 MiB, 48.24 W, 62
2026/09/19 02:27:32.192, 0 %, 0 %, 9246 MiB, 16384 MiB, 47.93 W, 62
2026/09/19 02:27:33.194, 0 %, 0 %, 9246 MiB, 16384 MiB, 48.06 W, 61
2026/09/19 02:27:34.196, 100 %, 40 %, 9246 MiB, 16384 MiB, 141.94 W, 65
2026/09/19 02:27:35.200, 0 %, 0 %, 9246 MiB, 16384 MiB, 59.64 W, 62
2026/09/19 02:27:36.203, 0 %, 0 %, 9246 MiB, 16384 MiB, 48.07 W, 61
2026/09/19 02:27:37.207, 0 %, 0 %, 9246 MiB, 16384 MiB, 47.86 W, 61
2026/09/19 02:27:38.209, 0 %, 0 %, 9246 MiB, 16384 MiB, 47.75 W, 61
2026/09/19 02:27:39.211, 0 %, 0 %, 9246 MiB, 16384 MiB, 47.78 W, 61
2026/09/19 02:27:40.214, 9 %, 1 %, 5854 MiB, 16384 MiB, 48.58 W, 60
