wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789445736866147510,0.0,0.0,2.33,0.00,0
1789445737891606111,0.0,0.0,0.00,0.00,0
1789445738926198201,0.1,0.6,5.00,0.40,0
1789445739953388519,0.0,0.0,0.00,0.00,0
1789445740983140336,0.0,0.0,0.00,0.00,0
1789445742013025452,0.0,0.0,0.00,0.00,0
1789445743042892198,6.7,0.0,0.45,0.00,0
1789445744070693826,0.0,0.4,0.00,0.67,0
1789445745097596157,0.0,0.0,0.00,0.00,0
1789445746125074539,0.0,0.0,14.00,0.00,0
1789445747152989899,0.0,0.0,0.00,0.00,0
1789445748180774442,0.0,0.0,0.00,0.00,0
1789445749208591297,0.0,0.5,0.00,0.59,0
1789445750237725470,0.0,0.0,0.00,0.00,0
1789445751266974198,0.0,0.0,0.00,0.00,0
1789445752297070872,0.0,0.0,0.00,0.00,0
1789445753327269994,0.0,0.0,0.00,0.00,0
1789445754355895081,0.0,0.4,0.00,0.62,0
1789445755387421460,0.0,0.0,0.00,0.00,0
1789445756416885853,0.0,0.0,0.00,0.00,0
1789445757446152265,0.0,0.0,0.00,0.00,0
1789445758474880756,0.0,0.0,0.00,0.00,0
1789445759504135537,0.0,0.3,0.00,13.57,0
1789445760532735627,0.0,0.0,0.00,0.00,0
1789445761564419502,0.0,0.0,0.00,0.00,0
1789445762593869614,0.0,0.0,0.00,0.00,0
1789445763622922153,1.3,0.0,0.12,0.00,0
1789445764650900967,0.2,4.9,0.14,0.16,0
1789445765680084259,0.2,0.0,0.17,0.00,0
1789445766708686569,0.2,0.0,0.15,0.00,0
1789445767737783970,0.2,0.0,0.13,0.00,0
1789445768765284409,0.2,0.0,0.13,0.00,0
1789445769792985754,0.1,5.2,0.18,0.69,0
1789445770824254222,286.1,0.0,6.67,1.00,34
1789445771858358905,1157.9,0.0,6.92,0.00,33
1789445772891806650,857.3,0.0,6.90,0.00,0
1789445773920687317,911.4,0.0,6.77,0.00,1
1789445774952939172,1003.2,0.4,6.58,2.00,33
1789445775987318734,1182.9,0.6,6.78,5.03,26
1789445777020994487,1204.1,0.0,6.56,0.00,34
1789445778055389512,1038.5,0.0,6.58,0.00,27
1789445779089172450,1196.6,0.0,6.54,0.00,34
1789445780123908857,1198.6,0.2,6.79,6.29,38
1789445781158388800,1048.7,0.1,6.43,5.37,33
1789445782193519677,1204.1,0.0,6.67,0.00,34
1789445783228083042,1199.4,0.0,6.67,0.00,32
1789445784260425511,1070.3,0.0,6.38,0.00,35
1789445785293098181,1200.4,0.1,6.72,17.50,36
1789445786325087239,1203.7,0.3,6.51,5.53,33
1789445787359294842,1092.5,0.0,6.56,0.00,0
1789445788385241130,1179.4,0.0,6.67,0.00,33
1789445789418559838,1206.6,0.1,6.48,13.50,34
1789445790452989324,1203.2,0.0,6.52,0.00,33
1789445791488157475,1089.3,0.3,6.61,0.04,34
1789445792522539169,1193.7,0.0,6.58,0.00,34
1789445793556806153,1201.2,0.0,6.44,0.00,33
1789445794591152277,1079.5,0.1,6.67,15.50,34
1789445795624686275,1188.7,0.0,6.84,0.00,32
1789445796659083768,1207.6,0.3,6.53,5.07,36
1789445797694500710,1130.5,0.0,6.44,0.00,33
1789445798729601248,1201.8,0.0,6.72,0.00,34
1789445799764843201,1180.6,0.1,6.69,6.00,33
1789445800798692584,1099.6,0.0,6.55,24.00,32
1789445801832682215,1197.4,0.3,6.76,5.36,25
1789445802866160840,1196.8,0.0,6.54,0.00,35
1789445803901087670,1090.9,0.0,6.57,0.00,33
1789445804935636469,1195.8,0.1,6.61,10.50,30
1789445805969484452,1203.4,0.0,6.62,0.00,33
1789445807004026722,1108.3,0.3,6.35,4.90,33
1789445808038846693,1189.2,0.0,6.79,0.00,34
1789445809071990373,1195.8,0.0,6.68,0.00,33
