i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3595,0,0,0,0,0
1,1.1723,0,0,0,32,167772160
2,1.1585,0,0,0,45,235929600
3,1.1469,0,0,0,49,256901120
4,1.1804,0,0,0,221,1158676480
5,0.078,0,0,0,4,20971520
6,0.0611,0,0,0,3,15728640
7,0.9327,0,0,0,37,193986560
8,1.1545,0,0,0,182,954204160
9,0.9862,0,0,0,157,823132160
10,1.1653,0,0,0,114,597688320
11,0.3778,0,0,0,18,94371840
12,1.1087,0,0,0,56,293601280
13,0.0621,0,0,0,3,15728640
14,0.0295,0,0,0,3,15728640
15,0.0432,0,0,0,0,0
16,0.1023,16,0,0,1,5242880
17,0.0757,0,0,0,3,15728640
18,1.1545,0,0,0,58,304087040
19,0.0884,0,0,0,2,10485760
20,0.1083,0,0,0,7,36700160
21,10.0901,0,0,0,411,2154823680
22,1.1578,0,0,0,53,277872640
23,1.1767,0,0,0,47,246415360
24,1.1644,0,0,0,43,225443840
25,0.053,0,0,0,1,5242880
26,0.088,1744,0,0,1,5242880
27,1.05,0,0,0,34,178257920
28,6.005,0,0,0,232,1216348160
29,1.1543,0,0,0,42,220200960
30,0.0488,16,0,0,3,15728640
31,0.3039,0,0,0,8,41943040
32,1.1785,0,0,0,40,209715200
33,0.0508,32,0,0,1,5242880
34,1.139,0,0,0,41,214958080
35,1.1766,0,0,0,29,152043520
36,0.7863,0,0,0,44,230686720
37,0.0954,1744,0,0,0,0
38,0.1236,0,0,0,1,5242880
39,0.0427,0,0,0,0,0
40,4.3686,1760,110,576716800,143,749731840
41,1.1797,0,0,0,33,173015040
42,3.6312,0,0,0,117,613416960
43,1.1728,0,0,0,52,272629760
44,0.961,1744,2,10485760,36,188743680
45,1.1358,0,0,0,37,193986560
46,0.9915,32,2,10485760,38,199229440
47,0.2895,0,0,0,10,52428800
48,0.8964,0,0,0,35,183500800
49,0.0458,16,0,0,1,5242880
50,1.1514,0,0,0,38,199229440
51,1.0556,16,1,5242880,36,188743680
52,3.7304,0,0,0,126,660602880
53,0.0547,0,0,0,1,5242880
54,0.047,16,0,0,0,0
55,1.1569,0,0,0,44,230686720
56,0.0794,0,0,0,2,10485760
57,1.1659,0,0,0,40,209715200
58,0.0667,0,0,0,0,0
59,0.0492,16,0,0,1,5242880
60,0.4422,0,0,0,18,94371840
61,0.1821,0,0,0,7,36700160
62,1.1698,0,0,0,19,99614720
63,1.1562,0,0,0,69,361758720
64,5.896,0,0,0,204,1069547520
65,1.1785,0,0,0,42,220200960
66,1.1658,0,0,0,40,209715200
67,0.6849,0,0,0,10,52428800
68,4.2182,1744,109,571473920,142,744488960
69,1.1768,16,0,0,47,246415360
70,6.7257,0,0,0,236,1237319680
71,1.1608,0,0,0,34,178257920
72,3.0276,592,37,193986560,93,487587840
73,13.074,144,9,47185920,496,2600468480
74,1.0441,0,0,0,41,214958080
75,0.0479,0,0,0,1,5242880
76,0.0251,0,0,0,1,5242880
77,1.0331,0,0,0,39,204472320
78,1.17,0,0,0,24,125829120
79,0.5184,0,0,0,35,183500800
80,1.8738,688,43,225443840,78,408944640
81,0.9864,32,2,10485760,41,214958080
82,3.0527,480,30,157286400,105,550502400
83,5.0699,0,0,0,195,1022361600
84,1.1729,0,0,0,41,214958080
85,0.1365,0,0,0,2,10485760
86,1.0478,0,0,0,36,188743680
87,0.0595,0,0,0,5,26214400
88,1.1562,0,0,0,49,256901120
89,1.8956,16,1,5242880,77,403701760
90,4.797,0,0,0,175,917504000
91,1.9755,304,19,99614720,78,408944640
92,1.1532,0,0,0,43,225443840
93,0.4121,0,0,0,20,104857600
94,0.0555,304,0,0,3,15728640
95,5.4072,2032,127,665845760,177,927989760
96,1.7305,0,0,0,67,351272960
97,0.0494,16,0,0,0,0
98,4.1308,0,0,0,149,781189120
99,0.8404,0,0,0,29,152043520
100,0.9467,0,0,0,33,173015040
101,0.049,16,0,0,2,10485760
102,0.1177,0,0,0,6,31457280
103,1.1759,0,0,0,38,199229440
104,1.64,800,50,262144000,49,256901120
105,1.1437,0,0,0,52,272629760
106,4.4096,0,0,0,199,1043333120
107,4.4969,1744,109,571473920,156,817889280
108,1.1799,0,0,0,39,204472320
109,4.6585,0,0,0,165,865075200
110,5.386,0,0,0,193,1011875840
111,0.3385,0,0,0,16,83886080
112,1.1737,0,0,0,41,214958080
113,4.4056,1920,120,629145600,151,791674880
114,0.8431,0,0,0,33,173015040
115,4.3323,0,0,0,153,802160640
116,2.1683,16,1,5242880,72,377487360
117,0.7084,0,0,0,28,146800640
118,7.6857,0,0,0,281,1473249280
119,2.0612,16,1,5242880,74,387973120
120,3.3744,0,0,0,124,650117120
121,0.2568,0,0,0,9,47185920
122,1.0969,0,0,0,36,188743680
123,2.8429,592,37,193986560,83,435159040
124,5.623,0,0,0,214,1121976320
125,5.8984,16,1,5242880,223,1169162240
126,5.1296,2032,127,665845760,162,849346560
127,1.9962,16,1,5242880,59,309329920
128,0.0485,0,0,0,0,0
129,6.7819,0,0,0,262,1373634560
130,0.0493,0,0,0,0,0
131,2.91,256,16,83886080,106,555745280
132,0.3377,0,0,0,14,73400320
133,1.1713,0,0,0,19,99614720
