t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317661282304
2.0,0,1,1893,317661282304
3.0,1,2,1893,317661282304
4.0,3,3,1893,317661282304
5.0,3,3,1893,317661282304
6.0,3,3,629147493,317031763968
7.0,4,5,629147493,317031763968
8.0,5,4,629147493,317031763968
9.0,5,4,629147493,317031763968
10.0,4,5,816744293,316834304000
11.0,4,5,1027114853,316624420864
12.0,5,5,1258293093,316402249728
13.0,5,5,1258293093,316402249728
14.0,5,5,1258293093,316402249728
15.0,5,3,1258293093,316402249728
16.1,5,1,1258293093,316402249728
17.1,5,0,1258293093,316402249728
18.1,5,0,1258293093,316402249728
19.1,5,0,1258293093,316402249728
20.1,5,0,1258293093,316402249728
21.1,5,0,1258293093,316402249728
22.1,0,1,1361348453,316288692224
23.1,0,1,1573029733,316077649920
24.1,0,1,1778812773,315872837632
25.1,0,1,3822880613,313848602624
26.1,1,1,4404021093,313254699008
27.1,1,1,4404021093,313254699008
28.2,1,1,4404021093,313254699008
29.2,1,1,4404021093,313254699008
30.3,1,0,4404021093,313254699008
31.3,1,0,4404021093,313254699008
32.3,1,0,4404021093,313254699008
33.3,1,0,4404021093,313254699008
34.3,1,0,4404021093,313254699008
35.3,1,0,4404021093,313254699008
36.3,0,1,4615702373,313034960896
37.4,0,1,4835903333,312814428160
38.4,1,2,5033166693,312625188864
39.4,2,2,5033166693,312625188864
40.4,2,2,5033166693,312625188864
41.4,2,1,5033166693,312625188864
42.5,2,1,5033166693,312625188864
43.5,2,1,5033166693,312625188864
44.6,0,1,5165057893,312485249024
45.6,0,1,5385586533,312264445952
46.6,1,1,6312429413,311345209344
47.6,1,1,6312429413,311345209344
48.7,1,0,6312429413,311345209344
49.7,1,0,6312429413,311345209344
50.7,1,0,6312429413,311345209344
51.8,0,1,6489868133,311167578112
52.8,0,1,6718261093,310939504640
53.8,1,2,6941575013,310715699200
54.8,2,2,6941575013,310715699200
55.8,2,2,6941575013,310715699200
56.9,0,1,7024969573,310631292928
57.9,0,1,8164968293,309550546944
59.0,1,1,8199866213,309456666624
60.0,1,0,8199866213,309456666624
61.0,0,1,8298825573,309357838336
62.0,0,1,8822949733,308911202304
63.1,1,3,8849983333,308806180864
64.1,3,3,8849983333,308806180864
65.1,3,3,8849983333,308806180864
66.2,3,3,8849983333,308806180864
67.2,2,3,9046591333,308609384448
68.2,2,3,9294808933,308361965568
69.3,3,3,9500100453,308155691008
70.3,3,3,9500100453,308155691008
71.4,3,2,9500100453,308155691008
72.4,3,1,9500100453,308155691008
73.5,3,0,9500100453,308155691008
74.5,0,1,9602664293,308054421504
75.6,0,1,9815000933,307842412544
76.6,0,1,10789685093,306930069504
77.7,1,4,11387537253,306267197440
78.7,4,4,11387537253,306267197440
79.7,4,4,11387537253,306267197440
80.7,4,4,11387537253,306267197440
81.8,4,4,11387537253,306267197440
82.8,5,5,11387537253,306267197440
83.9,6,4,11387537253,306267197440
84.9,6,4,11387537253,306267197440
86.0,6,2,11387537253,306267197440
87.0,6,2,11387537253,306267197440
88.1,6,2,11387537253,306267197440
89.1,6,2,11387537253,306267197440
90.2,6,0,11387537253,306267197440
91.2,6,0,11387537253,306267197440
92.2,6,0,11387537253,306267197440
93.3,6,0,11387537253,306267197440
94.3,6,0,11387537253,306267197440
95.3,0,1,11511072613,306136743936
96.3,0,1,11758307173,305891180544
97.4,0,1,12953519973,304722743296
98.4,0,1,15147337573,302510649344
99.5,1,2,15183382373,302469197824
100.5,2,2,15183382373,302469197824
101.5,2,1,15183382373,302469197824
102.6,0,1,15497627494,302151307264
103.7,0,1,15768291173,301879341056
104.7,0,1,16107439973,301544890368
105.7,0,1,16441509733,301218574336
106.8,1,1,16441673573,301210218496
107.8,0,1,16476407653,301170606080
108.8,0,1,16745760613,300895944704
109.9,0,1,17024943973,300623147008
110.9,1,2,17070819173,300580712448
111.9,2,2,17070819173,300580712448
113.0,2,2,17070819173,300580712448
114.0,0,1,17189275493,300465348608
115.0,0,1,17850533733,299821412352
116.1,0,1,18307811173,299347615744
117.1,1,2,18329110373,299321729024
118.2,2,2,18329110373,299321729024
119.2,2,1,18329110373,299321729024
120.3,2,0,18329110373,299321729024
121.4,2,0,18329110373,299321729024
122.4,2,0,18329110373,299321729024
123.4,2,0,18329110373,299321729024
124.5,2,0,18329110373,299321729024
125.5,2,0,18329110373,299321729024
126.5,2,0,18329110373,299321729024
127.6,0,1,18551605093,299098058752
128.6,0,1,19169118053,298591571968
129.7,1,1,19587401573,298062733312
130.7,1,1,19587401573,298062733312
131.9,2,2,19587401573,298062733312
132.9,2,1,19587401573,298062733312
134.0,0,1,19623282533,298030452736
135.0,0,1,19906561893,297747161088
136.0,0,1,20839303013,296832278528
137.1,1,2,20845692773,296803770368
138.2,2,2,20845692773,296803770368
139.2,2,0,20845692773,296803770368
140.2,2,0,20845692773,296803770368
141.3,0,1,20886980453,296765075456
142.3,0,1,21150271333,296503586816
143.4,0,1,22103983973,295544815616
144.5,3,5,22103983973,295544815616
145.5,3,5,22103983973,295544815616
146.5,3,5,22103983973,295544815616
147.6,5,7,22103983973,295544815616
148.6,5,7,22103983973,295544815616
149.6,7,8,22103983973,295544815616
150.7,7,8,22103983973,295544815616
151.7,8,8,22103983973,295544815616
152.8,8,8,22103983973,295544815616
153.8,8,8,22103983973,295544815616
154.9,8,3,22103983973,295544815616
156.0,8,2,22103983973,295544815616
157.1,2,3,22292563813,295352127488
158.2,2,3,23590340453,294119043072
159.2,2,3,24580261735,293066817536
160.3,2,3,24911382373,292735004672
161.3,2,3,25248401253,292397621248
162.4,2,3,25538725733,292106006528
163.4,2,3,25776129893,291871481856
164.5,3,6,25899829093,291746947072
165.5,6,6,25899829093,291746947072
166.5,6,6,25899829093,291746947072
167.6,6,6,25899829093,291746947072
168.6,6,6,25899829093,291746947072
169.7,6,6,25899829093,291746947072
170.7,5,6,25900320613,291746947072
171.8,5,6,26186221413,291466108928
172.8,6,6,26528974693,291117457408
173.9,7,7,26528974693,291117457408
174.9,7,7,26528974693,291117457408
175.9,7,7,26528974693,291117457408
177.0,6,7,26728531813,290915758080
178.0,7,6,27158120293,290487975936
179.1,6,7,27270350693,290379833344
180.1,6,7,27564115813,290089369600
181.2,7,6,27787265893,289858514944
182.2,5,6,27817412453,289825652736
183.3,5,6,28092663653,289551556608
184.3,5,6,28387903333,289270738944
185.4,5,6,28988213093,288666890240
186.4,6,9,29045557093,288599552000
187.5,8,10,29045557093,288599552000
188.5,8,10,29045557093,288599552000
189.6,8,10,29045557093,288599552000
190.7,7,9,29222668133,288425865216
191.7,7,9,29420586853,288227954688
192.8,7,9,29614901093,288033308672
193.8,8,11,29674702693,287970066432
194.8,8,11,29674702693,287970066432
195.9,7,10,29890807653,287755100160
197.0,8,11,30324819813,287319613440
198.0,8,11,30324819813,287319613440
199.1,6,9,30515693413,287127093248
200.1,6,9,30747854693,286900686848
201.3,6,9,30953637733,286688739328
202.3,6,9,31153358693,286487162880
203.3,6,9,31382243173,286257623040
204.4,8,13,31583111013,286060650496
205.4,8,13,31583111013,286060650496
206.5,8,13,31583111013,286060650496
207.5,7,13,31749900133,285897129984
208.6,7,13,31957649253,285691363328
209.6,7,13,32161957733,285487546368
210.7,8,14,32212256613,285431185408
211.7,7,13,32229132133,285414993920
212.8,7,13,32455722853,285190656000
213.8,7,13,32669861733,284976852992
214.9,8,15,32841402213,284801708032
215.9,8,15,32841402213,284801708032
217.0,7,14,33020151653,284630818816
218.1,7,14,33225115493,284423897088
219.1,7,14,33429260133,284220076032
220.2,9,15,33470547813,284172234752
221.2,9,15,33470547813,284172234752
222.3,7,15,33596868453,284044423168
223.3,7,15,33833125733,283806093312
224.4,7,15,34043332453,283595501568
225.5,7,15,34264516453,283376455680
226.5,7,15,34490615653,283150368768
227.6,7,15,34728839013,282913263616
228.7,8,14,34728839013,282913263616
229.7,8,14,34728839013,282913263616
230.8,8,14,34921514853,282715807744
231.8,8,14,35113043813,282528722944
232.9,8,14,35336030053,282303578112
233.9,7,19,35450718053,282198343680
235.0,7,19,35668461413,281976987648
236.1,7,19,35870967653,281775853568
237.1,7,21,36029073253,281612341248
238.2,6,20,36123772773,281522388992
239.2,6,20,36334143333,281313984512
240.3,6,20,36554999653,281090842624
241.3,6,20,36658218853,280982872064
242.4,6,19,36766189413,280879984640
243.5,6,19,36990650213,280657645568
244.6,6,19,37196924773,280447451136
245.6,6,19,37287364453,280353406976
