t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,312240312320
2.0,0,4,1893,312240312320
3.0,0,4,1893,312240312320
4.0,0,4,1893,312240312320
5.0,0,4,1696237413,310575099904
6.0,0,4,2516584293,309722255360
7.0,0,4,2628159333,309601804288
8.0,0,4,2911111013,309319352320
9.1,0,4,3774875493,308463239168
10.1,0,4,3774875493,308463239168
11.1,0,4,3920037733,308307722240
12.1,0,4,4199712613,308031979520
13.1,0,4,5033166693,307204214784
14.1,0,4,5083301733,307148705792
15.2,0,4,5307926373,306920095744
16.2,0,4,5513873253,306715291648
17.2,0,4,5720147813,306515230720
18.2,0,4,5931337573,306304356352
19.3,0,4,6138103653,306097061888
20.3,0,4,6342575974,305892749312
21.3,0,4,6530172773,305704472576
22.3,0,4,6718916453,305516863488
23.3,0,4,6925682533,305310732288
24.4,0,4,7124911973,305110163456
25.4,0,4,7323486053,304911753216
26.4,0,4,7518619493,304717074432
27.4,0,4,7723583333,304512598016
28.4,0,4,7926417253,304308912128
29.5,0,4,8116307813,304119644160
30.5,0,4,8309639013,303925821440
31.5,0,4,8500184933,303735083008
32.5,0,4,8696301413,303538925568
33.6,0,4,8918468453,303316611072
34.6,0,4,9117534053,303117197312
35.6,0,4,9311848293,302923370496
36.6,0,4,9492727653,302742138880
37.7,0,4,9688024933,302547165184
38.7,0,4,9875294053,302360858624
39.7,0,4,10063710053,302176755712
40.8,0,4,10267363173,301967777792
41.8,0,4,10482812773,301751160832
42.9,0,4,10688268133,301545693184
43.9,0,4,10758391653,301475717120
44.9,0,4,10879797093,301351014400
46.0,0,4,11063297893,301162926080
47.0,0,4,11259414373,300968443904
48.0,0,4,11446847333,300779864064
49.0,0,4,11675567973,300559122432
50.1,0,4,11896588133,300330614784
51.1,0,4,12114823013,300117618688
52.3,0,4,12322080613,299903819776
53.3,0,4,12528682853,299697856512
54.3,0,4,12745115493,299481899008
55.3,0,4,12965152613,299260235776
56.4,0,4,13223200613,299012771840
57.4,0,4,13274974053,298957717504
58.4,0,4,13447333733,298777796608
59.5,0,4,13670483813,298556764160
60.5,0,4,13883639653,298348670976
61.5,0,4,14089750373,298136829952
62.6,0,4,14294550373,297930735616
63.6,0,4,14493779814,297735086080
64.6,0,4,14690879333,297543208960
65.7,0,4,14899447653,297341034496
66.7,0,4,15124236133,297108672512
67.7,0,4,15340996453,296884547584
68.8,0,4,15565621093,296659599360
69.8,0,4,15798273894,296426893312
70.8,0,4,16012085093,296215072768
71.9,0,4,16259647333,295964225536
72.9,0,4,16481814373,295751225344
73.9,0,4,16694642533,295538212864
75.0,0,4,16893871973,295337652224
76.0,0,4,17083434853,295148072960
77.0,0,4,17286432613,294945234944
78.1,0,4,17538418533,294704058368
79.2,0,4,17759438693,294472523776
80.2,0,4,17970628453,294260994048
81.3,0,4,18157406053,294073401344
82.3,0,4,18349098853,293882331136
83.4,0,4,18547181413,293683900416
84.4,0,4,18762303333,293479739392
85.5,0,4,18970707813,293260341248
86.6,0,4,19163711333,293067677696
87.6,0,4,19371460453,292860227584
88.6,0,4,19576096613,292656996352
89.7,0,4,19587401573,292641759232
90.7,0,4,19753535333,292484947968
91.8,0,4,19969312613,292271960064
93.0,0,4,20187547493,292042911744
94.0,0,4,20394805093,291836289024
95.0,0,4,20595509093,291634442240
96.1,0,4,20820789093,291406815232
97.1,0,4,21016414053,291211460608
98.1,0,4,21203519333,291019431936
99.2,0,4,21395048293,290830409728
100.2,0,4,21580187493,290645204992
101.3,0,4,21770569573,290454704128
102.3,0,4,21977827173,290246172672
103.3,0,4,22189999973,290033090560
104.4,0,4,22376286053,289846915072
105.4,0,4,22568961893,289655062528
106.5,0,4,22751151973,289470312448
107.5,0,4,22988883814,289242181632
108.6,0,4,23197779813,289025126400
109.7,0,4,23404382053,288818712576
110.7,0,4,23596566373,288621178880
111.7,0,4,23824959333,288397795328
112.8,0,4,24040900453,288185004032
113.8,0,4,24266180453,287956000768
114.9,0,4,24471308133,287750578176
115.9,0,4,24666605413,287562018816
116.9,0,4,24878942053,287350292480
118.0,0,4,25082431333,287144660992
119.0,0,4,25295914855,286935261184
120.1,0,4,25506613093,286718709760
121.1,0,4,25713870693,286509989888
122.2,0,4,25899829093,286325977088
123.2,0,4,25936201573,286297944064
124.3,0,4,26132154213,286095106048
125.4,0,4,26339739493,285890449408
126.4,0,4,26538805093,285688414208
127.5,0,4,26751305573,285475270656
128.5,0,4,26972817253,285254561792
129.6,0,4,27205142373,285025308672
130.6,0,4,27456964453,284767907840
131.7,0,4,27666024293,284560084992
132.9,0,4,27891140453,284338565120
133.9,0,4,28104460133,284123590656
135.0,0,4,28302870373,283932397568
136.1,0,4,28495218533,283732520960
137.2,0,4,28688549733,283539005440
138.2,0,4,28892530533,283346661376
139.3,0,4,29091596133,283135275008
140.4,0,4,29315073893,282916225024
141.5,0,4,29537732453,282691600384
142.5,0,4,29799221094,282421649408
143.6,0,4,29997467494,282224656384
144.6,0,4,30204233573,282025484288
145.8,0,4,30305814373,281919635456
146.9,0,4,30585653094,281634205696
148.0,0,4,30802577253,281420709888
149.0,0,4,31070783333,281152905216
150.1,0,4,31327520613,280894894080
151.1,0,4,31528388453,280698466304
152.2,0,4,31738103653,280489275392
153.2,0,4,31956338533,280271073280
154.3,0,4,32167036773,280059658240
155.4,0,4,32398215013,279827677184
156.4,0,4,32610879333,279621419008
157.5,0,4,32841238373,279384272896
158.6,0,4,33071269733,279156236288
159.6,0,4,33307199333,278918860800
160.7,0,4,33470547813,278751252480
161.7,0,4,33538049893,278681473024
162.8,0,4,33735313253,278491807744
163.9,0,4,33938802533,278282051584
164.9,0,4,34175715173,278052179968
166.0,0,4,34392475493,277831053312
167.0,0,4,34585315173,277638737920
168.1,0,4,34799617893,277421395968
169.2,0,4,35004909413,277214507008
170.2,0,4,35242149734,276975030272
171.3,0,4,35382560613,276841807872
172.4,0,4,35609806693,276623065088
173.5,0,4,35814770533,276409925632
174.5,0,4,36024321893,276201324544
175.6,0,4,36232234853,275983409152
176.7,0,4,36439328614,275790032896
177.9,0,4,36666410853,275554594816
178.9,0,4,36883990373,275333115904
180.0,0,4,37126965093,275092017152
181.0,0,4,37287364453,274932416512
182.1,0,4,37347985253,274884132864
183.3,0,4,37566220133,274651086848
184.4,0,4,37768071013,274449903616
185.4,0,4,37986305893,274237739008
186.5,0,4,38202738533,274043559936
187.8,0,4,38422284133,273799434240
188.9,0,4,38611191653,273610809344
189.9,0,4,38823528295,273397215232
191.0,0,4,39045695333,273175572480
192.1,0,4,39174801253,273043996672
193.1,0,4,39257540453,272976666624
194.3,0,4,39477577573,272747618304
195.4,0,4,39697287013,272524296192
196.4,0,4,39914375013,272309293056
197.5,0,4,40127039333,272098467840
198.6,0,4,40377714533,271876030464
200.0,0,4,40454063973,271780003840
201.5,0,4,40454063973,271764111360
203.1,0,4,40454063973,271764111360
204.5,0,4,40496007013,271722147840
205.6,0,4,40516978533,271713619968
207.0,0,4,40537950053,271680192512
208.1,0,4,40537950053,271680192512
209.5,0,4,40537950053,271680192512
210.7,0,4,40558921573,271659212800
211.8,0,4,40558921573,271659212800
213.3,0,4,40558921573,271659212800
214.4,0,4,40558921573,271659212800
215.6,0,4,40579893093,271638228992
217.1,0,4,40621836133,271596273664
218.3,0,4,40642807653,271581847552
219.6,0,4,40642807653,271575293952
220.9,0,4,40642807653,271575293952
222.1,0,4,40642807653,271575293952
223.3,0,4,40642807653,271575293952
224.4,0,4,40642807653,271575293952
226.0,0,4,40642807653,271575293952
227.1,0,4,40642807653,271575293952
228.6,0,4,40642807653,271575293952
229.9,0,4,40642807653,271575293952
231.0,0,4,40642807653,271575293952
232.7,0,4,40663779173,271554318336
233.9,0,4,40663779173,271554318336
235.1,0,4,40684750693,271533338624
236.2,0,4,40705722213,271533338624
237.3,0,4,40705722213,271512363008
239.0,0,4,40705722213,271512363008
240.4,0,4,40726693733,271491383296
241.8,0,4,40726693733,271491383296
242.9,0,4,40747665253,271478435840
244.5,0,4,40747665253,271470407680
245.6,0,4,40747665253,271470407680
246.7,0,4,40747665253,271470407680
248.0,0,4,40747665253,271470407680
249.1,0,4,40747665253,271470407680
250.4,0,1,40768636773,271449432064
