procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 3  2       669920     68503648        74372     57443240    2    3 14232   602    1    0   1   1  96   2   0 2026-09-17 06:26:38
 2  0       669920     68396592        74780     57460720   64    0 17876   612 3925 7023   3   1  96   0   0 2026-09-17 06:26:39
 3  0       669920     68331360        75196     57480120    0    0 19588   116 4714 8011   3   1  96   0   0 2026-09-17 06:26:40
 2  0       669920     68229832        75944     57522144   16    0 42600     0 6806 8151   5   8  88   0   0 2026-09-17 06:26:41
 1  0       669920     68199904        76144     57524788    0    0  2748     0 3731 6019   3   0  97   0   0 2026-09-17 06:26:42
 2  0       669920     68199440        76144     57524800    0    0     0     0 3160 5292   0   0  99   0   0 2026-09-17 06:26:43
 2  0       669920     68137952        76316     57559172    0    0 34640   204 4116 6414   1   1  98   0   0 2026-09-17 06:26:44
 0  0       669920     68128376        76376     57561404    0    0  2136    52 3848 5523   1   1  99   0   0 2026-09-17 06:26:45
 1  0       669920     67979200        76376     57569544    0    0  8120     0 3485 5621   1   1  98   0   0 2026-09-17 06:26:46
 1  0       669920     67816440        76376     57569556   12    0    12     0 3287 5050   3   1  96   0   0 2026-09-17 06:26:47
 1  0       669920     67752688        76376     57569576    0    0     0     0 3125 4974   3   0  97   0   0 2026-09-17 06:26:48
 4  0       669920     67376752        76676     57577408    0    0  8980     0 3954 6880   4   1  96   0   0 2026-09-17 06:26:49
 2  1       669920     67007872        76756     57614492    0    0 26704   240 8381 8247  18   1  80   0   0 2026-09-17 06:26:50
 2  0       669408     67399584        77476     57718144  244    0 104732     0 7285 10742   6   1  93   1   0 2026-09-17 06:26:51
 2  0       669408     67212704        77548     57804384    0    0 16780     0 8916 12402   4   1  95   0   0 2026-09-17 06:26:52
 3  0       669408     63532652        77556     57805836    0    0   476     0 8654 14352   4   3  94   0   0 2026-09-17 06:26:53
 1  0       669408     59348316        77556     57805828    0    0     0     0 8254 14309   1   2  96   0   0 2026-09-17 06:26:54
 1  0       669408     55473204        77568     57805836    0    0     0   532 7882 14221   1   2  97   0   0 2026-09-17 06:26:55
 1  0       669408     51500764        77568     57805868    0    0     0     0 8092 14226   1   2  97   0   0 2026-09-17 06:26:56
 1  0       669408     47347696        77568     57805876    0    0     0     0 8353 14134   1   2  97   0   0 2026-09-17 06:26:57
 3  0       669408     43247012        78588     57815912    0    0 11100     0 9237 15339   2   2  95   0   0 2026-09-17 06:26:58
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2  1       669408     39273032        78588     57816052    4    0     4     0 8278 14233   4   2  94   0   0 2026-09-17 06:26:59
 1  0       669152     35118480        78596     57816064  280    0   284   356 9242 15605   4   2  93   0   0 2026-09-17 06:27:00
 1  0       669152     31018080        78596     57816084    0    0     0     0 8360 14307   1   2  97   0   0 2026-09-17 06:27:01
 1  0       669152     27049952        78596     57816100    0    0     0     0 8344 14379   1   2  97   0   0 2026-09-17 06:27:02
 1  0       669152     22899020        78596     57816112    0    0     0     0 7813 14080   1   2  97   0   0 2026-09-17 06:27:03
