Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.4,2375400986,40,59385024.6,59124524.0,43152277,86251690,8264658.5,PushPop,:weight_ssd_read layer028/mlp.gate_up_proj.weight.bin 86MiB
0.4,2369714350,1,2369714350.0,2369714350.0,2369714350,2369714350,0.0,PushPop,:step:reverse_retrieve #31 running=8
0.4,2361030272,40,59025756.8,61324991.5,41420698,77518157,8439549.4,PushPop,:weight_ssd_read layer025/mlp.gate_up_proj.weight.bin 86MiB
0.4,2352364460,40,58809111.5,60842608.0,46108643,79240405,7892988.9,PushPop,:weight_ssd_read layer034/mlp.gate_up_proj.weight.bin 86MiB
0.4,2298974529,40,57474363.2,58075956.0,37165261,69400923,8002754.0,PushPop,:weight_ssd_read layer027/mlp.gate_up_proj.weight.bin 86MiB
0.3,2223530460,40,55588261.5,55035635.5,36879471,74463476,9134775.7,PushPop,:weight_ssd_read layer023/mlp.gate_up_proj.weight.bin 86MiB
0.3,2177873947,40,54446848.7,53548285.5,41282258,69112030,7412434.0,PushPop,:weight_ssd_read layer035/mlp.gate_up_proj.weight.bin 86MiB
0.3,1869768128,1,1869768128.0,1869768128.0,1869768128,1869768128,0.0,PushPop,:step:reverse_retrieve #4 running=24
0.3,1767834999,1,1767834999.0,1767834999.0,1767834999,1767834999,0.0,PushPop,:step:reverse_retrieve #26 running=12
0.3,1752207003,1,1752207003.0,1752207003.0,1752207003,1752207003,0.0,PushPop,:step:reverse_retrieve #44 running=4
0.3,1727885985,1,1727885985.0,1727885985.0,1727885985,1727885985,0.0,PushPop,:step:reverse_retrieve #11 running=19
0.3,1673848074,1,1673848074.0,1673848074.0,1673848074,1673848074,0.0,PushPop,:step:reverse_retrieve #22 running=12
0.3,1670688055,1,1670688055.0,1670688055.0,1670688055,1670688055,0.0,PushPop,:step:reverse_retrieve #33 running=8
0.3,1646257231,1,1646257231.0,1646257231.0,1646257231,1646257231,0.0,PushPop,:step:reverse_retrieve #45 running=4
0.3,1643625529,1,1643625529.0,1643625529.0,1643625529,1643625529,0.0,PushPop,:step:reverse_retrieve #35 running=8
0.3,1623543873,1,1623543873.0,1623543873.0,1623543873,1623543873,0.0,PushPop,:step:reverse_retrieve #37 running=8
0.3,1621287522,1,1621287522.0,1621287522.0,1621287522,1621287522,0.0,PushPop,:step:reverse_retrieve #24 running=12
0.3,1618730471,1,1618730471.0,1618730471.0,1618730471,1618730471,0.0,PushPop,:step:reverse_retrieve #29 running=12
0.3,1616890983,1,1616890983.0,1616890983.0,1616890983,1616890983,0.0,PushPop,:step:reverse_retrieve #5 running=24
0.3,1616724500,1,1616724500.0,1616724500.0,1616724500,1616724500,0.0,PushPop,:step:reverse_retrieve #0 running=24
0.3,1610366465,1,1610366465.0,1610366465.0,1610366465,1610366465,0.0,PushPop,:step:reverse_retrieve #16 running=19
0.3,1599860019,1,1599860019.0,1599860019.0,1599860019,1599860019,0.0,PushPop,:step:reverse_retrieve #23 running=12
0.2,1590038782,1,1590038782.0,1590038782.0,1590038782,1590038782,0.0,PushPop,:step:reverse_retrieve #28 running=12
0.2,1588952957,1,1588952957.0,1588952957.0,1588952957,1588952957,0.0,PushPop,:step:reverse_retrieve #10 running=19
0.2,1585046162,1,1585046162.0,1585046162.0,1585046162,1585046162,0.0,PushPop,:step:reverse_retrieve #15 running=19
0.2,1584963520,1,1584963520.0,1584963520.0,1584963520,1584963520,0.0,PushPop,:step:reverse_retrieve #27 running=12
0.2,1584697644,1,1584697644.0,1584697644.0,1584697644,1584697644,0.0,PushPop,:step:reverse_retrieve #40 running=8
0.2,1583952439,1,1583952439.0,1583952439.0,1583952439,1583952439,0.0,PushPop,:step:reverse_retrieve #34 running=8
0.2,1583744550,1,1583744550.0,1583744550.0,1583744550,1583744550,0.0,PushPop,:step:reverse_retrieve #6 running=24
0.2,1578390769,1,1578390769.0,1578390769.0,1578390769,1578390769,0.0,PushPop,:step:reverse_retrieve #12 running=19
0.2,1574896054,1,1574896054.0,1574896054.0,1574896054,1574896054,0.0,PushPop,:step:reverse_retrieve #13 running=19
0.2,1571762470,1,1571762470.0,1571762470.0,1571762470,1571762470,0.0,PushPop,:step:reverse_retrieve #17 running=19
0.2,1571196115,1,1571196115.0,1571196115.0,1571196115,1571196115,0.0,PushPop,:step:reverse_retrieve #7 running=24
0.2,1562338472,1,1562338472.0,1562338472.0,1562338472,1562338472,0.0,PushPop,:step:reverse_retrieve #38 running=8
0.2,1561959518,1,1561959518.0,1561959518.0,1561959518,1561959518,0.0,PushPop,:step:reverse_retrieve #36 running=8
0.2,1561568657,1,1561568657.0,1561568657.0,1561568657,1561568657,0.0,PushPop,:step:reverse_retrieve #1 running=24
0.2,1556399934,1,1556399934.0,1556399934.0,1556399934,1556399934,0.0,PushPop,:step:reverse_retrieve #2 running=24
0.2,1551313092,1,1551313092.0,1551313092.0,1551313092,1551313092,0.0,PushPop,:step:reverse_retrieve #3 running=24
0.2,1544470925,1,1544470925.0,1544470925.0,1544470925,1544470925,0.0,PushPop,:step:reverse_retrieve #18 running=17
0.2,1543966613,1,1543966613.0,1543966613.0,1543966613,1543966613,0.0,PushPop,:step:reverse_retrieve #25 running=12
0.2,1535438320,1,1535438320.0,1535438320.0,1535438320,1535438320,0.0,PushPop,:step:reverse_retrieve #14 running=19
0.2,1535078479,1,1535078479.0,1535078479.0,1535078479,1535078479,0.0,PushPop,:step:reverse_retrieve #46 running=4
0.2,1494054044,1,1494054044.0,1494054044.0,1494054044,1494054044,0.0,PushPop,:step:reverse_retrieve #39 running=8
0.2,1024546709,40,25613667.7,25885950.0,4523966,54231788,11601550.9,PushPop,:weight_ssd_read layer017/self_attn.qkv_proj.weight.bin 10MiB
0.2,1003779983,40,25094499.6,25777036.0,7428106,37377614,7228973.7,PushPop,:weight_ssd_read layer019/self_attn.qkv_proj.weight.bin 10MiB
0.1,958820736,40,23970518.4,24773660.0,9180065,35442083,7498563.8,PushPop,:weight_ssd_read layer018/self_attn.qkv_proj.weight.bin 10MiB
0.1,919345705,40,22983642.6,22698257.5,7404203,36186045,8678930.3,PushPop,:weight_ssd_read layer024/self_attn.qkv_proj.weight.bin 10MiB
0.1,915327108,40,22883177.7,23637459.0,9749188,36497929,7356731.9,PushPop,:weight_ssd_read layer029/self_attn.qkv_proj.weight.bin 10MiB
0.1,891289212,40,22282230.3,22383114.0,8468871,42658924,8884059.8,PushPop,:weight_ssd_read layer022/self_attn.qkv_proj.weight.bin 10MiB
0.1,885706464,40,22142661.6,21641224.5,7305083,34985388,7783701.5,PushPop,:weight_ssd_read layer020/self_attn.qkv_proj.weight.bin 10MiB
0.1,876717753,40,21917943.8,20531657.0,8241560,37244435,8125757.0,PushPop,:weight_ssd_read layer031/self_attn.qkv_proj.weight.bin 10MiB
0.1,875565050,40,21889126.3,20994865.5,9910696,36878353,6391106.0,PushPop,:weight_ssd_read layer025/self_attn.qkv_proj.weight.bin 10MiB
0.1,855042635,40,21376065.9,21459000.5,7767865,40883148,8040515.3,PushPop,:weight_ssd_read layer032/self_attn.qkv_proj.weight.bin 10MiB
0.1,851530857,40,21288271.4,21419189.0,4704253,33936642,8548671.6,PushPop,:weight_ssd_read layer026/self_attn.qkv_proj.weight.bin 10MiB
0.1,838564765,40,20964119.1,21526291.5,7779839,35927446,7118981.9,PushPop,:weight_ssd_read layer023/self_attn.qkv_proj.weight.bin 10MiB
0.1,834639811,40,20865995.3,21082001.5,3983942,35646324,8401769.2,PushPop,:weight_ssd_read layer033/self_attn.qkv_proj.weight.bin 10MiB
0.1,826567750,40,20664193.8,20466199.0,4656449,36375563,8783987.5,PushPop,:weight_ssd_read layer030/self_attn.qkv_proj.weight.bin 10MiB
0.1,792477894,40,19811947.4,21695313.5,7396910,31508361,6595931.5,PushPop,:weight_ssd_read layer028/self_attn.qkv_proj.weight.bin 10MiB
0.1,791165008,40,19779125.2,18435583.5,7526196,36397678,8559976.5,PushPop,:weight_ssd_read layer027/self_attn.qkv_proj.weight.bin 10MiB
0.1,787118751,40,19677968.8,20610364.0,4123159,33909586,6982290.9,PushPop,:weight_ssd_read layer021/self_attn.qkv_proj.weight.bin 10MiB
0.1,751533358,40,18788333.9,15496380.0,8526376,42292436,8190602.6,PushPop,:weight_ssd_read layer034/self_attn.qkv_proj.weight.bin 10MiB
0.1,682438617,40,17060965.4,14484546.0,7574626,37097648,7272233.5,PushPop,:weight_ssd_read layer035/self_attn.qkv_proj.weight.bin 10MiB
0.1,514743377,40,12868584.4,9175344.0,5292661,42732790,8650060.3,PushPop,:weight_ssd_read layer017/self_attn.o_proj.weight.bin 8MiB
0.1,407631710,40,10190792.8,8647741.5,5842209,24381406,4307598.8,PushPop,:weight_ssd_read layer035/self_attn.o_proj.weight.bin 8MiB
0.1,400550934,40,10013773.3,7442680.5,5353163,30137216,6307492.5,PushPop,:weight_ssd_read layer019/self_attn.o_proj.weight.bin 8MiB
0.1,375189637,40,9379740.9,7685594.0,4600723,28910121,5308180.0,PushPop,:weight_ssd_read layer021/self_attn.o_proj.weight.bin 8MiB
0.1,375045539,40,9376138.5,7168858.5,5171055,39400250,6396950.5,PushPop,:weight_ssd_read layer034/self_attn.o_proj.weight.bin 8MiB
0.1,371925453,40,9298136.3,7825377.5,4429548,29788445,5033270.0,PushPop,:weight_ssd_read layer029/self_attn.o_proj.weight.bin 8MiB
0.1,371705236,40,9292630.9,7229505.5,4831540,39370394,6555750.4,PushPop,:weight_ssd_read layer032/self_attn.o_proj.weight.bin 8MiB
0.1,371291939,40,9282298.5,8717852.5,5735759,16314274,2596695.1,PushPop,:weight_ssd_read layer025/self_attn.o_proj.weight.bin 8MiB
0.1,359428264,40,8985706.6,7681621.5,4897966,32428899,4841974.1,PushPop,:weight_ssd_read layer027/self_attn.o_proj.weight.bin 8MiB
0.1,343979190,40,8599479.8,7107787.5,3633703,29528089,4903861.6,PushPop,:weight_ssd_read layer031/self_attn.o_proj.weight.bin 8MiB
0.1,342731004,40,8568275.1,6867874.0,4617489,28869455,5000159.8,PushPop,:weight_ssd_read layer033/self_attn.o_proj.weight.bin 8MiB
0.1,341759652,40,8543991.3,7120450.0,5187860,31283537,4425635.0,PushPop,:weight_ssd_read layer028/self_attn.o_proj.weight.bin 8MiB
0.1,336332806,40,8408320.2,7410469.5,4277874,31687151,4360284.6,PushPop,:weight_ssd_read layer023/self_attn.o_proj.weight.bin 8MiB
0.1,326253943,40,8156348.6,6934502.5,4472323,29473382,4835329.9,PushPop,:weight_ssd_read layer018/self_attn.o_proj.weight.bin 8MiB
0.1,323244664,40,8081116.6,6138883.0,4949434,28051968,5325096.8,PushPop,:weight_ssd_read layer030/self_attn.o_proj.weight.bin 8MiB
0.0,311201501,40,7780037.5,6720006.0,4244007,22976740,3844434.3,PushPop,:weight_ssd_read layer020/self_attn.o_proj.weight.bin 8MiB
0.0,305541194,40,7638529.8,6555037.5,4743599,24241633,3831453.3,PushPop,:weight_ssd_read layer022/self_attn.o_proj.weight.bin 8MiB
0.0,292934925,40,7323373.1,5917446.0,4726157,31573815,4977619.7,PushPop,:weight_ssd_read layer026/self_attn.o_proj.weight.bin 8MiB
0.0,275816900,40,6895422.5,6295214.5,4408968,18787750,2779573.2,PushPop,:weight_ssd_read layer024/self_attn.o_proj.weight.bin 8MiB
0.0,34569496,1,34569496.0,34569496.0,34569496,34569496,0.0,PushPop,:step:reverse_retrieve #43 running=4
0.0,30759212,1,30759212.0,30759212.0,30759212,30759212,0.0,PushPop,:step:reverse_retrieve #21 running=12
0.0,21336829,1,21336829.0,21336829.0,21336829,21336829,0.0,PushPop,:step:reverse_retrieve #32 running=8
0.0,8220399,149,55170.5,46263.0,21129,395547,36222.6,PushPop,:cuFileHandleRegister
0.0,7721024,120,64341.9,42518.0,34733,201631,33788.1,PushPop,:weight_h2d L35 0MiB
0.0,7646139,120,63717.8,42762.5,25637,161793,33691.7,PushPop,:weight_h2d L25 0MiB
0.0,7613309,120,63444.2,42529.5,34734,156007,33194.0,PushPop,:weight_h2d L20 0MiB
0.0,7598102,120,63317.5,42998.5,35791,132782,32562.3,PushPop,:weight_h2d L23 0MiB
0.0,7582646,120,63188.7,42576.0,19252,178221,33174.6,PushPop,:weight_h2d L21 0MiB
0.0,7581152,120,63176.3,43125.0,35943,140967,31963.3,PushPop,:weight_h2d L33 0MiB
0.0,7576381,120,63136.5,42463.5,35425,122519,32359.8,PushPop,:weight_h2d L22 0MiB
0.0,7537360,120,62811.3,43106.5,34821,118409,31025.0,PushPop,:weight_h2d L24 0MiB
0.0,7515509,120,62629.2,43169.0,34467,121862,31796.2,PushPop,:weight_h2d L34 0MiB
0.0,7483430,120,62361.9,42682.0,34736,128284,32302.5,PushPop,:weight_h2d L27 0MiB
0.0,7460759,120,62173.0,42193.5,27151,133581,32501.4,PushPop,:weight_h2d L30 0MiB
0.0,7442963,120,62024.7,42750.5,21487,138708,32343.5,PushPop,:weight_h2d L32 0MiB
0.0,7417804,120,61815.0,42781.5,18064,141176,32003.0,PushPop,:weight_h2d L28 0MiB
0.0,7411465,120,61762.2,42756.5,18299,113773,31172.8,PushPop,:weight_h2d L26 0MiB
0.0,7363782,120,61364.8,42547.0,13769,131908,32110.3,PushPop,:weight_h2d L29 0MiB
0.0,7338580,120,61154.8,42552.0,16664,138434,32360.1,PushPop,:weight_h2d L31 0MiB
0.0,6985185,120,58209.9,40626.5,14356,128406,29238.2,PushPop,:weight_h2d L19 0MiB
0.0,6844637,120,57038.6,40005.0,33773,116911,27206.9,PushPop,:weight_h2d L18 0MiB
0.0,5095828,120,42465.2,39299.0,33906,142592,11800.9,PushPop,:weight_h2d L0 0MiB
0.0,5086056,1,5086056.0,5086056.0,5086056,5086056,0.0,PushPop,:kv_load job=56 c=2 77a5a9fa590ea5427bbd63e0db804eae9b1da933b1b51c36d176189a75d109d7.bin 2MiB
0.0,4659866,1,4659866.0,4659866.0,4659866,4659866,0.0,PushPop,:kv_load job=56 c=3 7234381fcabd1eb572b01770c14dfdd2324adc1d7f6e0c767aa03aa8ec144f9c.bin 2MiB
0.0,4505623,40,112640.6,112412.5,94842,129224,7183.8,PushPop,:weight_h2d L0 10MiB
0.0,4173524,1,4173524.0,4173524.0,4173524,4173524,0.0,PushPop,:kv_load job=62 c=5 d0d380bf653e063e74d7cf2ed876c0338f795bb3755f4e4b59d1d8c06a195bca.bin 2MiB
0.0,4107046,1,4107046.0,4107046.0,4107046,4107046,0.0,PushPop,:kv_load job=56 c=1 0aed79f94769189fd91c6578ef8db6da68decfd6632a06134d02638dc9361a18.bin 2MiB
0.0,4100608,1,4100608.0,4100608.0,4100608,4100608,0.0,PushPop,:kv_load job=58 c=4 228d3d201a785170a4208522afca9d17e3b38cc1719349184499fc3f491ecde8.bin 2MiB
0.0,4052964,1,4052964.0,4052964.0,4052964,4052964,0.0,PushPop,:kv_load job=58 c=2 587784dbc303215c09e03b23913acc17dac4e75c98a31861cede534720a9ed2c.bin 2MiB
0.0,4017544,1,4017544.0,4017544.0,4017544,4017544,0.0,PushPop,:kv_load job=58 c=3 e5334ccb60a9494fb250ccff83aecd5dab1d10f103c565e2709958ab3837f67e.bin 2MiB
0.0,4016753,1,4016753.0,4016753.0,4016753,4016753,0.0,PushPop,:kv_load job=58 c=5 c6d8792b2c225eb9b1c8f63c8f82cdbe26918272cb92a0e34ca2282db9178f1c.bin 2MiB
0.0,3774400,1,3774400.0,3774400.0,3774400,3774400,0.0,PushPop,:step:reverse_retrieve #8 running=24
0.0,3624937,1,3624937.0,3624937.0,3624937,3624937,0.0,PushPop,:kv_load job=63 c=27 efae6ded87a0e8792466e2943c3cc0848f5269eca9b56e1d08c852870427a674.bin 2MiB
0.0,3619945,1,3619945.0,3619945.0,3619945,3619945,0.0,PushPop,:kv_load job=63 c=26 0d005cfe5d7416df5b9990f0b7cb9e82ec3fe70f777930c6c48ea45d0ec96987.bin 2MiB
0.0,3616949,1,3616949.0,3616949.0,3616949,3616949,0.0,PushPop,:kv_load job=62 c=1 5999a79e761775dea4fc6197e15cb78c227ad7358136a6c60ecc714a4cdf1acc.bin 2MiB
0.0,3543227,1,3543227.0,3543227.0,3543227,3543227,0.0,PushPop,:kv_load job=63 c=24 7736c3a97bee58d116e2d3193cbb53ac16913e67f8f4aa3492519a2238938708.bin 2MiB
0.0,3542186,1,3542186.0,3542186.0,3542186,3542186,0.0,PushPop,:kv_load job=57 c=23 5c30c43ebd967940b8448453f711c86bdcdaef72ce4864f2aacbee4390c8c967.bin 2MiB
0.0,3493213,1,3493213.0,3493213.0,3493213,3493213,0.0,PushPop,:kv_load job=63 c=25 6b07c2810a9992f301c9c469af2bf968cf00b53695a8cd9943f239c6120180b6.bin 2MiB
0.0,3478559,1,3478559.0,3478559.0,3478559,3478559,0.0,PushPop,:kv_load job=60 c=1 7020dbaa41296633371fc05ae5581433f966e8f486cb97c2256afc0556a7f301.bin 2MiB
0.0,3449407,1,3449407.0,3449407.0,3449407,3449407,0.0,PushPop,:kv_load job=57 c=21 8ec3b26bddc09ac6c316b2a0a0edd0f0c9cb5d406fba99b109c0e7560bb3b63e.bin 2MiB
0.0,3441729,1,3441729.0,3441729.0,3441729,3441729,0.0,PushPop,:kv_load job=61 c=15 c769350db62ab2a0d60c3d1b97c0cc9bc5ada20bcf2df0419e7e993da4e06753.bin 2MiB
0.0,3424356,1,3424356.0,3424356.0,3424356,3424356,0.0,PushPop,:kv_load job=62 c=0 733f3470acc2c9bcd206b6e80a2c8b870521054b71f57f25fa7ccc565c331ea6.bin 2MiB
0.0,3413408,1,3413408.0,3413408.0,3413408,3413408,0.0,PushPop,:step:reverse_retrieve #19 running=17
0.0,3370724,1,3370724.0,3370724.0,3370724,3370724,0.0,PushPop,:kv_load job=62 c=3 ecee24f1e66fb845772f997d6128019c0ceb266f1434765d3759ca4ec003557d.bin 2MiB
0.0,3368982,120,28074.8,26955.5,13219,73590,7630.1,PushPop,:weight_h2d L1 0MiB
0.0,3356789,1,3356789.0,3356789.0,3356789,3356789,0.0,PushPop,:kv_load job=63 c=8 2d4599799ef39dd01d39f459f6e4c90fcf26c804172a0a05c6887424d5b2c49f.bin 2MiB
0.0,3356195,1,3356195.0,3356195.0,3356195,3356195,0.0,PushPop,:kv_load job=57 c=22 a4ad9fee40333209472b1bccaebe0103d963386c1e12a17daa4437f5526acb45.bin 2MiB
0.0,3337062,1,3337062.0,3337062.0,3337062,3337062,0.0,PushPop,:step:reverse_retrieve #30 running=12
0.0,3333677,1,3333677.0,3333677.0,3333677,3333677,0.0,PushPop,:kv_load job=61 c=0 522c063da2e9584ab3c3b3bae3c09c9c928ebaaf7f9a86bee33c712dca08a448.bin 2MiB
0.0,3294244,1,3294244.0,3294244.0,3294244,3294244,0.0,PushPop,:kv_load job=63 c=5 5dac0daafbc992616f28a533a06c0b9a1b9eba4df55105d07077eee52be5e7ca.bin 2MiB
0.0,3276006,1,3276006.0,3276006.0,3276006,3276006,0.0,PushPop,:kv_load job=59 c=0 350ec2dba9e61a500b30bfc8bb5a75a20f035ba565d73b7f2e1f11a8452d1e6a.bin 2MiB
0.0,3274719,1,3274719.0,3274719.0,3274719,3274719,0.0,PushPop,:kv_load job=62 c=2 549fd76818b8f49f784a201ff2c1b04acbd04ea495409c6b72fdf83b272e4fb4.bin 2MiB
0.0,3258378,1,3258378.0,3258378.0,3258378,3258378,0.0,PushPop,:kv_load job=57 c=0 effc37379686e9a83a74c0189e31124dac0c0aa615782f013f743efbf32308bf.bin 2MiB
0.0,3247488,1,3247488.0,3247488.0,3247488,3247488,0.0,PushPop,:kv_load job=58 c=12 e8294c50b0c282eaf30d13c3a518a70e8cbb03322f7da2d5fdf01f0f6e0f64dc.bin 2MiB
0.0,3221949,1,3221949.0,3221949.0,3221949,3221949,0.0,PushPop,:kv_load job=57 c=20 a0edefdfe8f7bb4a819baa3afa5a0a0cb4ab5e3e1ee06d014a4cd92022a08329.bin 2MiB
0.0,3211470,1,3211470.0,3211470.0,3211470,3211470,0.0,PushPop,:kv_load job=62 c=14 b33044d2ded2f3133236bb0b8fab15e905591b41bd7d6dcc7f8488d8446108b9.bin 2MiB
0.0,3203525,1,3203525.0,3203525.0,3203525,3203525,0.0,PushPop,:kv_load job=62 c=28 f772b0c9d989e0616770e0d7831459926d319191baa53ef9d5959dab7b35c564.bin 2MiB
0.0,3189211,1,3189211.0,3189211.0,3189211,3189211,0.0,PushPop,:kv_load job=63 c=28 81c9bceacd33bafd13b1483a57afde2579a039bf485b327f70903b4ced5e5209.bin 2MiB
0.0,3156575,1,3156575.0,3156575.0,3156575,3156575,0.0,PushPop,:kv_load job=56 c=7 ac1d863b9ccc8d22e4786d8ad7df63ceefbcc79f51bff48575bcf25f4bbb5bce.bin 2MiB
0.0,3146507,1,3146507.0,3146507.0,3146507,3146507,0.0,PushPop,:kv_load job=63 c=11 0a5ecbc726732b4c5ec8170aa843c9abf20d3c96fe2b31794464f01d263bdaff.bin 2MiB
0.0,3123284,1,3123284.0,3123284.0,3123284,3123284,0.0,PushPop,:kv_load job=63 c=20 3ecef86c9b31e7bb7cb0f0bed9e0ced8fc3988183b5cff7be9541abb5ddc8da7.bin 2MiB
0.0,3111898,1,3111898.0,3111898.0,3111898,3111898,0.0,PushPop,:kv_load job=60 c=0 9d9cd9d7e16d2ce80db5c8dba585c916cab3232be849cbd8542e1cf6f020324e.bin 2MiB
0.0,3111244,1,3111244.0,3111244.0,3111244,3111244,0.0,PushPop,:kv_load job=58 c=11 3938cfd3032bd25474ca21b4ae64b6498a3b22930a2bfc9b99cd53da731d277a.bin 2MiB
0.0,3105623,1,3105623.0,3105623.0,3105623,3105623,0.0,PushPop,:kv_load job=62 c=16 8606c27ed25ab11b58b40844f1874631d3ed35e90c34535842c22fe53dd542a5.bin 2MiB
0.0,3087976,1,3087976.0,3087976.0,3087976,3087976,0.0,PushPop,:kv_load job=63 c=21 8b931103cec09aad99309c12b47eeb4497e9fcadd3744b7b4e0f882a945c3e72.bin 2MiB
