wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789914541650727779,121650548,144,0,1212,0
1789914542661725156,121675972,16,136,1212,0
1789914543673128897,121626952,92,0,1212,0
1789914544684433891,121504740,132,0,1212,0
1789914545698278386,121568836,156,0,1212,0
1789914546712453579,121567444,184,0,1212,0
1789914547726921635,121082812,0,0,1212,0
1789914548738391892,120911984,156,0,1212,0
1789914549750364048,121522516,216,0,1212,0
1789914550765410610,121518516,232,0,1212,0
1789914551777859597,121514552,260,0,1212,0
1789914552789216034,121301864,268,0,1212,0
1789914553800053243,121224876,212,0,1212,0
1789914554811193170,121142480,224,0,1212,0
1789914555821951806,121032796,272,0,11452,0
1789914556832812427,120819352,292,0,81084,0
1789914557843565323,120831324,324,4,81100,0
1789914558854482691,120802908,100,0,81088,0
1789914559866089218,120750888,292,0,81088,0
1789914560877181129,120734112,324,0,81088,0
1789914561888078337,120731872,364,0,81088,0
1789914562898656130,120610736,372,0,81088,0
1789914563909649219,120570496,60,132,81088,0
1789914564921088351,119450484,124,0,81088,0
1789914565932316323,119441600,720,0,81088,0
1789914566943964171,119464320,744,0,81088,0
1789914567954592443,119463096,772,0,81088,0
1789914568965154904,119461896,68,0,81088,0
1789914569976118749,119459968,116,0,81088,0
1789914570987249758,119451396,312,0,81088,0
1789914571998028089,119453272,460,0,81088,0
1789914573008418445,119452332,532,0,81088,0
1789914574018517196,119451360,228,0,81088,0
1789914575028589740,119454156,280,0,81088,0
1789914576038801087,119451944,336,0,81088,0
1789914577049168666,119450724,464,0,81088,0
1789914578059664245,119090976,496,0,433888,0
1789914579071583063,115140552,196,0,4275392,0
1789914580082532903,115091476,236,0,4275392,0
1789914581092620831,115081160,256,0,4275392,0
1789914582102347662,115083492,316,0,4275392,0
1789914583112346357,115089572,448,0,4275392,0
1789914584122684312,115087376,180,0,4275392,0
1789914585132799488,115088684,212,0,4275392,0
1789914586142652511,115088508,248,0,4275392,0
1789914587152520557,115089152,352,0,4275392,0
1789914588162505123,115088176,392,0,4275392,0
1789914589183705355,115088700,40,0,4275392,0
1789914590193650445,115087768,220,0,4275392,0
1789914591203225391,115088336,364,0,4275392,0
1789914592213020491,115086132,408,0,4275392,0
1789914593222757867,115083172,428,0,4275392,0
1789914594232836592,115084272,148,0,4275392,0
1789914595242559385,115083800,280,0,4275392,0
1789914596252323816,115084852,328,0,4275392,0
1789914597262709897,115113160,348,0,4275392,0
1789914598273668815,115111232,392,0,4275392,0
1789914599284156543,115091876,172,0,4275392,0
1789914600294689949,115091440,232,0,4275392,0
1789914601304826753,115092216,480,0,4275392,0
1789914602315197686,115092012,516,0,4275392,0
1789914603325479244,115091612,536,0,4275392,0
1789914604335578937,115091388,520,0,4275392,0
1789914605354299476,115092764,204,0,4275392,0
1789914606364176493,115091840,412,0,4275392,0
1789914607374089249,115091148,460,0,4275392,0
1789914608384230161,115092264,480,0,4275392,0
