i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3568,0,0,0,0,0
1,1.1541,0,0,0,0,0
2,1.179,0,0,0,0,0
3,1.1761,0,0,0,0,0
4,1.1545,0,0,0,0,0
5,0.0727,0,0,0,0,0
6,0.0504,0,0,0,0,0
7,0.9095,0,0,0,0,0
8,1.1767,0,0,0,0,0
9,1.0029,0,0,0,0,0
10,1.1797,0,0,0,0,0
11,0.3745,0,0,0,0,0
12,1.1044,0,0,0,0,0
13,0.048,0,0,0,0,0
14,0.0289,0,0,0,0,0
15,0.0446,0,0,0,0,0
16,0.1446,0,0,0,0,0
17,0.0518,0,0,0,0,0
18,1.1566,0,0,0,0,0
19,0.0811,0,0,0,0,0
20,0.1098,0,0,0,0,0
21,0.4452,0,0,0,0,0
22,1.1496,0,0,0,0,0
23,1.2018,0,0,0,0,0
24,1.1817,0,0,0,0,0
25,0.0488,0,0,0,0,0
26,0.6129,1696,27,555745280,0,0
27,1.0536,0,0,0,0,0
28,0.3418,0,0,0,0,0
29,1.1487,0,0,0,0,0
30,0.0723,0,0,0,0,0
31,0.3105,0,0,0,0,0
32,1.1656,0,0,0,0,0
33,0.044,0,0,0,0,0
34,1.1645,0,0,0,0,0
35,1.196,0,0,0,0,0
36,0.7907,0,0,0,0,0
37,0.4376,1696,27,555745280,0,0
38,0.1321,0,0,0,0,0
39,0.0455,0,0,0,0,0
40,0.5513,1712,27,560988160,0,0
41,1.1615,0,0,0,0,0
42,0.2759,0,0,0,0,0
43,1.1639,0,0,0,0,0
44,0.5166,1696,27,555745280,0,0
45,1.1511,0,0,0,0,0
46,0.0587,0,0,0,0,0
47,0.3085,0,0,0,0,0
48,0.8867,0,0,0,0,0
49,0.0715,0,0,0,0,0
50,1.1687,0,0,0,0,0
51,0.0737,0,0,0,0,0
52,1.1823,0,0,0,0,0
53,0.0553,0,0,0,0,0
54,0.0705,0,0,0,0,0
55,1.1749,0,0,0,0,0
56,0.0733,0,0,0,0,0
57,1.1846,0,0,0,0,0
58,0.0545,0,0,0,0,0
59,0.0709,0,0,0,0,0
60,0.4568,0,0,0,0,0
61,0.1804,0,0,0,0,0
62,1.1488,0,0,0,0,0
63,1.1866,0,0,0,0,0
64,1.1665,0,0,0,0,0
65,1.1848,0,0,0,0,0
66,1.1687,0,0,0,0,0
67,0.6962,0,0,0,0,0
68,0.465,1696,27,555745280,0,0
69,1.1816,0,0,0,0,0
70,1.199,0,0,0,0,0
71,1.1718,0,0,0,0,0
72,1.4145,576,9,188743680,0,0
73,1.3127,112,2,36700160,0,0
74,1.0467,0,0,0,0,0
75,0.0469,0,0,0,0,0
76,0.0269,0,0,0,0,0
77,1.0618,0,0,0,0,0
78,1.1906,0,0,0,0,0
79,0.4085,0,0,0,0,0
80,0.3667,640,10,209715200,0,0
81,0.0384,0,0,0,0,0
82,1.2703,448,7,146800640,0,0
83,1.167,0,0,0,0,0
84,1.1965,0,0,0,0,0
85,0.1471,0,0,0,0,0
86,1.032,0,0,0,0,0
87,0.0554,0,0,0,0,0
88,1.1838,0,0,0,0,0
89,1.1487,0,0,0,0,0
90,1.0615,0,0,0,0,0
91,0.6869,288,5,94371840,0,0
92,1.148,0,0,0,0,0
93,0.4186,0,0,0,0,0
94,0.292,256,4,83886080,0,0
95,0.6593,1984,31,650117120,0,0
96,1.1707,0,0,0,0,0
97,0.0749,0,0,0,0,0
98,0.4458,0,0,0,0,0
99,0.834,0,0,0,0,0
100,0.9607,0,0,0,0,0
101,0.0727,0,0,0,0,0
102,0.1362,0,0,0,0,0
103,1.1648,0,0,0,0,0
104,0.4318,784,13,256901120,0,0
105,1.1479,0,0,0,0,0
106,1.1877,0,0,0,0,0
107,0.4237,1696,27,555745280,0,0
108,1.1625,0,0,0,0,0
109,1.1688,0,0,0,0,0
110,1.1871,0,0,0,0,0
111,0.3411,0,0,0,0,0
112,1.1663,0,0,0,0,0
113,0.5885,1872,30,613416960,0,0
114,0.8422,0,0,0,0,0
115,1.1663,0,0,0,0,0
116,1.1975,0,0,0,0,0
117,0.1915,0,0,0,0,0
118,1.1485,0,0,0,0,0
119,1.1709,0,0,0,0,0
120,1.1819,0,0,0,0,0
121,0.2511,0,0,0,0,0
122,1.0884,0,0,0,0,0
123,1.2766,576,9,188743680,0,0
124,1.1773,0,0,0,0,0
125,1.1847,0,0,0,0,0
126,0.7326,1984,31,650117120,0,0
127,1.1697,0,0,0,0,0
128,0.0471,0,0,0,0,0
129,1.1736,0,0,0,0,0
130,0.064,0,0,0,0,0
131,1.1705,224,4,73400320,0,0
132,0.3425,0,0,0,0,0
133,1.1668,0,0,0,0,0
134,1.1853,0,0,0,0,0
135,1.1828,0,0,0,0,0
136,0.1713,0,0,0,0,0
137,0.1001,0,0,0,0,0
138,0.044,0,0,0,0,0
139,1.159,0,0,0,0,0
140,1.1866,0,0,0,0,0
141,1.1684,0,0,0,0,0
142,0.7826,0,0,0,0,0
143,0.2605,0,0,0,0,0
144,0.957,0,0,0,0,0
145,1.1653,0,0,0,0,0
146,1.0138,0,0,0,0,0
147,1.1646,0,0,0,0,0
148,0.0482,0,0,0,0,0
149,0.0426,0,0,0,0,0
